ID (CME),t0,t,x (CME),y (CME),z (CME),FI (CME),TL (CME)
6,1,109,144.63,357.02,14.969,16.668,117
6,1,110,144.83,357.22,14.681,17.824,117
6,1,111,144.62,357.46,15.405,16.31,117
6,1,112,145.57,356.57,14.764,16.341,117
6,1,113,144.55,357.34,15.112,18.571,117
6,1,114,144.81,357.17,15.232,17.77,117
6,1,115,145.73,357.18,15.036,14.011,117
6,1,116,145.09,357.92,14.815,16.759,117
6,1,117,145.08,357.8,15.163,16.457,117
7,1,1,155.69,141.68,15.973,47.595,117
7,1,2,155.92,141.96,16.127,53.171,117
7,1,3,155.54,141.96,15.921,49.191,117
7,1,4,155.6,141.96,16.019,55.039,117
7,1,5,155.68,141.06,16.234,59.355,117
7,1,6,155.55,141.39,15.887,57.148,117
7,1,7,155.71,141.25,15.797,66.112,117
7,1,8,155.18,142.24,16.146,63.992,117
7,1,9,155.69,141.48,15.959,56.282,117
7,1,10,155.73,141.29,15.958,45.98,117
7,1,11,155.63,141.58,16.031,46.335,117
7,1,12,155.53,141.64,15.975,55.271,117
7,1,13,155.44,141.85,16.124,54.296,117
7,1,14,155.4,141.56,16.195,47.647,117
7,1,15,155.5,140.86,16.293,40.261,117
7,1,16,155.12,141.59,16.1,44.729,117
7,1,17,154.87,141.96,16.102,41.964,117
7,1,18,155.24,141.24,16.032,46.895,117
7,1,19,155.2,141.8,15.889,43.214,117
7,1,20,155.22,140.51,15.884,60.965,117
7,1,21,155.35,141.47,16.536,44.995,117
7,1,22,155.39,141.15,16.273,44.537,117
7,1,23,155.62,141.08,16.234,54.959,117
7,1,24,155.17,141.41,16.247,54.264,117
7,1,25,155.26,141.32,16.063,49.401,117
7,1,26,155.54,141.28,16.216,52.437,117
7,1,27,155.4,141.24,16.121,55.417,117
7,1,28,155.21,141.31,16.168,46.713,117
7,1,29,155.13,141.67,16.3,44.477,117
7,1,30,155.32,141.51,16.429,45.883,117
7,1,31,155.31,141.16,16.51,41.454,117
7,1,32,155.44,141.89,16.12,37.279,117
7,1,33,155.1,141.47,16.353,46.088,117
7,1,34,155.02,140.94,16.379,52.49,117
7,1,35,154.95,140.75,16.41,46.962,117
7,1,36,155.33,141.18,16.541,43.702,117
7,1,37,155.24,141.86,16.213,46.481,117
7,1,38,155.14,140.76,16.325,54.663,117
7,1,39,155.06,140.95,16.363,46.238,117
7,1,40,155.02,142.06,16.341,44.04,117
7,1,41,155.12,141.33,16.633,42.729,117
7,1,42,155.34,140.96,16.357,39.814,117
7,1,43,154.85,141.34,16.588,39.64,117
7,1,44,154.77,140.97,16.518,44.816,117
7,1,45,154.91,140.54,16.451,37.636,117
7,1,46,155.03,141.55,16.465,37.143,117
7,1,47,154.96,141.4,16.461,38.264,117
7,1,48,155.44,141.26,16.459,30.574,117
7,1,49,154.96,140.65,16.422,40.397,117
7,1,50,154.96,140.93,16.396,32.393,117
7,1,51,154.94,140.96,16.374,42.402,117
7,1,52,154.71,140.38,16.311,34.42,117
7,1,53,154.52,140.77,16.359,40.737,117
7,1,54,154.68,141.38,16.658,40.315,117
7,1,55,155.14,141.23,16.608,38.35,117
7,1,56,154.59,140.37,16.614,42.486,117
7,1,57,155.02,140.42,16.595,40.275,117
7,1,58,154.97,140.77,16.399,39.366,117
7,1,59,154.76,140.7,16.66,39.806,117
7,1,60,154.68,140.83,16.588,44.474,117
7,1,61,154.64,140.2,16.79,40.907,117
7,1,62,154.5,141.13,16.486,43.271,117
7,1,63,154.98,140.23,16.489,33.294,117
7,1,64,155.09,140.71,16.472,31.014,117
7,1,65,154.96,141.19,16.816,41.738,117
7,1,66,155.04,140.56,16.512,32.405,117
7,1,67,154.43,140.47,16.642,35.649,117
7,1,68,154.86,140.86,16.557,41.871,117
7,1,69,154.84,140.69,16.717,42.128,117
7,1,70,154.34,140.14,16.635,45.962,117
7,1,71,154.13,140.6,16.577,39.708,117
7,1,72,155.06,140.69,16.69,33.043,117
7,1,73,154.69,140.9,16.47,36.598,117
7,1,74,154.7,140.75,16.567,39.215,117
7,1,75,154.72,140.92,16.835,36.44,117
7,1,76,154.46,140.97,16.592,39.291,117
7,1,77,154.91,139.96,16.671,36.924,117
7,1,78,154.84,139.94,16.611,36.741,117
7,1,79,154.65,139.84,16.584,33.659,117
7,1,80,154.25,140.42,16.707,36.247,117
7,1,81,154.31,140.27,16.769,37.389,117
7,1,82,154.66,140.57,16.679,32.542,117
7,1,83,154.86,140.19,16.738,33.012,117
7,1,84,154.51,139.91,16.715,41.277,117
7,1,85,154.15,140.11,16.71,42.476,117
7,1,86,154.42,140.08,16.868,34.967,117
7,1,87,154.52,140.22,16.592,35.852,117
7,1,88,154.67,139.86,16.526,32.209,117
7,1,89,154.24,140.21,16.841,31.262,117
7,1,90,154.52,139.88,16.707,36.251,117
7,1,91,154.87,140.12,16.696,37.552,117
7,1,92,154.04,140.6,16.858,35.971,117
7,1,93,154.07,140.57,16.997,23.932,117
7,1,94,154.3,139.54,16.766,35.382,117
7,1,95,154.5,140.33,16.592,37.763,117
7,1,96,154.54,140.0,17.06,37.961,117
7,1,97,154.58,139.54,16.702,29.375,117
7,1,98,154.56,139.83,17.122,39.752,117
7,1,99,154.34,139.75,17.109,28.457,117
7,1,100,154.37,139.71,16.803,34.072,117
7,1,101,153.9,139.83,16.867,29.589,117
7,1,102,154.82,139.83,17.01,29.659,117
7,1,103,154.04,140.16,17.078,38.365,117
7,1,104,154.2,140.02,16.908,40.382,117
7,1,105,154.65,140.03,16.541,28.057,117
7,1,106,154.77,139.85,16.783,30.089,117
7,1,107,154.64,140.19,16.949,31.842,117
7,1,108,154.36,139.82,16.932,39.061,117
7,1,109,154.49,139.45,16.692,32.438,117
7,1,110,154.69,139.85,16.733,28.05,117
7,1,111,154.56,139.93,16.924,37.628,117
7,1,112,154.66,139.57,16.701,28.985,117
7,1,113,154.59,139.84,16.893,43.005,117
7,1,114,154.86,139.07,16.896,27.998,117
7,1,115,154.69,139.91,16.819,35.932,117
7,1,116,154.55,140.09,16.981,32.846,117
7,1,117,154.64,140.06,17.211,33.731,117
8,1,1,198.06,440.79,16.154,390.05,117
8,1,2,198.16,440.79,16.191,384.36,117
8,1,3,198.21,440.63,16.314,367.51,117
8,1,4,198.04,440.07,16.348,389.54,117
8,1,5,198.13,439.28,16.411,366.89,117
8,1,6,198.24,439.08,16.382,398.98,117
8,1,7,198.51,438.95,16.51,392.78,117
8,1,8,198.32,438.96,16.386,374.67,117
8,1,9,198.3,438.69,16.402,393.65,117
8,1,10,198.51,438.42,16.412,365.07,117
8,1,11,198.42,438.4,16.51,374.36,117
8,1,12,198.28,437.91,16.476,374.4,117
8,1,13,198.04,437.99,16.521,399.48,117
8,1,14,197.67,437.13,16.681,422.49,117
8,1,15,197.79,436.3,16.454,379.96,117
8,1,16,197.4,436.74,16.661,384.63,117
8,1,17,197.31,436.99,16.535,387.07,117
8,1,18,197.14,436.55,16.565,426.81,117
8,1,19,196.94,437.17,16.493,366.91,117
8,1,20,197.15,437.86,15.694,503.03,117
8,1,21,196.96,437.64,16.779,402.32,117
8,1,22,196.63,437.93,16.419,341.16,117
8,1,23,197.2,437.68,16.542,367.26,117
8,1,24,196.83,438.13,16.597,369.12,117
8,1,25,197.13,438.09,16.689,354.51,117
8,1,26,197.31,438.02,16.741,355.74,117
8,1,27,197.3,437.91,16.666,328.75,117
8,1,28,196.76,438.14,16.707,347.12,117
8,1,29,196.61,438.31,16.571,322.34,117
8,1,30,196.79,438.12,16.708,325.92,117
8,1,31,196.83,438.19,16.814,328.05,117
8,1,32,196.64,438.5,16.675,316.4,117
8,1,33,196.3,438.48,16.745,322.78,117
8,1,34,196.2,438.14,16.705,361.2,117
8,1,35,195.83,438.05,16.658,366.67,117
8,1,36,195.81,438.41,16.609,344.44,117
8,1,37,195.64,438.87,16.53,327.44,117
8,1,38,195.7,438.1,16.576,323.11,117
8,1,39,195.35,438.28,16.661,334.18,117
8,1,40,195.39,438.93,16.468,324.72,117
8,1,41,195.47,438.12,16.648,317.48,117
8,1,42,195.7,437.68,16.554,347.71,117
8,1,43,195.88,437.65,16.712,336.07,117
8,1,44,195.76,437.21,16.803,342.4,117
8,1,45,195.79,436.93,16.662,356.83,117
8,1,46,195.86,437.11,16.845,338.49,117
8,1,47,195.86,436.9,16.861,334.9,117
8,1,48,196.12,436.58,16.917,333.6,117
8,1,49,196.15,436.15,16.817,347.09,117
8,1,50,195.97,436.03,16.854,340.23,117
8,1,51,195.83,435.95,16.858,341.17,117
8,1,52,195.52,435.65,16.777,322.06,117
8,1,53,196.01,435.59,17.066,340.91,117
8,1,54,196.04,435.99,17.086,356.42,117
8,1,55,196.08,436.33,17.109,335.83,117
8,1,56,195.77,435.98,16.999,319.13,117
8,1,57,195.54,435.93,16.896,342.68,117
8,1,58,195.42,436.39,16.745,310.02,117
8,1,59,195.24,436.29,16.85,327.44,117
8,1,60,195.23,436.48,16.943,338.04,117
8,1,61,195.02,436.29,17.062,333.78,117
8,1,62,194.81,436.99,16.868,328.56,117
8,1,63,194.73,436.69,16.869,322.88,117
8,1,64,194.55,436.74,16.821,311.73,117
8,1,65,194.2,437.02,16.798,307.12,117
8,1,66,194.12,436.43,16.599,310.54,117
8,1,67,194.15,436.56,16.559,295.71,117
8,1,68,194.0,436.36,16.476,328.81,117
8,1,69,193.62,436.02,17.191,378.9,117
8,1,70,192.7,435.01,16.395,305.72,117
8,1,71,192.77,434.74,16.584,318.61,117
8,1,72,193.19,434.84,16.628,328.41,117
8,1,73,193.16,434.72,16.436,289.9,117
8,1,74,193.36,434.37,16.648,314.28,117
8,1,75,193.11,434.69,16.622,318.53,117
8,1,76,193.15,435.17,16.546,327.62,117
8,1,77,192.9,434.39,16.606,307.97,117
8,1,78,193.03,434.26,16.673,310.4,117
8,1,79,192.66,434.61,16.634,328.69,117
8,1,80,192.91,434.11,16.755,284.22,117
8,1,81,192.61,433.99,17.015,335.05,117
8,1,82,192.69,434.23,16.806,312.47,117
8,1,83,192.56,434.07,16.793,303.57,117
8,1,84,192.54,433.89,16.839,292.39,117
8,1,85,192.09,434.0,16.881,288.25,117
8,1,86,191.93,434.3,16.939,307.86,117
8,1,87,191.79,434.44,16.997,284.09,117
8,1,88,192.03,434.4,16.844,254.86,117
8,1,89,191.94,434.76,16.984,284.94,117
8,1,90,191.93,434.71,16.995,252.03,117
8,1,91,192.19,434.85,17.081,273.03,117
8,1,92,192.07,435.21,17.082,216.07,117
8,1,93,192.21,435.44,16.857,213.29,117
8,1,94,192.19,435.13,17.054,229.11,117
8,1,95,192.29,435.69,16.895,244.8,117
8,1,96,192.42,435.77,17.154,253.58,117
8,1,97,192.28,436.04,16.986,257.29,117
8,1,98,191.92,436.32,17.106,263.77,117
8,1,99,191.93,436.32,17.168,237.62,117
8,1,100,191.97,436.11,17.022,249.55,117
8,1,101,191.88,436.01,17.28,239.22,117
8,1,102,192.13,436.43,17.565,239.76,117
8,1,103,191.88,436.26,17.482,248.53,117
8,1,104,191.93,436.19,17.573,244.84,117
8,1,105,192.26,436.07,17.438,225.28,117
8,1,106,192.33,435.96,17.314,193.57,117
8,1,107,192.02,436.27,17.401,212.56,117
8,1,108,192.13,435.96,17.42,215.19,117
8,1,109,192.18,435.89,17.47,198.59,117
8,1,110,192.38,435.74,17.307,196.67,117
8,1,111,192.33,436.02,17.639,219.79,117
8,1,112,192.27,435.65,17.477,209.11,117
8,1,113,192.12,436.05,17.597,215.75,117
8,1,114,191.87,436.07,17.686,201.23,117
8,1,115,191.97,436.77,17.595,188.85,117
8,1,116,191.75,436.69,17.754,203.49,117
8,1,117,191.62,436.96,17.661,206.75,117
9,1,1,163.94,311.25,18.335,54.175,117
9,1,2,163.79,311.03,18.221,63.004,117
9,1,3,163.82,311.67,18.167,61.906,117
9,1,4,163.82,311.33,18.236,65.678,117
9,1,5,163.59,310.94,18.343,60.931,117
9,1,6,163.96,311.21,18.075,61.001,117
9,1,7,163.76,311.35,18.178,61.15,117
9,1,8,163.86,311.19,18.2,52.246,117
9,1,9,163.54,311.27,18.257,60.643,117
9,1,10,163.83,311.31,18.253,48.591,117
9,1,11,163.81,311.74,18.484,50.543,117
9,1,12,163.61,311.2,18.214,50.63,117
9,1,13,163.8,311.31,18.277,52.057,117
9,1,14,163.32,311.38,18.402,52.69,117
9,1,15,163.56,310.74,18.241,51.6,117
9,1,16,163.13,311.14,18.379,56.059,117
9,1,17,163.29,311.33,18.208,58.502,117
9,1,18,163.49,310.81,18.541,50.159,117
9,1,19,163.48,311.19,18.432,48.175,117
9,1,20,163.39,310.79,18.165,42.978,117
9,1,21,163.67,311.12,18.501,56.73,117
9,1,22,163.52,310.85,18.486,55.913,117
9,1,23,163.7,310.72,18.349,50.119,117
9,1,24,163.58,311.04,18.413,53.026,117
9,1,25,163.48,311.02,18.403,53.254,117
9,1,26,163.33,310.79,18.455,56.272,117
9,1,27,163.4,310.77,18.554,49.357,117
9,1,28,163.38,310.59,18.504,54.218,117
9,1,29,163.18,311.34,18.344,52.261,117
9,1,30,163.38,310.56,18.446,56.498,117
9,1,31,163.39,310.66,18.661,47.09,117
9,1,32,163.4,311.09,18.516,54.144,117
9,1,33,163.18,311.08,18.777,51.941,117
9,1,34,163.27,310.74,18.54,52.207,117
9,1,35,163.42,310.57,18.326,54.924,117
9,1,36,163.38,310.49,18.665,57.625,117
9,1,37,163.05,310.64,18.667,54.311,117
9,1,38,163.2,310.03,18.519,48.735,117
9,1,39,162.99,310.67,18.662,47.721,117
9,1,40,163.15,311.27,18.625,45.965,117
9,1,41,163.2,310.42,18.638,56.567,117
9,1,42,163.05,310.28,18.561,49.644,117
9,1,43,163.14,310.62,18.765,45.722,117
9,1,44,162.9,310.27,18.85,39.262,117
9,1,45,162.7,310.01,18.512,47.753,117
9,1,46,162.87,310.32,18.605,40.941,117
9,1,47,162.88,310.7,18.591,42.678,117
9,1,48,163.05,310.65,18.589,42.995,117
9,1,49,163.05,309.7,18.563,54.675,117
9,1,50,163.16,310.3,18.688,46.344,117
9,1,51,163.02,310.21,18.53,46.191,117
9,1,52,162.7,309.8,18.509,43.214,117
9,1,53,163.04,309.8,18.715,44.888,117
9,1,54,162.88,310.24,18.824,45.749,117
9,1,55,163.02,310.39,18.773,44.996,117
9,1,56,162.84,309.98,18.778,37.363,117
9,1,57,162.72,309.65,18.739,46.932,117
9,1,58,162.91,309.94,18.532,40.391,117
9,1,59,162.53,309.74,18.606,42.221,117
9,1,60,162.94,310.18,18.708,42.375,117
9,1,61,162.5,309.54,18.877,44.997,117
9,1,62,162.71,310.39,18.642,43.235,117
9,1,63,163.01,309.91,18.584,42.749,117
9,1,64,162.82,309.81,18.781,41.591,117
9,1,65,162.52,310.14,18.543,42.333,117
9,1,66,162.38,309.69,18.65,38.196,117
9,1,67,162.53,309.98,18.832,44.097,117
9,1,68,162.89,310.09,18.8,40.844,117
9,1,69,162.87,309.57,19.063,44.459,117
9,1,70,162.38,309.6,18.696,34.825,117
9,1,71,162.25,309.43,18.794,37.511,117
9,1,72,162.57,309.93,18.901,39.245,117
9,1,73,162.53,309.95,18.867,34.666,117
9,1,74,162.86,309.69,18.906,38.925,117
9,1,75,162.51,309.89,19.095,43.035,117
9,1,76,162.65,309.95,18.799,40.542,117
9,1,77,162.56,309.04,18.976,39.95,117
9,1,78,162.79,309.15,19.0,37.522,117
9,1,79,162.57,309.42,18.823,39.856,117
9,1,80,162.58,309.57,18.903,41.226,117
9,1,81,162.5,310.04,19.106,35.15,117
9,1,82,162.59,309.73,18.773,37.229,117
9,1,83,162.55,309.9,19.087,37.064,117
9,1,84,162.29,309.46,18.873,36.63,117
9,1,85,161.92,309.13,18.895,32.316,117
9,1,86,162.51,309.99,19.045,36.66,117
9,1,87,162.26,309.77,19.095,36.518,117
9,1,88,162.53,309.42,19.045,32.828,117
9,1,89,162.45,309.64,19.292,30.756,117
9,1,90,162.47,309.23,18.996,31.912,117
9,1,91,162.76,309.67,19.165,33.441,117
9,1,92,162.71,309.33,19.062,35.636,117
9,1,93,162.23,309.8,18.805,30.945,117
9,1,94,162.17,309.22,19.054,36.019,117
9,1,95,162.38,309.38,18.903,32.814,117
9,1,96,162.35,309.71,19.114,33.947,117
9,1,97,162.53,309.31,18.996,37.267,117
9,1,98,162.34,309.46,19.094,40.675,117
9,1,99,162.21,309.23,19.074,32.545,117
9,1,100,162.54,309.63,19.079,40.106,117
9,1,101,162.34,308.83,19.253,36.819,117
9,1,102,162.27,309.39,19.075,37.889,117
9,1,103,162.19,309.25,19.107,37.352,117
9,1,104,162.03,309.14,18.899,33.898,117
9,1,105,162.71,309.67,19.12,36.206,117
9,1,106,162.5,308.95,18.846,29.835,117
9,1,107,162.29,309.42,19.081,31.88,117
9,1,108,162.55,309.14,19.083,31.91,117
9,1,109,162.51,308.98,18.975,34.973,117
9,1,110,162.65,308.71,18.759,34.51,117
9,1,111,162.35,308.7,19.202,30.833,117
9,1,112,162.38,308.93,18.738,32.577,117
9,1,113,162.6,308.84,19.189,32.583,117
9,1,114,162.04,309.21,19.317,32.555,117
9,1,115,162.57,309.15,18.674,30.205,117
9,1,116,162.51,308.94,19.185,30.458,117
9,1,117,162.54,309.17,19.407,34.279,117
10,1,1,235.37,564.65,21.347,158.4,117
10,1,2,235.61,564.51,21.537,161.27,117
10,1,3,235.95,565.31,21.76,149.67,117
10,1,4,235.89,564.77,21.689,159.99,117
10,1,5,236.12,563.75,21.866,153.54,117
10,1,6,236.36,562.99,21.866,159.93,117
10,1,7,236.46,563.06,21.866,151.15,117
10,1,8,236.77,562.3,21.826,132.99,117
10,1,9,237.2,562.04,22.012,156.84,117
10,1,10,237.49,561.51,21.901,161.42,117
10,1,11,237.42,561.49,21.952,160.57,117
10,1,12,237.77,560.87,21.708,163.33,117
10,1,13,237.88,561.03,21.848,162.17,117
10,1,14,238.24,560.31,21.785,150.89,117
10,1,15,238.29,560.18,21.513,150.26,117
10,1,16,238.27,560.34,21.828,166.13,117
10,1,17,238.13,561.13,21.833,152.77,117
10,1,18,238.24,560.27,21.848,145.28,117
10,1,19,238.24,560.44,21.814,136.17,117
10,1,20,238.21,560.1,21.635,152.75,117
10,1,21,238.66,560.3,22.055,145.64,117
10,1,22,238.87,559.59,21.857,140.0,117
10,1,23,239.48,559.84,21.912,163.2,117
10,1,24,239.18,559.91,22.004,140.0,117
10,1,25,239.25,559.7,21.882,141.16,117
10,1,26,239.28,559.55,21.854,145.46,117
10,1,27,239.19,559.14,21.953,134.25,117
10,1,28,238.99,559.58,21.98,149.35,117
10,1,29,238.6,560.02,21.719,140.94,117
10,1,30,238.39,560.05,21.707,151.5,117
10,1,31,237.84,560.62,21.639,142.35,117
10,1,32,237.4,561.4,21.625,148.47,117
10,1,33,237.25,561.58,21.468,148.52,117
10,1,34,236.85,561.62,21.455,142.33,117
10,1,35,236.71,561.91,21.561,150.82,117
10,1,36,236.37,562.11,21.602,139.79,117
10,1,37,236.08,562.44,21.642,133.03,117
10,1,38,235.49,562.33,21.631,138.25,117
10,1,39,235.4,562.46,21.421,149.79,117
10,1,40,234.96,562.93,21.554,133.29,117
10,1,41,235.0,562.39,21.628,119.79,117
10,1,42,234.65,562.31,21.621,124.07,117
10,1,43,234.37,562.7,21.476,131.02,117
10,1,44,233.93,562.89,21.286,124.2,117
10,1,45,233.03,562.92,21.076,121.75,117
10,1,46,232.33,563.52,21.22,112.31,117
10,1,47,231.8,564.17,20.922,103.63,117
10,1,48,231.4,564.12,20.897,115.0,117
10,1,49,231.23,564.18,20.843,114.76,117
10,1,50,230.54,564.23,20.815,114.24,117
10,1,51,230.12,564.18,20.72,114.77,117
10,1,52,229.56,564.08,20.469,110.82,117
10,1,53,229.44,563.9,20.674,119.77,117
10,1,54,228.72,564.61,20.488,122.12,117
10,1,55,229.01,564.56,20.575,108.32,117
10,1,56,229.17,564.35,20.459,103.42,117
10,1,57,229.23,564.66,20.488,116.94,117
10,1,58,228.89,564.94,20.08,100.14,117
10,1,59,229.25,564.75,20.453,99.94,117
10,1,60,228.9,564.76,20.423,111.22,117
10,1,61,229.19,564.78,20.464,116.53,117
10,1,62,229.03,565.05,20.389,120.96,117
10,1,63,228.82,564.64,20.321,121.85,117
10,1,64,228.6,564.29,20.316,111.55,117
10,1,65,228.87,564.46,20.298,119.19,117
10,1,66,229.03,564.24,20.297,113.37,117
10,1,67,229.04,563.92,20.279,115.85,117
10,1,68,228.91,564.4,20.205,112.44,117
10,1,69,228.77,564.5,20.296,108.55,117
10,1,70,227.94,564.39,19.91,114.87,117
10,1,71,227.92,564.38,19.677,103.72,117
10,1,72,228.48,564.66,19.736,98.033,117
10,1,73,227.86,564.59,19.348,107.85,117
10,1,74,228.36,564.44,19.528,116.19,117
10,1,75,228.2,564.6,19.876,121.31,117
10,1,76,227.96,564.49,19.647,125.08,117
10,1,77,228.29,563.87,19.822,114.23,117
10,1,78,227.86,563.24,19.679,114.15,117
10,1,79,227.21,563.21,19.704,115.64,117
10,1,80,226.51,562.56,19.347,116.96,117
10,1,81,226.62,563.0,19.644,117.95,117
10,1,82,226.8,562.03,19.47,104.66,117
10,1,83,226.32,561.1,19.497,125.28,117
10,1,84,225.87,560.21,19.292,118.5,117
10,1,85,225.39,559.88,19.093,113.21,117
10,1,86,225.49,560.09,19.07,134.43,117
10,1,87,224.66,559.85,18.842,119.03,117
10,1,88,224.52,560.61,18.735,109.46,117
10,1,89,224.14,560.86,18.96,119.21,117
10,1,90,223.7,560.08,18.603,110.35,117
10,1,91,224.5,559.12,18.565,111.01,117
10,1,92,224.32,557.27,18.463,104.83,117
10,1,93,224.67,557.7,18.311,104.75,117
10,1,94,224.59,557.52,18.479,121.0,117
10,1,95,224.93,557.6,18.165,111.8,117
10,1,96,224.51,556.67,18.275,115.74,117
10,1,97,224.66,555.42,17.974,120.75,117
10,1,98,225.66,554.02,18.127,123.59,117
10,1,99,226.48,553.84,18.389,113.26,117
10,1,100,226.62,553.42,18.199,120.98,117
10,1,101,226.96,552.45,18.253,121.59,117
10,1,102,227.51,552.44,18.361,122.31,117
10,1,103,227.68,551.97,18.488,127.39,117
10,1,104,227.94,551.58,18.55,124.92,117
10,1,105,228.81,551.39,18.44,125.62,117
10,1,106,229.11,551.21,18.411,116.76,117
10,1,107,229.81,551.94,18.894,121.49,117
10,1,108,230.69,551.58,18.926,124.45,117
10,1,109,230.44,551.61,19.134,128.17,117
10,1,110,230.49,551.19,18.795,128.81,117
10,1,111,231.26,553.49,19.626,123.05,117
10,1,112,230.66,554.16,19.384,111.11,117
10,1,113,230.42,554.59,19.403,120.58,117
10,1,114,230.33,555.11,19.547,109.01,117
10,1,115,230.22,555.48,19.174,104.86,117
10,1,116,229.71,555.39,19.547,113.17,117
10,1,117,229.79,555.3,19.618,112.13,117
11,1,1,172.58,291.84,20.269,75.605,117
11,1,2,172.84,291.46,20.225,82.539,117
11,1,3,173.11,290.96,20.258,79.884,117
11,1,4,173.23,290.69,20.301,84.372,117
11,1,5,173.26,289.99,20.564,85.669,117
11,1,6,172.98,290.61,20.388,84.054,117
11,1,7,173.04,290.36,20.44,78.347,117
11,1,8,173.56,290.29,20.492,80.198,117
11,1,9,173.34,289.98,20.512,81.787,117
11,1,10,173.31,291.05,20.397,78.45,117
11,1,11,173.11,291.01,20.468,76.024,117
11,1,12,173.32,290.84,20.408,73.706,117
11,1,13,173.01,291.4,20.433,78.465,117
11,1,14,173.41,290.84,20.398,81.898,117
11,1,15,173.02,290.53,20.258,70.417,117
11,1,16,172.57,290.99,20.486,74.131,117
11,1,17,172.57,291.57,20.33,73.204,117
11,1,18,172.99,290.7,20.618,70.249,117
11,1,19,173.3,291.17,20.422,60.839,117
11,1,20,172.91,290.69,20.498,68.962,117
11,1,21,173.16,290.73,20.554,80.694,117
11,1,22,173.03,290.81,20.552,68.203,117
11,1,23,173.09,290.72,20.506,68.423,117
11,1,24,172.78,290.92,20.627,66.826,117
11,1,25,172.86,290.75,20.675,72.518,117
11,1,26,173.06,290.85,20.451,82.358,117
11,1,27,173.13,290.43,20.64,76.167,117
11,1,28,173.17,290.66,20.701,70.925,117
11,1,29,172.59,290.52,20.583,66.95,117
11,1,30,172.83,290.1,20.649,71.483,117
11,1,31,172.78,290.46,20.587,66.801,117
11,1,32,172.99,290.34,20.577,66.638,117
11,1,33,172.74,290.18,20.762,68.37,117
11,1,34,173.13,290.17,20.81,68.195,117
11,1,35,172.83,290.06,20.626,66.64,117
11,1,36,172.85,290.21,20.676,65.177,117
11,1,37,172.7,290.66,20.64,70.859,117
11,1,38,173.12,290.45,20.87,67.831,117
11,1,39,173.93,290.27,21.029,67.579,117
11,1,40,173.04,291.09,20.874,58.441,117
11,1,41,172.97,290.26,20.872,64.973,117
11,1,42,173.14,290.46,20.908,63.962,117
11,1,43,173.12,290.76,21.03,61.248,117
11,1,44,173.53,290.25,21.221,63.069,117
11,1,45,173.19,290.16,21.125,59.177,117
11,1,46,172.41,290.11,20.778,64.194,117
11,1,47,172.53,290.05,20.628,68.353,117
11,1,48,172.65,290.0,20.706,56.801,117
11,1,49,172.7,289.9,20.633,69.471,117
11,1,50,173.6,288.44,20.786,64.742,117
11,1,51,173.84,288.56,20.954,61.169,117
11,1,52,173.68,288.31,20.748,65.162,117
11,1,53,173.72,288.94,21.016,58.363,117
11,1,54,173.93,288.73,21.009,63.582,117
11,1,55,173.22,288.56,20.935,59.166,117
11,1,56,173.96,288.53,21.152,49.612,117
11,1,57,173.48,288.33,20.96,55.648,117
11,1,58,174.08,288.42,20.747,58.779,117
11,1,59,173.72,287.79,21.296,60.565,117
11,1,60,173.88,288.42,21.062,59.21,117
11,1,61,173.96,288.91,21.342,62.187,117
11,1,62,173.55,288.7,21.425,53.195,117
11,1,63,173.89,288.54,21.297,57.073,117
11,1,64,173.96,288.79,21.312,61.014,117
11,1,65,173.77,288.39,21.396,48.529,117
11,1,66,173.79,288.88,21.19,48.622,117
11,1,67,173.92,288.3,21.335,53.089,117
11,1,68,173.65,288.6,21.327,49.192,117
11,1,69,173.87,288.44,21.355,57.724,117
11,1,70,173.75,288.67,21.217,53.257,117
11,1,71,173.55,288.46,21.481,54.749,117
11,1,72,173.58,288.77,21.624,55.534,117
11,1,73,173.47,288.7,21.119,46.231,117
11,1,74,173.67,288.85,21.281,55.877,117
11,1,75,172.68,287.84,21.245,46.61,117
11,1,76,173.33,289.02,21.104,44.692,117
11,1,77,173.57,288.37,21.219,48.891,117
11,1,78,172.98,288.29,21.204,53.731,117
11,1,79,172.6,288.92,20.957,49.617,117
11,1,80,173.9,289.17,21.154,44.442,117
11,1,81,173.69,289.08,21.271,33.685,117
11,1,82,171.78,289.68,20.637,45.28,117
11,1,83,172.28,289.52,20.928,50.513,117
11,1,84,172.65,288.91,20.961,47.935,117
11,1,85,173.01,288.88,20.852,40.559,117
11,1,86,172.87,289.51,21.249,43.998,117
11,1,87,173.1,289.7,21.358,38.205,117
11,1,88,174.04,288.7,21.271,46.096,117
11,1,89,173.54,289.33,21.381,44.458,117
11,1,90,173.32,288.75,21.332,31.416,117
11,1,91,173.18,289.57,21.488,46.139,117
11,1,92,173.0,289.28,21.609,41.71,117
11,1,93,173.88,289.15,21.273,36.285,117
11,1,94,172.27,289.76,20.967,41.084,117
11,1,95,173.87,288.62,21.273,37.344,117
11,1,96,172.89,288.76,21.254,44.335,117
11,1,97,173.81,289.97,21.36,40.054,117
11,1,98,172.94,289.32,21.28,37.468,117
11,1,99,172.88,289.28,21.456,42.872,117
11,1,100,173.19,289.24,21.313,41.65,117
11,1,101,173.63,288.65,21.614,38.972,117
11,1,102,174.31,288.72,21.728,40.783,117
11,1,103,174.21,288.74,21.478,37.085,117
11,1,104,173.45,288.48,21.394,41.995,117
