,t,ID CME,Track Length CME,x CME,y CME,z CME,FI CME,ID Dino Track,Track Length Dino Track,x Dino Track,y Dino Track,z Dino Track,FI Dino Track,Distance Dino Track,ID CME Detections,x CME Detections,y CME Detections,z CME Detections,FI CME Detections,Distance CME Detections,ID Dino Detections,x Dino Detections,y Dino Detections,z Dino Detections,FI Dino Detections,Distance Dino Detections,xmin,xmax,ymin,ymax,zmin,zmax
29810,38.0,681.0,29.0,421.63,327.48,102.263,47.244,,,,,,,,651.0,421.63,327.48,102.26,47.244,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29811,39.0,681.0,29.0,422.2,327.71,102.295,50.025,,,,,,,,635.0,422.2,327.71,102.3,50.025,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29812,40.0,681.0,29.0,422.68,326.37,102.073,52.292,,,,,,,,636.0,422.68,326.37,102.07,52.292,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29813,41.0,681.0,29.0,421.42,325.72,101.716,54.091,,,,,,,,628.0,421.42,325.72,101.72,54.091,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29814,42.0,681.0,29.0,422.49,325.86,101.534,57.938,,,,,,,,632.0,422.49,325.86,101.53,57.938,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29815,43.0,681.0,29.0,421.78,325.8,101.954,64.472,,,,,,,,617.0,421.78,325.8,101.95,64.472,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29816,44.0,681.0,29.0,423.46,325.01,100.885,56.644,,,,,,,,641.0,423.46,325.01,100.89,56.644,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29817,45.0,681.0,29.0,422.39,325.28,100.623,59.169,,,,,,,,630.0,422.39,325.28,100.62,59.169,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29818,46.0,681.0,29.0,421.8,324.75,102.701,65.422,6596,8.0,418.9986,323.34216,103.327736,253.9,3.20,638.0,421.8,324.75,102.7,65.422,0.00,666.0,418.9986,323.34216,103.327736,253.9,3.20,29.0,423.46,321.16754,423.46,100.54,327.71
29819,47.0,681.0,29.0,422.14,324.53,101.895,60.791,,,,,,,,622.0,422.14,324.53,101.9,60.791,0.01,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29820,48.0,681.0,29.0,421.67,324.39,100.916,59.025,,,,,,,,621.0,421.67,324.39,100.92,59.025,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29821,49.0,681.0,29.0,421.62,323.66,100.968,60.259,,,,,,,,618.0,421.62,323.66,100.97,60.259,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29822,50.0,681.0,29.0,420.3,323.57,102.04,69.611,,,,,,,,607.0,420.3,323.57,102.04,69.611,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29823,51.0,681.0,29.0,420.55,323.31,101.999,66.278,,,,,,,,622.0,420.55,323.31,102.0,66.278,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29824,52.0,681.0,29.0,420.54,322.8,102.054,58.583,,,,,,,,602.0,420.54,322.8,102.05,58.583,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29825,53.0,681.0,29.0,420.2,322.72,102.406,83.032,1676,44.0,418.6796,321.57986,102.51492,241.0,1.90,617.0,420.2,322.72,102.41,83.032,0.00,818.0,418.6796,321.57986,102.51492,241.0,1.90,29.0,423.46,321.16754,423.46,100.54,327.71
29826,54.0,681.0,29.0,420.28,322.4,102.069,73.662,1676,44.0,418.76297,321.333,101.98481,241.9,1.86,600.0,420.28,322.4,102.07,73.662,0.00,786.0,418.76297,321.333,101.98481,241.9,1.86,29.0,423.46,321.16754,423.46,100.54,327.71
29827,55.0,681.0,29.0,420.33,322.8,102.33,72.439,1676,44.0,418.545,321.16754,102.18933,251.0,2.42,604.0,420.33,322.8,102.33,72.439,0.00,684.0,418.545,321.16754,102.18933,251.0,2.42,29.0,423.46,321.16754,423.46,100.54,327.71
29828,56.0,681.0,29.0,420.08,322.45,102.0,64.267,1676,44.0,418.62982,321.17142,102.41925,234.8,1.98,604.0,420.08,322.45,102.0,64.267,0.00,829.0,418.62982,321.17142,102.41925,234.8,1.98,29.0,423.46,321.16754,423.46,100.54,327.71
29829,57.0,681.0,29.0,419.47,322.58,101.774,73.122,1676,44.0,418.17706,321.33163,101.700035,224.6,1.80,619.0,419.47,322.58,101.77,73.122,0.00,937.0,418.17706,321.33163,101.700035,224.6,1.80,29.0,423.46,321.16754,423.46,100.54,327.71
29830,58.0,681.0,29.0,419.86,322.53,101.229,66.271,1676,44.0,418.4414,321.644,101.22419,222.0,1.67,615.0,419.86,322.53,101.23,66.271,0.00,901.0,418.4414,321.644,101.22419,222.0,1.67,29.0,423.46,321.16754,423.46,100.54,327.71
29831,59.0,681.0,29.0,419.77,321.99,100.542,42.904,,,,,,,,602.0,419.77,321.99,100.54,42.904,0.00,,,,,,,29.0,423.46,321.16754,423.46,100.54,327.71
29832,32.0,682.0,29.0,482.02,409.21,90.168,106.03,1610,34.0,479.96777,411.05548,92.20914,279.0,3.43,534.0,482.02,409.21,90.168,106.03,0.00,634.0,479.96777,411.05548,92.20914,279.0,3.43,29.0,484.5,409.21,484.5,90.168,424.23
29833,33.0,682.0,29.0,481.5,410.69,91.962,121.41,1610,34.0,480.66876,410.2354,93.72965,290.5,2.01,547.0,481.5,410.69,91.962,121.41,0.00,590.0,480.66876,410.2354,93.72965,290.5,2.01,29.0,484.5,409.21,484.5,90.168,424.23
29834,34.0,682.0,29.0,481.18,411.19,93.173,126.66,1610,34.0,480.87958,409.66046,92.787865,277.5,1.61,574.0,481.18,411.19,93.173,126.66,0.00,687.0,480.87958,409.66046,92.787865,277.5,1.61,29.0,484.5,409.21,484.5,90.168,424.23
29835,35.0,682.0,29.0,481.36,411.75,92.446,132.2,1610,34.0,480.88828,410.1142,91.98222,284.2,1.76,564.0,481.36,411.75,92.446,132.2,0.00,684.0,480.88828,410.1142,91.98222,284.2,1.76,29.0,484.5,409.21,484.5,90.168,424.23
29836,36.0,682.0,29.0,480.65,413.04,93.934,108.71,1610,34.0,480.0309,411.30484,93.36811,278.0,1.93,575.0,480.65,413.04,93.934,108.71,0.00,671.0,480.0309,411.30484,93.36811,278.0,1.93,29.0,484.5,409.21,484.5,90.168,424.23
29837,37.0,682.0,29.0,480.86,413.45,93.491,63.195,1610,34.0,481.15088,411.53354,94.05175,263.2,2.02,567.0,480.86,413.45,93.491,63.195,0.00,657.0,481.15088,411.53354,94.05175,263.2,2.02,29.0,484.5,409.21,484.5,90.168,424.23
29838,38.0,682.0,29.0,484.5,413.1,94.493,92.871,,,,,,,,583.0,484.5,413.1,94.493,92.871,0.00,,,,,,,29.0,484.5,409.21,484.5,90.168,424.23
29839,39.0,682.0,29.0,484.49,413.91,96.342,113.38,3892,48.0,483.9767,412.38605,96.44047,265.8,1.61,585.0,484.49,413.91,96.342,113.38,0.00,686.0,483.9767,412.38605,96.44047,265.8,1.61,29.0,484.5,409.21,484.5,90.168,424.23
29840,40.0,682.0,29.0,484.21,414.27,97.085,120.45,3892,48.0,483.63696,413.34906,97.19476,274.8,1.09,598.0,484.21,414.27,97.085,120.45,0.00,629.0,483.63696,413.34906,97.19476,274.8,1.09,29.0,484.5,409.21,484.5,90.168,424.23
29841,41.0,682.0,29.0,483.05,414.02,96.56,117.94,3892,48.0,482.50882,412.74146,96.2542,273.5,1.42,584.0,483.05,414.02,96.56,117.94,0.00,674.0,482.50882,412.74146,96.2542,273.5,1.42,29.0,484.5,409.21,484.5,90.168,424.23
29842,42.0,682.0,29.0,483.32,414.04,97.129,77.087,3892,48.0,483.2073,413.2227,97.75559,250.6,1.04,599.0,483.32,414.04,97.129,77.087,0.00,726.0,483.2073,413.2227,97.75559,250.6,1.04,29.0,484.5,409.21,484.5,90.168,424.23
29843,43.0,682.0,29.0,480.49,413.34,98.371,76.208,1610,34.0,479.43478,412.7133,99.93231,258.8,1.99,593.0,480.49,413.34,98.371,76.208,0.00,638.0,479.43478,412.7133,99.93231,258.8,1.99,29.0,484.5,409.21,484.5,90.168,424.23
29844,44.0,682.0,29.0,479.76,412.81,98.855,109.59,3892,48.0,478.6706,411.8272,99.25057,273.5,1.52,621.0,479.76,412.81,98.855,109.59,0.00,634.0,478.6706,411.8272,99.25057,273.5,1.52,29.0,484.5,409.21,484.5,90.168,424.23
29845,45.0,682.0,29.0,480.07,413.87,99.571,115.7,3892;4708,48.0;38.0,478.8369;483.01126,412.609;413.01788,99.81388;98.02022,271.2;268.8,1.78;3.43,618.0,480.07,413.87,99.571,115.7,0.00,596.0;609.0,483.01126;478.8369,413.01788;412.609,98.02022;99.81388,268.8;271.2,3.43;1.78,29.0,484.5,409.21,484.5,90.168,424.23
29846,46.0,682.0,29.0,479.8,414.48,98.861,106.35,3892;4708,48.0;38.0,478.29327;482.2075,412.55164;412.88425,99.32219;97.46236,260.8;260.5,2.49;3.21,613.0,479.8,414.48,98.861,106.35,0.00,628.0;645.0,482.2075;478.29327,412.88425;412.55164,97.46236;99.32219,260.5;260.8,3.21;2.49,29.0,484.5,409.21,484.5,90.168,424.23
29847,47.0,682.0,29.0,480.9,415.87,99.692,113.35,4708,38.0,480.35666,415.2208,99.525475,266.8,0.86,604.0,480.9,415.87,99.692,113.35,0.00,579.0,480.35666,415.2208,99.525475,266.8,0.86,29.0,484.5,409.21,484.5,90.168,424.23
29848,48.0,682.0,29.0,480.07,417.41,100.093,97.624,4708,38.0,479.19116,416.60046,100.20642,251.5,1.20,597.0,480.07,417.41,100.09,97.624,0.00,720.0,479.19116,416.60046,100.20642,251.5,1.20,29.0,484.5,409.21,484.5,90.168,424.23
29849,49.0,682.0,29.0,478.77,417.97,99.68,82.166,4708,38.0,478.08456,416.98975,100.50801,255.0,1.45,601.0,478.77,417.97,99.68,82.166,0.00,675.0,478.08456,416.98975,100.50801,255.0,1.45,29.0,484.5,409.21,484.5,90.168,424.23
29850,50.0,682.0,29.0,477.45,418.91,99.749,88.672,4708,38.0,476.8711,417.51868,100.29602,275.0,1.60,593.0,477.45,418.91,99.749,88.672,0.00,512.0,476.8711,417.51868,100.29602,275.0,1.60,29.0,484.5,409.21,484.5,90.168,424.23
29851,51.0,682.0,29.0,478.67,419.62,99.825,106.05,4708,38.0,477.65134,418.44263,99.90281,263.2,1.56,603.0,478.67,419.62,99.825,106.05,0.00,598.0,477.65134,418.44263,99.90281,263.2,1.56,29.0,484.5,409.21,484.5,90.168,424.23
29852,52.0,682.0,29.0,478.7,420.57,100.986,120.38,4708,38.0,477.70074,419.2878,100.55749,262.8,1.68,590.0,478.7,420.57,100.99,120.38,0.00,596.0,477.70074,419.2878,100.55749,262.8,1.68,29.0,484.5,409.21,484.5,90.168,424.23
29853,53.0,682.0,29.0,478.32,421.53,101.049,161.52,4708,38.0,477.4964,420.05075,100.510414,267.0,1.78,602.0,478.32,421.53,101.05,161.52,0.00,801.0,477.4964,420.05075,100.510414,267.0,1.78,29.0,484.5,409.21,484.5,90.168,424.23
29854,54.0,682.0,29.0,478.58,421.95,101.443,169.8,4708,38.0,477.57086,420.4884,100.759605,270.8,1.90,596.0,478.58,421.95,101.44,169.8,0.00,769.0,477.57086,420.4884,100.759605,270.8,1.90,29.0,484.5,409.21,484.5,90.168,424.23
29855,55.0,682.0,29.0,478.05,422.21,101.006,155.32,4708,38.0,477.09222,420.78806,100.44361,269.5,1.80,590.0,478.05,422.21,101.01,155.32,0.00,670.0,477.09222,420.78806,100.44361,269.5,1.80,29.0,484.5,409.21,484.5,90.168,424.23
29856,56.0,682.0,29.0,478.04,422.47,100.943,175.08,4708,38.0,477.01587,420.76572,100.30697,270.2,2.09,594.0,478.04,422.47,100.94,175.08,0.00,811.0,477.01587,420.76572,100.30697,270.2,2.09,29.0,484.5,409.21,484.5,90.168,424.23
29857,57.0,682.0,29.0,477.53,422.74,101.008,183.85,4708,38.0,476.60858,421.2823,100.3073,269.8,1.86,614.0,477.53,422.74,101.01,183.85,0.00,928.0,476.60858,421.2823,100.3073,269.8,1.86,29.0,484.5,409.21,484.5,90.168,424.23
29858,58.0,682.0,29.0,476.74,422.49,100.868,128.89,4708,38.0,475.5152,421.14948,100.67173,250.2,1.83,610.0,476.74,422.49,100.87,128.89,0.00,902.0,475.5152,421.14948,100.67173,250.2,1.83,29.0,484.5,409.21,484.5,90.168,424.23
29859,59.0,682.0,29.0,476.67,422.73,100.925,90.025,4708,38.0,475.3881,421.26074,100.850975,232.0,1.95,600.0,476.67,422.73,100.92,90.025,0.00,951.0,475.3881,421.26074,100.850975,232.0,1.95,29.0,484.5,409.21,484.5,90.168,424.23
29860,60.0,682.0,29.0,476.3,424.23,100.042,54.664,4708,38.0,475.79718,421.83224,100.42685,228.6,2.48,603.0,476.3,424.23,100.04,54.664,0.00,794.0,475.79718,421.83224,100.42685,228.6,2.48,29.0,484.5,409.21,484.5,90.168,424.23
29861,45.0,683.0,29.0,380.76,200.69,72.465,84.114,,,,,,,,456.0,380.76,200.69,72.465,84.114,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29862,46.0,683.0,29.0,383.72,200.7,74.711,92.814,3304,27.0,384.11133,198.94453,74.67791,261.8,1.80,473.0,385.04,200.61,75.249,114.8,1.43,470.0,384.11133,198.94453,74.67791,261.8,1.80,29.0,385.18,198.94453,383.72,70.28395,203.19
29863,47.0,683.0,29.0,380.26,201.03,71.282,85.737,,,,,,,,440.0,380.26,201.03,71.282,85.737,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29864,48.0,683.0,29.0,379.78,201.2,71.528,94.848,,,,,,,,433.0,379.78,201.2,71.528,94.848,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29865,49.0,683.0,29.0,379.71,200.89,71.244,89.546,5309,20.0,377.92084,199.62773,71.34819,232.0,2.19,434.0,379.71,200.89,71.244,89.546,0.00,483.0,377.92084,199.62773,71.34819,232.0,2.19,29.0,385.18,198.94453,383.72,70.28395,203.19
29866,50.0,683.0,29.0,380.43,200.93,71.638,83.406,5309,20.0,379.0663,199.43149,71.410965,243.2,2.04,421.0,380.43,200.93,71.638,83.406,0.00,372.0,379.0663,199.43149,71.410965,243.2,2.04,29.0,385.18,198.94453,383.72,70.28395,203.19
29867,51.0,683.0,29.0,379.55,201.63,70.997,91.761,5309,20.0,376.6163,200.24823,70.49862,232.4,3.28,430.0,379.55,201.63,70.997,91.761,0.00,434.0,376.6163,200.24823,70.49862,232.4,3.28,29.0,385.18,198.94453,383.72,70.28395,203.19
29868,52.0,683.0,29.0,380.4,201.07,71.289,79.874,5309,20.0,378.39505,199.10338,70.98195,230.5,2.83,418.0,380.4,201.07,71.289,79.874,0.00,437.0,378.39505,199.10338,70.98195,230.5,2.83,29.0,385.18,198.94453,383.72,70.28395,203.19
29869,53.0,683.0,29.0,379.37,201.18,70.577,83.321,,,,,,,,436.0,379.37,201.18,70.577,83.321,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29870,54.0,683.0,29.0,379.41,201.33,70.409,76.948,,,,,,,,425.0,379.41,201.33,70.409,76.948,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29871,55.0,683.0,29.0,379.23,201.24,70.464,80.81,590,50.0,376.62302,199.33308,70.28395,225.6,3.23,420.0,379.23,201.24,70.464,80.81,0.00,506.0,376.62302,199.33308,70.28395,225.6,3.23,29.0,385.18,198.94453,383.72,70.28395,203.19
29872,56.0,683.0,29.0,382.44,201.64,72.392,61.657,,,,,,,,455.0,385.18,201.37,73.777,79.376,3.08,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29873,57.0,683.0,29.0,380.88,202.42,71.227,60.811,,,,,,,,434.0,380.88,202.42,71.227,60.811,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29874,58.0,683.0,29.0,380.97,202.46,71.939,47.674,,,,,,,,,,,,,,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29875,59.0,683.0,29.0,381.06,202.5,72.651,73.733,,,,,,,,432.0,381.06,202.5,72.651,73.733,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29876,60.0,683.0,29.0,382.42,202.59,73.124,60.827,,,,,,,,,,,,,,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29877,61.0,683.0,29.0,379.86,202.6,71.446,69.255,,,,,,,,427.0,379.86,202.6,71.446,69.255,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29878,62.0,683.0,29.0,380.21,201.87,71.384,71.382,,,,,,,,430.0,380.21,201.87,71.384,71.382,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29879,63.0,683.0,29.0,380.35,203.19,71.791,76.556,,,,,,,,443.0,380.35,203.19,71.791,76.556,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29880,64.0,683.0,29.0,380.02,202.3,71.444,79.145,,,,,,,,434.0,380.02,202.3,71.444,79.145,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29881,65.0,683.0,29.0,380.15,202.69,71.178,66.65,,,,,,,,434.0,380.15,202.69,71.178,66.65,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29882,66.0,683.0,29.0,380.06,202.13,71.915,72.227,,,,,,,,425.0,380.06,202.13,71.915,72.227,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29883,67.0,683.0,29.0,379.63,202.48,72.177,85.214,,,,,,,,443.0,379.63,202.48,72.177,85.214,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29884,68.0,683.0,29.0,380.11,202.42,71.937,73.456,,,,,,,,439.0,380.11,202.42,71.937,73.456,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29885,69.0,683.0,29.0,380.44,202.73,72.187,72.581,,,,,,,,456.0,380.44,202.73,72.187,72.581,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29886,70.0,683.0,29.0,379.86,202.6,71.354,47.419,590,50.0,376.81073,202.68771,71.867836,212.5,3.09,,,,,,,566.0,376.81073,202.68771,71.867836,212.5,3.09,29.0,385.18,198.94453,383.72,70.28395,203.19
29887,71.0,683.0,29.0,379.29,202.47,70.522,69.5,,,,,,,,433.0,379.29,202.47,70.522,69.5,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29888,72.0,683.0,29.0,383.65,201.8,73.497,59.161,1767,51.0,384.14893,200.72475,75.83588,215.2,2.62,467.0,384.88,201.76,73.71,74.06,1.25,567.0,384.14893,200.72475,75.83588,215.2,2.62,29.0,385.18,198.94453,383.72,70.28395,203.19
29889,73.0,683.0,29.0,382.07,202.57,71.591,66.966,,,,,,,,436.0,382.07,202.57,71.591,66.966,0.00,,,,,,,29.0,385.18,198.94453,383.72,70.28395,203.19
29890,48.0,684.0,29.0,509.25,627.36,138.581,154.92,,,,,,,,820.0,509.25,627.36,138.58,154.92,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29891,49.0,684.0,29.0,509.17,629.53,139.546,175.0,,,,,,,,826.0,509.17,629.53,139.55,175.0,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29892,50.0,684.0,29.0,508.59,629.62,138.74,210.61,,,,,,,,789.0,508.59,629.62,138.74,210.61,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29893,51.0,684.0,29.0,508.58,629.69,137.439,208.38,,,,,,,,794.0,508.58,629.69,137.44,208.38,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29894,52.0,684.0,29.0,508.39,630.75,136.892,223.73,,,,,,,,772.0,508.39,630.75,136.89,223.73,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29895,53.0,684.0,29.0,508.54,632.57,135.422,286.58,,,,,,,,790.0,508.54,632.57,135.42,286.58,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29896,54.0,684.0,29.0,509.06,634.18,135.204,306.79,5242,20.0,510.02414,633.34924,133.27846,418.0,2.31,776.0,509.06,634.18,135.2,306.79,0.00,1167.0,510.02414,633.34924,133.27846,418.0,2.31,29.0,517.88,507.45,652.13,132.6621,652.13
29897,55.0,684.0,29.0,508.75,635.94,135.527,251.19,,,,,,,,777.0,508.75,635.94,135.53,251.19,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29898,56.0,684.0,29.0,508.87,637.87,135.172,280.18,4026,20.0,510.37656,638.137,132.6621,396.5,2.94,780.0,508.87,637.87,135.17,280.18,0.00,1232.0,510.37656,638.137,132.6621,396.5,2.94,29.0,517.88,507.45,652.13,132.6621,652.13
29899,57.0,684.0,29.0,507.71,638.41,136.388,216.88,,,,,,,,794.0,507.71,638.41,136.39,216.88,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29900,58.0,684.0,29.0,507.45,640.66,137.123,215.76,,,,,,,,780.0,507.45,640.66,137.12,215.76,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29901,59.0,684.0,29.0,508.55,642.45,136.644,62.202,,,,,,,,,,,,,,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29902,60.0,684.0,29.0,507.9,643.03,139.694,107.05,6374,7.0,507.66788,645.5174,138.9122,343.5,2.62,,,,,,,1355.0,507.66788,645.5174,138.9122,343.5,2.62,29.0,517.88,507.45,652.13,132.6621,652.13
29903,61.0,684.0,29.0,510.75,646.01,135.684,185.97,1471,25.0,510.94702,644.14355,133.93665,352.5,2.56,796.0,510.75,646.01,135.68,185.97,0.00,1559.0,510.94702,644.14355,133.93665,352.5,2.56,29.0,517.88,507.45,652.13,132.6621,652.13
29904,62.0,684.0,29.0,511.07,646.6,137.258,140.84,,,,,,,,814.0,511.07,646.6,137.26,140.84,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29905,63.0,684.0,29.0,511.38,649.07,141.303,111.87,,,,,,,,,,,,,,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29906,64.0,684.0,29.0,512.6,649.86,137.713,193.11,,,,,,,,809.0,512.6,649.86,137.71,193.11,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29907,65.0,684.0,29.0,513.39,650.27,137.219,196.93,3861,17.0,510.78024,648.4676,138.46234,352.8,3.41,806.0,513.39,650.27,137.22,196.93,0.00,1244.0,510.78024,648.4676,138.46234,352.8,3.41,29.0,517.88,507.45,652.13,132.6621,652.13
29908,66.0,684.0,29.0,512.44,650.72,137.797,224.27,,,,,,,,795.0,512.44,650.72,137.8,224.27,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29909,67.0,684.0,29.0,512.81,650.36,136.863,200.73,,,,,,,,820.0,512.81,650.36,136.86,200.73,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29910,68.0,684.0,29.0,514.18,651.15,137.665,219.26,,,,,,,,808.0,514.18,651.15,137.66,219.26,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29911,69.0,684.0,29.0,513.49,651.55,135.801,203.96,7906,14.0,514.44824,650.1557,133.0753,327.0,3.21,828.0,513.49,651.55,135.8,203.96,0.00,1482.0,514.44824,650.1557,133.0753,327.0,3.21,29.0,517.88,507.45,652.13,132.6621,652.13
29912,70.0,684.0,29.0,514.62,651.59,136.837,177.76,,,,,,,,807.0,514.62,651.59,136.84,177.76,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29913,71.0,684.0,29.0,515.42,651.27,136.341,217.74,,,,,,,,816.0,515.42,651.27,136.34,217.74,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29914,72.0,684.0,29.0,516.02,651.9,137.375,197.01,,,,,,,,830.0,516.02,651.9,137.37,197.01,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29915,73.0,684.0,29.0,516.75,651.59,136.79500000000002,214.23,,,,,,,,807.0,516.75,651.59,136.79,214.23,0.01,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29916,74.0,684.0,29.0,516.98,652.13,136.416,207.33,6794,11.0,516.9053,650.95483,133.58162,338.5,3.07,794.0,516.98,652.13,136.42,207.33,0.00,1261.0,516.9053,650.95483,133.58162,338.5,3.07,29.0,517.88,507.45,652.13,132.6621,652.13
29917,75.0,684.0,29.0,517.16,652.03,136.704,224.87,6794,11.0,516.9821,650.969,133.90933,335.8,2.99,786.0,517.16,652.03,136.7,224.87,0.00,1118.0,516.9821,650.969,133.90933,335.8,2.99,29.0,517.88,507.45,652.13,132.6621,652.13
29918,76.0,684.0,29.0,517.88,652.0,137.869,205.21,,,,,,,,793.0,517.88,652.0,137.87,205.21,0.00,,,,,,,29.0,517.88,507.45,652.13,132.6621,652.13
29919,53.0,685.0,29.0,325.51,642.41,35.47,67.791,,,,,,,,228.0,325.51,642.41,35.468,67.791,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29920,54.0,685.0,29.0,325.65,642.42,35.28,69.924,460,20.0,323.82098,641.8158,32.488594,243.1,3.39,217.0,325.65,642.42,35.275,69.924,0.01,278.0,323.82098,641.8158,32.488594,243.1,3.39,29.0,326.9,323.81,648.43,29.365986,648.43
29921,55.0,685.0,29.0,326.14,642.03,34.879999999999995,71.9,,,,,,,,217.0,326.14,642.03,34.882,71.9,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29922,56.0,685.0,29.0,324.84,643.39,35.370000000000005,74.967,,,,,,,,215.0,324.84,643.39,35.371,74.967,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29923,57.0,685.0,29.0,325.03,642.65,36.150000000000006,68.483,,,,,,,,230.0,325.03,642.65,36.148,68.483,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29924,58.0,685.0,29.0,325.4,643.01,36.28,59.035,,,,,,,,220.0,325.4,643.01,36.28,59.035,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29925,59.0,685.0,29.0,325.15,643.41,34.389999999999986,73.664,,,,,,,,207.0,325.15,643.41,34.392,73.664,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29926,60.0,685.0,29.0,324.87,644.52,34.75,72.385,460,20.0,323.22958,643.08716,32.030415,238.1,3.48,221.0,324.87,644.52,34.751,72.385,0.00,312.0,323.22958,643.08716,32.030415,238.1,3.48,29.0,326.9,323.81,648.43,29.365986,648.43
29927,61.0,685.0,29.0,326.75,644.06,35.47999999999999,73.353,,,,,,,,215.0,326.75,644.06,35.479,73.353,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29928,62.0,685.0,29.0,325.15,644.28,34.099999999999994,71.744,,,,,,,,207.0,325.15,644.28,34.104,71.744,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29929,63.0,685.0,29.0,325.99,644.66,33.96000000000001,68.876,,,,,,,,218.0,325.99,644.66,33.963,68.876,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29930,64.0,685.0,29.0,324.75,644.36,34.55000000000001,79.45,,,,,,,,214.0,324.75,644.36,34.554,79.45,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
29931,65.0,685.0,29.0,325.17,644.31,34.16,78.385,,,,,,,,208.0,325.17,644.31,34.161,78.385,0.00,,,,,,,29.0,326.9,323.81,648.43,29.365986,648.43
