ID (CME),Track Length (CME),Track Coverage,Missing Time Points,Dino Data
6396.0,36.0,0,"[82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","2925.0,1,28.51434571576717;794.0,4,30.125096428952773;2925.0,5,29.06141839004711;794.0,6,29.887284148162426"
6397.0,16.0,0,"[82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","8389.0,1,30.143444631947748;2630.0,3,30.48030809251441;4510.0,4,31.410052781955;1242.0,5,36.02523794532522;2283.0,6,37.51473663658324"
6398.0,25.0,0,"[82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","4361.0,1,5.597342468582725;9864.0,2,3.722101302678361;7028.0,3,6.160218923780211;10417.0,4,5.147909605898313"
6399.0,24.0,0,"[82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","7787.0,1,6.155450083438261;7786.0,3,5.459853982076849;7787.0,4,7.005354412062253;7786.0,5,6.03464583465342;7787.0,6,7.004519753080874"
6400.0,41.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","697.0,1,17.441666139810867;2438.0,2,18.646737647846088;527.0,3,16.335001657763126;697.0,4,18.753807751488807;2438.0,6,17.78679502177106"
6401.0,15.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","9733.0,1,11.960621910109868;6337.0,2,13.35883638318848;9733.0,3,12.496750445294008;6337.0,5,11.969189470026782"
6402.0,31.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","8443.0,1,63.33699475962849;7280.0,2,35.32245375989185;1942.0,4,64.0185699638355;7280.0,5,35.99439040727459;1942.0,6,64.48116266178673"
6403.0,39.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","801.0,1,8.117788060382527"
6404.0,20.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","5434.0,1,10.610163077299996;10514.0,6,9.45973083143256"
6405.0,12.0,3,"[85.0, 86.0, 87.0]","9438.0,1,3.096821794388529;11549.0,4,4.986716917702497;7405.0,5,3.629795282106145;9313.0,6,2.962568741902846"
6406.0,69.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","1242.0,1,4.475376435798444;3989.0,2,6.118791169896214;1242.0,3,4.285131249203451;3989.0,5,5.748617033495979;1242.0,6,5.330450517067003"
6407.0,39.0,0,"[84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","2122.0,1,20.31728748780456;737.0,2,21.375177029326004;362.0,3,25.47067809053775;4892.0,6,26.43039060389765"
6408.0,37.0,0,"[84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","726.0,1,17.357579995772053;1766.0,5,28.07836013526609;1767.0,6,26.938460570981505"
6409.0,48.0,3,"[86.0, 88.0, 89.0]","721.0,1,1.7708857090450674;4348.0,3,24.949601747340584;721.0,4,1.4640162123163092;4348.0,5,24.608549937461312"
6410.0,5.0,0,"[84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","10673.0,1,26.472067725398773;4350.0,3,40.31709368373792;10673.0,4,29.190707366855666;4350.0,5,46.9128589432727;2810.0,6,34.712471219370194"
6411.0,20.0,6,[],"6588.0,1,2.421856135529084"
6412.0,19.0,2,"[85.0, 86.0, 87.0, 88.0]","6099.0,1,3.2480750897262136;3682.0,3,11.469549397936442;6099.0,5,4.02929151416225"
6413.0,65.0,0,"[84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","3598.0,1,24.22470096282149"
6414.0,2.0,2,"[85.0, 86.0, 87.0, 89.0]","10906.0,1,2.400257289417107;5709.0,2,5.077001416042741;9700.0,3,7.422125446427067;6519.0,4,5.863013342343712;9948.0,5,2.68555009726123;7237.0,6,5.27481364008245"
6415.0,14.0,0,"[84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","8699.0,1,13.635907504900386;1823.0,2,13.53900622589416;773.0,6,19.093726958886265"
6416.0,30.0,1,"[84.0, 86.0, 87.0, 88.0, 89.0]","2265.0,1,4.026109681317676;11124.0,2,3.0812312812413096;12006.0,3,3.7473464810983126;7839.0,4,6.889831891599375;12150.0,6,4.1443477146711"
6417.0,14.0,1,"[84.0, 85.0, 86.0, 87.0, 88.0]","1165.0,1,16.322382995506537;7835.0,2,14.407883588051842;11027.0,3,18.012186362580326;7835.0,4,18.55227819002293;10654.0,5,19.515507183993467;7823.0,6,1.7017907472553928"
6418.0,68.0,0,"[85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","635.0,1,5.240215047629264;3303.0,2,10.411429380800708"
6419.0,10.0,0,"[85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","12043.0,1,18.028324091744413;5217.0,6,37.24953267699523"
6420.0,5.0,0,"[85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","10673.0,1,35.70790698575452;1325.0,2,46.79371926991587;10673.0,3,34.40913237902696;1325.0,4,46.50631863831299;2810.0,5,24.740016137335108;1325.0,6,46.56387435579753"
6421.0,36.0,0,"[85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","1823.0,1,18.42247396808588;8071.0,5,14.535277245931647"
6422.0,43.0,0,"[85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","3816.0,1,19.674334966186677"
6423.0,42.0,0,"[86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","72.0,1,11.720122670300826;6750.0,6,11.59722008232336"
6424.0,4.0,0,"[86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","8036.0,1,37.35006985191324;4513.0,2,30.38481770378229;6099.0,3,40.9161630577221;4513.0,4,29.21617494239278;2670.0,6,21.02435983696056"
6425.0,31.0,0,"[86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","8443.0,1,59.810633105845206;7280.0,2,42.20317311519714;8443.0,3,60.71221544369882;6049.0,5,30.22534070240881"
6426.0,46.0,1,"[86.0, 87.0, 88.0, 90.0, 91.0]","4132.0,1,28.238246409139848;3298.0,4,2.131619395037469;4132.0,5,28.24373053730687"
6427.0,31.0,6,[],"8143.0,1,3.143782284930667"
6428.0,43.0,0,"[87.0, 88.0, 89.0, 90.0, 91.0, 92.0]","3352.0,1,31.87566240984648;9472.0,5,34.03019252386473"
6429.0,48.0,0,"[87.0, 88.0, 89.0, 90.0, 91.0, 92.0]","721.0,1,20.500955830641796;2921.0,2,33.44944192753301;632.0,6,29.463002987433185"
6430.0,39.0,0,"[87.0, 88.0, 89.0, 90.0, 91.0, 92.0]","1138.0,1,17.336550401244743;12001.0,2,28.16261770388556;5540.0,5,27.6573651360632;1138.0,6,15.862450429854755"
6431.0,11.0,6,[],"12131.0,1,1.982819729966374"
6432.0,23.0,0,"[88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","2047.0,1,63.68817786602465;2810.0,2,37.480369011465136;4530.0,3,64.13051868731996;2810.0,4,38.03152210069562;6128.0,6,61.11148156938839"
6433.0,17.0,1,"[88.0, 89.0, 90.0, 92.0, 93.0]","2842.0,1,13.291718210507035;10757.0,2,12.468665282752465;2842.0,3,23.16317657102791;8125.0,4,3.4912178007251136;11029.0,6,6.797990762754765"
6434.0,55.0,0,"[88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","1909.0,1,33.21675118481785;782.0,2,26.3838307985194;787.0,3,28.522729897873152;1909.0,4,31.778327295416293;787.0,5,29.61169784209616"
6435.0,11.0,3,"[89.0, 90.0, 92.0]","9624.0,1,2.0936396432528426;6419.0,2,4.133511797309901;2593.0,3,6.419797058661599;6419.0,4,2.988896863593666;9624.0,5,4.248126596195087"
6436.0,18.0,0,"[88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","8581.0,1,22.66331915303943;7835.0,2,8.49290606088694;7823.0,4,15.990466316579491;1165.0,6,8.43239270761651"
6437.0,12.0,0,"[88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","7808.0,1,26.211462433343858;4668.0,5,21.223888006981667;4689.0,6,21.26924250950417"
6438.0,17.0,0,"[88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","11509.0,1,6.713769481388564;1608.0,5,11.013262072074756;7237.0,6,8.015181783702705"
6439.0,27.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","1932.0,1,10.004956030172467"
6440.0,10.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","12043.0,1,19.03769914927024;9472.0,2,36.76558540175309;12043.0,5,17.01031950264651"
6441.0,1.0,5,[89.0],"12149.0,1,10.983409350798183;9243.0,2,1.870952405006564"
6442.0,51.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","486.0,1,10.83553562388906"
6443.0,10.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","9872.0,1,28.857464400146103;4548.0,4,28.487851027883792;3292.0,5,21.77044334915806"
6444.0,3.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","9991.0,1,28.97215722313173;7823.0,2,57.39761818797187;10508.0,3,26.328868663731537;7155.0,4,33.14142647836326;10508.0,6,32.21383067496851"
6445.0,3.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","9991.0,1,13.394322098331982;11027.0,2,64.39433314146635;10508.0,3,30.593293179911583;8589.0,4,35.29446238642677;7155.0,5,31.767481582166702;8589.0,6,30.6146522741191"
6446.0,12.0,5,[89.0],"9730.0,1,3.552743572526037;11357.0,2,1.854040588255791;1457.0,4,1.814045864166572"
6447.0,14.0,0,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0]","8699.0,1,32.494037590218014;8071.0,2,36.335653442299616;8699.0,4,30.047399310056715;1028.0,5,5.50243758941436;8699.0,6,26.33459206927076"
6448.0,1.0,3,"[89.0, 90.0, 94.0]","12144.0,1,4.586347243340838;7664.0,2,3.608835662384795;7105.0,3,3.191787756179892"
6449.0,16.0,5,[90.0],"7018.0,1,18.664309470713807;148.0,2,2.878704798245893"
6450.0,9.0,0,"[90.0, 91.0, 92.0, 93.0, 94.0, 95.0]","4165.0,1,22.38676712477261;11146.0,2,16.014969041350035;2122.0,3,18.098816152804027;11146.0,4,19.143098197101448;645.0,6,26.93337734324319"
6451.0,99.0,0,"[90.0, 91.0, 92.0, 93.0, 94.0, 95.0]","204.0,1,8.832180877087417;4761.0,2,10.839686263115556;204.0,3,9.67509329502038"
6452.0,46.0,0,"[90.0, 91.0, 92.0, 93.0, 94.0, 95.0]","4132.0,1,18.998207304480083"
6453.0,17.0,0,"[90.0, 91.0, 92.0, 93.0, 94.0, 95.0]","7496.0,1,13.655368537670451;9469.0,2,9.845951210493828;11115.0,4,11.051961293866556"
6454.0,31.0,0,"[90.0, 91.0, 92.0, 93.0, 94.0, 95.0]","4549.0,1,32.64465371481979;3990.0,2,38.068431985309054;4142.0,3,34.71988697144189;10958.0,4,8.59238037966783;3582.0,5,34.89845694106744"
6455.0,11.0,2,"[91.0, 92.0, 93.0, 95.0]","9322.0,1,2.288448895518508;8761.0,3,6.372872051641705;10317.0,4,4.092314233755781;8761.0,6,6.214032197569058"
6456.0,10.0,3,"[92.0, 95.0, 96.0]","11126.0,1,3.037037600837357;12254.0,4,0.6470209710666239;11126.0,5,5.525185273753283;5750.0,6,6.108259761994419"
6457.0,16.0,0,"[91.0, 92.0, 93.0, 94.0, 95.0, 96.0]","2810.0,1,46.92149391308533;1223.0,3,55.85100046031497;6701.0,4,53.33129341964346;4262.0,6,55.6809516367223"
6458.0,20.0,0,"[91.0, 92.0, 93.0, 94.0, 95.0, 96.0]","4472.0,1,4.165944506351507;5950.0,2,4.249256265583418;7479.0,3,3.99678493792197;7049.0,4,4.552159150491106;9322.0,5,4.980473624194794;12191.0,6,11.4725873149739"
6459.0,21.0,4,"[93.0, 96.0]","2862.0,1,2.725131618489101;5279.0,2,14.311346692239235;2862.0,3,2.704569100138712;1689.0,5,39.6866074819305;2862.0,6,2.498037327804356"
6460.0,22.0,0,"[92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","10261.0,1,16.893117299817785;6001.0,3,24.38236063210037;12044.0,4,21.309502624493597;6001.0,5,24.905901239648458;7946.0,6,24.24754329937082"
6461.0,52.0,2,"[94.0, 95.0, 96.0, 97.0]","182.0,1,1.746775113896738;4563.0,3,25.487678568086583;4766.0,4,37.94372854107383;1907.0,6,15.85734226495727"
6462.0,6.0,1,"[92.0, 94.0, 95.0, 96.0, 97.0]","12208.0,1,17.872500922565017;7687.0,2,2.19124439451652;12208.0,4,17.278090094980858;7687.0,6,3.5459003479511093"
6463.0,11.0,0,"[92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","5342.0,1,5.170785531822043;8536.0,2,5.0790385369674045"
6464.0,99.0,0,"[92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","204.0,1,15.5648967130318;2517.0,2,14.455625648557591;204.0,3,14.909415549262826"
6465.0,4.0,0,"[92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","6873.0,1,42.248451625011086;11429.0,2,18.25010380606161;12334.0,3,44.50309937660638"
6466.0,69.0,0,"[92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","1242.0,1,39.86433330658373;9872.0,2,32.47439128846143;1242.0,3,39.39079195163383;3381.0,4,41.23921812361748"
6467.0,20.0,1,"[93.0, 94.0, 95.0, 96.0, 97.0]","7155.0,1,3.484717181172076;10508.0,2,4.381024285044449;9146.0,4,29.446461353970864;12280.0,5,11.599185061500185;9495.0,6,6.135355074536122"
6468.0,85.0,0,"[93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","631.0,1,36.36608576045346;630.0,2,36.72460338455543;4271.0,3,46.66567449877654;1916.0,5,40.77386719657211"
6469.0,11.0,1,"[94.0, 95.0, 96.0, 97.0, 98.0]","10089.0,1,1.9512191244962735;12285.0,2,3.977730830335304;12371.0,3,3.905282526642588;3976.0,5,3.875483962978042;11740.0,6,3.996082912303007"
6470.0,7.0,5,[98.0],"12324.0,1,3.235104669404065"
6471.0,10.0,0,"[93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","9872.0,1,42.57431708103019;1270.0,2,43.101005925674144;3381.0,3,47.16801456249033;1270.0,4,45.00779006208148"
6472.0,43.0,0,"[93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","1926.0,1,26.18138870989514;786.0,2,25.960061860377465;829.0,6,14.723058073912492"
6473.0,15.0,0,"[93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","10081.0,1,5.431440628498156"
6474.0,20.0,0,"[93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","1331.0,1,13.27425003682313;7366.0,3,25.42165627090615;8960.0,6,17.12187461776307"
6475.0,17.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","4563.0,1,43.53801755466251;12330.0,2,57.05705908082263;10253.0,3,44.19316217427633;1907.0,4,20.141857225886582"
6476.0,19.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","10340.0,1,5.677610936934683"
6477.0,15.0,4,"[94.0, 95.0]","12008.0,1,13.209582519328016;11506.0,3,1.5776184121164718"
6478.0,22.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","11655.0,1,9.653898379209288"
6479.0,17.0,2,"[94.0, 95.0, 96.0, 99.0]","4563.0,1,4.361901946410544;4766.0,2,33.125602325070304;4563.0,4,1.2046976825228857;7626.0,6,7.920589984521327"
6480.0,35.0,4,"[94.0, 95.0]","3801.0,1,12.77225891383452;3096.0,3,2.650086279247502;2781.0,5,2.663525144409185"
6481.0,91.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","528.0,1,23.027868685809825;8146.0,3,24.254751815751582;528.0,4,22.96114313150317;10247.0,6,23.868227099181425"
6482.0,43.0,2,"[94.0, 95.0, 96.0, 99.0]","3276.0,1,11.380768090722524;9472.0,3,32.619364836734945;12391.0,4,1.4051374582225145;3276.0,6,11.067258843675791"
6483.0,93.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","626.0,1,9.41503671787316;2333.0,2,9.238880258326793;12437.0,5,1.8546540375229392;626.0,6,10.793839695367902"
6484.0,81.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","3809.0,1,16.127844185473183;10141.0,5,11.235386585734352;3809.0,6,17.18618749200064"
6485.0,81.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","3809.0,1,27.892140297777424"
6486.0,80.0,3,"[94.0, 95.0, 96.0]","4252.0,1,10.52728842023908;683.0,4,3.314959973589428"
6487.0,25.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","10141.0,1,11.265118724119151;3809.0,2,11.848891311845362;10141.0,5,1.9876210682370636;3809.0,6,12.480984507249396"
6488.0,43.0,2,"[94.0, 95.0, 96.0, 97.0]","3455.0,1,17.404084940954384;6871.0,2,17.420607730960523;3455.0,3,17.877661735361272;700.0,5,1.8646499034553288"
6489.0,31.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","736.0,1,28.586692996654964;625.0,3,36.30475260934717;829.0,5,33.69767072733365;625.0,6,35.10484759317436"
6490.0,26.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","10013.0,1,28.22432585534324;4136.0,2,29.149799241851994;10501.0,3,21.659367660742152;4493.0,5,2.022757451722717;10501.0,6,21.48605770551684"
6491.0,95.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","820.0,1,8.861598341518276;2442.0,3,8.052155906327208;820.0,5,1.4073361808039904;489.0,6,8.316505313796142"
6492.0,81.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","795.0,1,10.567663340223325;619.0,4,24.09517945240915;4953.0,5,17.656635021712297;619.0,6,24.955871146672088"
6493.0,15.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","4262.0,1,44.08962298405405;8576.0,2,56.90153085997688;4262.0,3,43.83147211503396;4493.0,5,40.23529470338812;12433.0,6,45.091674984098844"
6494.0,36.0,2,"[94.0, 95.0, 96.0, 97.0]","4572.0,1,14.648255381960166;8723.0,2,17.61003385807365;6198.0,3,25.108098045995035;1908.0,5,1.8078377210358587"
6495.0,90.0,6,[],"2442.0,1,2.046469898416549"
6496.0,3.0,6,[],"12350.0,1,2.4060275581131445;9637.0,4,2.2871872922871925;7274.0,5,1.961183201768826;9637.0,6,1.8766614355552167"
6497.0,20.0,2,"[95.0, 96.0, 97.0, 99.0]","1003.0,1,1.2259762484240873;10667.0,2,42.7639969507412;4548.0,4,35.78946538140099;11467.0,5,1.460811579396906;5857.0,6,31.22182220471283"
6498.0,22.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","8716.0,1,55.77987456137022;12334.0,2,58.68856244324984;7297.0,3,58.69734093299798;7817.0,5,23.60024358560998"
6499.0,21.0,6,[],"11053.0,1,3.003011685425132;8567.0,2,2.1592495392649664"
6500.0,6.0,3,"[96.0, 97.0, 99.0]","12221.0,1,2.433959209148761;821.0,3,13.8896466423742;4569.0,4,14.2284821606444;12221.0,5,1.7256495684306654;4569.0,6,13.706445991591"
6501.0,9.0,5,[94.0],"11361.0,1,3.5036782715312307;11138.0,3,2.098197396314283;9223.0,6,2.2094059352006785"
6502.0,22.0,2,"[94.0, 95.0, 96.0, 97.0]","8716.0,1,38.5213670645552;8041.0,2,44.08532286491771;7297.0,3,46.65043983163076;7817.0,5,2.583759203200836"
6503.0,12.0,4,"[94.0, 95.0]","3689.0,1,18.37497406223822;12344.0,2,19.37346792893368;4452.0,3,2.989556987347764;4508.0,6,2.4174893421481896"
6504.0,12.0,5,[94.0],"5088.0,1,3.8790986589799608;6482.0,4,1.6451508262162315"
6505.0,72.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2209.0,1,18.191815210324684;10922.0,2,17.404717322464617;9824.0,5,10.626766195480196"
6506.0,6.0,2,"[95.0, 96.0, 97.0, 99.0]","10662.0,1,3.1039859733091304;8296.0,2,55.35495418554422;8599.0,3,31.46667425089796;7283.0,4,18.38294854022336;12420.0,5,1.6209675721028516;7283.0,6,20.973456273227853"
6507.0,3.0,2,"[95.0, 96.0, 97.0, 98.0]","11875.0,1,2.6767723935553884;5680.0,2,5.473395326486118;11879.0,3,5.323185366310298;11607.0,4,4.500330145111541;8827.0,5,4.053905439153665"
6508.0,9.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","3297.0,1,12.830736283725138;1328.0,4,15.256892321249447;3273.0,5,8.938506497334998"
6509.0,24.0,5,[94.0],"8392.0,1,6.94847281161122;2272.0,2,1.6279119292517226"
6510.0,11.0,3,"[94.0, 97.0, 99.0]","9372.0,1,6.041983708187235;3015.0,3,3.121564959119036;9372.0,5,3.001657901193961;11461.0,6,3.780906233709074"
6511.0,47.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","920.0,1,26.168734883517004;645.0,2,30.934338123087848;11146.0,3,25.73804200391169;7626.0,4,27.47673762103514;2583.0,5,17.79361556463506;7626.0,6,22.69900912601476"
6512.0,9.0,1,"[94.0, 95.0, 97.0, 98.0, 99.0]","11461.0,1,5.209213427658712;9372.0,2,7.497808512658895;11461.0,3,1.1411588035413769;3015.0,4,6.581017557802104;11461.0,5,8.779846285374195"
6513.0,47.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","920.0,1,23.79088079924322;645.0,2,25.68835944379331;11146.0,3,23.26353533913371;3303.0,4,23.441614627540044;2583.0,5,17.292567971878064;11146.0,6,22.99772536160257"
6514.0,54.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","405.0,1,19.51861543099816;3629.0,3,19.683665461991584;405.0,4,19.22417254049963;4002.0,5,1.999937473896604;666.0,6,18.415978881887455"
6515.0,15.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","4262.0,1,43.34134941399525;1325.0,2,47.25888752745878;4262.0,3,44.05648676541288;12433.0,5,32.911786098872334"
6516.0,9.0,1,"[94.0, 95.0, 96.0, 97.0, 99.0]","5540.0,1,15.267940889425784;8687.0,3,30.51556315698266;8688.0,4,28.62268618759957;1138.0,5,3.450094290603667;8687.0,6,30.34880015119711"
6517.0,4.0,3,"[95.0, 96.0, 97.0]","12290.0,1,2.3454226654698864;4686.0,2,18.772687578535507;9725.0,3,26.93546015056174;12290.0,5,2.6260878152872533"
6518.0,32.0,3,"[94.0, 95.0, 96.0]","2194.0,1,8.66836496862586;7192.0,2,4.235439235159539"
6519.0,65.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","344.0,1,6.726671879473502;1708.0,6,9.26106907799101"
6520.0,13.0,2,"[94.0, 96.0, 97.0, 99.0]","6001.0,1,14.217314879885002;12044.0,2,3.1737017350878944;6001.0,3,15.878687633400997;7946.0,4,14.933568566650855;12044.0,5,1.783565302986151;7946.0,6,16.040344970285563"
6521.0,73.0,2,"[95.0, 96.0, 97.0, 99.0]","354.0,1,2.3491022776661032;293.0,2,15.041895195535313;5017.0,3,16.822503516516928;293.0,4,15.947327295290712;354.0,5,2.6661680719669905"
6522.0,41.0,1,"[94.0, 95.0, 96.0, 97.0, 98.0]","2384.0,1,4.084464180085355;5229.0,6,2.4851903445259453"
6523.0,4.0,4,"[95.0, 99.0]","12352.0,1,2.3812883075763778;638.0,2,5.483182175160675;12352.0,3,1.1079836245883727;3312.0,6,9.11259706690148"
6524.0,66.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","5062.0,1,12.900518378487748;6119.0,4,13.893400464576718"
6525.0,14.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","5368.0,1,17.85412231563905;12371.0,2,18.78863740756369;3976.0,6,17.632520703090048"
6526.0,20.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","1003.0,1,5.801368838619024;3582.0,2,45.85474619390887;10667.0,3,47.01987441455049;4548.0,4,36.66066565525645;11467.0,5,4.964243365357909;5857.0,6,34.6824481742956"
6527.0,9.0,0,"[94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","11461.0,1,31.53417823782479;9372.0,2,39.08572836282446;11461.0,3,34.75682697765863;3015.0,4,32.8513675498616;6103.0,5,10.019041156742528;3712.0,6,4.4976588425646336"
6528.0,12.0,2,"[94.0, 95.0, 96.0, 99.0]","11237.0,1,27.87487195639467;8296.0,2,25.07800546302873;10043.0,3,44.961582591475775;8413.0,4,2.4268077145544567;11117.0,6,26.993894583999943"
6529.0,8.0,4,"[96.0, 98.0]","10972.0,1,3.042425728148525;10323.0,2,3.091973351728651;8198.0,4,2.8220577236477613"
6530.0,41.0,5,[],"88.0,1,2.1798085019700477"
6531.0,54.0,5,[],"180.0,1,0.5982075041321032"
6532.0,52.0,5,[],"183.0,1,2.512700351419778"
6533.0,19.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","360.0,1,16.572629002886817"
6534.0,27.0,5,[],"193.0,1,2.895855647968137;192.0,4,3.419962656989098"
6535.0,36.0,5,[],"175.0,1,1.7161528284872871"
6536.0,24.0,5,[],"261.0,1,1.6504289468729516"
6537.0,22.0,4,[5.0],"255.0,1,2.3333077885373514"
6538.0,93.0,5,[],"300.0,1,2.68637010573544;281.0,4,3.177518747716371;300.0,5,2.6730546997441937"
6539.0,73.0,5,[],"365.0,1,1.5207743234944773"
6540.0,32.0,5,[],"367.0,1,3.1063102001732004"
6541.0,78.0,5,[],"451.0,1,2.049270572610849"
6542.0,53.0,2,"[3.0, 4.0, 5.0]","564.0,1,1.5418716387352311;557.0,3,8.767527483578302"
6543.0,33.0,5,[],"615.0,1,1.4342571259714776"
6544.0,32.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","597.0,1,4.063177517993133;674.0,5,16.158709006662626"
6545.0,41.0,5,[],"644.0,1,1.7428319531440846"
6546.0,19.0,4,[1.0],"650.0,1,12.010090513189306;1847.0,2,1.9357577292884596"
6547.0,22.0,1,"[1.0, 3.0, 4.0, 5.0]","879.0,1,21.896682199348746;1677.0,2,1.3938425239961707;1678.0,3,9.7815529484075"
6548.0,5.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","844.0,1,26.5870464606104;1038.0,3,34.47583179510246"
6549.0,30.0,1,"[1.0, 3.0, 4.0, 5.0]","915.0,1,18.920301025990632;1905.0,2,1.651612678142107;1857.0,3,12.216514778536308;913.0,4,13.982738914551083"
6550.0,28.0,5,[],"860.0,1,3.202049242594501"
6551.0,17.0,1,"[1.0, 3.0, 4.0, 5.0]","989.0,1,11.871772244959905;1882.0,2,2.9344151392228297;989.0,3,9.682034833406654;1842.0,4,11.038103525473732;1882.0,5,3.8646511502851273"
6552.0,52.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","822.0,1,26.24232840478004;1033.0,3,24.351306569744825;2192.0,5,19.05357790173013"
6553.0,13.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","1076.0,1,14.592674402195817;1167.0,3,16.620561662648484"
6554.0,53.0,5,[],"1032.0,1,2.377460819398733;1089.0,2,3.0867628072976787;1032.0,3,2.570818392441588;1089.0,5,3.287158992214924"
6555.0,23.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0]","1115.0,1,28.13136609424432;1112.0,3,36.89205695297834;1011.0,4,36.088864875461255;2188.0,5,34.52631486675781"
6556.0,20.0,5,[],"1155.0,1,2.682481190055229"
6557.0,24.0,4,[4.0],"1162.0,1,1.6828280799594817;1112.0,2,2.585887085953293;1162.0,3,1.7389757228322855;1188.0,5,1.943686977499222"
6558.0,37.0,4,[3.0],"1137.0,1,3.021690042563757"
6559.0,37.0,5,[],"1164.0,1,2.304734310370688"
6560.0,19.0,3,"[4.0, 5.0]","1201.0,1,1.514432465975283;1145.0,5,6.6421830946835625"
