ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[333.0],[2747.0 3623.0 7912.0 8153.0 8156.0 9281.0 9861.0],[52.0],[6.0 9.0 12.0 29.0 52.0 61.0],False,False
[334.0],[1954.0 1958.0 4482.0 7114.0 11259.0 14897.0 15377.0],[52.0],[8.0 19.0 30.0 37.0 38.0 45.0],False,False
[335.0],"[9354.0 11993.0 13388.0 16132.0 16603.0 18873.0 21127.0 21957.0 23758.0
 24112.0 25517.0 25530.0 27219.0 28806.0 28975.0]",[52.0],[1.0 3.0 5.0 7.0 8.0 9.0 10.0 12.0 13.0 14.0 17.0],False,False
[336.0],[11777.0 20836.0 23485.0 23865.0 24930.0 27254.0 28436.0 29429.0],[52.0],[1.0 2.0 6.0 7.0 9.0 15.0 25.0 34.0],False,False
[337.0],[8446.0],[52.0],[64.0],True,False
[338.0],[11263.0 13328.0],[52.0],[42.0 50.0],False,False
[339.0],[7687.0 13377.0],[52.0],[51.0 72.0],False,False
[340.0],[8521.0 12300.0 13747.0 20245.0],[52.0],[29.0 30.0 54.0],False,False
[341.0],[6263.0 14461.0 16083.0 22233.0],[52.0],[3.0 25.0 35.0 41.0],False,False
[342.0],[227.0],[51.0],[52.0],True,False
[343.0],[338.0],[51.0],[80.0],True,False
[344.0],[500.0],[51.0],[98.0],True,False
[345.0],[715.0],[51.0],[51.0],True,True
[346.0],[1181.0],[51.0],[52.0],True,False
[348.0],[276.0 3407.0 9222.0],[51.0],[20.0 28.0 69.0],False,False
[349.0],[18.0 186.0 4217.0 5491.0 11228.0],[51.0],[7.0 9.0 14.0 45.0 99.0],False,False
[351.0],[2145.0 3207.0 4767.0 8133.0],[51.0],[12.0 15.0 34.0 53.0],False,False
[352.0],"[4903.0 6773.0 6968.0 7483.0 7487.0 7495.0 7754.0 8679.0 8956.0 9402.0
 9937.0 10777.0 12372.0 12389.0 12390.0 13434.0 13818.0 14649.0 15890.0
 20773.0]",[51.0],[2.0 3.0 4.0 5.0 6.0 7.0 9.0 12.0 13.0 26.0 31.0 41.0],False,False
[353.0],"[5579.0 6918.0 6920.0 8165.0 8879.0 10399.0 13031.0 15400.0 15732.0
 17302.0 21890.0]",[51.0],[3.0 5.0 6.0 7.0 15.0 16.0 17.0 20.0 27.0],False,False
[354.0],[6000.0 9830.0 10917.0 17608.0 19837.0],[51.0],[5.0 14.0 16.0 22.0 23.0],False,False
[355.0],[8173.0 9871.0 10400.0 11268.0 14914.0 18478.0 19857.0 20193.0],[51.0],[2.0 8.0 9.0 15.0 18.0 44.0],False,False
[356.0],[742.0 22567.0 24818.0],[51.0],[17.0 24.0 86.0],False,False
[357.0],[6719.0 9876.0 13750.0 14498.0 16936.0 18891.0 19298.0 27193.0],[51.0],[2.0 4.0 7.0 8.0 12.0 19.0 25.0 26.0],False,False
[358.0],[7590.0 17223.0],[51.0],[28.0 41.0],False,False
[359.0],[9861.0 13309.0 16087.0 17274.0 25122.0 25719.0 26675.0 28926.0],[51.0],[2.0 5.0 6.0 9.0 10.0 13.0 23.0 61.0],False,False
[360.0],[3983.0 13698.0 14165.0],[51.0],[23.0 32.0 45.0],False,False
[361.0],[179.0],[50.0],[99.0],True,False
[362.0],[901.0 11291.0],[50.0],[41.0 57.0],False,False
[363.0],[410.0 1944.0 10925.0],[50.0],[34.0 35.0 46.0],False,False
[364.0],[2409.0 2855.0 4899.0 9379.0 11692.0 16230.0],[50.0],[2.0 10.0 11.0 20.0 22.0],True,False
[365.0],[3841.0],[50.0],[50.0],True,True
[366.0],[756.0 5805.0 14001.0],[50.0],[19.0 51.0 94.0],False,False
[367.0],"[5850.0 6329.0 7696.0 7708.0 8927.0 9392.0 9662.0 13440.0 15490.0 15813.0
 16614.0 18910.0 19645.0 20729.0 20739.0]",[50.0],[2.0 3.0 5.0 6.0 9.0 11.0 12.0 13.0 15.0 18.0 19.0 24.0 25.0],False,False
[368.0],[7597.0 21400.0],[50.0],[10.0 49.0],False,False
[369.0],[6000.0 6229.0 10069.0 10700.0 12580.0 18755.0 23628.0],[50.0],[3.0 14.0 16.0 20.0 23.0 28.0 39.0],False,False
[370.0],[14004.0],[50.0],[50.0],True,True
[371.0],[11311.0 14231.0],[50.0],[1.0 57.0],True,False
[372.0],[9394.0 15078.0 29156.0],[50.0],[3.0 46.0 62.0],True,False
[373.0],[9117.0 12383.0],[50.0],[32.0 51.0],False,False
[374.0],[1382.0],[49.0],[49.0],True,True
[375.0],[534.0 1954.0 9619.0 12617.0],[49.0],[2.0 10.0 27.0 37.0],False,False
[376.0],[548.0 565.0],[49.0],[48.0 66.0],False,False
[377.0],[181.0],[49.0],[69.0],True,False
[379.0],"[957.0 2007.0 4301.0 7686.0 7943.0 9912.0 11637.0 12017.0 13042.0 13375.0
 13394.0 14558.0]",[49.0],[1.0 2.0 5.0 6.0 8.0 9.0 10.0 19.0 20.0 34.0],False,False
[382.0],[1016.0 6763.0],[49.0],[35.0 38.0],False,False
[383.0],[5044.0 8853.0 9846.0 14865.0 18085.0 20145.0],[49.0],[12.0 14.0 15.0 18.0 27.0],False,False
[384.0],[7122.0 8867.0 9624.0],[49.0],[12.0 30.0 45.0],False,False
[385.0],[637.0 9865.0 18828.0 22249.0 24064.0 28597.0],[49.0],[5.0 10.0 13.0 20.0 28.0 52.0],False,False
[386.0],[10044.0 14117.0 15972.0 16313.0 17174.0 20836.0 21211.0 24930.0 24961.0],[49.0],[3.0 4.0 5.0 8.0 14.0 15.0 25.0],False,False
[387.0],[756.0 14001.0 22257.0],[49.0],[19.0 28.0 94.0],False,False
[388.0],[1927.0 11076.0 11926.0 17216.0 27604.0],[49.0],[7.0 22.0 29.0 32.0 49.0],False,False
[389.0],[9272.0 15362.0],[49.0],[20.0 46.0],False,False
[390.0],[210.0 14833.0 19543.0],[49.0],[35.0 43.0 68.0],False,False
[391.0],[358.0 11934.0],[48.0],[4.0 52.0],True,False
[392.0],[553.0 5284.0 7118.0],[48.0],[3.0 21.0 32.0],True,False
[393.0],[652.0 693.0 722.0 7915.0],[48.0],[7.0 10.0 44.0 58.0],False,False
[394.0],[1166.0 3716.0 6565.0 6578.0],[48.0],[11.0 16.0 23.0 24.0],False,False
[395.0],[415.0 425.0],[48.0],[45.0 99.0],False,False
[396.0],[1662.0 6227.0],[48.0],[47.0 49.0],False,False
[397.0],[618.0 634.0 2175.0 7414.0],[48.0],[21.0 22.0 31.0 71.0],False,False
[398.0],[669.0 5544.0 18118.0],[48.0],[19.0 20.0 45.0],True,False
[399.0],[5417.0 6604.0 17080.0],[48.0],[3.0 42.0],True,False
[401.0],[1705.0 18450.0 19849.0],[48.0],[17.0 25.0 66.0],False,False
[402.0],[2536.0 4472.0 25451.0],[48.0],[9.0 63.0 69.0],False,False
[404.0],[500.0 538.0],[48.0],[47.0 98.0],True,False
[405.0],[1181.0 14040.0],[48.0],[48.0 52.0],True,False
[406.0],[12371.0 14062.0],[48.0],[3.0 50.0],True,False
[408.0],[809.0 2775.0 7640.0 8171.0],[47.0],[2.0 45.0 62.0 64.0],False,False
[409.0],"[685.0 767.0 873.0 2565.0 3638.0 4023.0 4501.0 5303.0 5822.0 6276.0 6284.0
 7645.0 9304.0 10403.0 11095.0]",[47.0],[1.0 2.0 3.0 5.0 6.0 11.0 12.0 13.0 16.0],False,False
[410.0],[1131.0 1155.0 4566.0 5128.0 5375.0],[47.0],[3.0 5.0 15.0 26.0 37.0],False,False
[411.0],[174.0 196.0 338.0 3204.0 5027.0 5249.0 6229.0 6230.0 10700.0],[47.0],[1.0 5.0 10.0 13.0 23.0 26.0 28.0 80.0],False,False
[412.0],[414.0],[47.0],[82.0],True,False
[414.0],[1838.0 3122.0 5408.0 8040.0 8280.0 11017.0],[47.0],[8.0 9.0 11.0 19.0 32.0 43.0],False,False
[415.0],[1239.0 5141.0 13506.0 15086.0],[47.0],[11.0 23.0 28.0 59.0],False,False
[416.0],"[1772.0 5323.0 7188.0 8570.0 8898.0 10172.0 10740.0 11657.0 11995.0
 12001.0 12334.0 14497.0 14965.0 15002.0 15018.0 18917.0]",[47.0],[1.0 3.0 4.0 6.0 7.0 9.0 10.0 11.0 18.0 21.0 23.0],False,False
[418.0],[7608.0],[47.0],[47.0],True,True
[419.0],[7903.0],[47.0],[47.0],True,True
[420.0],[8432.0],[47.0],[48.0],True,False
[421.0],[2346.0 8173.0 9871.0 10400.0 24062.0],[47.0],[8.0 9.0 21.0 44.0 65.0],False,False
[422.0],[8716.0 11024.0 13614.0 14070.0 16724.0 17895.0],[47.0],[5.0 9.0 11.0 29.0 39.0],False,False
[424.0],"[5579.0 8879.0 13030.0 14501.0 17698.0 23700.0 24484.0 25168.0 26168.0
 26946.0]",[47.0],[7.0 8.0 9.0 13.0 15.0 17.0 18.0 19.0 22.0 27.0],True,False
[425.0],[11954.0],[47.0],[53.0],True,False
[426.0],[11942.0],[47.0],[48.0],True,False
[427.0],[9861.0 13327.0 14465.0 14899.0 16917.0 20649.0 26368.0],[47.0],[1.0 5.0 6.0 7.0 9.0 61.0],False,False
[428.0],[7897.0 24787.0],[47.0],[3.0 65.0],True,False
[429.0],[12750.0 13772.0 13791.0 14219.0 15429.0],[47.0],[3.0 5.0 18.0 22.0 44.0],False,False
[430.0],[331.0 13992.0],[47.0],[48.0 52.0],True,False
[431.0],[5826.0 7139.0 16134.0 16559.0],[47.0],[2.0 16.0 38.0 72.0],False,False
[432.0],[12323.0 16954.0 17767.0 23358.0],[47.0],[10.0 17.0 22.0 24.0],True,False
[433.0],"[8216.0 15782.0 21145.0 26199.0 26452.0 26483.0 26484.0 28382.0 28682.0
 29635.0]",[47.0],[1.0 3.0 5.0 7.0 15.0 17.0 26.0 52.0],False,False
[434.0],[5780.0 11255.0 15715.0 26364.0],[47.0],[9.0 42.0 48.0 76.0],False,False
[435.0],[255.0 5507.0 6688.0],[46.0],[19.0 26.0 41.0],True,False
[436.0],[479.0 9269.0 12608.0],[46.0],[4.0 24.0 44.0],True,False
[437.0],"[889.0 948.0 1986.0 3470.0 3667.0 4528.0 6313.0 6743.0 7948.0 8586.0
 9072.0 10763.0 12315.0]",[46.0],[2.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 16.0 17.0],False,False
[439.0],[625.0 654.0 681.0 4487.0],[46.0],[15.0 27.0 30.0 61.0],False,False
[440.0],[123.0 154.0],[46.0],[37.0 43.0],False,False
[442.0],"[1072.0 1161.0 3885.0 5104.0 5364.0 6094.0 6106.0 6756.0 7686.0 7956.0
 7968.0 11637.0 12017.0]",[46.0],[2.0 4.0 6.0 7.0 8.0 9.0 10.0 11.0 13.0 18.0],False,False
[443.0],[148.0 8423.0],[46.0],[1.0 52.0],False,False
[445.0],[227.0 2140.0 5755.0 12586.0 16042.0],[46.0],[9.0 32.0 52.0 54.0 94.0],False,False
[446.0],[466.0 18794.0],[46.0],[32.0 67.0],True,False
[447.0],[6312.0 6546.0],[46.0],[42.0 71.0],False,False
[448.0],[2760.0 8151.0],[46.0],[42.0 43.0],False,False
[449.0],"[3840.0 7644.0 8876.0 8895.0 10394.0 16116.0 16528.0 16557.0 20201.0
 20203.0 20678.0 22562.0 22941.0]",[46.0],[1.0 3.0 9.0 12.0 14.0 21.0 32.0 80.0],False,False
[451.0],[12624.0 12993.0 13303.0 14189.0 16084.0 16506.0 19263.0 25953.0 28107.0],[46.0],[2.0 6.0 11.0 13.0 17.0 27.0 29.0],False,False
[452.0],[6894.0 16053.0 16884.0 28906.0],[46.0],[1.0 3.0 34.0 40.0],False,False
[455.0],[3427.0 5045.0 15356.0 22909.0],[46.0],[14.0 26.0 46.0 70.0],False,False
[456.0],[320.0 16047.0 17618.0],[46.0],[36.0 38.0 97.0],False,False
[457.0],[309.0 1679.0],[45.0],[49.0 70.0],False,False
[458.0],[746.0 6707.0 8892.0 9066.0 11566.0 11574.0],[45.0],[3.0 9.0 16.0 25.0 40.0],False,False
[459.0],[742.0 7633.0],[45.0],[41.0 86.0],False,False
[460.0],[542.0 2331.0 3233.0],[45.0],[9.0 26.0 58.0],False,False
[461.0],[806.0 852.0 1981.0 10119.0 10126.0],[45.0],[5.0 15.0 37.0 38.0 55.0],False,False
[462.0],[102.0 7582.0 8414.0 8419.0 9245.0 11230.0],[45.0],[1.0 3.0 9.0 15.0 19.0 28.0],False,False
[463.0],[292.0],[45.0],[48.0],True,False
[465.0],"[1159.0 1791.0 3074.0 3675.0 4314.0 4864.0 6117.0 6761.0 7213.0 11669.0
 12725.0]",[45.0],[1.0 3.0 10.0 11.0 16.0 39.0],False,False
[466.0],[2154.0 2724.0 5507.0 10707.0],[45.0],[11.0 41.0 87.0 96.0],False,False
[468.0],[1051.0 1086.0 10494.0 11706.0 12746.0],[45.0],[1.0 6.0 9.0 10.0 48.0],True,False
[469.0],"[1742.0 4492.0 5290.0 7636.0 7919.0 8178.0 9065.0 11557.0 11586.0 13341.0
 14188.0 14488.0 14495.0 16129.0 18886.0]",[45.0],[1.0 2.0 4.0 5.0 7.0 8.0 9.0 10.0 21.0 54.0],False,False
[473.0],"[6787.0 7968.0 7996.0 9404.0 11305.0 11675.0 12716.0 14558.0 15095.0
 15504.0 17016.0 18198.0 18281.0 19385.0 22648.0 23431.0]",[45.0],[3.0 4.0 6.0 7.0 10.0 15.0 16.0 18.0 26.0 39.0],False,False
[474.0],[11504.0 16041.0 21779.0 26141.0 26333.0 26877.0],[45.0],[1.0 3.0 13.0 14.0 15.0 28.0],False,False
[475.0],[14176.0 24433.0 27881.0],[45.0],[3.0 21.0 47.0],False,False
[476.0],[5803.0 15725.0 21038.0 25472.0],[45.0],[18.0 27.0 29.0 61.0],True,False
[478.0],[10715.0 12983.0 22538.0],[45.0],[15.0 23.0 53.0],False,False
[479.0],[12652.0 14915.0 16522.0 25132.0],[45.0],[9.0 19.0 24.0 47.0],False,False
[481.0],[12685.0 19306.0 27411.0],[45.0],[1.0 17.0 36.0],False,False
[482.0],[15696.0],[45.0],[45.0],True,True
[484.0],[820.0 22646.0],[45.0],[21.0 91.0],True,False
[485.0],[501.0 2986.0],[44.0],[43.0 72.0],False,False
[486.0],"[729.0 782.0 825.0 867.0 2178.0 2553.0 2778.0 4499.0 4502.0 5809.0 5810.0
 7644.0 8876.0 8895.0 10394.0]",[44.0],[1.0 2.0 3.0 4.0 5.0 10.0 12.0 15.0 17.0 21.0 32.0],False,False
[487.0],[301.0 1687.0 2727.0 3608.0 9610.0],[44.0],[9.0 11.0 32.0 35.0],False,False
[488.0],[680.0],[44.0],[46.0],True,False
[491.0],[811.0 2350.0 10743.0],[44.0],[8.0 22.0 37.0],True,False
[492.0],"[734.0 1760.0 2347.0 2358.0 2566.0 3258.0 3460.0 3466.0 4833.0 6707.0
 7153.0 7186.0 11112.0]",[44.0],[2.0 4.0 5.0 6.0 8.0 9.0 12.0 16.0 25.0 26.0],False,False
[493.0],[146.0 147.0 166.0 2305.0 3409.0 6685.0 9604.0 11920.0],[44.0],[1.0 4.0 10.0 12.0 24.0 36.0],False,False
[494.0],"[1198.0 1772.0 2621.0 3078.0 3494.0 5347.0 7188.0 8570.0 8898.0 10172.0
 11657.0 12334.0]",[44.0],[1.0 3.0 6.0 9.0 18.0 21.0 23.0],False,False
[497.0],[6262.0],[44.0],[45.0],True,False
[498.0],"[1285.0 6153.0 6964.0 6996.0 8255.0 9122.0 9694.0 9714.0 11397.0 12788.0
 14608.0 15515.0 15821.0 16291.0 17810.0]",[44.0],[1.0 5.0 6.0 7.0 9.0 11.0 13.0 15.0 16.0 19.0 25.0 32.0],False,False
[499.0],[83.0 3606.0 3998.0],[44.0],[25.0 61.0 73.0],False,False
[500.0],[320.0 1922.0 8418.0 8854.0 9601.0 11502.0 12237.0 13255.0 14837.0],[44.0],[7.0 8.0 9.0 22.0 26.0 27.0 32.0 97.0],False,False
[501.0],[6496.0 11523.0 20150.0],[44.0],[8.0 21.0 40.0],True,False
[502.0],"[6953.0 9083.0 10138.0 11294.0 11296.0 12014.0 14533.0 16553.0 16944.0
 17286.0 18146.0 18155.0 19885.0 21098.0 22275.0]",[44.0],[1.0 4.0 5.0 6.0 7.0 9.0 10.0 11.0 15.0 16.0 17.0 27.0],True,False
[503.0],[9483.0 12201.0 13513.0],[44.0],[2.0 60.0],True,False
[505.0],[5290.0 8151.0 14488.0 16528.0 20664.0 21843.0 23675.0 24456.0 28296.0],[44.0],[1.0 5.0 9.0 12.0 14.0 21.0 42.0 54.0],False,False
[507.0],[12550.0 26635.0 28472.0],[44.0],[3.0 7.0 51.0],False,False
[509.0],[12702.0 14527.0 16961.0 17753.0],[44.0],[4.0 19.0 21.0 40.0],False,False
[511.0],"[13253.0 16037.0 20107.0 23310.0 24777.0 25083.0 27323.0 27332.0 27859.0
 27863.0 28255.0 28574.0]",[44.0],[1.0 2.0 6.0 9.0 10.0 12.0 13.0 15.0 21.0],False,False
[512.0],[2980.0 16070.0],[44.0],[1.0 86.0],False,False
[513.0],[756.0 5805.0 17280.0 19593.0 20661.0],[44.0],[1.0 14.0 32.0 51.0 94.0],True,False
[514.0],[457.0 8145.0],[43.0],[33.0 48.0],True,False
[515.0],[986.0 1031.0 1079.0 2212.0 10166.0],[43.0],[3.0 5.0 18.0 19.0 42.0],True,False
[516.0],[1195.0 1284.0 2045.0 10811.0],[43.0],[5.0 26.0 39.0 53.0],False,False
[517.0],[1003.0 2824.0 3482.0 4306.0 7703.0 8204.0 8551.0 8912.0],[43.0],[3.0 6.0 8.0 11.0 12.0 13.0 15.0 54.0],False,False
[519.0],[2542.0 2754.0],[43.0],[39.0 90.0],False,False
[520.0],[255.0 5507.0 6688.0],[43.0],[19.0 26.0 41.0],False,False
[522.0],[806.0 1990.0 2574.0 5298.0 12660.0],[43.0],[5.0 15.0 29.0 37.0 42.0],False,False
[523.0],[282.0 9836.0],[43.0],[26.0 39.0],False,False
[524.0],[4616.0 5890.0 6124.0 7234.0 10523.0 13088.0 15482.0 17364.0],[43.0],[3.0 6.0 11.0 13.0 15.0 20.0 22.0 26.0],False,False
[525.0],"[2766.0 5817.0 6292.0 10404.0 10943.0 12280.0 13336.0 13351.0 13743.0
 14951.0 15402.0]",[43.0],[1.0 2.0 3.0 4.0 10.0 12.0 20.0 25.0 27.0],False,False
[526.0],"[363.0 6231.0 6491.0 6686.0 7587.0 9606.0 13987.0 14170.0 15340.0 15698.0
 16882.0 17230.0 19551.0]",[43.0],[1.0 2.0 3.0 4.0 5.0 9.0 10.0 14.0 28.0 31.0 32.0],False,False
[527.0],[4891.0 7231.0 7263.0],[43.0],[4.0 7.0 45.0],False,False
[528.0],[9045.0],[43.0],[43.0],True,True
[529.0],"[10741.0 14008.0 16568.0 18866.0 19876.0 20703.0 23364.0 23377.0 23708.0
 25972.0]",[43.0],[1.0 2.0 4.0 5.0 6.0 7.0 8.0 10.0 20.0],False,False
[530.0],"[407.0 447.0 7605.0 14863.0 16493.0 19247.0 20158.0 23324.0 25092.0
 25713.0 26668.0]",[43.0],[1.0 5.0 9.0 10.0 14.0 21.0 22.0 57.0 98.0 99.0],False,False
[531.0],"[13486.0 14582.0 15822.0 16986.0 17339.0 18226.0 18544.0 18950.0 18951.0
 22472.0]",[43.0],[1.0 4.0 6.0 7.0 8.0 9.0 13.0 17.0 37.0],False,False
[532.0],[15724.0 16114.0 21447.0 28300.0],[43.0],[7.0 16.0 18.0 35.0],False,False
[533.0],[16486.0 16893.0],[43.0],[2.0 42.0],True,False
[534.0],[14463.0 15377.0 21826.0 27891.0 28282.0 29282.0 29284.0],[43.0],[1.0 2.0 10.0 34.0 45.0],False,False
[535.0],[561.0 14882.0 16498.0 28281.0],[43.0],[7.0 8.0 39.0 98.0],False,False
[536.0],[13748.0 18885.0 24109.0 24505.0 25178.0 28942.0],[43.0],[3.0 9.0 15.0 20.0],False,False
[537.0],[6312.0 6546.0],[43.0],[42.0 71.0],True,False
[538.0],[12099.0 16327.0 29018.0],[43.0],[1.0 2.0 53.0],False,False
[539.0],[6361.0 14687.0 24276.0 28424.0 29678.0],[43.0],[1.0 3.0 18.0 35.0 40.0],True,False
[540.0],[14189.0 17277.0 22253.0 26158.0 29303.0],[43.0],[2.0 4.0 15.0 17.0 27.0],True,False
[541.0],[484.0],[42.0],[42.0],True,True
[542.0],[521.0],[42.0],[42.0],True,True
[543.0],[508.0 10933.0 11255.0],[42.0],[3.0 40.0 48.0],True,False
[544.0],[504.0 10393.0],[42.0],[2.0 41.0],False,False
[545.0],[805.0 1752.0],[42.0],[2.0 41.0],False,False
[547.0],"[76.0 1660.0 1920.0 2145.0 2515.0 3199.0 4443.0 5253.0 6881.0 7580.0
 10082.0 10918.0]",[42.0],[1.0 3.0 4.0 7.0 8.0 10.0 12.0 13.0 14.0],False,False
[552.0],[178.0 2714.0 5998.0 6482.0 8122.0 8838.0 10356.0],[42.0],[4.0 5.0 11.0 20.0 21.0 42.0],False,False
[553.0],[2207.0 3295.0 10167.0 13071.0 15035.0],[42.0],[2.0 7.0 27.0 29.0 42.0],False,False
[554.0],[302.0 4761.0],[42.0],[41.0 94.0],False,False
[556.0],[3841.0 9636.0 10124.0 13334.0 19592.0],[42.0],[3.0 12.0 37.0 50.0],False,False
[557.0],[8171.0 11263.0],[42.0],[42.0 64.0],False,False
[558.0],[2530.0 6493.0 11520.0],[42.0],[27.0 40.0 90.0],False,False
[559.0],[11319.0 11350.0 11990.0 13770.0],[42.0],[4.0 6.0 41.0],False,False
[560.0],[12224.0 12225.0 13687.0 18059.0 20959.0 22875.0 24754.0],[42.0],[4.0 6.0 15.0 22.0 23.0 28.0 34.0],False,False
[561.0],[6911.0 22924.0 25948.0],[42.0],[2.0 21.0 73.0],False,False
[562.0],[6860.0 14304.0 19980.0 20807.0 21598.0 23866.0 26520.0],[42.0],[3.0 8.0 9.0 13.0 30.0 53.0],False,False
[563.0],[14486.0],[42.0],[44.0],True,False
[564.0],[414.0 26680.0],[42.0],[14.0 82.0],False,False
[565.0],[13728.0 15377.0],[42.0],[11.0 45.0],False,False
[568.0],[656.0 9865.0 13727.0 18828.0 21836.0],[42.0],[13.0 15.0 28.0 29.0 89.0],False,False
[569.0],[260.0],[41.0],[99.0],True,False
[570.0],[346.0],[41.0],[41.0],True,True
[573.0],[623.0 1964.0],[41.0],[2.0 41.0],True,False
[574.0],[795.0 808.0],[41.0],[45.0 46.0],False,False
[576.0],[814.0 1748.0 5063.0 5554.0 7642.0],[41.0],[2.0 12.0 34.0 37.0 75.0],False,False
[577.0],[5826.0 11967.0],[41.0],[11.0 38.0],False,False
[579.0],"[726.0 3265.0 5290.0 7636.0 7919.0 9642.0 11557.0 13341.0 14188.0 14474.0
 14488.0 16129.0 18487.0 20664.0]",[41.0],[1.0 2.0 4.0 5.0 8.0 9.0 10.0 11.0 12.0 22.0 35.0 54.0],False,False
[580.0],"[10420.0 13020.0 13027.0 15414.0 16583.0 19598.0 19602.0 21052.0 21068.0
 22979.0 24482.0]",[41.0],[1.0 2.0 3.0 4.0 22.0 24.0],False,False
[581.0],[8216.0 8937.0 9327.0 11655.0],[41.0],[14.0 29.0 44.0 52.0],False,False
[582.0],[81.0 14419.0],[41.0],[19.0 87.0],False,False
[583.0],[2155.0 9612.0],[41.0],[59.0 73.0],False,False
[584.0],[13091.0],[41.0],[53.0],True,False
[585.0],[11255.0 15715.0],[41.0],[42.0 48.0],False,False
[586.0],[15819.0 16643.0 16662.0 16689.0],[41.0],[3.0 43.0],True,False
[588.0],[17002.0 17809.0],[41.0],[35.0 38.0],False,False
[590.0],[285.0 301.0 3608.0 9610.0],[40.0],[9.0 32.0 35.0],False,False
[591.0],[452.0 6258.0],[40.0],[22.0 45.0],True,False
[592.0],[668.0 9883.0],[40.0],[11.0 39.0],False,False
[593.0],[678.0 8883.0],[40.0],[45.0 68.0],True,False
[594.0],[501.0 552.0 2546.0 2986.0 8467.0],[40.0],[4.0 9.0 12.0 43.0 72.0],False,False
[595.0],[1723.0 2992.0],[40.0],[14.0 35.0],True,False
[596.0],[1192.0 1198.0 3078.0 4086.0 4581.0 5370.0 5633.0 7741.0],[40.0],[1.0 5.0 6.0 8.0 14.0 18.0 43.0],False,False
[597.0],[2309.0 6894.0],[40.0],[34.0 39.0],False,False
[598.0],[357.0],[40.0],[46.0],True,False
[599.0],[1065.0 1143.0 4334.0 4944.0 6376.0 8598.0 9752.0 9770.0 10771.0],[40.0],[2.0 10.0 11.0 13.0 14.0 16.0 20.0 38.0 59.0],False,False
[600.0],[2530.0 4468.0 6493.0],[40.0],[5.0 27.0 90.0],False,False
[602.0],[4495.0 5821.0 7133.0 7637.0 18140.0],[40.0],[2.0 6.0 11.0 31.0 73.0],False,False
[604.0],[680.0 11583.0 20241.0 22964.0 25148.0],[40.0],[9.0 10.0 25.0 46.0],True,False
[605.0],[1394.0 17125.0 23491.0],[40.0],[3.0 25.0 94.0],True,False
[607.0],[12858.0 14597.0 17110.0 27283.0 28687.0],[40.0],[1.0 9.0 10.0 32.0 45.0],False,False
[608.0],[16144.0 24481.0],[40.0],[10.0 40.0],False,False
[609.0],[11227.0 17603.0],[40.0],[38.0 43.0],False,False
[611.0],[17345.0],[40.0],[41.0],True,False
[613.0],[7418.0 19276.0],[40.0],[36.0 53.0],False,False
[614.0],[12043.0 12076.0 17382.0 21988.0 22665.0 23804.0],[40.0],[5.0 6.0 18.0 20.0 21.0 24.0],False,False
[615.0],[343.0 3418.0],[39.0],[38.0 51.0],False,False
[616.0],[352.0],[39.0],[94.0],True,False
[617.0],[1073.0 1074.0],[39.0],[37.0 40.0],False,False
[618.0],[1132.0],[39.0],[72.0],True,False
[621.0],[347.0 9256.0],[39.0],[6.0 43.0],True,False
[623.0],[732.0 764.0 2181.0],[39.0],[26.0 34.0 53.0],False,False
[624.0],[213.0 219.0 3819.0],[39.0],[2.0 29.0 38.0],False,False
[625.0],[1024.0 2824.0 4306.0 7703.0 8912.0],[39.0],[8.0 11.0 15.0 33.0 54.0],False,False
[626.0],"[1978.0 2183.0 2348.0 2560.0 2772.0 3013.0 3266.0 3450.0 3642.0 3843.0
 4024.0 4271.0 4500.0 4820.0 5077.0 5310.0 5559.0 5815.0 6045.0 6283.0
 6521.0 6711.0 6927.0]",[39.0],[1.0 2.0 3.0 17.0],True,False
[627.0],[698.0 7121.0],[39.0],[9.0 56.0],False,False
[628.0],[538.0 4786.0 8865.0],[39.0],[20.0 37.0 47.0],False,False
[629.0],[4564.0 5613.0 9383.0],[39.0],[7.0 28.0 39.0],False,False
[630.0],[382.0 4451.0 9240.0 12252.0 18073.0 19559.0],[39.0],[6.0 8.0 23.0 24.0 26.0 75.0],False,False
[631.0],[1958.0 7114.0 7911.0 8480.0 9628.0 10394.0 11259.0 14897.0],[39.0],[3.0 8.0 12.0 14.0 19.0 30.0 37.0 38.0],False,False
[632.0],[640.0 7416.0 8494.0 8495.0 12992.0 15724.0 16114.0],[39.0],[9.0 10.0 15.0 16.0 35.0 42.0],False,False
[633.0],[444.0 6698.0 9265.0 10926.0 21809.0],[39.0],[2.0 10.0 13.0 34.0 46.0],False,False
[634.0],[416.0 458.0 12589.0 20627.0],[39.0],[10.0 42.0 57.0 79.0],False,False
[635.0],[406.0 6493.0 11246.0 11520.0 20619.0 24020.0],[39.0],[2.0 27.0 29.0 30.0 40.0 48.0],False,False
[636.0],[8145.0 20161.0],[39.0],[17.0 48.0],False,False
[637.0],[5821.0 13749.0 26166.0 26167.0],[39.0],[1.0 7.0 46.0 73.0],False,False
[638.0],[13066.0 15040.0 15439.0 16176.0 16610.0],[39.0],[3.0 5.0 11.0 32.0 37.0],True,False
