ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
5118.0,76,30882.0,561.76,44.737,142.823,562.0253,43.232918,138.54784,76.0,69.0,66.0,49.597,3272.0,8.0,11.0,4.539784111422483,,
5119.0,72,23439.0,620.36,222.73,142.34,611.4825,220.78125,142.78758,72.0,69.0,54.0,47.459,8856.0,8.0,17.0,9.09988794815084,,
5119.0,73,23439.0,621.85,224.13,142.434,613.4787,219.78687,143.22871,73.0,69.0,54.0,55.88,26530.0,8.0,17.0,9.464301657861522,,
5119.0,74,28557.0,623.34,225.52,142.528,623.37115,234.34424,143.08708,74.0,69.0,62.0,68.208,9270.0,8.0,16.0,8.84198803134793,,
5119.0,75,28557.0,623.15,226.09,143.867,622.9116,234.88858,143.60103,75.0,69.0,62.0,82.94,10600.0,8.0,16.0,8.805826742407538,,
5119.0,76,28557.0,623.83,227.18,141.571,620.5725,235.17798,142.36389,76.0,69.0,62.0,59.341,11160.0,8.0,16.0,8.672235287542657,,
5120.0,69,31950.0,447.05,200.44,103.122,419.18903,182.90097,91.0292,69.0,69.0,68.0,25.304,633.0,8.0,12.0,35.07259663215429,,
5120.0,70,31950.0,445.09,199.04,101.872,419.50266,184.52747,89.945694,70.0,69.0,68.0,7.8565,233.5,8.0,12.0,31.742121385977576,,
5120.0,71,31950.0,443.13,197.64,100.622,418.4422,185.52577,89.21049,71.0,69.0,68.0,20.249,2011.0,8.0,12.0,29.773555343844965,,
5120.0,72,31950.0,443.94,197.63,100.745,418.2909,186.30455,89.3498,72.0,69.0,68.0,21.058,486.8,8.0,12.0,30.26537182247227,,
5120.0,73,35342.0,445.39,197.6,100.728,465.2618,218.11064,126.82072,73.0,69.0,73.0,25.659,66.2,8.0,8.0,38.68339211403261,,
5120.0,74,31950.0,446.36,198.69,101.538,418.2878,188.82713,88.29323,74.0,69.0,68.0,25.252,139.5,8.0,12.0,32.56913492602774,,
5120.0,75,35342.0,447.75,199.4,102.899,465.42426,218.92607,126.27357,75.0,69.0,73.0,24.99,3696.0,8.0,8.0,35.21388076990948,,
5120.0,76,35342.0,448.93,198.67,101.993,469.5144,215.96716,125.022064,76.0,69.0,73.0,22.629,586.5,8.0,8.0,35.40122958516692,,
5121.0,70,31877.0,355.75,606.57,27.25,360.7213,609.8056,26.8635,70.0,70.0,68.0,70.181,26400.0,8.0,17.0,5.9440990318129545,,
5121.0,71,31877.0,355.97,606.06,27.02000000000001,357.7738,609.58514,25.582718,71.0,70.0,68.0,59.886,52060.0,8.0,17.0,4.21261035548322,,
5121.0,72,31877.0,354.81,605.99,26.569999999999997,355.33597,611.13635,24.515165,72.0,70.0,68.0,81.512,27890.0,8.0,17.0,5.566319218354691,,
5121.0,73,31877.0,354.42,607.38,26.75999999999999,354.61368,610.3939,23.897017,73.0,70.0,68.0,64.568,33200.0,8.0,17.0,4.161463301615087,,
5122.0,70,30212.0,379.37,348.56,51.540000000000006,392.52924,362.48193,64.63163,70.0,70.0,65.0,52.974,1519.0,8.0,11.0,23.202941803991138,,
5122.0,71,30212.0,380.7,347.4,51.24,390.45963,362.8247,64.5197,71.0,70.0,65.0,55.457,2344.0,8.0,11.0,22.57259798775722,,
5122.0,72,30212.0,381.29,347.81,51.06999999999999,392.79343,362.6778,63.621506,72.0,70.0,65.0,68.356,2220.0,8.0,11.0,22.6035546203011,,
5122.0,73,30212.0,382.12,352.88,52.17,390.5011,361.99243,63.540073,73.0,70.0,65.0,68.124,665.5,8.0,11.0,16.80945501020867,,
5122.0,74,30212.0,381.18,351.86,52.81,387.99545,361.93417,62.817654,74.0,70.0,65.0,61.864,908.5,8.0,11.0,15.750949129341873,,
5122.0,75,30212.0,378.79,351.65,51.28,389.61447,362.1244,61.68267,75.0,70.0,65.0,63.583,237.8,8.0,11.0,18.305675329520056,,
5122.0,76,30212.0,377.65,351.2,49.41,390.0389,361.16467,61.162712,76.0,70.0,65.0,46.87,538.5,8.0,11.0,19.771336089749852,,
5122.0,77,37606.0,376.88,350.14,47.43000000000001,356.8499,362.38727,40.748695,77.0,70.0,77.0,63.852,3268.0,8.0,13.0,24.40984155962356,,
5123.0,70,32763.0,506.16,547.24,128.257,524.4458,534.82526,131.28607,70.0,70.0,69.0,233.7,6932.0,8.0,16.0,22.308552529747395,,
5123.0,71,29847.0,506.42,550.23,129.826,506.5454,557.78204,137.68945,71.0,70.0,64.0,263.03,97.94,8.0,9.0,10.9033425711614,,
5123.0,72,32763.0,506.18,555.26,129.9,522.60815,540.05,137.29887,72.0,70.0,69.0,190.8,34940.0,8.0,16.0,23.57904768431926,,
5123.0,73,35412.0,508.34,555.52,131.618,498.07272,554.7166,137.08496,73.0,70.0,73.0,73.816,1143.0,8.0,8.0,11.65976594104699,,
5123.0,74,36003.0,508.95,559.13,128.662,516.9992,556.39087,130.18774,74.0,70.0,74.0,112.69,35.22,8.0,8.0,8.638306335416681,,
5123.0,75,36003.0,510.05,560.24,127.604,516.96027,556.8767,129.17339,75.0,70.0,74.0,110.07,4964.0,8.0,8.0,7.843889553977686,,
5123.0,76,35973.0,509.75,561.49,127.156,501.5185,565.4768,122.99946,76.0,70.0,74.0,122.9,-30.02,8.0,9.0,10.046342183182889,,
5123.0,77,36003.0,509.65,562.06,127.343,517.8909,557.58734,131.26805,77.0,70.0,74.0,111.55,8060.0,8.0,8.0,10.16479895463256,,
5124.0,70,26357.0,408.57,378.53,86.453,392.33658,383.79007,87.10039,70.0,70.0,59.0,30.715,36500.0,8.0,17.0,17.076632428948027,,
5124.0,71,28410.0,407.36,378.46,85.999,401.1489,370.4182,94.325096,71.0,70.0,62.0,27.478,677.5,8.0,13.0,13.136673287069884,,
5124.0,72,28410.0,406.95,378.96,86.946,399.51624,370.60703,91.22174,72.0,70.0,62.0,18.946,2154.0,8.0,13.0,11.971417965558617,,
5124.0,73,31948.0,408.2,376.02,86.089,395.37317,369.8446,87.52817,73.0,70.0,68.0,24.791,7364.0,8.0,9.0,14.308540921344807,,
5124.0,74,28410.0,406.35,381.57,86.161,400.57648,370.72284,91.85583,74.0,70.0,62.0,34.495,5320.0,8.0,13.0,13.543467133083006,,
5124.0,75,26357.0,407.08,380.6,87.274,394.4782,380.07236,90.04991,75.0,70.0,59.0,33.569,13920.0,8.0,17.0,12.914698739718988,,
5124.0,76,27793.0,409.88,380.62,88.934,414.03122,380.10828,102.11562,76.0,70.0,61.0,35.232,3196.0,8.0,17.0,13.829301886617433,,
5124.0,77,27793.0,410.57,380.81,89.962,413.40097,379.51422,100.12903,77.0,70.0,61.0,39.065,3582.0,8.0,17.0,10.633058636638836,,
5125.0,71,31853.0,305.68,430.15,19.19999999999999,313.33527,435.26813,8.498233,71.0,70.0,68.0,3.2409,6804.0,8.0,9.0,14.118294174300534,,
5125.0,72,157.0,305.52,431.35,19.77000000000001,301.50952,442.7017,12.4534,72.0,70.0,1.0,6.729,13660.0,8.0,80.0,14.088210613147426,,
5125.0,73,35144.0,305.37,432.54,20.340000000000003,295.43832,427.39517,23.044535,73.0,70.0,73.0,63.12,396.0,8.0,27.0,11.507478130221482,,
5125.0,74,35144.0,306.3,433.1,19.819999999999997,295.46817,426.9404,22.031982,74.0,70.0,73.0,29.27,1215.0,8.0,27.0,12.655515701749366,,
5125.0,75,31853.0,307.24,433.67,19.30000000000001,313.13797,435.33633,8.309901,75.0,70.0,68.0,63.766,7790.0,8.0,9.0,12.583520247514244,,
5125.0,76,35144.0,307.07,431.85,19.66,296.01346,427.2453,22.133411,76.0,70.0,73.0,71.165,3292.0,8.0,27.0,12.229803793868529,,
5125.0,77,37575.0,310.53,434.58,18.349999999999994,305.7056,439.18246,18.733095,77.0,70.0,77.0,44.031,3852.0,8.0,17.0,6.678640220181409,,
5128.0,71,30173.0,365.9,563.27,19.129999999999995,373.78314,556.1469,15.974455,71.0,71.0,65.0,53.839,13490.0,8.0,20.0,11.083316927554932,,
5128.0,72,30173.0,366.11,564.16,19.340000000000003,373.40952,557.5982,16.042835,72.0,71.0,65.0,55.052,16420.0,8.0,20.0,10.354299035068667,,
5128.0,73,30173.0,366.34,564.31,19.629999999999995,373.17554,558.277,16.850594,73.0,71.0,65.0,57.313,14450.0,8.0,20.0,9.53135844486164,,
5128.0,74,30173.0,367.24,564.67,19.40000000000001,373.11414,559.2067,16.391832,74.0,71.0,65.0,64.416,15230.0,8.0,20.0,8.56751086056062,,
5128.0,75,30173.0,367.81,564.22,18.72,373.3453,559.9802,16.676088,75.0,71.0,65.0,64.43,10904.0,8.0,20.0,7.265880978501133,,
5128.0,76,30173.0,368.07,565.05,18.47,372.7396,561.2669,16.911573,76.0,71.0,65.0,70.386,16900.0,8.0,20.0,6.208518702905626,,
5129.0,71,32301.0,651.93,266.76,128.992,661.5362,241.00064,145.9665,71.0,71.0,68.0,22.298,7732.0,8.0,11.0,32.31032894137106,,
5129.0,72,32301.0,650.87,267.52,127.614,661.957,242.00874,145.71391,72.0,71.0,68.0,31.827,6684.0,8.0,11.0,33.18663432461477,,
5129.0,73,32301.0,651.81,267.04,127.47,662.2295,241.52997,147.07541,73.0,71.0,68.0,16.393,6284.0,8.0,11.0,33.81862966057323,,
5129.0,74,32301.0,650.7,267.77,127.498,662.2948,242.33221,147.4256,74.0,71.0,68.0,10.382,7964.0,8.0,11.0,34.33117808762319,,
5129.0,75,36661.0,650.61,267.89,127.44,648.603,237.86137,143.72086,75.0,71.0,75.0,27.513,3236.0,8.0,16.0,34.217145863097635,,
5129.0,76,32301.0,651.02,268.05,127.496,664.102,243.38107,147.5786,76.0,71.0,68.0,16.524,689.5,8.0,11.0,34.394849238002195,,
5129.0,77,32301.0,649.11,268.88,129.887,663.99854,243.70206,149.33829,77.0,71.0,68.0,34.334,23.1,8.0,11.0,35.12762401073123,,
5129.0,78,36661.0,649.63,268.98,128.665,647.2903,239.23296,148.70113,78.0,71.0,75.0,25.998,29900.0,8.0,16.0,35.94171796434475,,
5130.0,72,23289.0,425.9,572.34,101.398,428.04813,566.13934,99.98295,72.0,72.0,54.0,89.057,63460.0,8.0,43.0,6.713047998860219,,
5130.0,73,23289.0,425.39,572.57,101.915,428.43536,566.27734,99.23635,73.0,72.0,54.0,106.17,inf,8.0,43.0,7.486451310714643,,
5130.0,74,23289.0,424.56,573.18,102.836,428.6886,566.9202,99.20558,74.0,72.0,54.0,132.09,61700.0,8.0,43.0,8.331289418595368,,
5130.0,75,20580.0,423.44,573.42,102.218,414.92047,573.7438,101.88138,75.0,72.0,49.0,125.61,53020.0,8.0,36.0,8.532323885396028,,
5130.0,76,23289.0,424.38,573.07,102.641,428.9574,567.7321,98.89782,76.0,72.0,54.0,151.31,inf,8.0,43.0,7.966000482199413,,
5130.0,77,23289.0,424.72,572.7,101.893,428.44495,568.0052,98.6169,77.0,72.0,54.0,138.95,63140.0,8.0,43.0,6.8300242131709,,
5130.0,78,23289.0,424.61,572.18,102.564,428.5917,568.70483,98.28523,78.0,72.0,54.0,140.76,57630.0,8.0,43.0,6.799898097162884,,
5130.0,79,20580.0,423.13,574.17,101.914,416.4793,573.8653,101.53076,79.0,72.0,49.0,87.654,32180.0,8.0,36.0,6.668697434851845,,
5131.0,72,29018.0,438.26,139.71,100.215,405.7728,133.89012,90.094505,72.0,72.0,63.0,22.075,562.0,8.0,13.0,34.521204876125395,,
5131.0,73,29018.0,440.78,139.47,101.076,406.47827,134.59772,90.32471,73.0,72.0,63.0,24.799,883.0,8.0,13.0,36.27586015596869,,
5131.0,74,35919.0,441.16,137.53,101.59,450.66165,108.37718,117.304,74.0,72.0,74.0,22.159,390.2,8.0,10.0,34.454289466986545,,
5131.0,75,35919.0,440.95,136.36,101.796,450.54666,107.47851,116.97948,75.0,72.0,74.0,31.602,2056.0,8.0,10.0,34.01138651519665,,
5131.0,76,35919.0,442.46,134.69,103.243,450.9671,107.39368,117.29842,76.0,72.0,74.0,29.525,2654.0,8.0,10.0,31.859294834142204,,
5131.0,77,35919.0,442.18,133.39,103.483,451.34995,107.65987,117.54367,77.0,72.0,74.0,36.479,2102.0,8.0,10.0,30.721816575005764,,
5131.0,78,35919.0,442.24,131.15,103.867,450.87677,107.41182,117.350426,78.0,72.0,74.0,33.143,2804.0,8.0,10.0,28.633856925723016,,
5131.0,79,35919.0,443.08,129.37,103.927,451.12695,107.62527,116.92206,79.0,72.0,74.0,38.16,3412.0,8.0,10.0,26.5792827495213,,
5132.0,72,31196.0,320.62,81.681,32.84,320.06256,70.811066,33.20925,72.0,72.0,67.0,47.023,6496.0,8.0,16.0,10.89047979110452,,
5132.0,73,31196.0,320.65,80.999,33.24000000000001,319.52814,73.258484,33.38774,73.0,72.0,67.0,42.826,8064.0,8.0,16.0,7.822786262800225,,
5132.0,74,31196.0,319.96,84.143,31.75,319.16367,74.5919,33.768723,74.0,72.0,67.0,43.69,8690.0,8.0,16.0,9.79453394652492,,
5132.0,75,31196.0,320.5,85.744,31.629999999999995,319.0512,75.003044,33.463367,75.0,72.0,67.0,51.585,13144.0,8.0,16.0,10.992196859164457,,
5132.0,76,36984.0,320.28,87.434,30.789999999999992,328.94678,83.19275,37.443493,76.0,72.0,76.0,47.15,929.5,8.0,14.0,11.720505374426024,,
5132.0,77,31196.0,319.62,88.812,30.75999999999999,318.31772,76.72427,33.28534,77.0,72.0,67.0,51.406,18990.0,8.0,16.0,12.417185343985969,,
5132.0,78,36984.0,320.25,91.409,31.319999999999997,329.29886,85.64102,38.514668,78.0,72.0,76.0,48.025,4864.0,8.0,14.0,12.919547523432236,,
5132.0,79,36984.0,319.97,92.692,31.30000000000001,327.9805,87.171646,37.83327,79.0,72.0,76.0,33.852,6830.0,8.0,14.0,11.718619177540308,,
5133.0,72,34003.0,429.0,261.71,98.876,441.4555,266.34305,100.88317,72.0,72.0,71.0,34.242,862.5,8.0,14.0,13.439991218799198,,
5133.0,73,28422.0,428.9,261.81,99.197,425.86133,251.4106,100.01472,73.0,72.0,62.0,16.988,135.5,8.0,10.0,10.865067957785634,,
5133.0,74,28422.0,428.8,261.92,99.517,426.40167,252.03224,101.343056,74.0,72.0,62.0,31.478,1460.0,8.0,10.0,10.33703367130224,,
5133.0,75,28422.0,429.63,262.59,98.907,426.32428,252.37294,101.31606,75.0,72.0,62.0,35.641,377.0,8.0,10.0,11.005438194165624,,
5133.0,76,34003.0,429.01,262.82,99.185,440.74258,266.02374,98.650795,76.0,72.0,71.0,11.513,3396.0,8.0,14.0,12.173855528386415,,
5133.0,77,34003.0,428.38,263.05,99.464,440.62814,266.42722,98.51013,77.0,72.0,71.0,37.499,5670.0,8.0,14.0,12.740973917440504,,
5133.0,78,34003.0,429.2,263.06,98.967,440.65878,266.31693,98.792656,78.0,72.0,71.0,16.433,8650.0,8.0,14.0,11.913925798981452,,
5133.0,79,34003.0,428.57,263.69,99.005,440.74985,267.74457,98.86658,79.0,72.0,71.0,39.04,8990.0,8.0,14.0,12.837735158656288,,
5134.0,72,30312.0,431.63,677.82,111.391,440.85345,669.3849,116.483406,72.0,72.0,65.0,62.996,39000.0,8.0,8.0,13.496501056990176,,
5134.0,73,35307.0,432.68,677.65,111.746,440.3783,668.0564,119.10949,73.0,72.0,73.0,26.891,28340.0,8.0,27.0,14.33603741729557,,
5134.0,74,35307.0,433.73,677.47,112.1,440.23068,668.4126,119.12708,74.0,72.0,73.0,23.375,39100.0,8.0,27.0,13.178588260841924,,
5134.0,75,35307.0,434.78,677.3,112.454,440.19058,668.58124,119.12635,75.0,72.0,73.0,62.166,38800.0,8.0,27.0,12.239746990706136,,
5134.0,76,35307.0,435.55,677.14,112.836,440.30212,668.8354,119.57917,76.0,72.0,73.0,23.284,41630.0,8.0,27.0,11.7055272116765,,
5134.0,77,35307.0,436.33,676.98,113.218,440.49435,668.6999,119.099144,77.0,72.0,73.0,63.478,41950.0,8.0,27.0,10.976781025475413,,
5134.0,78,35307.0,437.24,677.22,113.798,440.51492,668.64935,119.3536,78.0,72.0,73.0,31.13,44200.0,8.0,27.0,10.725942093303509,,
5134.0,79,35307.0,438.15,677.46,114.379,440.262,669.259,118.81773,79.0,72.0,73.0,74.347,53150.0,8.0,27.0,9.56134242734254,,
5135.0,79,35123.0,302.17,148.45,17.30000000000001,303.70084,145.26373,14.481472,79.0,73.0,73.0,99.659,1473.0,8.0,8.0,4.521049403101449,,
5135.0,80,35123.0,302.56,149.14,17.900000000000006,303.7976,146.30998,15.0185795,80.0,73.0,73.0,87.671,2003.0,8.0,8.0,4.2241272540277714,,
5136.0,75,27704.0,363.86,389.67,62.44,366.2434,388.91776,59.32487,75.0,73.0,61.0,87.575,4204.0,8.0,11.0,3.993807142877585,,
5136.0,76,3900.0,365.83,388.95,61.69,352.65594,387.7434,61.468243,76.0,73.0,9.0,73.879,24640.0,8.0,88.0,13.231058786455788,,
5136.0,77,37023.0,364.95,389.86,63.33,369.56613,397.9545,72.516556,77.0,73.0,76.0,92.161,3314.0,8.0,23.0,13.085197651087874,,
5136.0,78,3900.0,364.49,390.66,62.24,352.41373,387.91318,61.199993,78.0,73.0,9.0,65.938,28220.0,8.0,88.0,12.428311702936549,,
5136.0,79,3900.0,362.8,391.87,62.43000000000001,352.5935,388.30356,60.84531,79.0,73.0,9.0,72.325,30910.0,8.0,88.0,10.927185315519278,,
5136.0,80,39424.0,365.19,392.52,63.17,365.7105,388.80026,62.61182,80.0,73.0,80.0,79.292,2610.0,8.0,12.0,3.797229362311426,,
5137.0,73,33999.0,463.82,554.31,79.732,471.35028,557.89496,100.01363,73.0,73.0,71.0,58.167,694.0,8.0,12.0,21.929468086045784,,
5137.0,74,33999.0,463.71,554.64,81.879,470.80853,559.2164,99.111305,74.0,73.0,71.0,54.499,1188.0,8.0,12.0,19.190750395279643,,
5137.0,75,21060.0,463.71,554.47,81.162,448.8643,547.66,97.587975,75.0,73.0,50.0,60.728,52000.0,8.0,50.0,23.164273422462976,,
5137.0,76,31953.0,463.98,556.18,79.872,479.83615,552.0681,92.51185,76.0,73.0,68.0,85.376,7900.0,8.0,11.0,20.69036061684277,,
5137.0,77,31953.0,463.73,556.76,80.042,479.18372,552.4825,92.375015,77.0,73.0,68.0,76.852,6220.0,8.0,11.0,20.22913065553299,,
5137.0,78,31953.0,463.43,556.86,79.617,478.42102,552.8645,92.71136,78.0,73.0,68.0,64.684,4704.0,8.0,11.0,20.301649309846717,,
5137.0,79,31953.0,464.44,557.55,80.017,478.78635,554.898,91.874626,79.0,73.0,68.0,85.395,6020.0,8.0,11.0,18.80037650363356,,
5137.0,80,31953.0,464.08,557.2,79.504,477.74603,553.509,91.92116,80.0,73.0,68.0,80.912,7476.0,8.0,11.0,18.830021758524364,,
5138.0,73,29719.0,579.87,290.57,100.51,554.4638,290.53262,98.895226,73.0,73.0,64.0,26.204,5508.0,8.0,17.0,25.457491839839147,,
5138.0,74,29719.0,579.86,290.59,101.024,555.9907,290.95557,99.56032,74.0,73.0,64.0,29.103,1558.0,8.0,17.0,23.916928796509456,,
5138.0,75,30287.0,578.45,291.79,100.499,609.4127,302.8211,114.44587,75.0,73.0,65.0,28.975,785.0,8.0,10.0,35.70558977662874,,
5138.0,76,26408.0,579.37,291.61,100.961,549.0592,326.78046,107.32354,76.0,73.0,59.0,31.998,729.5,8.0,19.0,46.86350145372406,,
5138.0,77,29719.0,579.56,292.19,101.259,555.77765,292.54416,98.33685,77.0,73.0,64.0,37.541,432.5,8.0,17.0,23.963817756163092,,
5138.0,78,29719.0,579.49,291.57,102.675,554.98566,292.10214,97.87881,78.0,73.0,64.0,28.416,528.0,8.0,17.0,24.97497327989157,,
5138.0,79,29719.0,580.43,292.75,101.147,555.5944,292.72705,99.078125,79.0,73.0,64.0,37.968,1994.0,8.0,17.0,24.92163312923383,,
5138.0,80,29719.0,579.27,292.61,102.073,554.6621,292.0489,98.92621,80.0,73.0,64.0,28.319,4144.0,8.0,17.0,24.814630017876524,,
5139.0,75,21557.0,685.76,248.91,143.358,682.22144,248.07538,146.89157,75.0,73.0,51.0,81.639,5284.0,8.0,14.0,5.069922520404006,,
5139.0,76,36698.0,686.6,249.48,142.095,688.19464,250.12999,149.81606,76.0,73.0,75.0,80.931,9080.0,8.0,16.0,7.9107604725019955,,
5139.0,77,36698.0,686.55,250.04,142.684,689.14575,250.59004,153.24083,77.0,73.0,75.0,78.213,23780.0,8.0,16.0,10.885178993153955,,
5139.0,78,34775.0,685.4,250.26,141.901,680.10046,246.5783,133.29079,78.0,73.0,72.0,87.186,6336.0,8.0,8.0,10.759914281521947,,
5139.0,79,31794.0,685.5,250.23,143.889,685.02966,249.62814,139.275,79.0,73.0,67.0,80.851,5520.0,8.0,16.0,4.676799244697167,,
5140.0,74,34820.0,504.45,302.36,138.636,502.92078,300.8934,135.66196,74.0,73.0,72.0,102.68,14820.0,8.0,9.0,3.651622008094502,,
5140.0,75,34820.0,504.13,302.12,137.255,502.95685,300.55948,133.79999,75.0,73.0,72.0,123.93,17120.0,8.0,9.0,3.968450288588727,,
5140.0,76,32146.0,504.54,302.68,137.673,507.7043,308.12177,142.56543,76.0,73.0,68.0,124.7,28240.0,8.0,16.0,7.972548308276339,,
5140.0,77,34820.0,504.63,303.07,139.279,503.0732,301.56558,134.39044,77.0,73.0,72.0,96.845,6380.0,8.0,9.0,5.346487131752943,,
5140.0,78,37934.0,504.14,303.32,141.172,505.63644,307.14032,143.56071,78.0,73.0,77.0,111.17,8200.0,8.0,15.0,4.747642893068084,,
5140.0,79,37934.0,504.39,303.12,142.745,506.2881,306.6674,144.43811,79.0,73.0,77.0,116.49,10490.0,8.0,15.0,4.365025984126537,,
5141.0,73,29844.0,590.72,226.63,109.918,603.31213,209.9119,134.39471,73.0,73.0,64.0,37.507,3344.0,8.0,10.0,32.20506075092857,,
5141.0,74,19411.0,589.89,227.78,109.106,620.35736,212.67645,110.95861,74.0,73.0,47.0,31.483,153.5,8.0,24.0,34.05597468557022,,
5141.0,75,29844.0,588.63,228.08,110.631,600.3453,209.15857,134.14282,75.0,73.0,64.0,21.194,1816.0,8.0,10.0,32.37397793054322,,
5141.0,76,30804.0,589.39,227.89,112.076,598.95337,204.30502,125.60049,76.0,73.0,66.0,18.088,1311.0,8.0,9.0,28.820498904727483,,
5141.0,77,37150.0,588.39,228.17,110.626,596.06036,203.97156,125.44175,77.0,73.0,76.0,28.198,4244.0,8.0,12.0,29.392267163757516,,
5141.0,78,37150.0,590.73,227.78,111.497,598.78467,205.51228,127.09834,78.0,73.0,76.0,25.551,4564.0,8.0,12.0,28.357201424028062,,
5141.0,79,38958.0,593.46,227.41,111.141,607.20856,208.2358,115.87341,79.0,73.0,79.0,10.914,278.8,8.0,8.0,24.063843253347947,,
5141.0,80,30804.0,593.13,227.88,109.212,595.83093,203.74756,122.1531,80.0,73.0,66.0,26.606,699.5,8.0,9.0,27.51620890363532,,
5142.0,74,30871.0,484.61,163.09,127.908,481.20422,168.7161,139.23994,74.0,74.0,66.0,40.093,1239.0,8.0,12.0,13.102106806998629,,
5142.0,75,30871.0,484.85,163.96,125.802,480.78616,168.45303,139.4067,75.0,74.0,66.0,36.378,219.0,8.0,12.0,14.892614821330085,,
5142.0,76,30871.0,485.7,164.03,124.248,481.46213,168.88768,139.2832,76.0,74.0,66.0,29.229,1169.0,8.0,12.0,16.35890693656822,,
5142.0,77,30871.0,485.84,162.86,128.78300000000002,481.41504,169.05493,140.36166,77.0,74.0,66.0,34.847,461.0,8.0,12.0,13.857229019616426,,
5142.0,78,29882.0,485.95,164.22,128.08100000000002,483.3644,157.25313,140.76413,78.0,74.0,64.0,32.483,2620.0,8.0,30.0,14.699809235285992,,
5142.0,79,29882.0,486.34,165.14,127.263,482.999,156.4672,141.38885,79.0,74.0,64.0,18.278,1479.0,8.0,30.0,16.909150749298416,,
5142.0,80,29882.0,487.2,166.46,122.688,483.52652,156.88107,139.59479,80.0,74.0,64.0,18.139,11544.0,8.0,30.0,19.775993106779737,,
5142.0,81,29882.0,487.12,166.98,125.625,483.98505,156.54465,138.37434,81.0,74.0,64.0,34.45,25120.0,8.0,30.0,16.771109431418058,,
5143.0,74,32301.0,657.86,279.56,133.912,662.2948,242.33221,147.4256,74.0,74.0,68.0,24.086,7964.0,8.0,11.0,39.8521415269506,,
5143.0,75,24078.0,657.72,280.02,135.868,653.686,242.76616,154.16374,75.0,74.0,55.0,17.06,27650.0,8.0,42.0,41.69959056025847,,
5143.0,76,32301.0,656.99,281.23,134.664,664.102,243.38107,147.5786,76.0,74.0,68.0,24.324,689.5,8.0,11.0,40.61907112804158,,
5143.0,77,32301.0,655.39,282.22,135.276,663.99854,243.70206,149.33829,77.0,74.0,68.0,24.369,23.1,8.0,11.0,41.89852817008377,,
5143.0,78,34775.0,656.16,282.26,134.643,680.10046,246.5783,133.29079,78.0,74.0,72.0,13.992,6336.0,8.0,8.0,42.990205998409685,,
5143.0,79,34775.0,656.93,282.3,134.011,679.6709,246.06366,134.3162,79.0,74.0,72.0,9.5118,5850.0,8.0,8.0,42.78216937516845,,
5143.0,80,34775.0,657.7,282.34,133.379,679.1101,248.17049,133.56728,80.0,74.0,72.0,26.915,2224.0,8.0,8.0,40.32348255059942,,
5143.0,81,32301.0,655.47,283.14,134.46699999999998,662.2161,246.49841,138.18495,81.0,74.0,68.0,28.242,2282.0,8.0,11.0,37.44247768431729,,
5144.0,74,36082.0,496.1,99.49,134.22899999999998,497.57556,105.9997,143.47507,74.0,74.0,74.0,33.145,72.56,8.0,8.0,11.403652127651917,,
5144.0,75,36082.0,497.65,100.16,136.572,498.307,106.03467,142.39815,75.0,74.0,74.0,19.965,117.2,8.0,8.0,8.299844602846488,,
5144.0,76,36082.0,498.02,104.48,135.508,500.06256,107.35166,144.05942,76.0,74.0,74.0,20.599,1440.0,8.0,8.0,9.249068413932278,,
5144.0,77,36082.0,497.21,104.79,134.398,502.77408,107.59225,145.04982,77.0,74.0,74.0,32.13,2836.0,8.0,8.0,12.339889003605377,,
5144.0,78,36082.0,498.42,104.92,134.993,503.81686,107.82649,145.48427,78.0,74.0,74.0,30.387,3416.0,8.0,8.0,12.150741878280536,,
5144.0,79,36082.0,498.94,104.42,134.16,504.36313,107.81996,144.81944,79.0,74.0,74.0,30.285,1101.0,8.0,8.0,12.433572620614717,,
5144.0,80,36082.0,499.42,104.67,134.097,506.826,109.30361,146.46336,80.0,74.0,74.0,23.129,1799.0,8.0,8.0,15.140873068674072,,
5144.0,81,36082.0,498.06,102.7,133.664,507.6008,109.15462,145.43692,81.0,74.0,74.0,38.804,3660.0,8.0,8.0,16.470902504440964,,
5145.0,76,35742.0,290.49,164.8,10.5,282.47586,170.52599,14.006191,76.0,75.0,74.0,46.309,33180.0,8.0,26.0,10.454988127596362,,
5145.0,77,35742.0,290.96,165.55,9.639999999999986,283.64603,171.22464,14.389322,77.0,75.0,74.0,39.256,36930.0,8.0,26.0,10.404410398969452,,
5145.0,79,27632.0,289.95,168.66,10.090000000000003,287.66492,166.33096,7.0848308,79.0,75.0,61.0,52.832,1127.0,8.0,23.0,4.435883209534331,,
5145.0,80,27632.0,289.02,169.28,10.289999999999992,285.57504,166.83116,6.7983093,80.0,75.0,61.0,51.214,860.0,8.0,23.0,5.482378196701342,,
5145.0,81,27632.0,291.23,169.69,10.689999999999998,287.76447,167.54384,6.946939,81.0,75.0,61.0,74.48,1526.0,8.0,23.0,5.534112989108645,,
5145.0,82,27632.0,291.24,170.35,10.879999999999995,288.44434,168.14124,8.147615,82.0,75.0,61.0,65.32,139.2,8.0,23.0,4.49001819165857,,
