z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
116.42632,341.90915,558.33704,59,20.52,1374.2225,-19.06,-3.326,-4.305,19.83,6429,30,25,60,6429
118.065796,342.04425,552.27783,60,24.83,4692.3823,-20.27,5.375,-2.346,21.1,6429,30,25,60,6429
105.47524,675.2197,415.80957,33,38.22,879.2915,9.45,-11.766,5.902,16.2,6830,33,25,60,6830
105.518875,675.1263,414.7073,35,35.84,752.79346,11.83,-7.332,6.43,15.33,6830,33,25,60,6830
104.89462,674.93555,413.80908,36,38.66,2473.1445,5.285,-6.41,5.82,10.14,6830,33,25,60,6830
104.10733,675.4452,413.1188,37,39.2,2154.5798,12.51,-7.95,5.863,15.94,6830,33,25,60,6830
104.32435,675.99725,412.6803,38,37.3,111.947296,13.945,-9.8,6.832,18.36,6830,33,25,60,6830
105.4287,682.143,425.0025,40,13.46,390.328,5.156,-0.6055,7.176,8.86,6830,33,25,60,6830
105.92626,683.066,423.4915,41,24.9,2491.209,4.027,1.711,7.8,8.945,6830,33,25,60,6830
105.07689,683.5114,422.94778,42,41.1,9369.939,-1.925,4.586,6.383,8.09,6830,33,25,60,6830
105.113914,683.3778,422.7171,43,56.38,19003.186,-5.438,7.836,7.844,12.35,6830,33,25,60,6830
103.2202,683.91656,422.1522,44,68.06,26071.783,-5.42,8.86,6.895,12.47,6830,33,25,60,6830
100.965065,683.91,419.4796,45,57.88,31193.898,-1.33,6.36,5.316,8.4,6830,33,25,60,6830
100.96847,683.9179,418.73044,46,68.3,40654.0,-3.365,9.89,6.883,12.51,6830,33,25,60,6830
101.270485,684.22437,416.9263,47,61.88,32912.332,-1.977,6.27,5.04,8.28,6830,33,25,60,6830
101.21793,683.9589,415.9645,48,72.3,44844.656,-4.008,9.04,5.44,11.29,6830,33,25,60,6830
101.274086,684.4273,414.98727,49,79.1,37277.457,-4.89,9.52,7.996,13.36,6830,33,25,60,6830
101.6339,684.5237,414.94678,50,77.4,38144.58,-2.45,7.85,6.535,10.51,6830,33,25,60,6830
101.69553,684.7477,414.80057,51,57.12,23072.863,1.345,4.844,4.703,6.887,6830,33,25,60,6830
102.0117,684.7244,414.33893,52,52.7,18700.885,4.055,1.466,2.42,4.945,6830,33,25,60,6830
102.70424,684.10986,415.32446,53,40.0,10322.96,5.484,1.408,2.885,6.355,6830,33,25,60,6830
101.62992,685.72906,411.99857,55,31.11,93.30528,8.36,-9.11,3.375,12.81,6830,33,25,60,6830
100.157425,683.4683,408.65204,56,23.4,1357.3226,6.58,-3.95,3.918,8.62,6830,33,25,60,6830
99.96628,683.6747,407.84235,57,26.7,2376.8765,6.43,-5.242,3.613,9.05,6830,33,25,60,6830
99.790215,683.8626,407.6587,58,26.17,1544.0931,5.07,-5.62,2.846,8.086,6830,33,25,60,6830
99.4182,683.8334,407.98764,59,30.98,4431.627,7.96,-4.797,3.582,9.96,6830,33,25,60,6830
99.46593,684.2512,407.6549,60,24.86,3008.6504,5.492,-1.7705,2.316,6.22,6830,33,25,60,6830
134.28778,218.4077,621.8704,33,23.08,4615.9297,44.44,26.34,-6.125,52.03,6934,33,25,60,6934
128.67969,221.5793,621.74084,34,51.84,16120.853,48.06,23.6,-6.746,53.97,6934,33,25,60,6934
114.67477,227.46277,635.7716,38,59.72,33495.35,38.75,31.05,-7.73,50.25,6934,33,25,60,6934
119.82904,227.8742,638.9601,39,60.75,104942.164,37.0,29.17,-7.035,47.66,6934,33,25,60,6934
125.532166,228.51733,640.7266,40,56.2,50061.48,37.97,29.95,-6.39,48.78,6934,33,25,60,6934
124.70997,228.61116,641.41693,41,62.9,67559.3,34.62,33.06,-6.863,48.38,6934,33,25,60,6934
124.70328,228.63863,640.12463,42,67.56,83405.88,37.38,33.34,-7.316,50.62,6934,33,25,60,6934
120.83053,227.78418,639.1633,43,65.2,117376.37,20.03,41.22,-8.04,46.53,6934,33,25,60,6934
121.50751,227.91626,639.5161,44,65.94,76776.05,36.2,32.25,-7.84,49.12,6934,33,25,60,6934
123.09011,227.43684,640.64624,45,60.6,65303.668,36.2,32.1,-7.55,48.94,6934,33,25,60,6934
125.435585,227.79909,641.2374,46,63.66,65370.91,36.56,30.52,-7.516,48.22,6934,33,25,60,6934
124.8992,226.60333,641.3278,47,56.1,59917.137,39.78,29.4,-7.58,50.06,6934,33,25,60,6934
124.05846,227.063,641.96967,48,40.28,31732.248,37.0,30.58,-7.29,48.56,6934,33,25,60,6934
124.291725,227.37686,641.8072,49,40.44,25274.627,13.5,38.88,-9.2,42.16,6934,33,25,60,6934
124.2188,227.17732,642.5993,50,43.84,34252.77,22.42,36.44,-8.06,43.53,6934,33,25,60,6934
130.34248,227.1973,642.18134,51,44.47,21304.375,28.02,36.6,-6.887,46.6,6934,33,25,60,6934
128.5518,227.11673,641.4576,52,49.25,41034.94,48.88,16.3,-6.836,51.97,6934,33,25,60,6934
126.819916,226.99876,641.8733,53,52.6,53590.88,45.06,22.75,-7.562,51.06,6934,33,25,60,6934
126.70447,227.20328,640.3424,54,54.06,63855.86,42.78,25.39,-7.094,50.25,6934,33,25,60,6934
127.01311,227.8982,640.23334,55,51.38,53537.89,50.38,13.46,-6.793,52.6,6934,33,25,60,6934
128.48212,227.58295,639.25507,56,57.75,55736.484,51.2,12.27,-7.01,53.1,6934,33,25,60,6934
128.32346,227.67403,638.7552,57,52.34,50891.586,51.44,11.62,-7.434,53.25,6934,33,25,60,6934
125.11034,227.85963,639.74097,58,50.06,67525.1,52.7,7.133,-6.6,53.56,6934,33,25,60,6934
126.10261,227.15814,639.01666,59,44.94,58610.13,47.38,14.97,-6.938,50.16,6934,33,25,60,6934
130.99503,225.90015,638.1734,60,45.8,22499.387,52.44,4.562,-6.324,53.0,6934,33,25,60,6934
114.31438,208.98438,705.6886,33,16.47,559.895,-11.06,-3.314,2.568,11.836,6947,33,25,67,6947
114.89654,207.68092,706.5084,35,10.72,150.09671,-8.59,-5.664,2.143,10.516,6947,33,25,67,6947
114.68718,211.78749,706.4481,36,23.67,1089.2543,-12.52,-1.987,2.639,12.95,6947,33,25,67,6947
114.23209,218.14288,704.68146,37,23.61,4013.3662,-10.25,-5.13,2.951,11.836,6947,33,25,67,6947
113.45722,218.95616,703.38525,38,17.61,634.19666,-9.086,-5.08,3.146,10.875,6947,33,25,67,6947
113.37478,218.18481,701.7357,39,21.11,2132.2673,-10.84,-4.43,2.68,12.016,6947,33,25,67,6947
113.43713,217.45325,703.9146,40,19.95,518.92474,-11.07,-2.793,3.367,11.91,6947,33,25,67,6947
115.191154,218.55595,704.8103,41,9.555,200.60483,-7.68,-6.242,2.797,10.28,6947,33,25,67,6947
114.44047,216.4909,704.8643,43,7.285,102.01782,-3.098,-8.12,2.566,9.06,6947,33,25,67,6947
112.67057,214.64018,702.66815,44,2.715,8.146851,-10.836,-4.707,2.43,12.06,6947,33,25,67,6947
110.18604,215.53142,698.0579,45,31.86,4652.0186,6.15,5.11,0.0731,7.996,6947,33,25,67,6947
112.87132,212.23445,703.53784,47,21.52,365.89365,-10.984,-3.81,1.867,11.78,6947,33,25,67,6947
112.395996,214.30513,703.39386,48,29.45,88.349,-7.44,-7.355,0.2705,10.47,6947,33,25,67,6947
115.765335,207.79753,706.9387,50,17.73,1046.5177,-4.43,-7.914,2.053,9.3,6947,33,25,67,6947
112.24181,209.155,702.46814,51,17.08,563.7502,-9.71,-5.75,1.201,11.35,6947,33,25,67,6947
108.77706,213.75497,696.5206,52,21.23,722.06177,26.88,2.168,-3.057,27.14,6947,33,25,67,6947
109.236694,212.73338,697.0784,53,19.22,230.60376,21.61,2.486,-2.219,21.88,6947,33,25,67,6947
112.5823,206.73747,703.4034,55,22.97,1423.7976,-12.87,-1.604,1.8125,13.09,6947,33,25,67,6947
110.99981,205.09975,700.48846,56,12.41,74.4314,-13.56,-0.6577,0.461,13.586,6947,33,25,67,6947
112.32649,204.64995,702.31683,57,17.06,665.39465,-13.72,-0.3264,1.746,13.836,6947,33,25,67,6947
113.46995,203.411,705.3161,58,18.69,130.81929,-14.37,2.371,2.805,14.83,6947,33,25,67,6947
114.522484,200.99919,707.5201,59,47.75,95.52698,-15.56,1.846,-0.0914,15.67,6947,33,25,67,6947
122.328545,203.21523,720.33246,63,20.47,327.5735,-13.195,0.4182,2.0,13.35,6947,33,25,67,6947
122.498726,201.55925,720.72644,65,23.16,416.7584,-13.03,-2.451,0.5854,13.27,6947,33,25,67,6947
109.52047,186.4106,698.5235,67,14.53,145.31207,-14.62,4.14,-2.785,15.445,6947,33,25,67,6947
99.751854,108.77688,660.4781,33,26.23,4957.4653,10.914,1.91,-2.121,11.28,6948,33,25,70,6948
100.94295,109.616035,660.3188,35,23.02,1772.5773,12.15,0.332,-1.127,12.2,6948,33,25,70,6948
100.70525,109.90377,659.96686,36,25.66,5208.4854,11.12,2.012,-1.051,11.34,6948,33,25,70,6948
100.22343,110.91557,660.339,37,19.16,766.3114,11.414,0.452,-1.255,11.49,6948,33,25,70,6948
102.37489,111.07691,659.0113,38,22.23,822.7114,11.914,0.6704,-1.277,12.01,6948,33,25,70,6948
102.1673,111.04756,659.62494,39,26.53,2652.4104,11.78,-1.235,-1.655,11.96,6948,33,25,70,6948
102.01247,110.106285,659.31885,40,26.39,712.6791,12.53,-1.12,-1.734,12.695,6948,33,25,70,6948
105.42582,110.82734,660.492,41,19.69,1339.0488,12.61,-1.415,-1.376,12.766,6948,33,25,70,6948
104.41509,114.609566,663.4435,45,13.15,92.032684,14.11,-1.727,-0.7646,14.24,6948,33,25,70,6948
99.26621,104.99971,670.7469,47,28.05,112.17755,13.12,-2.984,-2.668,13.71,6948,33,25,70,6948
100.6574,100.99957,663.3466,50,28.86,86.5652,20.23,-3.277,-0.9556,20.53,6948,33,25,70,6948
104.64605,98.99958,663.3358,51,12.28,36.83249,14.36,0.517,-1.501,14.445,6948,33,25,70,6948
102.495316,108.526184,661.99854,52,27.75,111.018555,11.68,-4.742,-1.99,12.766,6948,33,25,70,6948
104.26753,107.03442,661.7443,55,15.42,678.60144,10.766,-1.037,-1.172,10.875,6948,33,25,70,6948
102.743866,107.5701,658.502,59,15.555,1275.7764,10.414,0.866,-1.347,10.54,6948,33,25,70,6948
101.69183,107.73361,657.2578,60,17.27,1502.6941,11.69,1.823,-1.0205,11.875,6948,33,25,70,6948
99.63089,107.75049,657.6264,61,16.78,83.920746,8.734,4.43,-1.861,9.97,6948,33,25,70,6948
101.14183,108.10217,657.5427,62,19.56,1349.5576,10.734,2.654,-2.3,11.3,6948,33,25,70,6948
99.85008,108.820404,657.86835,63,23.33,2309.2454,10.75,0.9263,-2.533,11.086,6948,33,25,70,6948
101.100334,109.71307,657.45795,64,18.88,2906.9229,11.266,-0.558,-1.875,11.44,6948,33,25,70,6948
103.21074,109.00417,656.7581,65,16.62,532.09863,10.97,-2.258,-2.645,11.51,6948,33,25,70,6948
101.03016,109.45427,657.57874,66,21.52,1269.7681,10.53,-2.63,-1.761,11.0,6948,33,25,70,6948
105.664345,108.373474,658.998,67,0.925,2.7751007,11.305,-2.203,-1.923,11.68,6948,33,25,70,6948
103.94381,107.708496,649.2542,68,24.6,344.34476,11.27,-0.2893,-2.14,11.48,6948,33,25,70,6948
110.65821,96.06905,648.81085,70,14.7,308.80856,10.89,-0.5024,-1.577,11.016,6948,33,25,70,6948
161.4212,197.89236,775.773,35,53.97,14628.472,-31.14,9.09,3.197,32.6,7263,35,25,72,7263
164.57579,199.3184,775.35394,36,48.97,15666.248,-22.72,5.1,8.1,24.64,7263,35,25,72,7263
164.5254,199.00362,774.74744,37,27.75,9685.346,-22.8,0.601,6.715,23.77,7263,35,25,72,7263
164.5597,200.60626,773.90533,38,23.39,6152.325,-20.62,0.5103,6.953,21.77,7263,35,25,72,7263
164.61638,199.47388,774.7727,39,23.72,7706.811,-20.88,0.5054,7.09,22.05,7263,35,25,72,7263
164.1924,200.10641,773.99,40,21.22,6111.202,-21.56,2.941,5.793,22.52,7263,35,25,72,7263
164.69963,200.71573,773.90796,41,23.83,7743.3584,-22.95,1.046,6.35,23.84,7263,35,25,72,7263
165.18553,201.37704,772.4841,43,26.3,2472.1104,-15.82,-6.785,6.2,18.3,7263,35,25,72,7263
164.8964,202.62897,774.3643,44,35.56,11056.302,-24.06,2.06,7.895,25.4,7263,35,25,72,7263
164.83269,203.85797,775.0852,45,41.03,8327.469,-25.52,4.418,8.17,27.14,7263,35,25,72,7263
165.3048,200.66484,776.50244,46,33.3,11697.605,-20.88,0.2954,7.727,22.27,7263,35,25,72,7263
164.34894,195.67175,779.4854,47,53.0,20718.627,-26.08,6.438,5.67,27.45,7263,35,25,72,7263
164.3505,192.79335,782.39404,48,55.16,15113.473,-24.98,3.795,5.63,25.89,7263,35,25,72,7263
161.65643,180.66605,786.65405,50,24.92,74.74687,-7.02,-7.066,1.164,10.03,7263,35,25,72,7263
163.78734,193.40305,783.99005,52,67.6,32249.445,-21.61,9.55,6.45,24.48,7263,35,25,72,7263
159.00424,195.5048,779.8077,56,88.3,25342.65,-23.52,16.36,1.999,28.72,7263,35,25,72,7263
164.60995,199.93446,776.352,59,15.055,2423.857,-20.39,7.16,6.83,22.66,7263,35,25,72,7263
166.43976,200.81996,776.4731,62,21.97,241.66348,-14.51,-5.48,13.58,20.61,7263,35,25,72,7263
165.14896,194.11217,781.62177,66,45.78,8651.908,-17.72,9.04,6.523,20.94,7263,35,25,72,7263
162.07755,194.3279,782.6257,67,75.3,53864.984,-17.17,16.02,3.562,23.73,7263,35,25,72,7263
160.81561,194.20982,784.2182,68,76.4,33766.098,-18.66,15.82,3.465,24.7,7263,35,25,72,7263
160.75621,195.0219,784.4277,69,67.4,30464.8,-22.05,18.31,2.412,28.75,7263,35,25,72,7263
160.65736,195.13548,783.9889,70,70.8,30724.15,-18.86,17.53,2.65,25.89,7263,35,25,72,7263
161.11426,196.11595,785.15625,71,68.44,26971.34,-4.676,-26.97,2.068,27.45,7263,35,25,72,7263
162.94798,196.4504,787.4842,72,52.53,12762.657,-25.25,-2.824,3.162,25.61,7263,35,25,72,7263
120.14217,228.08398,485.1251,35,20.47,470.90674,15.96,5.27,-1.743,16.89,7295,35,25,72,7295
116.104195,226.85599,487.27115,36,15.984,303.6831,18.2,-0.4185,-1.485,18.27,7295,35,25,72,7295
118.40353,227.06895,480.84375,37,16.97,780.5074,16.55,2.4,-2.467,16.89,7295,35,25,72,7295
118.27271,227.41237,481.82748,39,17.16,772.37744,17.34,-1.1045,-2.658,17.58,7295,35,25,72,7295
119.39553,228.01646,481.894,40,21.78,2961.9932,16.08,2.357,-2.537,16.45,7295,35,25,72,7295
121.75706,227.97751,482.37592,41,19.78,2334.964,14.92,3.604,-2.879,15.62,7295,35,25,72,7295
122.38641,228.15984,480.82648,43,20.55,698.7587,15.36,4.8,-4.2,16.64,7295,35,25,72,7295
117.99959,225.7086,484.68256,44,19.69,59.071304,17.11,-0.541,-1.647,17.2,7295,35,25,72,7295
107.85593,247.44698,505.96603,46,23.95,1580.4902,14.555,2.375,-1.994,14.88,7295,35,25,72,7295
107.190094,247.66739,505.2129,47,17.02,2211.8713,14.016,3.621,-1.728,14.58,7295,35,25,72,7295
104.349915,246.62059,506.6927,48,24.62,3717.8582,12.08,5.883,-3.023,13.77,7295,35,25,72,7295
99.1782,246.02734,509.69748,49,16.25,1186.2722,14.63,4.402,-5.504,16.23,7295,35,25,72,7295
98.06803,246.71353,509.53186,51,9.04,45.20961,10.63,6.62,-3.54,13.016,7295,35,25,72,7295
100.82025,245.75041,508.27774,52,14.95,1480.1427,14.48,1.937,-1.582,14.695,7295,35,25,72,7295
98.81456,245.85976,509.67395,56,16.11,563.9973,14.69,0.417,-0.1665,14.695,7295,35,25,72,7295
101.53682,245.78566,510.55093,57,17.16,514.77136,14.87,-0.0256,-0.2583,14.87,7295,35,25,72,7295
100.999245,244.99815,510.99615,58,9.37,9.367798,14.43,-4.09,-0.1952,15.0,7295,35,25,72,7295
100.546265,247.20915,509.03278,59,18.7,2224.9612,12.64,0.2578,-0.821,12.67,7295,35,25,72,7295
102.83057,249.8706,501.37775,60,22.14,2568.041,13.65,0.699,-2.047,13.82,7295,35,25,72,7295
103.66684,248.73909,510.03513,62,19.75,177.80167,12.7,-1.49,-1.217,12.85,7295,35,25,72,7295
101.99921,255.998,506.99606,63,25.1,25.091156,12.27,-5.383,-0.905,13.44,7295,35,25,72,7295
107.89592,250.4701,500.5408,66,21.73,195.57153,11.46,-4.31,-1.182,12.305,7295,35,25,72,7295
106.31873,250.9994,500.65936,67,21.28,63.861603,12.45,-3.979,-0.2993,13.08,7295,35,25,72,7295
107.999176,249.99808,506.9961,68,4.492,4.493164,11.43,-2.18,-0.8076,11.664,7295,35,25,72,7295
108.522285,258.9987,507.99744,72,28.67,57.35077,16.7,-4.11,-1.629,17.28,7295,35,25,72,7295
4.7199526,509.1409,253.05066,36,20.02,480.35266,12.586,-6.223,-1.707,14.14,7334,36,25,60,7334
4.276777,510.1288,252.67984,37,22.58,1851.1556,9.47,-5.453,-2.346,11.18,7334,36,25,60,7334
4.459632,508.91876,253.75706,38,17.75,1207.2903,9.73,-1.921,-2.428,10.21,7334,36,25,60,7334
4.329809,506.9028,253.74937,39,28.42,2898.8179,9.63,-2.662,-1.688,10.13,7334,36,25,60,7334
4.2635436,507.63016,253.85478,40,33.75,3375.6252,8.7,-0.7217,-1.994,8.96,7334,36,25,60,7334
3.895061,513.9503,250.31766,41,27.88,1254.0366,-6.105,-21.12,-8.234,23.48,7334,36,25,60,7334
3.8636262,514.5543,249.0253,42,33.44,3344.5579,-14.0,-27.25,-12.43,33.06,7334,36,25,60,7334
4.540644,514.25714,250.5187,43,32.2,4152.9263,-0.4536,-17.56,-7.484,19.1,7334,36,25,60,7334
3.9633536,514.528,250.45427,44,29.6,4173.309,-8.13,-15.9,-8.8,19.9,7334,36,25,60,7334
4.15793,514.5716,250.59259,45,36.0,6585.918,-7.715,-13.49,-8.234,17.58,7334,36,25,60,7334
3.9992988,514.9069,250.52766,46,36.3,4429.2837,-6.324,-15.43,-8.07,18.52,7334,36,25,60,7334
4.0588455,515.2773,251.0612,47,29.9,4515.523,-6.79,-8.57,-7.97,13.53,7334,36,25,60,7334
4.0713334,515.4338,250.95216,48,30.42,4441.321,-5.1,-13.26,-7.598,16.11,7334,36,25,60,7334
4.123561,514.9978,251.79393,49,27.28,1718.9694,4.055,-4.008,-4.6,7.33,7334,36,25,60,7334
4.3570175,516.1525,251.42259,50,28.8,2706.2603,-0.505,-10.49,-6.402,12.3,7334,36,25,60,7334
4.3886523,517.1942,251.0114,51,16.81,571.83356,-1.28,-12.4,-4.938,13.41,7334,36,25,60,7334
4.2154527,516.7221,249.92612,52,24.12,2919.902,-19.89,-12.24,-9.38,25.17,7334,36,25,60,7334
3.8348114,516.12445,251.08147,53,27.44,4060.4177,-9.07,-9.66,-7.65,15.3,7334,36,25,60,7334
4.157883,516.71515,250.92424,54,29.98,6295.4404,-7.2,-12.75,-6.953,16.2,7334,36,25,60,7334
4.165173,516.9447,250.18715,55,29.88,8157.896,-18.34,-9.24,-8.1,22.08,7334,36,25,60,7334
3.8048768,517.1941,250.33449,56,31.05,9470.226,-18.38,-8.805,-8.77,22.19,7334,36,25,60,7334
4.1086392,516.61163,249.44691,57,37.44,10033.802,-22.89,-8.25,-10.125,26.36,7334,36,25,60,7334
4.0782194,517.3973,250.41798,58,23.84,4459.6816,-17.48,-6.723,-7.02,20.0,7334,36,25,60,7334
3.9549727,517.925,251.13577,59,31.44,13424.386,-15.34,-8.15,-8.28,19.23,7334,36,25,60,7334
4.1698503,517.69745,249.80658,60,30.08,7699.8203,-23.66,-7.02,-8.77,26.19,7334,36,25,60,7334
166.9999,572.8499,545.108,38,3.111,37.332397,6.24,-8.39,13.2,16.84,7858,38,25,73,7858
166.99994,578.51483,544.58014,39,8.87,124.1626,2.654,-3.99,20.23,20.8,7858,38,25,73,7858
166.74423,579.72876,544.3244,40,5.008,260.4823,2.834,-2.904,19.67,20.1,7858,38,25,73,7858
162.35936,581.9348,544.9493,41,-7.08,-106.147156,-30.42,24.33,10.07,40.25,7858,38,25,73,7858
161.7147,581.34955,545.1802,42,14.164,2408.1653,-25.34,21.08,10.81,34.7,7858,38,25,73,7858
160.98502,583.72076,541.0124,43,8.07,1169.6602,-36.34,17.42,9.51,41.4,7858,38,25,73,7858
158.18802,581.7041,540.32007,44,10.99,494.6126,-25.42,23.98,9.086,36.12,7858,38,25,73,7858
167.0,587.43994,554.13275,46,-7.367,-213.60373,-12.53,-12.52,14.96,23.19,7858,38,25,73,7858
166.98048,590.82794,543.29755,48,4.47,196.55737,1.15,2.611,20.08,20.28,7858,38,25,73,7858
164.97272,587.00824,543.12616,49,7.305,1139.3495,-16.0,9.71,15.234,24.14,7858,38,25,73,7858
166.50589,583.77075,542.0097,50,0.699,39.851624,1.356,5.152,18.28,19.05,7858,38,25,73,7858
166.93915,578.01294,541.1293,51,-1.583,-91.83032,5.86,-0.2283,18.11,19.05,7858,38,25,73,7858
166.99994,571.7474,538.3572,52,1.156,21.966248,1.366,-5.016,15.39,16.25,7858,38,25,73,7858
166.99992,565.31946,533.8694,53,7.47,97.08246,0.772,-3.729,14.9,15.375,7858,38,25,73,7858
159.79507,554.0217,528.79517,55,12.5,287.56247,-9.76,23.23,2.92,25.38,7858,38,25,73,7858
155.52037,556.74493,528.63727,56,18.52,907.0972,-8.695,22.9,2.719,24.64,7858,38,25,73,7858
151.93442,558.85736,529.64453,57,18.94,416.52844,-8.42,22.23,2.549,23.9,7858,38,25,73,7858
145.85805,559.1847,527.59125,60,94.75,70959.984,-5.688,22.42,4.445,23.56,7858,38,25,73,7858
143.25322,562.2684,527.1694,61,70.7,75005.63,-25.4,19.38,2.037,32.0,7858,38,25,73,7858
148.99939,570.9977,519.9979,65,28.12,28.130432,-6.88,23.14,1.701,24.2,7858,38,25,73,7858
145.81435,568.84595,523.6739,67,29.12,174.73389,0.875,20.62,2.496,20.8,7858,38,25,73,7858
156.87787,574.47314,533.39465,69,9.06,1368.0289,-6.94,28.53,3.88,29.61,7858,38,25,73,7858
154.37416,583.49304,528.7819,70,6.54,1438.5305,5.043,24.33,4.49,25.25,7858,38,25,73,7858
166.53929,579.28925,523.7242,72,35.56,6862.8745,-6.63,9.66,18.2,21.64,7858,38,25,73,7858
166.4111,582.52057,526.267,73,26.9,2555.454,6.098,10.26,17.75,21.39,7858,38,25,73,7858
166.99991,159.35161,564.9853,41,4.445,66.705505,45.22,-9.086,15.01,48.53,8201,41,25,74,8201
166.51015,158.00706,554.2778,42,17.38,243.27094,42.56,-11.93,15.266,46.78,8201,41,25,74,8201
163.79813,160.17451,548.4612,43,3.494,164.21513,27.64,11.086,0.2686,29.78,8201,41,25,74,8201
163.9998,153.60114,546.7353,44,13.875,124.86801,19.7,0.1288,-0.9062,19.72,8201,41,25,74,8201
162.99951,141.50436,541.5118,46,21.08,84.3421,23.23,-11.13,1.623,25.81,8201,41,25,74,8201
163.55507,139.92296,550.06757,47,8.44,185.62381,37.8,7.406,0.2678,38.53,8201,41,25,74,8201
166.99977,138.68999,565.6247,48,0.673,4.708847,40.5,-7.168,11.52,42.72,8201,41,25,74,8201
166.90662,140.49303,567.21564,50,13.336,653.2818,42.8,7.57,11.625,45.0,8201,41,25,74,8201
166.87093,143.89378,569.47864,51,16.02,817.1869,39.1,10.734,10.11,41.78,8201,41,25,74,8201
166.99976,140.40305,569.8881,53,-2.31,-11.556488,39.3,-5.83,9.305,40.8,8201,41,25,74,8201
166.99995,142.29297,568.7743,54,5.824,186.39209,40.72,-5.715,11.24,42.62,8201,41,25,74,8201
166.19505,140.84628,569.3611,55,25.56,2888.8853,41.3,-4.31,5.65,41.94,8201,41,25,74,8201
165.57518,144.46875,571.3588,56,57.78,15315.581,48.03,2.936,0.922,48.12,8201,41,25,74,8201
162.94777,156.94305,572.441,57,55.06,29239.92,50.78,9.14,-5.53,51.88,8201,41,25,74,8201
161.10913,147.95123,574.8817,60,47.9,22561.846,54.2,4.67,-6.516,54.78,8201,41,25,74,8201
156.50645,148.23274,574.4456,61,44.12,22499.295,34.7,34.66,-8.16,49.7,8201,41,25,74,8201
155.49579,148.07669,574.0956,62,41.34,38314.305,53.8,5.227,-6.953,54.53,8201,41,25,74,8201
156.13263,148.9203,574.647,63,41.16,19591.277,52.78,7.348,-8.04,53.88,8201,41,25,74,8201
156.50146,149.93399,575.61163,64,40.2,17758.953,51.44,11.6,-7.95,53.34,8201,41,25,74,8201
155.97324,151.68913,576.0275,65,29.03,9754.096,50.6,9.54,-7.465,52.03,8201,41,25,74,8201
154.10362,152.00217,576.2505,66,34.34,19053.568,51.66,1.604,-7.82,52.28,8201,41,25,74,8201
155.14127,153.33368,577.1396,67,33.28,9985.989,53.28,0.1134,-6.574,53.7,8201,41,25,74,8201
153.327,155.99977,580.6772,68,28.9,86.73244,50.3,2.252,-4.453,50.56,8201,41,25,74,8201
153.46623,156.15492,581.6874,70,8.09,145.73322,49.9,2.71,-5.6,50.3,8201,41,25,74,8201
166.99992,155.157,588.5549,74,13.19,224.16534,-31.66,18.22,11.36,38.25,8201,41,25,74,8201
99.99904,274.99734,518.995,41,35.2,35.201126,16.95,1.187,-2.549,17.19,8222,41,25,75,8222
102.637054,275.3909,519.08276,42,22.69,3336.1323,12.58,7.438,-2.703,14.86,8222,41,25,75,8222
109.42027,275.88034,514.03796,43,23.16,2916.7603,7.367,9.45,-5.695,13.266,8222,41,25,75,8222
114.29624,275.42325,507.20325,44,18.17,2198.1929,12.34,6.523,-2.648,14.21,8222,41,25,75,8222
124.35676,279.99915,502.7338,45,20.34,61.009995,-4.836,0.671,-3.426,5.965,8222,41,25,75,8222
127.67807,293.25516,508.1044,49,38.72,22501.941,-8.086,-4.484,-4.49,10.28,8222,41,25,75,8222
129.5065,292.48627,507.8389,50,30.42,7452.9126,-9.97,-2.043,-4.062,10.96,8222,41,25,75,8222
129.06529,292.52988,508.58826,51,20.08,3193.368,-11.78,1.391,-3.762,12.44,8222,41,25,75,8222
128.57536,292.68588,509.0418,52,16.03,1186.7268,-7.844,8.36,-1.1045,11.516,8222,41,25,75,8222
127.08588,292.4361,507.93823,53,24.03,4445.774,-8.72,4.973,-2.037,10.24,8222,41,25,75,8222
133.12033,294.39832,504.0564,56,30.06,6314.6455,-7.836,9.42,-2.355,12.48,8222,41,25,75,8222
129.96132,289.05453,500.8681,57,16.36,392.73315,-6.277,5.5,-1.278,8.44,8222,41,25,75,8222
127.96651,288.54788,501.08438,58,17.6,228.70877,-6.023,5.516,-1.744,8.35,8222,41,25,75,8222
132.05223,287.61563,501.51135,59,16.27,1219.6002,-7.6,3.328,-1.491,8.43,8222,41,25,75,8222
131.61815,288.7934,501.53876,60,26.42,2985.3105,-6.355,6.867,-1.114,9.42,8222,41,25,75,8222
129.83559,288.82162,500.38962,61,25.45,1756.5771,-7.52,-1.619,-3.975,8.66,8222,41,25,75,8222
131.25699,289.0134,500.55756,62,20.55,2855.5898,-5.7,4.957,-1.203,7.65,8222,41,25,75,8222
132.02618,289.18204,500.99838,63,24.3,3985.6936,-6.55,4.734,-1.213,8.17,8222,41,25,75,8222
131.90097,289.6588,501.1754,64,21.27,957.23724,-7.055,5.26,-2.266,9.086,8222,41,25,75,8222
130.20787,290.34885,501.0775,65,15.37,491.6328,-6.8,4.22,-1.796,8.2,8222,41,25,75,8222
128.81024,298.27652,503.9317,68,19.22,2786.2004,-6.79,6.977,-0.951,9.78,8222,41,25,75,8222
129.08804,298.79486,504.1128,70,27.3,8788.337,-7.24,7.94,-1.674,10.875,8222,41,25,75,8222
