ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
38.0,95,14246.0,299.62,154.88,22.47,292.3733,148.59148,19.84131,95.0,1.0,83.0,47.618,31.45,98.0,12.0,-21.6,-2.746,-4.914,9.948374530369298,,
38.0,96,14246.0,296.97,152.23,21.55000000000001,292.73166,148.39056,20.096918,96.0,1.0,83.0,56.08,33.47,98.0,12.0,-20.11,-4.273,-6.06,5.900531566556054,,
38.0,97,14723.0,297.27,153.21,21.55000000000001,306.3974,144.52052,18.536009,97.0,1.0,87.0,45.91,43.7,98.0,12.0,-22.22,1.999,-4.785,12.957647748664938,,
38.0,98,14723.0,297.24,153.15,21.72999999999999,306.3499,145.72127,18.12888,98.0,1.0,87.0,50.41,39.66,98.0,12.0,-18.11,4.793,-5.754,12.294078764889203,,
39.0,7,470.0,347.88,158.93,53.46,347.5314,166.99976,55.005714,7.0,1.0,1.0,79.352,37.94,98.0,45.0,-3.072,-5.305,-1.468,8.223854338897063,,
39.0,8,470.0,347.75,159.56,53.68000000000001,347.7139,167.21257,54.36895,8.0,1.0,1.0,92.554,55.84,98.0,45.0,-4.29,-4.69,-1.938,7.683604812677442,,
39.0,9,478.0,347.62,159.2,53.19,335.95947,158.55157,48.878895,9.0,1.0,1.0,77.203,66.7,98.0,15.0,-2.658,-7.06,-1.185,12.44885728357526,,
39.0,10,478.0,347.51,159.3,54.1,335.48346,158.74417,48.241962,10.0,1.0,1.0,94.766,73.06,98.0,15.0,-4.66,-4.58,-1.572,13.388921561124487,,
39.0,20,3718.0,347.94,158.22,53.43000000000001,345.42508,167.03316,54.56524,20.0,1.0,19.0,25.292,45.1,98.0,13.0,-4.133,-6.48,-2.91,9.235008481295525,,
39.0,21,3718.0,349.46,159.23,53.06999999999999,344.89273,167.02156,54.35777,21.0,1.0,19.0,80.171,39.16,98.0,13.0,-3.291,-8.61,-3.018,9.12286764451837,,
39.0,22,3718.0,348.3,158.18,53.34,345.87534,166.43723,54.3589,22.0,1.0,19.0,63.318,40.28,98.0,13.0,-3.254,-9.04,-2.502,8.665966801142268,,
39.0,23,3718.0,347.69,158.71,54.03,345.73282,166.77905,55.0223,23.0,1.0,19.0,80.867,53.78,98.0,13.0,-4.316,-7.594,-3.572,8.362103846813913,,
39.0,24,3718.0,347.95,158.4,53.92,345.89667,166.84346,55.15096,24.0,1.0,19.0,70.951,46.8,98.0,13.0,-3.936,-8.58,-3.064,8.776300096401664,,
39.0,25,3718.0,347.88,158.17,54.18000000000001,345.43643,166.22337,54.48847,25.0,1.0,19.0,89.132,49.5,98.0,13.0,-3.56,-8.08,-2.977,8.42157683825898,,
39.0,86,4530.0,346.74,156.93,51.98,344.7681,165.8486,53.058598,86.0,1.0,26.0,71.553,42.12,98.0,74.0,-19.31,-6.977,-5.67,9.197455583779895,,
39.0,98,15312.0,346.76,156.56,52.540000000000006,349.75626,150.07738,55.149525,98.0,1.0,93.0,63.531,35.84,98.0,4.0,-17.44,1.85,-5.582,7.603391136698477,,
40.0,2,645.0,367.94,322.65,69.966,374.9323,335.92505,79.598015,2.0,2.0,1.0,47.719,80.4,98.0,10.0,3.01,0.679,-1.005,17.82960809307725,,
40.0,3,547.0,367.13,322.54,69.983,357.8987,309.21515,64.204384,3.0,2.0,1.0,66.647,69.56,98.0,21.0,8.14,-1.549,-0.4648,17.20932683424765,,
40.0,4,547.0,367.15,322.38,70.559,357.48718,309.41617,64.39445,4.0,2.0,1.0,60.44,80.5,98.0,21.0,8.39,-1.336,-0.983,17.304122495052972,,
40.0,5,547.0,367.41,321.69,70.591,358.08972,309.01892,64.40382,5.0,2.0,1.0,76.641,76.9,98.0,21.0,7.082,1.732,-1.879,16.902812901916676,,
40.0,6,547.0,366.6,322.1,70.575,359.51917,309.075,65.12948,6.0,2.0,1.0,69.729,60.78,98.0,21.0,7.94,-1.3955,-1.411,15.793747704686863,,
40.0,7,645.0,367.13,321.88,70.762,376.56223,335.59073,80.01781,7.0,2.0,1.0,70.511,91.4,98.0,10.0,-0.3264,3.244,-4.043,19.04261270576861,,
40.0,8,645.0,367.08,322.66,70.032,375.26236,336.3293,78.91148,8.0,2.0,1.0,53.994,97.25,98.0,10.0,4.73,3.357,-1.668,18.238583901443647,,
40.0,9,645.0,367.56,322.8,69.6,375.33295,336.24374,79.32302,9.0,2.0,1.0,56.189,88.6,98.0,10.0,4.305,3.15,-2.975,18.321845289448863,,
40.0,10,645.0,366.37,322.81,71.284,373.68253,337.46326,77.76838,10.0,2.0,1.0,83.641,84.4,98.0,10.0,6.574,5.19,-1.776,17.613583043006873,,
40.0,55,6495.0,365.46,321.22,68.75,378.87457,311.99854,79.24982,55.0,2.0,42.0,53.736,34.34,98.0,22.0,6.793,-16.5,-2.477,19.37091202935219,,
40.0,56,6495.0,364.98,322.1,68.48,378.6388,311.95505,79.07656,56.0,2.0,42.0,48.561,31.7,98.0,22.0,3.896,-13.35,-2.133,20.04419895571034,,
40.0,58,6495.0,364.91,322.23,68.2,378.64886,311.79944,78.37829,58.0,2.0,42.0,53.614,36.84,98.0,22.0,2.957,-11.15,-2.053,20.028740433120102,,
40.0,70,506.0,363.24,322.01,65.82,349.7907,333.45624,59.13442,70.0,2.0,1.0,55.108,22.38,98.0,73.0,1.92,-7.03,-3.98,18.883777709028443,,
40.0,72,11792.0,363.29,322.78,66.98,375.3483,306.1177,65.60452,72.0,2.0,69.0,57.17,27.22,98.0,24.0,0.1018,-10.76,-3.877,20.613752336981204,,
40.0,91,7299.0,365.83,323.73,67.84,359.3404,319.04333,47.76998,91.0,2.0,48.0,60.809,20.23,98.0,38.0,-1.847,-15.49,-2.723,21.60753309957664,,
40.0,92,15110.0,367.32,323.09,69.594,382.89526,332.27597,80.69448,92.0,2.0,91.0,60.425,36.47,98.0,4.0,-1.776,-15.664,-4.67,21.21771488966002,,
40.0,93,11792.0,367.28,322.96,69.07,380.61365,319.60526,64.17891,93.0,2.0,69.0,54.472,18.84,98.0,24.0,-4.47,-12.914,-1.466,14.593260916539553,,
40.0,94,11792.0,367.15,323.43,69.227,379.84763,319.24982,64.72414,94.0,2.0,69.0,44.728,22.83,98.0,24.0,-8.34,14.016,-2.217,14.106007962173427,,
40.0,95,14453.0,366.46,323.37,69.308,347.7119,333.21548,58.247906,95.0,2.0,84.0,51.68,33.88,98.0,15.0,-20.6,10.15,-3.793,23.890383197622324,,
40.0,96,15629.0,367.27,323.42,69.428,362.1024,327.1963,48.167854,96.0,2.0,96.0,60.314,35.38,98.0,4.0,-16.81,9.71,-4.51,22.202665141629183,,
40.0,97,14061.0,366.88,323.64,69.605,379.68573,341.2307,78.74142,97.0,2.0,81.0,53.988,28.39,98.0,18.0,-17.84,15.63,-3.498,23.598593554262944,,
40.0,98,11792.0,367.28,323.33,70.739,372.7529,310.35052,73.67999,98.0,2.0,69.0,64.21,20.61,98.0,24.0,-7.875,16.39,-0.819,14.389890814752542,,
42.0,94,9085.0,376.64,261.97,71.98,375.46964,248.49307,72.81902,94.0,1.0,57.0,49.002,33.84,96.0,36.0,-17.92,4.65,-4.4,13.553646716470844,,
42.0,95,14883.0,376.91,262.26,71.321,379.99594,241.99742,73.99921,95.0,1.0,89.0,44.832,25.48,96.0,4.0,-24.05,-0.8022,-5.15,20.670461599686146,,
42.0,96,11567.0,377.53,262.23,70.899,357.6993,242.4875,61.93467,96.0,1.0,68.0,36.915,30.05,96.0,27.0,-21.89,-2.541,-5.62,29.383365720912565,,
43.0,75,10492.0,400.69,142.45,86.039,406.5721,135.42418,90.04425,75.0,1.0,63.0,44.571,27.52,96.0,15.0,-7.85,34.2,4.93,10.000163730904584,,
43.0,76,2870.0,402.7,142.01,86.317,404.27863,148.6632,88.91083,76.0,1.0,13.0,43.615,24.16,96.0,69.0,2.94,-25.2,1.575,7.3133505991303425,,
43.0,77,2870.0,401.08,142.18,86.678,403.75644,148.49757,89.248344,77.0,1.0,13.0,60.355,27.22,96.0,69.0,6.72,-16.8,-0.0846,7.326778968744448,,
43.0,78,2870.0,401.66,141.19,87.217,403.91724,148.44072,88.41704,78.0,1.0,13.0,64.365,31.73,96.0,69.0,5.676,-18.95,-0.629,7.688183721634121,,
43.0,81,2870.0,402.58,143.67,87.434,403.7456,150.47252,88.63952,81.0,1.0,13.0,65.587,33.03,96.0,69.0,3.975,-23.1,2.117,7.0061530229363616,,
43.0,83,9641.0,402.9,143.66,87.197,392.6026,135.32176,82.13981,83.0,1.0,59.0,44.349,41.3,96.0,41.0,-25.19,4.227,-7.68,14.182308125044363,,
43.0,84,9641.0,401.89,143.95,86.211,392.4581,135.7427,82.51352,84.0,1.0,59.0,38.607,41.47,96.0,41.0,-27.62,-0.0694,-7.785,13.03809300666318,,
43.0,85,9641.0,402.73,143.8,86.828,392.3478,135.8576,82.91951,85.0,1.0,59.0,31.877,37.34,96.0,41.0,-29.72,-0.693,-9.44,13.643609811193684,,
43.0,86,9641.0,403.57,143.65,87.444,392.55112,135.57986,82.998795,86.0,1.0,59.0,35.337,38.53,96.0,41.0,-26.02,-17.23,-8.22,14.363242098009223,,
43.0,87,9641.0,404.4,143.5,88.061,392.96274,136.01216,82.858765,87.0,1.0,59.0,56.525,39.34,96.0,41.0,-30.42,-3.092,-8.16,14.626753336555062,,
43.0,88,14808.0,402.51,144.22,87.942,398.85635,144.3274,86.8195,88.0,1.0,88.0,72.756,23.12,96.0,11.0,-38.16,-13.21,-10.27,3.8237023069924994,,
43.0,89,9641.0,402.81,144.29,87.666,392.3895,135.841,82.680214,89.0,1.0,59.0,67.698,44.16,96.0,41.0,-28.48,1.023,-9.08,14.311900058615407,,
43.0,95,14808.0,401.66,145.6,88.092,397.73743,145.1893,86.826996,95.0,1.0,88.0,68.981,38.2,96.0,11.0,-34.97,-21.44,-10.55,4.141915621414331,,
46.0,5,612.0,384.07,249.51,77.148,376.38013,250.45534,73.64324,5.0,5.0,1.0,82.336,33.16,95.0,5.0,-2.326,-6.902,-1.268,8.50359400430781,,
46.0,6,698.0,384.53,248.96,77.432,392.24542,259.91684,87.87597,6.0,5.0,1.0,79.129,42.16,95.0,48.0,-42.62,-21.28,-24.53,16.989895759624307,,
46.0,7,698.0,383.41,249.14,79.116,392.21118,259.98508,87.35953,7.0,5.0,1.0,90.14,38.16,95.0,48.0,-43.56,-20.42,-23.98,16.218271068757602,,
46.0,8,698.0,383.44,249.35,78.012,391.68695,259.8802,87.05957,8.0,5.0,1.0,85.996,45.88,95.0,48.0,-45.6,-15.81,-24.23,16.14793544845286,,
46.0,9,698.0,383.46,249.56,77.083,391.33575,259.8384,87.24647,9.0,5.0,1.0,75.731,49.22,95.0,48.0,-43.66,-17.86,-23.25,16.461138085302615,,
46.0,10,698.0,384.11,249.35,77.637,391.94058,260.1695,87.28043,10.0,5.0,1.0,82.467,47.34,95.0,48.0,-44.25,-16.94,-24.3,16.47347278357847,,
46.0,11,698.0,383.25,249.53,76.957,391.42035,260.1501,85.86076,11.0,5.0,1.0,78.94,45.8,95.0,48.0,-42.03,-13.11,-22.75,16.087824131003547,,
46.0,13,1656.0,383.51,248.89,78.667,389.64487,235.99936,83.30036,13.0,5.0,2.0,90.815,56.16,95.0,14.0,-16.03,-9.88,-10.27,15.009105716734098,,
46.0,16,1656.0,382.96,249.4,77.168,389.10638,235.77002,81.098656,16.0,5.0,2.0,83.24,46.25,95.0,14.0,-7.344,-5.29,-3.965,15.459767090585055,,
46.0,17,1656.0,382.92,249.44,78.069,389.09686,235.67072,80.42769,17.0,5.0,2.0,72.308,46.84,95.0,14.0,-7.734,-4.605,-4.227,15.274491470883731,,
46.0,20,628.0,382.86,248.55,77.502,377.0174,264.74664,76.842964,20.0,5.0,1.0,78.038,63.75,95.0,69.0,-6.7,-0.693,-2.53,17.23082849136675,,
46.0,21,628.0,382.45,248.79,77.76,377.2421,264.85297,76.12166,21.0,5.0,1.0,82.182,59.9,95.0,69.0,-6.58,-1.806,-2.725,16.965417341948918,,
46.0,23,628.0,382.82,249.38,78.404,377.4615,264.75067,75.45815,23.0,5.0,1.0,79.875,76.2,95.0,69.0,-8.59,1.899,-3.018,16.542341149952158,,
46.0,24,628.0,383.06,248.88,77.961,377.19116,264.03998,75.610985,24.0,5.0,1.0,78.107,67.7,95.0,69.0,-8.336,0.3125,-3.328,16.425311170453526,,
46.0,26,628.0,382.72,248.64,78.556,377.2127,263.28885,75.46811,26.0,5.0,1.0,91.321,61.9,95.0,69.0,-7.65,-0.3896,-2.451,15.951621367892407,,
46.0,27,628.0,382.45,249.05,77.095,376.84598,262.97165,74.81751,27.0,5.0,1.0,75.615,64.94,95.0,69.0,-6.32,-1.731,-3.041,15.17907571570153,,
46.0,28,628.0,382.63,249.58,77.045,376.863,263.64096,74.470085,28.0,5.0,1.0,82.996,56.62,95.0,69.0,-6.67,-1.637,-3.275,15.414249004697728,,
46.0,33,628.0,380.91,249.2,73.784,375.79758,261.9545,75.5008,33.0,5.0,1.0,57.881,41.6,95.0,69.0,-1.908,-8.42,-4.152,13.847798046852091,,
46.0,34,628.0,379.56,249.2,74.56,375.53622,261.43127,75.133194,34.0,5.0,1.0,69.821,39.34,95.0,69.0,-3.285,-7.45,-4.12,12.888883685677971,,
46.0,35,628.0,379.14,249.78,74.343,375.31473,261.41293,76.02412,35.0,5.0,1.0,77.926,44.0,95.0,69.0,-3.451,-8.35,-4.54,12.360579088869594,,
46.0,37,628.0,379.04,249.61,73.723,375.2693,261.69397,74.369125,37.0,5.0,1.0,70.227,22.6,95.0,69.0,-3.963,-8.54,-4.363,12.675093173879407,,
46.0,38,628.0,378.96,249.45,74.124,374.9811,261.34164,74.331924,38.0,5.0,1.0,68.947,21.84,95.0,69.0,-1.926,-10.91,-4.773,12.541370718122302,,
46.0,39,628.0,379.42,250.08,74.596,375.04675,261.02762,74.30875,39.0,5.0,1.0,75.488,24.45,95.0,69.0,-2.115,-9.805,-4.918,11.792294593903272,,
46.0,40,628.0,379.17,249.61,74.606,375.10632,260.5745,73.955124,40.0,5.0,1.0,74.891,27.12,95.0,69.0,-2.99,-9.56,-4.465,11.711421560159808,,
46.0,62,9085.0,381.16,248.31,74.216,376.89685,246.86697,73.3313,62.0,5.0,57.0,60.636,32.72,95.0,36.0,-10.96,-5.65,-5.73,4.586881031092961,,
46.0,95,14883.0,376.47,248.57,71.486,379.99594,241.99742,73.99921,95.0,5.0,89.0,67.126,25.48,95.0,4.0,-24.05,-0.8022,-5.15,7.870659771842497,,
46.0,96,11567.0,376.49,248.6,71.672,357.6993,242.4875,61.93467,96.0,5.0,68.0,55.871,30.05,95.0,27.0,-21.89,-2.541,-5.62,22.0288142728768,,
46.0,97,11279.0,376.31,248.99,71.127,386.82916,268.83847,81.991165,97.0,5.0,67.0,49.547,30.42,95.0,25.0,-25.39,6.227,-5.73,24.952846923622232,,
46.0,98,11567.0,376.74,248.58,72.623,357.76852,243.25478,62.432762,98.0,5.0,68.0,56.098,20.69,95.0,27.0,-18.67,6.703,-5.605,22.183687068101275,,
46.0,99,10979.0,377.1,247.84,71.27,363.83893,262.51498,66.79771,99.0,5.0,65.0,50.904,25.33,95.0,28.0,-18.3,-6.758,-7.004,20.278372552781445,,
48.0,6,804.0,404.29,472.91,97.196,400.80652,481.96384,96.317894,6.0,6.0,1.0,51.979,77.7,94.0,41.0,-22.72,7.453,-1.51,9.740519585896632,,
48.0,9,804.0,404.45,472.23,98.667,400.1629,481.87106,97.06173,9.0,6.0,1.0,53.525,93.5,94.0,41.0,-27.52,7.473,-3.47,10.672682704292288,,
48.0,42,804.0,402.22,475.47,97.359,399.03244,484.0278,94.64052,42.0,6.0,1.0,69.736,54.72,94.0,41.0,-20.12,-5.59,-7.56,9.528200937427792,,
48.0,43,804.0,400.85,476.6,96.557,398.83246,484.50543,94.598465,43.0,6.0,1.0,47.657,51.66,94.0,41.0,-23.03,-3.064,-8.84,8.390598934684249,,
48.0,44,804.0,400.38,477.36,96.573,398.70276,483.98917,94.629295,44.0,6.0,1.0,71.763,48.62,94.0,41.0,-12.78,-19.11,-8.22,7.108939304391673,,
48.0,46,804.0,401.24,477.08,96.064,399.09686,484.00952,93.95921,46.0,6.0,1.0,56.415,51.9,94.0,41.0,-20.97,-2.635,-7.53,7.5525781978143325,,
48.0,47,804.0,401.81,476.72,95.155,399.73236,484.0381,93.990105,47.0,6.0,1.0,74.193,49.88,94.0,41.0,-15.805,-3.91,-5.883,7.695983104231992,,
48.0,48,2227.0,401.46,476.89,95.577,393.07114,479.92502,90.43531,48.0,6.0,7.0,64.277,43.75,94.0,87.0,-37.1,-7.62,-14.81,10.296664244118071,,
48.0,65,2227.0,400.93,472.58,94.941,392.9555,478.28873,90.53441,65.0,6.0,7.0,52.991,49.94,94.0,87.0,-40.62,-2.803,-12.51,10.75175724665511,,
51.0,47,732.0,392.82,453.6,89.407,390.49356,451.53595,87.4913,47.0,1.0,1.0,57.202,8.49,93.0,70.0,-35.56,-14.89,-15.48,3.6527430741978,,
51.0,48,733.0,393.55,455.35,89.974,393.78287,460.9642,90.52726,48.0,1.0,1.0,93.582,129.9,93.0,55.0,-49.4,6.824,-16.19,5.646199314981698,,
51.0,49,732.0,394.27,457.09,90.541,391.22296,454.34576,89.41235,49.0,1.0,1.0,171.56,54.3,93.0,70.0,-40.12,-3.828,-16.84,4.253134933399106,,
51.0,50,732.0,393.34,456.61,91.079,391.18417,454.1875,89.65257,50.0,1.0,1.0,156.85,54.9,93.0,70.0,3.525,-36.12,-14.414,3.5427124895763096,,
51.0,74,791.0,393.4,451.98,90.579,404.24582,449.20938,97.39158,74.0,1.0,1.0,45.701,43.94,93.0,99.0,1.856,-1.085,2.115,13.104174636855245,,
51.0,75,791.0,393.27,452.5,89.853,404.77728,449.20825,96.920906,75.0,1.0,1.0,48.785,32.22,93.0,99.0,2.195,2.107,2.736,13.899942672030589,,
51.0,76,791.0,393.73,452.82,90.356,404.73672,449.28998,97.43589,76.0,1.0,1.0,43.382,31.03,93.0,99.0,2.494,-1.489,2.104,13.55484300059943,,
51.0,77,791.0,393.89,453.45,90.269,404.68433,449.0942,97.447174,77.0,1.0,1.0,34.906,35.2,93.0,99.0,1.164,-0.75,1.898,13.67540623759221,,
51.0,78,791.0,393.14,451.92,90.354,404.4704,448.83932,97.70757,78.0,1.0,1.0,42.512,38.88,93.0,99.0,2.707,-3.31,3.621,13.854369172477693,,
51.0,79,791.0,393.38,453.46,89.473,404.84583,449.7465,97.01709,79.0,1.0,1.0,48.094,42.34,93.0,99.0,2.148,-0.1134,2.092,14.218601681142882,,
51.0,80,791.0,392.77,451.57,90.245,404.02008,448.37515,97.589516,80.0,1.0,1.0,40.45,39.66,93.0,99.0,2.47,-2.314,3.291,13.809897964979916,,
51.0,81,791.0,392.68,453.29,89.108,404.69678,449.9427,95.94883,81.0,1.0,1.0,47.879,37.2,93.0,99.0,3.068,-0.8115,1.851,14.226889116996016,,
51.0,93,14991.0,390.42,452.84,86.734,380.43863,445.24033,82.765274,93.0,1.0,90.0,30.155,44.88,93.0,9.0,-17.27,5.645,-3.674,13.158021023272326,,
52.0,7,2119.0,481.06,628.14,141.055,478.87766,626.9873,144.52264,7.0,7.0,6.0,112.78,45.34,93.0,94.0,-9.72,5.88,5.633,4.256272117146638,,
53.0,39,389.0,317.61,287.9,36.59,311.2207,296.4605,31.072243,39.0,7.0,1.0,204.68,83.0,93.0,32.0,-0.4941,6.3,-5.348,12.022934627246784,,
53.0,56,7750.0,318.12,289.38,36.16999999999999,314.72095,282.97614,34.72421,56.0,7.0,51.0,48.092,41.75,93.0,35.0,3.023,-0.513,-3.385,7.392785167053077,,
53.0,58,6471.0,317.3,288.41,34.91,317.40356,288.75922,38.599594,58.0,7.0,42.0,45.565,16.34,93.0,20.0,3.271,-3.246,-1.849,3.707530602279104,,
53.0,59,7750.0,316.98,287.86,34.06999999999999,313.92526,282.8654,33.89452,59.0,7.0,51.0,88.388,28.6,93.0,35.0,2.94,1.262,-3.15,5.857325230683383,,
53.0,66,7750.0,318.63,288.71,34.69,314.99536,281.04715,34.177464,66.0,7.0,51.0,80.113,41.7,93.0,35.0,1.532,-0.1101,-4.66,8.496621163933096,,
53.0,67,7750.0,317.95,287.93,34.389999999999986,315.01047,280.59647,32.849358,67.0,7.0,51.0,41.189,44.66,93.0,35.0,0.698,2.307,-3.83,8.0495389094012,,
53.0,68,7750.0,317.26,287.15,34.099999999999994,314.76633,281.09235,33.30898,68.0,7.0,51.0,51.875,37.8,93.0,35.0,3.234,1.963,-3.396,6.598426042004232,,
53.0,69,7750.0,316.57,286.37,33.80000000000001,314.97202,282.14618,33.110893,69.0,7.0,51.0,89.946,35.06,93.0,35.0,4.1,1.078,-2.705,4.568267059865147,,
53.0,70,7750.0,316.5,286.72,34.66999999999999,314.92346,283.44147,34.67928,70.0,7.0,51.0,96.664,33.5,93.0,35.0,2.21,-3.965,-4.754,3.637900967714813,,
53.0,73,7750.0,316.36,286.86,34.629999999999995,314.98257,282.75305,34.46631,73.0,7.0,51.0,89.966,32.78,93.0,35.0,-0.9556,-5.64,-5.07,4.334875560324695,,
53.0,82,12527.0,317.6,288.61,35.41,315.73013,285.2275,35.224884,82.0,7.0,72.0,94.188,31.28,93.0,24.0,-15.76,5.973,-4.496,3.869365322679694,,
53.0,83,12527.0,317.42,288.56,35.30000000000001,315.0049,284.25638,34.054184,83.0,7.0,72.0,65.758,33.72,93.0,24.0,-3.36,12.18,-2.918,5.089784928683747,,
53.0,84,12527.0,317.24,288.52,35.19999999999999,314.91693,284.82776,34.72069,84.0,7.0,72.0,67.695,30.44,93.0,24.0,-7.695,13.47,-3.545,4.388510968267016,,
53.0,85,12527.0,317.06,288.47,35.09,314.41965,284.3388,33.6964,85.0,7.0,72.0,107.46,33.84,93.0,24.0,-5.94,10.7,-4.203,5.097095498663957,,
53.0,86,7750.0,316.71,287.1,34.74000000000001,304.7403,279.05615,27.008669,86.0,7.0,51.0,99.203,31.52,93.0,35.0,-18.53,5.13,-3.945,16.363090170993413,,
53.0,99,12527.0,315.83,286.99,34.30000000000001,314.26517,283.7076,34.090565,99.0,7.0,72.0,99.569,34.75,93.0,24.0,-13.27,5.305,-4.863,3.642348927289214,,
54.0,70,560.0,353.52,568.72,63.370000000000005,351.25204,580.74097,63.96211,70.0,1.0,1.0,49.237,85.25,92.0,86.0,-1.814,14.49,-1.6045,12.247365290322564,,
54.0,92,15204.0,353.69,568.48,60.5,356.02716,579.7863,68.207405,92.0,1.0,91.0,38.224,37.1,92.0,9.0,-1.0625,4.203,-1.056,13.881600354052267,,
56.0,7,495.0,361.66,156.65,61.6,352.6421,146.66278,57.78086,7.0,7.0,1.0,81.443,150.9,92.0,46.0,-10.27,8.02,-1.436,13.987598581529284,,
56.0,8,495.0,362.01,156.87,61.89,352.78546,145.59636,57.69992,8.0,7.0,1.0,77.029,116.94,92.0,46.0,-8.805,4.027,-1.197,15.157304096296276,,
56.0,9,495.0,362.05,156.64,62.17,352.39267,145.37466,58.137478,9.0,7.0,1.0,87.964,113.2,92.0,46.0,-7.285,1.904,-1.763,15.37638259555815,,
56.0,10,495.0,362.41,157.59,62.73,352.4638,145.95717,58.12623,10.0,7.0,1.0,96.632,107.7,92.0,46.0,-8.26,2.809,-1.362,15.982625768683974,,
56.0,11,495.0,361.78,157.31,62.78,352.34354,145.37871,58.02499,11.0,7.0,1.0,106.2,116.6,92.0,46.0,-8.44,3.53,-1.307,15.937772068134205,,
56.0,12,510.0,362.08,156.92,62.88,370.58594,145.78354,55.648186,12.0,7.0,1.0,97.087,50.9,92.0,64.0,-5.426,-3.615,-1.752,15.76930215151565,,
56.0,13,2867.0,361.61,156.86,62.870000000000005,363.23557,152.9997,49.928314,13.0,7.0,13.0,95.864,46.94,92.0,46.0,-4.664,-3.863,-3.416,13.60263321704648,,
56.0,83,600.0,362.92,163.41,62.510000000000005,358.82623,162.53769,61.631096,83.0,7.0,1.0,65.131,22.84,92.0,92.0,-17.0,11.84,-4.05,4.276955668488517,,
56.0,95,554.0,361.18,163.92,60.97,365.3387,177.98177,65.67553,95.0,7.0,1.0,50.439,32.28,92.0,89.0,-22.02,-2.387,-4.68,15.400330314762757,,
56.0,96,4530.0,362.55,163.79,62.040000000000006,345.84964,167.73935,53.805573,96.0,7.0,26.0,62.957,42.0,92.0,74.0,-16.94,-7.652,-6.71,19.03431578939545,,
56.0,97,4530.0,361.32,164.29,61.620000000000005,345.12485,167.8425,53.426502,97.0,7.0,26.0,60.864,46.4,92.0,74.0,-18.47,-4.918,-6.906,18.494230161012503,,
56.0,98,4530.0,363.54,164.57,63.23,345.06488,167.34442,53.822716,98.0,7.0,26.0,48.927,43.72,92.0,74.0,-17.73,1.969,-5.566,20.91708530382415,,
57.0,9,698.0,400.86,247.41,85.428,391.33575,259.8384,87.24647,9.0,8.0,1.0,54.061,49.22,92.0,48.0,-43.66,-17.86,-23.25,15.763352998756307,,
57.0,10,698.0,400.23,247.5,87.035,391.94058,260.1695,87.28043,10.0,8.0,1.0,18.892,47.34,92.0,48.0,-44.25,-16.94,-24.3,15.14235615983526,,
57.0,11,2561.0,399.59,247.58,88.641,407.54218,256.54544,95.93539,11.0,8.0,10.0,70.348,38.03,92.0,29.0,22.53,-6.086,1.327,14.029412197882682,,
57.0,12,2561.0,399.41,247.19,89.693,408.01184,257.02734,95.94572,12.0,8.0,10.0,82.77,36.47,92.0,29.0,22.23,-6.043,1.634,14.48659439135366,,
57.0,15,698.0,399.67,247.41,87.817,396.99515,245.997,89.9989,15.0,8.0,1.0,71.032,10.0,92.0,48.0,-40.2,-22.28,-22.34,3.729889962518997,,
57.0,50,7159.0,399.11,244.98,85.137,407.26227,255.70148,94.69778,50.0,8.0,47.0,60.331,16.84,92.0,16.0,-37.97,9.95,3.502,16.517207807365626,,
57.0,60,7319.0,400.6,246.42,83.832,397.82028,245.75726,86.22612,60.0,8.0,48.0,64.019,17.25,92.0,45.0,-40.3,-28.25,-14.586,3.727985804747648,,
57.0,61,7319.0,400.12,246.17,83.323,397.356,245.38683,85.705734,61.0,8.0,48.0,56.505,15.19,92.0,45.0,-44.38,-24.81,-15.97,3.732354828209142,,
57.0,94,11279.0,398.72,247.59,85.155,387.0907,268.67273,81.710655,94.0,8.0,67.0,53.954,21.23,92.0,25.0,-22.77,6.074,-7.35,24.322533486911368,,
57.0,95,14883.0,399.12,247.5,86.184,379.99594,241.99742,73.99921,95.0,8.0,89.0,47.316,25.48,92.0,4.0,-24.05,-0.8022,-5.15,23.33403447507737,,
57.0,96,1870.0,398.79,247.3,86.251,393.9097,294.0962,86.300095,96.0,8.0,4.0,54.578,20.48,92.0,94.0,-42.44,-19.83,-6.33,47.05001671465192,,
57.0,97,11279.0,398.77,247.85,85.521,386.82916,268.83847,81.991165,97.0,8.0,67.0,56.91,30.42,92.0,25.0,-25.39,6.227,-5.73,24.404083018497616,,
57.0,98,11279.0,399.06,247.62,85.345,386.84274,268.01138,81.877525,98.0,8.0,67.0,52.71,32.88,92.0,25.0,-24.0,5.027,-7.305,24.02276426824407,,
57.0,99,11279.0,399.06,248.06,85.294,387.2217,268.183,82.54765,99.0,8.0,67.0,57.786,25.8,92.0,25.0,-24.66,-8.56,-7.203,23.50793300595566,,
58.0,4,1103.0,477.71,277.21,135.109,474.62283,274.7083,131.15988,4.0,1.0,1.0,361.77,94.06,91.0,7.0,18.42,1.316,0.2336,5.602202269938115,,
