ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
1091.0,12320.0,506.88,376.55,154.86,505.3589,375.0676,153.21822,79.0,70.0,71.0,75.38,31.6,30.0,9.0,-7.03,-13.09,-2.156,2.6845291092480186,12320,2.68
1091.0,1370.0,507.0,376.5,155.593,509.50516,384.08026,156.04822,80.0,70.0,1.0,62.263,31.69,30.0,82.0,-7.094,-5.07,-1.166,7.996461313706213,,
1091.0,12320.0,507.24,376.23,154.399,505.29147,374.60022,152.47888,81.0,70.0,71.0,66.703,26.17,30.0,9.0,-7.562,-9.445,-2.617,3.184307275326949,12320,3.18
1091.0,1370.0,506.92,376.33,154.533,509.4109,383.9607,155.73505,82.0,70.0,1.0,64.979,33.22,30.0,82.0,-10.766,-1.324,-1.193,8.11647026129585,,
1091.0,12320.0,507.07,376.23,154.435,504.994,374.99554,152.99818,83.0,70.0,71.0,59.309,12.78,30.0,9.0,-10.71,11.97,-2.355,2.8103592660013987,12320,2.81
1091.0,1370.0,506.23,375.61,153.68,509.81686,383.3126,155.66644,84.0,70.0,1.0,61.146,22.92,30.0,82.0,-9.914,5.574,-1.344,8.725912863030398,,
1091.0,1370.0,506.34,375.66,153.251,509.58942,382.79706,156.59111,85.0,70.0,1.0,59.776,26.98,30.0,82.0,-10.29,6.707,-1.602,8.523654767299037,,
1091.0,1370.0,505.99,375.79,153.514,509.7917,383.59363,156.32411,86.0,70.0,1.0,63.139,28.08,30.0,82.0,-13.625,-0.8115,-0.8086,9.12394006331693,,
1091.0,1370.0,505.93,376.07,154.545,509.27798,382.65884,156.1387,87.0,70.0,1.0,47.706,25.47,30.0,82.0,-12.34,6.707,-0.7104,7.560533203154401,,
1091.0,13460.0,507.39,376.01,155.18,514.44366,388.44763,159.77713,88.0,70.0,77.0,31.936,43.03,30.0,15.0,-13.49,2.639,-0.829,15.019399576860613,,
1091.0,13460.0,507.88,376.57,155.494,514.0207,389.53348,158.66849,89.0,70.0,77.0,15.487,22.16,30.0,15.0,-11.91,18.58,-0.1144,14.691405547479128,,
1091.0,11154.0,508.37,377.14,155.807,516.2876,361.2615,163.56863,90.0,70.0,66.0,33.643,56.97,30.0,33.0,-11.34,1.366,1.057,19.366415576117834,,
1091.0,11154.0,507.15,377.78,155.047,516.5193,361.32144,163.04189,91.0,70.0,66.0,36.816,56.03,30.0,33.0,-8.33,-5.98,0.7695,20.55690263331761,,
1091.0,11154.0,507.56,379.41,155.12,516.73785,361.59503,163.8146,92.0,70.0,66.0,45.707,54.88,30.0,33.0,-7.906,-8.22,1.488,21.844957218621424,,
1091.0,13460.0,507.74,379.89,155.295,506.91937,381.42947,156.60835,93.0,70.0,77.0,51.473,23.58,30.0,15.0,-11.21,-17.4,0.01091,2.1836413854614523,13460,2.18
1091.0,13460.0,506.62,377.96,155.288,506.63324,381.17484,155.93887,94.0,70.0,77.0,42.016,21.9,30.0,15.0,-15.445,18.03,0.3599,3.2800919621407325,13460,3.28
1091.0,11154.0,507.29,377.82,155.101,515.6637,361.82654,163.72722,95.0,70.0,66.0,21.717,50.5,30.0,33.0,-15.59,2.428,1.362,20.008030536512024,,
1091.0,11154.0,507.97,377.68,154.915,516.1054,362.0609,163.65514,96.0,70.0,66.0,47.221,51.1,30.0,33.0,-15.305,1.744,0.4944,19.660393312179693,,
1091.0,11154.0,507.6,377.57,154.814,516.4428,362.08737,163.84203,97.0,70.0,66.0,49.825,53.94,30.0,33.0,-14.85,4.89,1.057,19.985301329672247,,
1091.0,11154.0,507.68,377.28,155.658,517.0715,361.5519,163.75465,98.0,70.0,66.0,56.934,60.22,30.0,33.0,-10.97,5.95,1.329,20.02820868381643,,
1091.0,11154.0,507.09,377.04,155.89600000000002,517.162,362.64688,164.1855,99.0,70.0,66.0,57.125,48.72,30.0,33.0,-15.23,0.4426,0.988,19.424801095105224,,
1092.0,4441.0,428.02,598.59,100.709,420.82852,595.9099,90.37838,70.0,70.0,25.0,63.877,28.19,30.0,64.0,9.6,8.02,4.44,12.869422294135797,,
1092.0,4441.0,427.01,599.12,99.382,420.41803,596.3882,90.73841,71.0,70.0,25.0,60.793,35.5,30.0,64.0,6.902,9.086,3.148,11.20840969134338,,
1092.0,4441.0,426.53,600.46,100.526,420.15817,597.0926,90.72016,72.0,70.0,25.0,63.946,38.78,30.0,64.0,9.1,7.26,4.312,12.16939186707784,,
1092.0,11427.0,426.62,601.03,100.163,427.47455,601.38654,100.54155,73.0,70.0,67.0,74.905,17.62,30.0,5.0,10.734,4.22,6.074,1.0003382310998763,11427,1.00
1092.0,11427.0,427.96,602.22,101.121,428.25455,602.105,100.13884,74.0,70.0,67.0,68.736,22.27,30.0,5.0,9.35,1.941,5.91,1.0318056833047577,11427,1.03
1092.0,11427.0,427.61,603.35,100.088,428.1653,603.6933,99.45099,75.0,70.0,67.0,76.497,18.44,30.0,5.0,9.24,3.053,6.734,0.9121374458380563,11427,0.91
1092.0,4441.0,427.55,603.7,99.95,420.39038,600.7195,90.22929,76.0,70.0,25.0,54.773,42.2,30.0,64.0,9.71,10.01,4.332,12.435262027737904,,
1092.0,4441.0,427.5,604.06,99.812,420.2152,601.3637,90.32031,77.0,70.0,25.0,28.873,35.94,30.0,64.0,7.11,8.914,3.648,12.265012180430146,,
1092.0,4441.0,427.45,604.41,99.675,420.02734,601.4169,90.9289,78.0,70.0,25.0,56.912,37.7,30.0,64.0,8.945,8.555,4.47,11.855327675589553,,
1092.0,4441.0,426.55,604.92,98.189,420.37103,603.3271,90.6109,79.0,70.0,25.0,59.115,36.6,30.0,64.0,8.03,10.34,3.88,9.906795661610253,,
1092.0,13890.0,427.24,604.75,100.03,427.73282,604.9022,99.81568,80.0,70.0,80.0,70.124,23.25,30.0,4.0,9.13,3.436,4.797,0.558542258741443,13890,0.56
1092.0,4441.0,426.91,605.78,98.482,419.35788,604.25244,91.081856,81.0,70.0,25.0,60.375,40.94,30.0,64.0,9.88,10.22,3.35,10.683168409640277,,
1092.0,4441.0,428.4,605.57,99.779,418.90292,604.2819,90.42455,82.0,70.0,25.0,70.574,44.44,30.0,64.0,15.37,4.637,4.547,13.392515258117122,,
1092.0,13890.0,427.59,606.1,99.794,427.99762,605.99664,99.493965,83.0,70.0,80.0,71.682,2.584,30.0,4.0,11.32,-1.058,5.758,0.5165833478007369,13890,0.52
1092.0,13890.0,427.83,605.75,99.254,428.2483,605.91376,98.20613,84.0,70.0,80.0,78.499,36.44,30.0,4.0,11.44,2.463,6.203,1.1400981381004025,13890,1.14
1092.0,13890.0,428.76,605.42,98.551,428.85275,605.0131,97.91774,85.0,70.0,80.0,82.672,3.602,30.0,4.0,10.84,2.613,5.367,0.7584117615780843,13890,0.76
1092.0,4441.0,428.01,604.65,98.788,418.02383,604.558,91.66737,86.0,70.0,25.0,55.716,36.2,30.0,64.0,11.23,6.13,4.844,12.26521205955283,,
1092.0,4441.0,427.47,604.11,99.113,419.09515,603.5434,91.08713,87.0,70.0,25.0,56.528,25.8,30.0,64.0,13.01,0.9263,5.105,11.61351528777573,,
1092.0,9227.0,427.16,604.44,98.679,409.58386,617.4846,101.0304,88.0,70.0,57.0,53.882,49.1,30.0,43.0,13.79,0.719,4.742,22.013890351766516,,
1092.0,9227.0,427.84,604.63,99.803,410.2831,618.14325,101.54434,89.0,70.0,57.0,53.94,45.25,30.0,43.0,12.555,-7.69,4.344,22.22352195688385,,
1092.0,4441.0,428.21,604.82,98.787,427.97916,604.26843,97.45135,90.0,70.0,25.0,70.627,19.3,30.0,64.0,11.3,3.828,3.836,1.4633787934093125,4441,1.46
1092.0,12976.0,428.76,605.03,99.026,433.9958,624.99396,109.99894,91.0,70.0,74.0,62.122,-6.707,30.0,15.0,9.984,6.12,0.557,23.37474519144972,,
1092.0,15226.0,429.09,604.32,99.145,434.54254,602.0164,114.19268,92.0,70.0,92.0,55.758,36.94,30.0,8.0,9.81,0.9937,3.61,16.170016660288272,,
1092.0,4441.0,429.39,605.16,98.123,428.80627,604.47906,96.66287,93.0,70.0,25.0,58.58,21.83,30.0,64.0,10.72,2.846,3.316,1.7135926042674128,4441,1.71
1092.0,15226.0,429.44,606.29,98.705,434.26398,603.2523,113.45533,94.0,70.0,92.0,54.651,37.94,30.0,8.0,12.94,-0.07654,3.229,15.813621958276986,,
1092.0,15226.0,429.26,606.93,99.224,434.74164,604.26,113.595215,95.0,70.0,92.0,67.204,49.38,30.0,8.0,14.77,4.316,4.574,15.611185017987099,,
1092.0,15226.0,428.74,606.22,99.52,434.86456,604.595,113.18049,96.0,70.0,92.0,61.733,49.38,30.0,8.0,14.55,4.242,5.27,15.05854731485411,,
1092.0,15324.0,429.0,606.25,97.845,421.214,605.08276,90.90871,97.0,70.0,93.0,48.26,28.36,30.0,4.0,12.68,4.152,4.844,10.492681458125945,,
1092.0,15324.0,429.79,607.14,97.339,422.37637,604.53156,90.722015,98.0,70.0,93.0,66.501,18.03,30.0,4.0,13.61,-1.894,3.498,10.273770461749914,,
1092.0,15324.0,429.21,606.49,96.738,421.71393,605.18677,90.949326,99.0,70.0,93.0,56.44,24.56,30.0,4.0,11.53,7.17,5.19,9.5602416578283,,
1093.0,8713.0,461.47,457.76,28.05000000000001,469.4314,453.76306,51.32945,70.0,70.0,55.0,36.481,25.84,30.0,18.0,-9.54,-15.484,0.8076,24.92573392351966,,
1093.0,8713.0,461.85,458.27,29.620000000000005,468.49536,454.75043,51.780945,71.0,70.0,55.0,24.558,21.94,30.0,18.0,-8.695,-10.6,0.542,23.402044051909755,,
1093.0,8713.0,461.25,458.8,29.169999999999987,468.39786,457.26212,52.151024,72.0,70.0,55.0,38.082,18.69,30.0,18.0,-10.08,-13.93,0.416,24.116061899957387,,
1093.0,9878.0,461.61,458.96,29.080000000000013,456.5171,431.64752,37.805805,73.0,70.0,60.0,26.723,26.84,30.0,17.0,-14.28,-23.5,2.553,29.121278595872543,,
1093.0,9878.0,460.44,458.98,30.50999999999999,455.87485,431.89352,37.419544,74.0,70.0,60.0,27.038,30.48,30.0,17.0,-10.49,-20.56,1.416,28.324190925794085,,
1093.0,9878.0,460.84,459.73,31.840000000000003,455.35287,432.02567,37.20605,75.0,70.0,60.0,23.617,26.48,30.0,17.0,-17.4,22.97,3.467,28.747747546343543,,
1093.0,12994.0,460.22,460.74,28.960000000000008,434.22226,467.04532,18.156944,76.0,70.0,75.0,41.917,12.95,30.0,11.0,-11.43,-21.86,1.737,28.85039972598538,,
1093.0,9878.0,459.22,461.13,28.710000000000008,454.87537,433.17947,36.27918,77.0,70.0,60.0,27.065,28.2,30.0,17.0,-9.6,-17.38,-0.2935,29.28140063231609,,
1093.0,13391.0,460.11,461.31,29.659999999999997,471.79584,423.65106,67.60577,78.0,70.0,77.0,27.088,29.81,30.0,14.0,-17.14,-23.39,1.16,54.72326817106324,,
1093.0,9878.0,459.12,462.15,30.039999999999992,454.7972,433.2905,36.60937,79.0,70.0,60.0,32.144,34.2,30.0,17.0,-9.32,-16.62,-0.5435,29.911769628139666,,
1093.0,13864.0,459.6,461.46,30.27000000000001,463.6101,457.41165,42.37992,80.0,70.0,80.0,31.312,26.72,30.0,8.0,-10.46,-13.95,0.07556,13.38357957120961,,
1093.0,12994.0,458.27,461.91,28.22999999999999,431.28607,466.08453,15.872752,81.0,70.0,75.0,38.556,31.7,30.0,11.0,-11.14,-20.31,-0.3367,29.970998600301968,,
1093.0,13864.0,458.94,462.66,30.310000000000002,464.68845,459.5785,42.354843,82.0,70.0,80.0,34.891,34.22,30.0,8.0,-16.98,-1.948,-0.555,13.697392545559499,,
1093.0,13864.0,458.38,462.71,30.50999999999999,463.78,458.20602,44.009598,83.0,70.0,80.0,34.682,29.67,30.0,8.0,-14.21,17.16,0.887,15.221201726605017,,
1093.0,14251.0,456.91,462.86,29.569999999999993,444.86172,467.141,22.241186,84.0,70.0,83.0,35.667,25.39,30.0,15.0,-16.47,14.0,2.215,14.737690680869807,,
1093.0,14251.0,456.82,463.49,31.060000000000002,446.082,465.93237,24.066671,85.0,70.0,83.0,45.218,12.85,30.0,15.0,-15.984,12.68,-1.117,13.045170206599106,,
1093.0,13864.0,456.71,463.4,30.78,462.5191,454.999,42.486393,86.0,70.0,80.0,45.736,52.12,30.0,8.0,-21.34,-1.109,-0.937,15.535832159251985,,
1093.0,14251.0,457.07,463.69,31.97999999999999,446.059,466.4109,25.468403,87.0,70.0,83.0,38.413,37.1,30.0,15.0,-19.9,13.234,1.672,13.0784675440362,,
1093.0,13864.0,458.08,462.64,30.919999999999987,461.658,453.6891,43.999836,88.0,70.0,80.0,21.428,13.664,30.0,8.0,-21.97,7.21,2.303,16.248163114546102,,
1093.0,14251.0,459.31,462.35,35.02000000000001,446.2732,466.46408,29.66415,89.0,70.0,83.0,14.931,43.22,30.0,15.0,-16.02,17.36,-0.1072,14.682266095834827,,
1093.0,14251.0,458.5,463.61,32.97,446.78525,466.89212,31.018919,90.0,70.0,83.0,32.857,36.47,30.0,15.0,-20.69,8.11,0.1158,12.321298483741895,,
1093.0,14251.0,457.64,464.27,33.84,445.66058,467.92294,31.399858,91.0,70.0,83.0,44.921,34.84,30.0,15.0,-10.47,-13.73,-0.08875,12.759497135865667,,
1093.0,14251.0,457.69,464.41,35.05000000000001,444.30356,466.78665,29.80378,92.0,70.0,83.0,41.893,29.44,30.0,15.0,-10.22,-18.47,-0.1427,14.572853714509725,,
1093.0,15283.0,457.62,465.47,34.110000000000014,456.61765,464.41385,33.071144,93.0,70.0,93.0,63.764,33.8,30.0,6.0,-12.19,-9.48,0.1012,1.7886811157207416,15283,1.79
1093.0,15283.0,457.85,466.11,34.55000000000001,456.73392,465.06238,33.691833,94.0,70.0,93.0,68.269,30.44,30.0,6.0,-14.42,7.21,-0.6797,1.754876870520843,15283,1.75
1093.0,15283.0,457.76,466.72,34.620000000000005,456.73288,465.61014,33.99988,95.0,70.0,93.0,64.504,22.67,30.0,6.0,-24.12,5.656,-0.3296,1.6344153475784549,15283,1.63
1093.0,14251.0,458.28,466.47,34.50999999999999,444.34616,470.98636,29.208265,96.0,70.0,83.0,72.371,31.84,30.0,15.0,-23.12,5.23,0.717,15.577477292726954,,
1093.0,15283.0,457.33,467.98,33.47,456.2894,466.9261,32.24091,97.0,70.0,93.0,87.44,39.4,30.0,6.0,-20.62,10.33,1.237,1.9246339387270404,15283,1.92
1093.0,15283.0,457.84,468.84,33.629999999999995,456.68634,467.86197,32.786858,98.0,70.0,93.0,79.007,35.9,30.0,6.0,-13.19,7.812,-1.757,1.7315780400155152,15283,1.73
1093.0,15283.0,457.07,470.13,32.53999999999999,456.0659,469.07187,31.871113,99.0,70.0,93.0,89.937,38.2,30.0,6.0,-21.03,3.484,-0.09357,1.6047634485085294,15283,1.60
1094.0,4438.0,377.01,537.48,80.768,375.44894,536.0584,82.11326,70.0,70.0,25.0,90.897,29.92,30.0,68.0,-3.564,1.168,-1.501,2.503513401442065,4438,2.50
1094.0,4438.0,376.46,537.24,80.025,375.29688,538.2346,80.03751,71.0,70.0,25.0,48.503,26.81,30.0,68.0,4.65,0.6743,-0.3398,1.5304358184843834,4438,1.53
1094.0,2462.0,375.91,537.0,79.281,372.1821,531.96,77.867,72.0,70.0,9.0,67.972,71.94,30.0,88.0,3.145,3.922,-2.342,6.426370235988578,,
1094.0,4438.0,375.36,536.76,78.538,375.70126,537.1963,80.22471,73.0,70.0,25.0,100.69,32.0,30.0,68.0,3.227,2.482,-0.2683,1.7753328425115011,4438,1.78
1094.0,4438.0,375.32,537.12,79.424,375.4331,537.344,79.367004,74.0,70.0,25.0,98.413,30.69,30.0,68.0,4.25,4.133,-0.4749,0.2573249968736603,4438,0.26
1094.0,2462.0,375.03,535.54,78.836,372.1743,531.2618,76.93668,75.0,70.0,9.0,124.79,65.0,30.0,88.0,3.72,-4.305,-2.168,5.483195618651545,,
1094.0,4438.0,374.9,535.43,78.907,373.82523,534.7294,78.685135,76.0,70.0,25.0,127.98,45.44,30.0,68.0,2.512,2.152,-1.152,1.3019965403659304,4438,1.30
1094.0,4438.0,375.79,536.65,79.333,374.16983,535.3246,78.49884,77.0,70.0,25.0,106.05,43.28,30.0,68.0,3.02,1.852,-0.684,2.2533217467773983,4438,2.25
1094.0,4438.0,376.94,538.09,79.676,376.15952,537.6519,79.592735,78.0,70.0,25.0,91.965,32.25,30.0,68.0,1.376,-0.7783,-1.261,0.8988958230101441,4438,0.90
1094.0,4438.0,377.01,538.62,80.097,376.2149,537.9164,80.41973,79.0,70.0,25.0,96.217,32.84,30.0,68.0,0.05157,0.758,-1.321,1.109680865339248,4438,1.11
1094.0,4438.0,376.77,538.08,80.279,375.27673,536.07135,79.70421,80.0,70.0,25.0,102.45,40.4,30.0,68.0,1.6,3.492,-0.7344,2.5680563972584274,4438,2.57
1094.0,4438.0,376.94,538.66,80.789,376.18478,538.0611,80.46185,81.0,70.0,25.0,121.01,44.44,30.0,68.0,-2.33,2.865,-2.158,1.017873067184688,4438,1.02
1094.0,4438.0,377.22,538.69,80.878,376.2163,537.6524,80.48783,82.0,70.0,25.0,151.32,52.34,30.0,68.0,3.53,-5.062,-4.74,1.4954130128162935,4438,1.50
1094.0,4438.0,376.01,537.81,79.676,375.28027,536.8038,79.51765,83.0,70.0,25.0,121.51,44.5,30.0,68.0,0.576,-3.873,-1.862,1.2530040045426303,4438,1.25
1094.0,4438.0,376.4,537.89,79.621,375.31012,536.9361,79.06217,84.0,70.0,25.0,146.22,47.53,30.0,68.0,1.011,-1.977,-2.379,1.5524350528443824,4438,1.55
1094.0,4438.0,376.82,538.66,80.457,375.8786,537.848,79.960495,85.0,70.0,25.0,161.54,47.47,30.0,68.0,-2.303,-4.414,-3.678,1.3386915907052657,4438,1.34
1094.0,4438.0,376.79,538.33,80.27,375.09616,536.589,79.53561,86.0,70.0,25.0,118.13,44.8,30.0,68.0,-3.984,1.187,-3.205,2.5376177051912316,4438,2.54
1094.0,4438.0,376.92,538.25,79.501,375.56705,536.9208,78.91364,87.0,70.0,25.0,116.11,41.6,30.0,68.0,-3.553,3.129,-2.797,1.9855070163814834,4438,1.99
1094.0,4438.0,376.87,538.27,79.981,375.206,536.8411,79.22636,88.0,70.0,25.0,127.5,41.7,30.0,68.0,-4.004,3.285,-2.357,2.3195113148247297,4438,2.32
1094.0,4438.0,376.63,538.5,80.195,375.3392,537.2113,79.56618,89.0,70.0,25.0,128.85,43.1,30.0,68.0,-2.32,1.494,-2.482,1.9293332844275066,4438,1.93
1094.0,4438.0,376.46,538.37,80.024,374.9095,536.9086,79.156746,90.0,70.0,25.0,151.93,47.0,30.0,68.0,-2.719,0.687,-3.139,2.3004064228992402,4438,2.30
1094.0,4438.0,375.57,537.49,79.252,374.5005,536.5139,78.76833,91.0,70.0,25.0,129.23,46.88,30.0,68.0,-0.1969,-3.062,-1.9375,1.5266100120528325,4438,1.53
1094.0,4438.0,375.54,537.13,79.748,374.36108,536.12787,79.23594,92.0,70.0,25.0,137.92,48.25,30.0,68.0,-0.3027,-2.178,-1.727,1.6298227961652605,4438,1.63
1094.0,4438.0,375.95,537.05,79.425,374.75653,535.96277,78.67445,93.0,70.0,25.0,154.95,48.75,30.0,68.0,-2.807,1.091,-1.975,1.7803833902561363,4438,1.78
1094.0,4438.0,375.07,537.2,79.347,373.86575,536.1425,78.652016,94.0,70.0,25.0,156.93,52.34,30.0,68.0,-3.18,-1.065,-2.94,1.746862064604988,4438,1.75
1094.0,4438.0,375.1,537.46,79.702,373.86716,536.32806,78.92465,95.0,70.0,25.0,155.35,54.6,30.0,68.0,-3.162,-1.502,-3.375,1.8453876697593898,4438,1.85
1094.0,4438.0,374.86,536.89,79.336,373.5194,535.84735,78.54851,96.0,70.0,25.0,151.39,51.94,30.0,68.0,-3.295,0.552,-3.299,1.8720224044065161,4438,1.87
1094.0,4438.0,375.19,537.32,79.699,373.8885,536.16046,78.76019,97.0,70.0,25.0,169.73,57.78,30.0,68.0,-3.215,-0.8237,-3.357,1.9798483471468695,4438,1.98
1094.0,4438.0,375.46,537.37,80.132,374.15497,536.192,79.13546,98.0,70.0,25.0,208.9,61.38,30.0,68.0,-3.127,-4.04,-2.977,2.0208610225594392,4438,2.02
1094.0,4438.0,376.03,537.5,79.852,374.4665,536.0513,78.85497,99.0,70.0,25.0,183.54,56.62,30.0,68.0,-1.851,-3.826,-3.373,2.3531537903205635,4438,2.35
1095.0,159.0,283.96,657.43,13.849999999999994,282.9592,656.576,12.301722,1.0,1.0,1.0,547.19,141.8,29.0,51.0,-10.125,13.37,3.584,2.0317680490852785,159,2.03
1095.0,159.0,284.29,655.99,13.370000000000005,283.27252,655.2437,11.736751,2.0,1.0,1.0,705.89,186.6,29.0,51.0,-10.13,12.266,3.715,2.0639117075110347,159,2.06
1095.0,159.0,283.56,654.17,12.830000000000013,282.58627,653.3028,11.196937,3.0,1.0,1.0,606.24,160.8,29.0,51.0,-10.65,13.78,4.08,2.089756137655508,159,2.09
1095.0,159.0,283.42,652.02,12.530000000000001,282.28052,651.34143,10.585476,4.0,1.0,1.0,430.48,129.4,29.0,51.0,-9.65,12.92,3.76,2.353730125115459,159,2.35
1095.0,159.0,283.41,650.67,13.169999999999987,282.11496,650.35645,10.82399,5.0,1.0,1.0,473.96,140.5,29.0,51.0,-10.72,16.03,4.297,2.698000208339501,159,2.70
1095.0,159.0,281.95,650.04,11.800000000000011,280.8286,649.2957,9.940719,6.0,1.0,1.0,416.66,122.4,29.0,51.0,-9.71,14.36,4.45,2.295309627688814,159,2.30
1095.0,159.0,281.8,648.12,11.710000000000008,280.81244,647.3319,10.129765,7.0,1.0,1.0,401.61,108.9,29.0,51.0,-7.758,10.945,4.098,2.023244675966073,159,2.02
1095.0,159.0,281.31,647.32,11.259999999999991,280.19913,646.4392,9.370192,8.0,1.0,1.0,408.29,115.5,29.0,51.0,-8.15,8.945,3.371,2.36245953907447,159,2.36
1095.0,159.0,281.15,645.46,11.47999999999999,280.10663,644.575,9.576401,9.0,1.0,1.0,445.91,124.0,29.0,51.0,-8.4,10.54,2.479,2.3442557688317427,159,2.34
1095.0,159.0,280.81,643.4,11.069999999999993,279.6461,642.43195,9.046336,10.0,1.0,1.0,501.74,142.8,29.0,51.0,-8.945,13.33,3.543,2.527251470945442,159,2.53
1095.0,159.0,281.02,642.01,10.780000000000001,279.85898,640.9644,9.017739,11.0,1.0,1.0,528.66,141.9,29.0,51.0,-9.414,11.695,3.139,2.3551667950531856,159,2.36
1095.0,159.0,281.06,640.21,11.25,279.82843,639.27856,9.222573,12.0,1.0,1.0,571.1,153.0,29.0,51.0,-9.15,11.445,3.434,2.5484908041484204,159,2.55
1095.0,159.0,280.94,639.43,11.240000000000009,279.65103,638.4602,9.168769,13.0,1.0,1.0,549.37,144.0,29.0,51.0,-9.87,12.445,2.86,2.625253046138788,159,2.63
1095.0,159.0,281.52,637.93,12.199999999999989,280.20892,636.9138,9.156542,14.0,1.0,1.0,475.63,134.9,29.0,51.0,-8.41,11.29,2.418,3.466154901928615,159,3.47
1095.0,159.0,280.82,636.23,10.909999999999997,279.76254,635.2563,9.092299,15.0,1.0,1.0,300.32,84.2,29.0,51.0,-6.984,10.5,2.08,2.317401619702762,159,2.32
1095.0,159.0,280.27,635.12,10.349999999999994,279.2421,634.1185,8.724865,16.0,1.0,1.0,258.22,76.1,29.0,51.0,-8.11,11.01,3.033,2.1680969600608018,159,2.17
1095.0,159.0,280.1,634.17,10.47999999999999,279.14783,633.23724,9.0925045,17.0,1.0,1.0,301.2,87.0,29.0,51.0,-7.49,13.27,2.617,1.924009534545011,159,1.92
1095.0,159.0,279.96,633.27,10.340000000000003,278.81653,632.5,8.585382,18.0,1.0,1.0,258.41,73.7,29.0,51.0,-7.773,10.37,2.672,2.2313914866790943,159,2.23
1095.0,159.0,279.38,632.51,9.740000000000009,278.3604,631.7256,8.467624,19.0,1.0,1.0,321.03,85.94,29.0,51.0,-7.81,11.945,3.045,1.8093667968037783,159,1.81
1095.0,159.0,279.81,631.66,10.199999999999989,278.74115,630.72314,8.768674,20.0,1.0,1.0,295.76,88.44,29.0,51.0,-8.76,10.414,2.865,2.0171368571259625,159,2.02
1095.0,159.0,279.68,630.5,10.550000000000011,278.63083,629.7806,8.996372,21.0,1.0,1.0,246.47,73.6,29.0,51.0,-7.617,10.766,2.54,2.0079975127683736,159,2.01
1095.0,159.0,279.53,629.61,10.719999999999999,278.5386,628.94556,9.512539,22.0,1.0,1.0,269.03,77.94,29.0,51.0,-8.695,11.84,2.936,1.6977386548350166,159,1.70
1095.0,159.0,280.24,629.0,10.969999999999999,279.2553,628.1906,9.668528,23.0,1.0,1.0,290.51,88.94,29.0,51.0,-9.234,10.81,2.496,1.8217002543733782,159,1.82
1095.0,159.0,280.93,628.05,11.879999999999995,280.07114,627.3778,10.334153,24.0,1.0,1.0,213.04,67.4,29.0,51.0,-7.688,11.19,1.775,1.891860535824176,159,1.89
1095.0,159.0,281.25,628.32,12.090000000000003,280.44324,627.55414,10.287452,25.0,1.0,1.0,219.49,72.2,29.0,51.0,-5.375,9.49,2.582,2.11815545451795,159,2.12
1095.0,159.0,281.28,627.05,12.259999999999991,280.6303,626.4517,10.339601,26.0,1.0,1.0,184.67,59.7,29.0,51.0,-6.75,11.16,2.5,2.113765667996562,159,2.11
1095.0,159.0,280.82,626.32,11.819999999999993,280.04425,625.6754,10.411538,27.0,1.0,1.0,189.29,62.53,29.0,51.0,-7.344,12.234,3.062,1.7323574769498677,159,1.73
1095.0,159.0,280.46,625.53,12.550000000000011,279.5801,624.90717,11.176994,28.0,1.0,1.0,229.33,65.9,29.0,51.0,-6.51,12.29,3.105,1.7456479298346481,159,1.75
1095.0,159.0,280.25,624.56,12.659999999999997,279.75626,624.7259,11.180059,29.0,1.0,1.0,104.6,40.53,29.0,51.0,-3.824,7.37,2.455,1.5689255435109146,159,1.57
1096.0,210.0,359.78,571.55,20.310000000000002,359.00342,570.44055,17.881817,1.0,1.0,1.0,154.68,59.3,29.0,29.0,18.06,5.46,1.326,2.780292876728778,210,2.78
1096.0,210.0,360.92,572.92,20.620000000000005,360.2709,572.04645,18.09113,2.0,1.0,1.0,183.56,66.3,29.0,29.0,19.5,5.074,0.5576,2.7531080417230105,210,2.75
1096.0,210.0,360.15,572.87,21.580000000000013,359.7448,572.2435,19.078297,3.0,1.0,1.0,133.9,56.78,29.0,29.0,17.6,6.434,1.05,2.610595179304713,210,2.61
1096.0,210.0,360.92,573.62,22.460000000000008,360.39368,572.8771,19.311947,4.0,1.0,1.0,174.5,64.0,29.0,29.0,16.89,6.727,1.187,3.27706436360487,210,3.28
1096.0,210.0,361.7,574.15,22.409999999999997,361.2136,573.4523,19.427258,5.0,1.0,1.0,127.36,50.56,29.0,29.0,17.39,5.086,1.045,3.101631842847231,210,3.10
1096.0,210.0,361.23,574.03,21.830000000000013,360.46982,573.1499,19.385069,6.0,1.0,1.0,164.99,60.78,29.0,29.0,15.72,5.992,0.9106,2.707422618868541,210,2.71
1096.0,210.0,360.88,574.19,21.400000000000006,360.00592,573.1927,19.338585,7.0,1.0,1.0,207.22,66.2,29.0,29.0,14.84,6.125,1.384,2.4511333987821295,210,2.45
1096.0,210.0,361.95,574.46,22.599999999999994,361.14056,573.4374,20.445658,8.0,1.0,1.0,176.5,59.16,29.0,29.0,15.5,4.5,0.852,2.5183513111883307,210,2.52
1096.0,210.0,360.97,574.27,21.590000000000003,360.1721,573.31726,19.89842,9.0,1.0,1.0,198.01,69.2,29.0,29.0,14.99,4.934,0.8164,2.0989999556931753,210,2.10
