ID (GT),ID (Dino),Track Length (GT),Track Length (Dino),Match,Identical Match
[1646],[5718 5882],[20.0],[4.0 35.0],True,False
[1647],[1250 6042],[18.0],[6.0 55.0],True,False
[1648],[3913 4441 5488 5743],[5.0],[6.0 10.0 38.0],True,False
[1649],[4032 4377 4743 6521 6747 7103 7630 8351],[33.0],[4.0 11.0 15.0 23.0 24.0 27.0 28.0 33.0],True,False
[1650],[5093 5907],[18.0],[18.0 38.0],True,False
[1651],[1037 1398 3261 3706 6106 6140],[8.0],[5.0 13.0 14.0 32.0 36.0 46.0],True,False
[1652],[3088 4390],[5.0],[17.0 33.0],True,False
[1653],[5985],[8.0],[8.0],True,True
[1654],[5700],[24.0],[37.0],True,False
[1655],[5540],[6.0],[24.0],True,False
[1656],[5482],[12.0],[43.0],True,False
[1657],[4029 6034 7948],[36.0],[18.0 19.0 25.0],True,False
[1658],[3105 6666 7380 7383 8433 9220],[49.0],[9.0 10.0 15.0 18.0 20.0 33.0],True,False
[1659],[3225 4106 5065 6231 7670],[42.0],[19.0 26.0 32.0 39.0],True,False
[1660],[3300],[10.0],[24.0],True,False
[1661],[3374 3379],[26.0],[24.0 34.0],True,False
[1662],[5460 5699],[5.0],[7.0 43.0],False,False
[1663],[5111 5560],[8.0],[8.0 9.0],True,False
[1664],[6429 6468],[24.0],[12.0 26.0],True,False
[1665],[4550],[5.0],[22.0],True,False
[1666],[4727 4797 5572 7468 7694],[30.0],[4.0 9.0 24.0 35.0 38.0],False,False
[1667],[5027 7627 9451],[16.0],[12.0 24.0 33.0],True,False
[1668],[4644 6236],[9.0],[28.0 29.0],False,False
[1669],[3267 5131 7570],[24.0],[29.0 36.0 38.0],True,False
[1670],[4545 6221 7208],[18.0],[8.0 19.0 29.0],True,False
[1671],[3532 5199],[13.0],[13.0 35.0],True,False
[1672],[276 4463 5876],[11.0],[9.0 12.0 70.0],True,False
[1673],[1885],[11.0],[45.0],True,False
[1674],[821 4492],[17.0],[32.0 47.0],True,False
[1675],[5127],[5.0],[13.0],True,False
[1676],[537 4586 7546 7887 7888 7889 8864],[35.0],[7.0 16.0 17.0 19.0 21.0 37.0 60.0],True,False
[1677],[2271 4138 5282 5565 6007 6115 6123 6277 6832 7124 7439],[46.0],[4.0 9.0 13.0 14.0 24.0 25.0 27.0 29.0 33.0 35.0 70.0],False,False
[1678],[3009 4550 7344],[35.0],[22.0 78.0],False,False
[1679],[1155 3185 5542 5870 7104],[21.0],[13.0 26.0 40.0 56.0 74.0],True,False
[1680],[1439 4138 4995 5282 5990 6951],[43.0],[4.0 8.0 24.0 33.0 34.0 51.0],True,False
[1681],[3677 5142 5314 5832 6287],[15.0],[8.0 11.0 21.0 29.0 48.0],True,False
[1682],[1077 3042 4918 5183 5955 6466 6913],[21.0],[10.0 13.0 17.0 34.0 63.0],True,False
[1683],[3823 6504 6940 10631],[53.0],[5.0 9.0 43.0 48.0],False,False
[1684],[4935],[27.0],[36.0],True,False
[1685],[5116],[7.0],[22.0],True,False
[1686],[4876 5292 5343 5709 6556],[53.0],[13.0 17.0 28.0 29.0 44.0],True,False
[1687],[4620 5292],[11.0],[18.0 28.0],True,False
[1688],[3839],[21.0],[41.0],True,False
[1689],[3467 5019 6074 6319 6465 7693],[21.0],[6.0 11.0 16.0 25.0 28.0 36.0],True,False
[1690],[3920 5708 6212],[15.0],[7.0 17.0 25.0],True,False
[1691],[7301 7564],[6.0],[21.0 26.0],False,False
[1692],[716 5305 5489 5753 5848 6722],[19.0],[4.0 6.0 9.0 26.0 31.0 53.0],False,False
[1693],[3042 5183 5398 5750],[16.0],[11.0 13.0 20.0 34.0],True,False
[1694],[1814 2755 3874 5065 6971],[35.0],[21.0 30.0 39.0 49.0 54.0],True,False
[1695],[569 2288 2678 3446 4060 5439 5925 6586],[13.0],[7.0 8.0 17.0 29.0 38.0 42.0 50.0],True,False
[1696],[4826 5322 6309],[16.0],[17.0 19.0 20.0],True,False
[1697],[335 3784 5610],[12.0],[12.0 22.0 31.0],True,False
[1698],[4181 4938 5471],[7.0],[9.0 22.0 50.0],True,False
[1699],[1308],[4.0],[33.0],True,False
[1700],[5755],[8.0],[10.0],True,False
[1701],[3043 5183 5750 5955 6091 6577 8457],[31.0],[5.0 11.0 14.0 17.0 34.0 44.0],False,False
[1702],[6445 6699 7411 7621 7686],[11.0],[7.0 8.0 14.0],True,False
[1703],[1304 3704 5330 6132 7717],[53.0],[25.0 26.0 30.0 38.0 57.0],False,False
[1704],[3492 5721 7080 7207 7311 7313 7744],[43.0],[4.0 8.0 15.0 24.0 28.0 29.0 32.0],True,False
[1705],[4900 6759],[30.0],[37.0 40.0],True,False
[1706],[2344 4046 5626 8042],[39.0],[18.0 34.0 43.0 49.0],True,False
[1707],[3060],[5.0],[18.0],True,False
[1708],[3756 5789],[11.0],[17.0 39.0],True,False
[1709],[1766 3182 4934],[19.0],[38.0 41.0 52.0],False,False
[1710],[4952 5587],[24.0],[24.0 25.0],True,False
[1711],[1979 5827],[13.0],[15.0 44.0],True,False
[1712],[1301 4619 5026],[19.0],[11.0 18.0 51.0],True,False
[1713],[5394],[7.0],[11.0],True,False
[1714],[5965],[15.0],[17.0],True,False
[1715],[3879 4651 6676 8145],[48.0],[15.0 26.0 27.0 43.0],False,False
[1716],[4853 6191 6243],[19.0],[12.0 23.0 33.0],False,False
[1717],[4780],[5.0],[10.0],True,False
[1718],[569 4216],[8.0],[21.0 38.0],True,False
[1719],[2772 3970 5656],[14.0],[17.0 21.0 45.0],True,False
[1720],[3008 4935 5484 6938],[11.0],[8.0 18.0 25.0 36.0],False,False
[1721],[6035 6312],[10.0],[16.0 23.0],True,False
[1722],[4905 5004 6351],[7.0],[7.0 9.0 13.0],True,False
[1723],[5909 6071],[5.0],[10.0 16.0],False,False
[1724],[1121 4764 6755],[41.0],[10.0 31.0 62.0],True,False
[1725],[5158 6505],[13.0],[14.0 34.0],True,False
[1726],[6238 6319],[29.0],[28.0 36.0],True,False
[1727],[4511 4632 5761 6689 6838 7855 8101 8102 8623],[29.0],[4.0 9.0 12.0 14.0 20.0 29.0],False,False
[1728],[4621 5649],[29.0],[22.0 32.0],True,False
[1729],[2014 3311 3464 6113 7090 7252 7384],[19.0],[4.0 8.0 11.0 16.0 19.0 44.0 46.0],True,False
[1730],[5181],[37.0],[45.0],True,False
[1731],[5652],[9.0],[15.0],True,False
[1732],[2039],[7.0],[75.0],True,False
[1733],[1909 4140],[10.0],[34.0 47.0],True,False
[1734],[5497 5885],[5.0],[13.0 21.0],True,False
[1735],[717 4242 4869 7139 7562],[25.0],[6.0 10.0 29.0 65.0 66.0],True,False
[1736],[36 1029 4329 5956 6025 6102],[12.0],[5.0 6.0 19.0 22.0 31.0 35.0],True,False
[1737],[5646 5923],[9.0],[14.0 15.0],True,False
[1738],[5852 7284 7465 7567],[6.0],[5.0 10.0 13.0],False,False
[1739],[6304 7026],[17.0],[10.0 32.0],True,False
[1740],[6269],[6.0],[11.0],True,False
[1741],[5312],[7.0],[11.0],True,False
[1742],[5836],[14.0],[28.0],True,False
[1743],[3233 6252 6438 6549],[25.0],[11.0 20.0 33.0 44.0],True,False
[1744],[5233 8954 9405],[36.0],[8.0 16.0 41.0],True,False
[1745],[3584 5383],[16.0],[30.0 37.0],False,False
[1746],[5768 6516],[17.0],[22.0 28.0],True,False
[1747],[5564],[11.0],[39.0],True,False
[1748],[3640],[27.0],[50.0],True,False
[1749],[2099 4096 4475 6103],[13.0],[11.0 16.0 25.0 35.0],False,False
[1750],[5001 5109],[14.0],[19.0 22.0],True,False
[1751],[1174 2372 3856 5534 6502 7508 7730],[23.0],[15.0 17.0 26.0 32.0 39.0 42.0],True,False
[1752],[5646],[8.0],[14.0],True,False
[1753],[4231 4236 5026 6800 7472 7938],[21.0],[7.0 14.0 15.0 18.0 29.0 32.0],True,False
[1754],[4071 5994],[5.0],[15.0 37.0],True,False
[1755],[1013 2740 2858 3009 3570],[22.0],[12.0 25.0 38.0 39.0 78.0],True,False
[1756],[4441 5743],[4.0],[6.0 38.0],True,False
[1757],[5440],[7.0],[11.0],True,False
[1758],[3252],[9.0],[61.0],True,False
[1759],[5386],[9.0],[17.0],True,False
[1760],[5022],[13.0],[24.0],True,False
[1761],[163 696 2741 3166 6742 6743],[6.0],[4.0 6.0 14.0 34.0 47.0],True,False
[1762],[298 4644 5924 6209],[22.0],[10.0 15.0 29.0 40.0],True,False
[1763],[2512 3616],[18.0],[32.0 41.0],True,False
[1764],[4771 5106 7009],[29.0],[32.0 41.0 45.0],False,False
[1765],[4038 5568 5860 6319 6465 9262],[38.0],[7.0 9.0 28.0 36.0 47.0],True,False
[1766],[5208 6172 6631 7024 7535],[26.0],[6.0 11.0 21.0 26.0 48.0],True,False
[1767],[6567 6670 6693],[37.0],[5.0 27.0 39.0],False,False
[1768],[1305],[13.0],[51.0],True,False
[1769],[3500],[18.0],[49.0],True,False
[1770],[5971 8011 8570],[31.0],[23.0 25.0 33.0],True,False
[1771],[826 5509 5514 6858 7171],[25.0],[8.0 12.0 31.0 48.0 51.0],True,False
[1772],[4446 6052 6608],[16.0],[4.0 8.0 41.0],True,False
[1773],[4934 6338 7782],[38.0],[14.0 16.0 38.0],True,False
[1774],[4803 5806 6536],[15.0],[18.0 38.0 45.0],True,False
[1775],[2632 5863 6116],[17.0],[12.0 13.0 26.0],False,False
[1776],[5079 5778],[16.0],[19.0 31.0],True,False
[1777],[4553],[6.0],[16.0],True,False
[1778],[397 3181 4128 6854],[12.0],[24.0 26.0 32.0 57.0],True,False
[1779],[9556],[11.0],[15.0],True,False
[1780],[3947],[17.0],[33.0],True,False
[1781],[4265],[25.0],[37.0],True,False
[1782],[6432],[23.0],[34.0],True,False
[1783],[3921 5796 6555],[14.0],[9.0 13.0 44.0],False,False
[1784],[1487],[35.0],[66.0],True,False
[1785],[2279 3784 6167],[4.0],[9.0 21.0 22.0],True,False
[1786],[3381 6239 6445 6446 6928],[8.0],[8.0 9.0 14.0 16.0],True,False
[1787],[4533 4938 5471 5482 6597],[18.0],[9.0 32.0 43.0 50.0],True,False
[1788],[6197 6198],[11.0],[15.0 23.0],False,False
[1789],[4477 6551],[37.0],[13.0 42.0],True,False
[1790],[1432 4900],[16.0],[37.0 43.0],True,False
[1791],[6259 6505 6854 7189],[27.0],[7.0 10.0 14.0 24.0],True,False
[1792],[1977 4376 7188 7538 7643 9473],[38.0],[6.0 7.0 18.0 26.0 37.0 56.0],True,False
[1793],[3879 4365 6527 8232],[22.0],[17.0 27.0 31.0],True,False
[1794],[8926 8936],[24.0],[12.0 23.0],True,False
[1795],[6458],[8.0],[10.0],True,False
[1796],[2321 2632 2872 3153 7058 7126 9197],[34.0],[13.0 18.0 26.0 27.0 45.0 57.0 60.0],True,False
[1797],[3653],[18.0],[46.0],True,False
[1798],[6516 7172],[11.0],[10.0 22.0],True,False
[1799],[5404],[8.0],[16.0],True,False
[1800],[6213 6359],[14.0],[11.0 12.0],True,False
[1801],[1633 8719 9828],[48.0],[11.0 26.0 72.0],True,False
[1802],[972 1077 3501 4743 6747],[24.0],[24.0 27.0 35.0 56.0 63.0],True,False
[1803],[6501],[6.0],[24.0],True,False
[1804],[4509],[7.0],[17.0],True,False
[1805],[4610 5834 5835 5840],[14.0],[15.0 21.0 27.0 31.0],False,False
[1806],[4016 4498 5670 5674 6670 8188],[29.0],[4.0 16.0 23.0 24.0 39.0 52.0],True,False
[1807],[5500],[7.0],[14.0],True,False
[1808],[5524],[11.0],[17.0],True,False
[1809],[3516 4922 6148],[4.0],[8.0 13.0 29.0],True,False
[1810],[4413 5686 6574 7409],[29.0],[12.0 16.0 25.0 32.0],True,False
[1811],[6561],[17.0],[33.0],True,False
[1812],[5089],[4.0],[24.0],True,False
[1813],[4950 7403],[16.0],[7.0 23.0],False,False
[1814],[1615],[14.0],[59.0],True,False
[1815],[4752 5183 5184 7781 7978 9023 9299],[41.0],[6.0 7.0 11.0 14.0 20.0 32.0 34.0],True,False
[1816],[5674 6080],[48.0],[23.0 50.0],True,False
[1817],[6402],[15.0],[29.0],True,False
[1818],[2741 2940 4197 5492],[18.0],[37.0 38.0 47.0 48.0],False,False
[1819],[4066 5425 5435 5678 6904 7036 7533],[12.0],[8.0 12.0 13.0 15.0 16.0 24.0 31.0],True,False
[1820],[1446 5396 5617 6330 6528 6530 6863 7075],[10.0],[5.0 6.0 7.0 9.0 10.0 12.0 32.0 36.0],False,False
[1821],[7059],[4.0],[9.0],True,False
[1822],[3012 5229],[26.0],[32.0 55.0],True,False
[1823],[1206],[39.0],[81.0],True,False
[1824],[4774 5067],[8.0],[25.0 36.0],True,False
[1825],[2617],[5.0],[25.0],True,False
[1826],[3794 7039 7049 7839 8116 8366 8992 9385 9850],[32.0],[10.0 11.0 12.0 16.0 17.0 20.0 25.0 37.0],True,False
[1827],[6191 7751],[18.0],[6.0 23.0],True,False
[1828],[6157 6243 6492 6573],[9.0],[4.0 6.0 15.0 33.0],True,False
[1829],[4707 4995],[10.0],[16.0 51.0],True,False
[1830],[3473 9591],[36.0],[13.0 63.0],True,False
[1831],[6350 6561 7044],[28.0],[14.0 33.0 39.0],True,False
[1832],[3404],[5.0],[18.0],True,False
[1833],[4631 7581 7625],[16.0],[16.0 45.0],True,False
[1834],[4151 5566 5745 7479 7763],[15.0],[6.0 15.0 18.0 20.0 26.0],True,False
[1835],[2288],[6.0],[50.0],True,False
[1836],[6687],[6.0],[15.0],True,False
[1837],[38],[6.0],[52.0],True,False
[1838],[7272 7441 8734],[5.0],[9.0 10.0 23.0],True,False
[1839],[7448 7476 7941],[9.0],[8.0 14.0 30.0],False,False
[1840],[2893],[6.0],[27.0],True,False
[1841],[1322 1896 6283 7002 7182 7241],[14.0],[6.0 7.0 10.0 22.0 31.0 35.0],True,False
[1842],[2040 3567 4938],[47.0],[42.0 50.0 74.0],True,False
[1843],[576 2552 7385],[24.0],[30.0 45.0 54.0],True,False
[1844],[5331],[4.0],[33.0],True,False
[1845],[9541 9544],[7.0],[9.0 13.0],True,False
[1846],[5853],[9.0],[20.0],True,False
[1847],[2615 2790 4139 4332 4875 4878 5291 9118 9930 10029 10168],[37.0],[4.0 5.0 8.0 10.0 19.0 26.0 35.0 36.0 37.0 42.0 47.0],True,False
[1848],[1425 3987],[22.0],[42.0 63.0],True,False
[1849],[4767 5001 5834 6930 6937],[23.0],[9.0 17.0 19.0 31.0 46.0],True,False
[1850],[6157 6243 6573 7095],[6.0],[6.0 15.0 33.0],True,False
[1851],[4555],[26.0],[36.0],True,False
[1852],[6055 6503 7254],[22.0],[8.0 14.0],True,False
[1853],[4181 7083],[9.0],[17.0 22.0],True,False
[1854],[2834 5493 6195 6416],[10.0],[7.0 19.0 20.0 37.0],True,False
[1855],[5855 6156 6404 6490 7161],[28.0],[7.0 10.0 14.0 22.0 39.0],True,False
[1856],[6577],[11.0],[17.0],True,False
[1857],[5965 6914],[6.0],[5.0 17.0],True,False
[1858],[1124],[6.0],[41.0],True,False
[1859],[5063 5723 6054 6678],[17.0],[12.0 15.0 23.0 36.0],False,False
[1860],[5280 5535 6635],[5.0],[11.0 14.0 17.0],True,False
[1861],[1155 6077 7728],[19.0],[9.0 29.0 56.0],True,False
[1862],[3323],[6.0],[42.0],True,False
[1863],[4636 6391 7091],[47.0],[16.0 22.0 42.0],True,False
[1864],[6051],[6.0],[18.0],True,False
[1865],[2379 5384],[16.0],[29.0 54.0],False,False
[1866],[3309 4552 6453 6454 7438 7934],[24.0],[6.0 8.0 20.0 24.0 29.0 51.0],True,False
[1867],[2946 3111 4808],[5.0],[15.0 19.0 29.0],False,False
[1868],[8178 9580],[11.0],[8.0 29.0],True,False
[1869],[4545 7208 7311],[16.0],[19.0 28.0 29.0],False,False
[1870],[6713],[11.0],[20.0],True,False
[1871],[1684 2615 3149 4688 4875 6993 10168],[46.0],[5.0 15.0 16.0 28.0 40.0 42.0 47.0],False,False
[1872],[2975 3972],[8.0],[14.0 58.0],False,False
[1873],[5602 6190 6613],[7.0],[7.0 11.0 29.0],True,False
[1874],[3657 6804 6895 7145],[24.0],[14.0 17.0 37.0],True,False
[1875],[6318 7609 7693],[30.0],[18.0 22.0 25.0],True,False
[1876],[2572 5591 5729 6716 7299],[10.0],[4.0 10.0 17.0 22.0 55.0],False,False
[1877],[6580],[24.0],[25.0],True,False
[1878],[2728 5569 5938 8213 8420],[46.0],[18.0 23.0 49.0],True,False
[1879],[6650 7124],[9.0],[18.0 29.0],True,False
[1880],[3881],[24.0],[48.0],True,False
[1881],[6745],[10.0],[10.0],True,True
[1882],[2632 3023 4864 6995 7126 7127 7459 7834 9360 10262],[46.0],[7.0 8.0 13.0 20.0 23.0 26.0 27.0 28.0 35.0],True,False
[1883],[3723],[16.0],[54.0],True,False
[1884],[5383 5620 6229],[37.0],[12.0 30.0 40.0],True,False
[1885],[3012 7228],[28.0],[21.0 55.0],True,False
[1886],[1828 5433],[18.0],[24.0 63.0],True,False
[1887],[2552 4376 7082 7556 7939 8052 8243 8984 9227],[40.0],[8.0 14.0 16.0 22.0 25.0 29.0 37.0 45.0],False,False
[1888],[6172 6523 7024 7675 8773 9346],[46.0],[8.0 10.0 11.0 17.0 25.0 48.0],False,False
[1889],[6342],[5.0],[13.0],True,False
[1890],[4431 5708],[11.0],[25.0 51.0],True,False
[1891],[2358 4610 6937],[9.0],[15.0 17.0 45.0],True,False
[1892],[1435 6979],[30.0],[30.0 45.0],True,False
[1893],[1592 7533 8193],[37.0],[21.0 24.0 51.0],False,False
[1894],[1600 4791 7092 9345],[45.0],[10.0 26.0 42.0 46.0],True,False
[1895],[8539],[5.0],[7.0],True,False
[1896],[4797],[12.0],[35.0],True,False
[1897],[6790],[9.0],[10.0],True,False
[1898],[4511 6996 8059 8061 8101 8502 9548 9957 10192],[45.0],[4.0 6.0 12.0 13.0 16.0 29.0 30.0],True,False
[1899],[1600 5847 6960 7214 7422 8229],[28.0],[4.0 14.0 21.0 22.0 32.0 46.0],True,False
[1900],[2942],[17.0],[58.0],False,False
[1901],[6052 7318],[25.0],[9.0 41.0],True,False
[1902],[5966],[7.0],[23.0],True,False
[1903],[549],[7.0],[49.0],True,False
[1904],[2788 6349 7689 8293 8641 9407 10275 10746],[45.0],[5.0 6.0 8.0 9.0 15.0 18.0 22.0 40.0],True,False
[1905],[3572],[21.0],[52.0],True,False
[1906],[598 1062],[44.0],[48.0 70.0],True,False
[1907],[9168 9995],[9.0],[7.0 12.0],True,False
[1908],[6670 6818 7069],[17.0],[6.0 15.0 39.0],False,False
[1909],[2790 4139 5298 6646 8662],[45.0],[11.0 13.0 18.0 36.0 37.0],True,False
[1910],[4032 6635],[7.0],[17.0 33.0],True,False
[1911],[5602 6190],[18.0],[11.0 29.0],False,False
[1912],[837 5768 6957 8454],[32.0],[14.0 26.0 28.0 65.0],True,False
[1913],[1638],[17.0],[69.0],True,False
[1914],[1977 3087 4885 6868 7082 7250 7556 7829 8052 8365 8799 8978 9687],[37.0],[8.0 9.0 14.0 22.0 25.0 26.0 46.0 56.0],True,False
[1915],[5948],[44.0],[47.0],True,False
[1916],[3404 3828],[4.0],[18.0 56.0],True,False
[1917],[3349 5819 6717 6905],[10.0],[11.0 17.0 45.0],False,False
[1918],[3782 5606],[21.0],[28.0 35.0],True,False
[1919],[6848],[26.0],[42.0],True,False
[1920],[7039 7839 8116],[5.0],[12.0 17.0 20.0],True,False
[1921],[4421 4503 4707 4996 6831],[9.0],[15.0 16.0 17.0 32.0 34.0],True,False
[1922],[6922],[8.0],[19.0],True,False
[1923],[5739 6359 6800],[13.0],[12.0 14.0 22.0],True,False
[1924],[162 7832 8241 9383 9564],[44.0],[15.0 23.0 27.0 65.0],True,False
[1925],[6269],[4.0],[11.0],True,False
[1926],[4105 6960 7217],[26.0],[11.0 22.0 48.0],True,False
[1927],[6039 6905 7653],[34.0],[12.0 17.0 22.0],True,False
[1928],[3181 6854],[8.0],[24.0 26.0],True,False
[1929],[5384 6510],[24.0],[10.0 29.0],True,False
[1930],[6447],[9.0],[15.0],True,False
[1931],[4525 6219 6786],[11.0],[13.0 15.0 26.0],True,False
[1932],[3405 4539],[21.0],[24.0 48.0],True,False
[1933],[3989 5122],[6.0],[25.0 43.0],False,False
[1934],[3572 5336 7098 7101],[9.0],[4.0 43.0 52.0],True,False
[1935],[6486 7723],[15.0],[18.0 19.0],True,False
[1936],[6931],[4.0],[7.0],True,False
[1937],[5409],[10.0],[27.0],True,False
[1938],[4062 5397],[6.0],[22.0 40.0],True,False
[1939],[5395 5903 6970 8141],[15.0],[9.0 13.0 18.0 29.0],True,False
[1940],[3374 4944 5434 6398 7999],[31.0],[15.0 19.0 33.0 34.0],True,False
[1941],[5540],[10.0],[24.0],True,False
[1942],[5055 6246 6321 6781 7518],[19.0],[11.0 14.0 19.0 29.0 35.0],False,False
[1943],[6579 6620 6635],[15.0],[5.0 17.0 18.0],False,False
[1944],[3982 5450 5686 5690 7710 7920],[31.0],[16.0 17.0 22.0 25.0 27.0],True,False
[1945],[4106 6231 7027 7895 8231 8899],[24.0],[6.0 14.0 17.0 26.0 32.0],True,False
[1946],[6650 6791 7286 7287 7501 8416 8686],[44.0],[11.0 14.0 16.0 18.0 20.0 24.0 29.0],False,False
[1947],[444],[15.0],[57.0],True,False
[1948],[298 5315 6970],[12.0],[16.0 18.0 40.0],True,False
[1949],[2039],[15.0],[75.0],True,False
[1950],[5545 5683 7074],[14.0],[6.0 33.0 41.0],False,False
[1951],[1155 6077 7322],[11.0],[12.0 29.0 56.0],True,False
[1952],[5217],[11.0],[22.0],True,False
[1953],[2966 3591 7263],[13.0],[7.0 26.0 29.0],True,False
[1954],[5898 6688 6966 7245 7367],[11.0],[5.0 7.0 8.0 9.0 16.0],True,False
[1955],[6454],[5.0],[20.0],True,False
[1956],[6852],[4.0],[8.0],True,False
[1957],[6998],[6.0],[9.0],True,False
[1958],[5981 7754],[6.0],[4.0 18.0],True,False
[1959],[5699],[19.0],[43.0],True,False
[1960],[4421 4996 5659 6582 7003],[7.0],[4.0 6.0 7.0 17.0 32.0],True,False
[1961],[7012],[14.0],[36.0],True,False
[1962],[6995 7126 7459 7834 8713],[38.0],[20.0 22.0 23.0 27.0 35.0],True,False
[1963],[5981],[5.0],[18.0],True,False
[1964],[5401 5971 6848 8011],[43.0],[23.0 25.0 33.0 42.0],True,False
[1965],[6461],[8.0],[15.0],True,False
[1966],[6185],[21.0],[23.0],True,False
[1967],[6198],[5.0],[15.0],True,False
[1968],[6381 6596 7099 7782 9689],[34.0],[6.0 11.0 16.0 33.0],True,False
[1969],[6005 6444 8085],[26.0],[12.0 17.0 34.0],True,False
[1970],[1687 4038 6374 6775 6892 7130 8247 8497 8501],[24.0],[4.0 5.0 6.0 9.0 14.0 16.0 47.0 68.0],False,False
[1971],[2040],[16.0],[42.0],True,False
[1972],[6992],[4.0],[10.0],True,False
[1973],[4228 5383 6566 7238 8458],[31.0],[9.0 12.0 21.0 23.0 30.0],True,False
[1974],[5482],[17.0],[43.0],False,False
[1975],[6781 6980],[13.0],[7.0 14.0],False,False
[1976],[1250 2940],[9.0],[48.0 55.0],True,False
[1977],[4602 5563 6440 7306 7421 7531 7687 7804],[23.0],[4.0 7.0 10.0 17.0 20.0 31.0 33.0],False,False
[1978],[2632 3153 4339 6120 7109 7126 8359],[17.0],[4.0 10.0 19.0 26.0 27.0 35.0 60.0],False,False
[1979],[6614 6962 7174 7455],[8.0],[10.0 15.0 22.0],True,False
[1980],[6449 6650 6883 6884 7125],[11.0],[17.0 18.0 21.0 24.0 29.0],True,False
[1981],[1002 6124 8111],[26.0],[7.0 28.0 57.0],True,False
[1982],[4322 4441 5093 5427 5907 6725],[15.0],[9.0 18.0 28.0 38.0 40.0],True,False
[1983],[6155 7217 7677],[9.0],[6.0 11.0 21.0],False,False
[1984],[2872 3153],[15.0],[57.0 60.0],True,False
[1985],[397 5894 6587 6736 7022 7253],[22.0],[5.0 6.0 8.0 22.0 57.0],False,False
[1986],[4929],[6.0],[41.0],True,False
[1987],[4766],[8.0],[24.0],True,False
[1988],[8791],[14.0],[23.0],True,False
[1989],[6710 6894 9599],[33.0],[12.0 23.0 25.0],True,False
[1990],[7218 8069],[15.0],[4.0 20.0],True,False
[1991],[5644 7094],[36.0],[30.0 39.0],True,False
[1992],[2021 4011],[25.0],[39.0 64.0],True,False
[1993],[5779 6847 7351 7509],[17.0],[17.0 19.0 21.0 23.0],True,False
[1994],[2572],[18.0],[55.0],True,False
[1995],[5577],[14.0],[20.0],True,False
[1996],[4620],[5.0],[18.0],True,False
[1997],[4643 4914 4950 5789],[36.0],[18.0 23.0 31.0 39.0],True,False
[1998],[7405 8428],[17.0],[17.0 21.0],True,False
[1999],[619],[12.0],[47.0],True,False
[2000],[6391 7090 7091],[16.0],[8.0 22.0 42.0],True,False
[2001],[2491],[15.0],[44.0],True,False
[2002],[6706],[17.0],[22.0],True,False
[2003],[5509 9168],[41.0],[12.0 48.0],True,False
[2004],[3616 6888 7277 7293 7581 7644 7694 7856 8061 8103 8503 8505],[34.0],[5.0 7.0 9.0 10.0 15.0 16.0 18.0 23.0 30.0 32.0],False,False
[2005],[6261 7783],[15.0],[13.0 18.0],True,False
[2006],[6005 6444 7500],[12.0],[11.0 17.0 34.0],True,False
[2007],[3616 4727 5116 7141 7143 7277 7869],[8.0],[5.0 7.0 10.0 22.0 24.0 32.0],False,False
[2008],[7088],[7.0],[10.0],True,False
[2009],[2632 2872 3153 6116 6884 6995],[26.0],[13.0 17.0 26.0 35.0 57.0 60.0],True,False
[2010],[5972],[15.0],[23.0],True,False
[2011],[6687 6788 7244 7427],[8.0],[5.0 12.0 15.0 21.0],True,False
[2012],[6342 7626],[10.0],[10.0 13.0],True,False
[2013],[5779 5843 7508 7509 9708],[41.0],[9.0 17.0 21.0 23.0 32.0],False,False
[2014],[4710 7326 7477 7948],[30.0],[13.0 16.0 19.0 33.0],True,False
[2015],[4089],[5.0],[31.0],True,False
[2016],[3483 6197 6504 7433],[13.0],[9.0 23.0 43.0],False,False
[2017],[10084],[6.0],[6.0],True,True
[2018],[6352],[6.0],[22.0],True,False
[2019],[6983],[11.0],[19.0],True,False
[2020],[7226],[12.0],[21.0],True,False
[2021],[7225],[5.0],[10.0],True,False
[2022],[3879 4400 5203 5519 6296],[14.0],[18.0 26.0 27.0 29.0 40.0],True,False
[2023],[8875 8955 9789],[9.0],[7.0 14.0],False,False
[2024],[7654],[21.0],[30.0],True,False
[2025],[1158 3865 6753],[15.0],[4.0 30.0 58.0],True,False
[2026],[6638 7117],[9.0],[9.0 14.0],True,False
[2027],[6782],[5.0],[12.0],True,False
[2028],[152 7350 7512],[15.0],[6.0 21.0 81.0],True,False
[2029],[3516],[11.0],[29.0],True,False
[2030],[278 4825 5768 6850 7748 8771 9498 10108],[40.0],[8.0 13.0 17.0 27.0 28.0 45.0 55.0],True,False
[2031],[3909],[8.0],[37.0],True,False
[2032],[3874 8023],[10.0],[16.0 30.0],True,False
[2033],[2552 4376],[4.0],[37.0 45.0],True,False
[2034],[4039 5497 5511],[5.0],[12.0 21.0 37.0],True,False
[2035],[4228 6513 7240 7335],[9.0],[7.0 9.0 21.0 35.0],False,False
[2036],[5775 7257],[37.0],[7.0 41.0],True,False
[2037],[1814 2975],[5.0],[54.0 58.0],True,False
[2038],[6279 7339],[5.0],[11.0 14.0],True,False
[2039],[2914 3782],[11.0],[22.0 28.0],True,False
[2040],[4499 5705 6380 7926],[11.0],[17.0 21.0 23.0 24.0],False,False
[2041],[5977 9480],[40.0],[15.0 48.0],True,False
[2042],[1182 1433 2490 6146 7511 7724 8447 9624 10051],[40.0],[6.0 8.0 9.0 14.0 25.0 39.0 78.0],False,False
