ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
2144.0,3590.0,135.182,71.727,1.455,135.24765,71.52738,4.046902,85.0,68.0,70.0,1.0,10.086,32.0,29.0,2.6004065152402625,3590,2.60
2144.0,3590.0,134.818,70.909,1.545,134.96634,70.93987,4.4428043,86.0,68.0,70.0,1.0,9.5,32.0,29.0,2.9017628217341414,3590,2.90
2144.0,3590.0,135.0,70.909,1.545,135.17285,70.86649,4.1715994,87.0,68.0,70.0,1.0,9.64,32.0,29.0,2.6326239060451386,3590,2.63
2144.0,3590.0,129.909,74.818,1.636,129.868,74.72917,4.3904777,88.0,68.0,70.0,1.0,10.16,32.0,29.0,2.7562146448884,3590,2.76
2144.0,3590.0,129.636,75.0,1.818,129.53867,74.85659,3.726603,89.0,68.0,70.0,1.0,12.805,32.0,29.0,1.9164563570843454,3590,1.92
2144.0,3590.0,130.0,75.727,1.818,130.06718,75.613174,4.3668294,90.0,68.0,70.0,1.0,13.01,32.0,29.0,2.5522540666987608,3590,2.55
2144.0,3885.0,125.818,79.091,1.727,126.435745,78.23683,4.38537,91.0,68.0,75.0,1.0,10.375,32.0,23.0,2.85974585074006,3885,2.86
2144.0,3590.0,120.455,83.091,1.455,120.68185,82.791245,4.707117,92.0,68.0,70.0,1.0,9.18,32.0,29.0,3.273771367125993,3590,3.27
2144.0,3590.0,116.0,87.636,1.273,115.97214,87.153824,4.715444,93.0,68.0,70.0,1.0,8.52,32.0,29.0,3.476160319621636,3590,3.48
2144.0,3590.0,112.182,90.182,1.0,111.897026,90.006775,3.7831094,94.0,68.0,70.0,1.0,8.5,32.0,29.0,2.803143220327738,3590,2.80
2144.0,3590.0,108.818,91.818,0.636,108.88887,91.8702,2.9056056,95.0,68.0,70.0,1.0,8.85,32.0,29.0,2.27131173035569,3590,2.27
2144.0,3590.0,109.091,92.182,0.818,109.19344,92.31475,2.9216197,96.0,68.0,70.0,1.0,10.07,32.0,29.0,2.1102920078340084,3590,2.11
2144.0,3590.0,108.727,91.273,0.727,108.70585,91.250984,2.8724809,97.0,68.0,70.0,1.0,10.35,32.0,29.0,2.1456980959633647,3590,2.15
2144.0,3590.0,109.364,92.455,0.727,109.628685,92.41938,3.407665,98.0,68.0,70.0,1.0,9.2,32.0,29.0,2.693936112057968,3590,2.69
2144.0,3590.0,109.545,91.909,0.636,109.442535,92.35687,3.2347326,99.0,68.0,70.0,1.0,8.375,32.0,29.0,2.639033485848134,3590,2.64
2145.0,3540.0,53.909,77.818,6.182,53.762627,77.7927,12.750408,68.0,68.0,68.0,1.0,9.42,19.0,6.0,6.570087427089002,,
2145.0,3540.0,54.182,77.636,6.091,54.11882,77.684395,12.727326,69.0,68.0,68.0,1.0,10.32,19.0,6.0,6.636803188787581,,
2145.0,3540.0,53.455,77.545,6.182,53.38284,77.500656,13.079253,70.0,68.0,68.0,1.0,9.375,19.0,6.0,6.897773003074614,,
2145.0,3540.0,53.0,77.364,6.273,53.103207,77.27412,13.000001,71.0,68.0,68.0,1.0,9.13,19.0,6.0,6.728393014178794,,
2145.0,3540.0,51.909,77.545,6.273,52.133293,77.12866,11.431699,72.0,68.0,68.0,1.0,10.414,19.0,6.0,5.180330271136196,,
2145.0,2685.0,44.273,78.909,5.636,44.34864,78.60311,11.736434,73.0,68.0,49.0,1.0,7.92,19.0,23.0,6.108566533161114,,
2145.0,3817.0,35.818,79.727,5.091,35.672585,79.65005,9.557878,74.0,68.0,74.0,1.0,8.94,19.0,4.0,4.469906698311387,,
2145.0,3818.0,27.273,81.636,4.727,27.94932,84.446304,2.161775,75.0,68.0,74.0,1.0,2.463,19.0,14.0,3.8646599611661845,,
2145.0,3361.0,19.182,83.273,4.091,19.424562,80.77305,1.4949893,76.0,68.0,65.0,1.0,6.918,19.0,21.0,3.612181872616395,,
2145.0,3817.0,11.0,85.636,3.818,11.034786,85.66884,7.932121,77.0,68.0,74.0,1.0,8.83,19.0,4.0,4.114399121869074,,
2145.0,3361.0,11.909,86.545,3.818,12.952429,83.96827,1.446273,78.0,68.0,65.0,1.0,7.926,19.0,21.0,3.654226393297217,,
2145.0,3361.0,12.364,88.0,3.545,10.781572,84.87943,1.3698666,79.0,68.0,65.0,1.0,8.04,19.0,21.0,4.119859318942768,,
2145.0,3818.0,12.273,87.545,3.909,12.207239,87.292885,8.672205,80.0,68.0,74.0,1.0,8.766,19.0,14.0,4.7703258121821195,,
2145.0,3818.0,12.0,88.182,4.0,12.117469,88.03231,8.202093,81.0,68.0,74.0,1.0,7.926,19.0,14.0,4.206398892486304,,
2145.0,3818.0,11.545,88.182,4.182,11.5475025,88.2163,8.451581,82.0,68.0,74.0,1.0,8.625,19.0,14.0,4.269719506954437,,
2145.0,3818.0,11.818,88.636,4.273,11.71609,88.71461,8.084781,83.0,68.0,74.0,1.0,9.16,19.0,14.0,3.813953273463244,,
2145.0,3818.0,11.909,90.545,4.364,11.904915,90.39399,8.618785,84.0,68.0,74.0,1.0,8.55,19.0,14.0,4.257465925119074,,
2145.0,3818.0,11.182,90.909,4.091,11.203479,90.65882,8.297252,85.0,68.0,74.0,1.0,9.02,19.0,14.0,4.213740294245126,,
2145.0,3361.0,4.545,92.364,3.545,4.7206335,92.26271,7.6535835,86.0,68.0,65.0,1.0,7.793,19.0,21.0,4.113583008387518,,
2146.0,3537.0,193.182,242.545,0.818,193.48279,242.07816,3.966576,68.0,68.0,68.0,1.0,8.63,4.0,28.0,3.1971776674867467,3537,3.20
2146.0,3537.0,193.909,243.455,1.0,193.99904,243.56831,2.895346,69.0,68.0,68.0,1.0,11.93,4.0,28.0,1.9008637030087137,3537,1.90
2146.0,3537.0,193.545,243.364,1.0,193.57828,243.50348,2.2551527,70.0,68.0,68.0,1.0,13.47,4.0,28.0,1.2633172717561052,3537,1.26
2146.0,3537.0,192.545,244.545,1.0,192.52429,244.5141,3.335699,71.0,68.0,68.0,1.0,10.06,4.0,28.0,2.33599519106975,3537,2.34
2147.0,3535.0,195.909,77.545,7.545,195.928,77.52624,15.287059,68.0,68.0,68.0,1.0,11.24,19.0,19.0,7.742105043015174,,
2147.0,3535.0,194.909,77.091,7.727,194.89334,77.071976,15.305665,69.0,68.0,68.0,1.0,11.16,19.0,19.0,7.578705056300911,,
2147.0,3535.0,194.364,77.636,7.818,194.44307,77.49159,15.240037,70.0,68.0,68.0,1.0,10.02,19.0,19.0,7.423862845067181,,
2147.0,3535.0,193.545,77.091,7.636,193.61267,77.00343,15.240505,71.0,68.0,68.0,1.0,11.305,19.0,19.0,7.6053102519769045,,
2147.0,3535.0,188.364,80.182,7.909,188.44923,80.12872,15.572653,72.0,68.0,68.0,1.0,10.18,19.0,19.0,7.664312116276908,,
2147.0,3535.0,183.909,83.273,8.273,183.84952,83.53906,15.558719,73.0,68.0,68.0,1.0,9.484,19.0,19.0,7.2908180021833635,,
2147.0,3535.0,182.818,82.182,8.182,182.87941,82.215294,15.92527,74.0,68.0,68.0,1.0,9.39,19.0,19.0,7.743585085180893,,
2147.0,3535.0,183.273,82.909,8.0,183.40506,82.73894,15.168237,75.0,68.0,68.0,1.0,10.07,19.0,19.0,7.17146999821996,,
2147.0,3535.0,182.545,83.636,8.273,182.62807,83.571724,15.80994,76.0,68.0,68.0,1.0,10.01,19.0,19.0,7.537671828401392,,
2147.0,3535.0,182.818,84.818,8.091,182.79686,84.74216,15.781798,77.0,68.0,68.0,1.0,10.19,19.0,19.0,7.691200977871012,,
2147.0,3535.0,182.727,85.0,7.909,183.2077,85.15477,15.094013,78.0,68.0,68.0,1.0,9.445,19.0,19.0,7.202738232996462,,
2147.0,3591.0,183.364,86.273,7.818,189.38228,85.60452,5.3497653,79.0,68.0,70.0,1.0,9.31,19.0,8.0,6.53901691411516,,
2147.0,3591.0,182.273,86.273,7.818,185.06602,88.94442,5.6453676,80.0,68.0,70.0,1.0,9.8,19.0,8.0,4.433709178817417,,
2147.0,3591.0,182.727,86.182,7.636,180.58942,91.602394,5.8370275,81.0,68.0,70.0,1.0,8.7,19.0,8.0,6.098050625190999,,
2147.0,4158.0,182.091,86.545,7.545,182.46419,87.93397,9.188069,82.0,68.0,82.0,1.0,1.717,19.0,3.0,2.183617222811956,4158,2.18
2147.0,4158.0,181.455,86.364,7.455,181.90529,88.084496,7.936791,83.0,68.0,82.0,1.0,2.031,19.0,3.0,1.8425499010330728,4158,1.84
2147.0,3011.0,181.455,86.364,7.364,181.68245,93.75643,7.8238473,84.0,68.0,57.0,1.0,1.261,19.0,37.0,7.4102101418729776,,
2147.0,4027.0,182.455,86.455,7.455,181.42047,92.467186,5.8440976,85.0,68.0,79.0,1.0,1.157,19.0,4.0,6.309646532241073,,
2147.0,4158.0,182.636,86.636,7.364,185.91365,85.9111,8.068384,86.0,68.0,82.0,1.0,3.203,19.0,3.0,3.4299601093826073,4158,3.43
2148.0,3534.0,414.545,241.273,4.909,414.59848,241.03899,8.769548,68.0,68.0,68.0,1.0,9.23,5.0,20.0,3.86800357430083,,
2148.0,3534.0,413.364,240.455,4.909,413.43088,240.02316,7.479623,69.0,68.0,68.0,1.0,9.3,5.0,20.0,2.607500973754185,3534,2.61
2148.0,3533.0,412.545,241.273,5.0,414.37082,241.29385,1.8214122,70.0,68.0,68.0,1.0,1.769,5.0,3.0,3.665716000620985,,
2148.0,3534.0,413.091,241.273,4.909,411.84976,241.26022,11.505107,71.0,68.0,68.0,1.0,11.586,5.0,20.0,6.711890018575172,,
2148.0,3707.0,413.545,241.091,4.818,414.0669,240.56601,2.0598426,72.0,68.0,72.0,1.0,2.322,5.0,1.0,2.8557707109070782,3707,2.86
2149.0,3543.0,461.455,245.545,2.364,461.5434,245.57462,4.7781014,68.0,68.0,68.0,1.0,10.234,11.0,13.0,2.41590096524712,3543,2.42
2149.0,3543.0,462.273,245.364,2.455,462.316,245.36627,4.9864926,69.0,68.0,68.0,1.0,11.38,11.0,13.0,2.5318587908401913,3543,2.53
2149.0,3543.0,463.273,244.909,2.455,463.3579,244.9561,5.3765306,70.0,68.0,68.0,1.0,11.0,11.0,13.0,2.923143422197472,3543,2.92
2149.0,3543.0,463.091,245.636,2.455,463.2109,245.66135,4.755238,71.0,68.0,68.0,1.0,11.11,11.0,13.0,2.3035002689698114,3543,2.30
2149.0,3312.0,463.636,245.455,2.364,463.27707,245.89334,3.7896264,72.0,68.0,64.0,1.0,11.945,11.0,15.0,1.5340740962798947,3312,1.53
2149.0,3312.0,464.091,246.091,2.455,464.07602,245.51459,3.35945,73.0,68.0,64.0,1.0,14.63,11.0,15.0,1.0726148847559456,3312,1.07
2149.0,3312.0,464.818,245.818,2.455,464.76974,245.8256,4.613773,74.0,68.0,64.0,1.0,11.8,11.0,15.0,2.1593257403942085,3312,2.16
2149.0,3312.0,464.818,245.545,2.364,464.94092,245.52,5.0053134,75.0,68.0,64.0,1.0,11.69,11.0,15.0,2.644290226775338,3312,2.64
2149.0,3312.0,464.455,245.545,2.455,464.52045,245.6456,4.509397,76.0,68.0,64.0,1.0,12.1,11.0,15.0,2.0578996807689633,3312,2.06
2149.0,3312.0,464.091,245.636,2.455,464.41992,245.88539,3.8239338,77.0,68.0,64.0,1.0,12.914,11.0,15.0,1.429812395834653,3312,1.43
2149.0,3543.0,463.545,245.727,2.182,463.6988,245.80188,3.9796965,78.0,68.0,68.0,1.0,11.34,11.0,13.0,1.8058167571800436,3543,1.81
2150.0,3530.0,371.818,112.727,4.909,371.8352,112.71947,9.972064,68.0,68.0,68.0,1.0,10.26,20.0,20.0,5.063098814855977,,
2150.0,3530.0,370.909,111.818,5.182,370.80432,111.79906,10.580547,69.0,68.0,68.0,1.0,9.45,20.0,20.0,5.3995950160367565,,
2150.0,3530.0,371.545,112.364,5.0,371.74368,112.30151,9.565398,70.0,68.0,68.0,1.0,9.016,20.0,20.0,4.570146347865021,,
2150.0,3530.0,366.455,117.0,5.455,366.53995,117.15064,11.299763,71.0,68.0,68.0,1.0,9.055,20.0,20.0,5.8473210479901825,,
2150.0,3530.0,361.818,120.818,5.909,361.70844,120.845856,12.296258,72.0,68.0,68.0,1.0,10.14,20.0,20.0,6.388258300108097,,
2150.0,3530.0,356.545,125.455,6.091,356.5707,125.60038,12.71662,73.0,68.0,68.0,1.0,8.64,20.0,20.0,6.627264610591613,,
2150.0,3530.0,352.273,130.182,6.545,352.26855,130.14847,13.437715,74.0,68.0,68.0,1.0,9.11,20.0,20.0,6.892797990266725,,
2150.0,3530.0,347.364,134.091,7.0,347.4003,134.13104,14.229422,75.0,68.0,68.0,1.0,10.09,20.0,20.0,7.229624011363523,,
2150.0,3530.0,343.0,138.364,7.545,343.10544,138.39809,15.019621,76.0,68.0,68.0,1.0,10.42,20.0,20.0,7.475442382584526,,
2150.0,3530.0,337.636,142.182,8.091,337.53323,142.12306,15.514314,77.0,68.0,68.0,1.0,10.17,20.0,20.0,7.424259312490103,,
2150.0,3530.0,333.364,147.273,8.364,333.46768,147.292,16.282154,78.0,68.0,68.0,1.0,11.23,20.0,20.0,7.918855555578467,,
2150.0,3530.0,328.545,150.636,8.818,328.54663,150.5514,16.633734,79.0,68.0,68.0,1.0,8.82,20.0,20.0,7.816192025254754,,
2150.0,3530.0,325.364,154.364,9.0,325.3493,154.34355,16.92676,80.0,68.0,68.0,1.0,9.945,20.0,20.0,7.9268000094678825,,
2150.0,3530.0,322.727,158.364,9.182,322.63754,158.58313,17.21099,81.0,68.0,68.0,1.0,8.67,20.0,20.0,8.032477915848881,,
2150.0,3530.0,320.636,163.545,9.182,320.6146,163.53688,16.881596,82.0,68.0,68.0,1.0,7.438,20.0,20.0,7.699630020826713,,
2150.0,3530.0,320.727,169.909,9.273,320.7612,170.07552,17.545925,83.0,68.0,68.0,1.0,9.03,20.0,20.0,8.274671389609681,,
2150.0,3530.0,319.636,175.636,9.455,319.54025,175.52162,17.483711,84.0,68.0,68.0,1.0,8.47,20.0,20.0,8.030096585248584,,
2150.0,3530.0,318.909,175.455,9.364,318.95752,175.49567,17.279478,85.0,68.0,68.0,1.0,8.086,20.0,20.0,7.915731185922372,,
2150.0,3530.0,319.273,175.545,9.636,319.46085,175.6574,16.908718,86.0,68.0,68.0,1.0,7.582,20.0,20.0,7.276011853345485,,
2150.0,3530.0,320.273,175.273,9.818,320.23584,175.55827,16.992218,87.0,68.0,68.0,1.0,5.74,20.0,20.0,7.179983548032963,,
2151.0,3444.0,163.182,138.091,9.364,162.90923,138.4893,16.96584,68.0,68.0,66.0,1.0,6.85,4.0,8.0,7.617152863668942,,
2151.0,3444.0,163.455,137.545,9.364,163.44914,137.56992,17.342781,69.0,68.0,66.0,1.0,8.11,4.0,8.0,7.978822067947183,,
2151.0,3444.0,163.545,137.364,9.273,163.39934,137.702,17.433403,70.0,68.0,66.0,1.0,7.996,4.0,8.0,8.168698669801023,,
2151.0,3542.0,159.545,141.364,9.727,153.71455,144.34174,11.898209,71.0,68.0,68.0,1.0,3.06,4.0,29.0,6.897480063891502,,
2152.0,3531.0,252.727,74.909,5.818,252.69533,74.70137,12.544169,68.0,68.0,68.0,1.0,9.44,14.0,18.0,6.729447423255569,,
2152.0,3531.0,252.273,75.545,5.909,252.27094,75.51106,12.672802,69.0,68.0,68.0,1.0,8.84,14.0,18.0,6.763887466716461,,
2152.0,3531.0,247.091,78.091,5.909,247.12079,77.967415,11.288501,70.0,68.0,68.0,1.0,9.234,14.0,18.0,5.381002853123756,,
2152.0,3531.0,240.727,81.182,6.0,240.57184,80.99278,13.015826,71.0,68.0,68.0,1.0,9.19,14.0,18.0,7.020092114515023,,
2152.0,3531.0,236.0,84.182,6.091,235.97676,84.0873,12.887181,72.0,68.0,68.0,1.0,8.46,14.0,18.0,6.796880488309397,,
2152.0,3531.0,229.818,87.909,6.0,229.67867,87.97724,11.212311,73.0,68.0,68.0,1.0,9.3,14.0,18.0,5.214619401952648,,
2152.0,3531.0,224.909,90.182,6.091,224.94662,90.07433,12.80621,74.0,68.0,68.0,1.0,9.125,14.0,18.0,6.716178484629484,,
2152.0,3531.0,219.818,90.182,6.273,219.91675,90.18499,12.824673,75.0,68.0,68.0,1.0,8.66,14.0,18.0,6.5524178439358565,,
2152.0,3531.0,215.909,88.909,6.545,215.76932,88.8884,13.514174,76.0,68.0,68.0,1.0,8.16,14.0,18.0,6.970604070285158,,
2152.0,3531.0,212.545,86.909,6.909,212.6131,86.78753,14.0232935,77.0,68.0,68.0,1.0,10.01,14.0,18.0,7.115656299670625,,
2152.0,3531.0,209.727,84.545,7.545,209.71666,84.59121,15.06331,78.0,68.0,68.0,1.0,9.7,14.0,18.0,7.518459119779797,,
2152.0,3531.0,208.0,82.455,8.182,207.97867,82.53369,16.155514,79.0,68.0,68.0,1.0,10.52,14.0,18.0,7.973930811914284,,
2152.0,4026.0,207.182,79.364,8.909,204.4408,74.5513,6.707929,80.0,68.0,79.0,1.0,2.611,14.0,3.0,5.959947338445284,,
2152.0,3531.0,206.727,75.545,9.636,206.53021,75.03924,13.644726,81.0,68.0,68.0,1.0,10.27,14.0,18.0,4.0452940096828565,,
2153.0,2452.0,63.0,206.273,4.636,63.267815,204.43513,2.007611,69.0,69.0,44.0,1.0,2.014,14.0,17.0,3.21837221999663,2452,3.22
2153.0,3191.0,62.0,207.364,4.909,61.08195,207.831,2.1245775,70.0,69.0,61.0,1.0,1.545,14.0,7.0,2.96882358199443,3191,2.97
2153.0,3191.0,61.182,207.455,5.0,59.955696,209.49081,2.726178,71.0,69.0,61.0,1.0,2.588,14.0,7.0,3.2891655999964473,3191,3.29
2153.0,3064.0,61.727,208.091,5.0,61.808144,208.0485,9.9653425,72.0,69.0,58.0,1.0,9.61,14.0,21.0,4.966187344537282,,
2153.0,3064.0,61.727,208.273,5.455,61.572796,208.38673,11.543887,73.0,69.0,58.0,1.0,8.836,14.0,21.0,6.091901040339132,,
2153.0,3064.0,62.182,208.0,5.545,62.35318,208.05939,12.505457,74.0,69.0,58.0,1.0,8.03,14.0,21.0,6.962814905865946,,
2153.0,3064.0,61.727,207.455,5.545,61.71782,207.32288,11.8216095,75.0,69.0,58.0,1.0,8.67,14.0,21.0,6.278006593042909,,
2153.0,3064.0,61.182,207.545,5.364,61.1696,207.58078,11.066598,76.0,69.0,58.0,1.0,7.746,14.0,21.0,5.702723728009627,,
2153.0,3064.0,61.182,205.636,5.273,61.23494,205.65518,9.594262,77.0,69.0,58.0,1.0,10.24,14.0,21.0,4.321628835131959,,
2153.0,3064.0,61.545,204.091,5.545,61.462704,202.69641,3.3221807,78.0,69.0,58.0,1.0,2.434,14.0,21.0,2.6253722669687343,3064,2.63
2153.0,3962.0,61.273,204.0,5.636,61.511864,203.86601,12.115677,79.0,69.0,77.0,1.0,9.04,14.0,22.0,6.485462462687221,,
2153.0,3065.0,61.455,203.909,5.545,63.52622,205.18895,2.8558004,80.0,69.0,58.0,1.0,10.4,14.0,39.0,3.6276740178164038,,
2153.0,3962.0,61.0,203.545,5.636,61.21983,203.45158,11.421651,81.0,69.0,77.0,1.0,8.08,14.0,22.0,5.790579419980439,,
2153.0,3962.0,60.818,203.455,5.636,60.96738,203.7885,10.536394,82.0,69.0,77.0,1.0,8.49,14.0,22.0,4.91400020244566,,
2154.0,3569.0,50.545,276.545,6.909,50.50091,276.56485,14.391157,69.0,69.0,69.0,1.0,10.59,23.0,28.0,7.482313233435834,,
2154.0,3569.0,50.636,276.909,6.909,50.682575,276.98248,14.02823,70.0,69.0,69.0,1.0,8.88,23.0,28.0,7.119761536310399,,
2154.0,3569.0,51.818,276.636,6.909,51.84188,276.63654,14.098629,71.0,69.0,69.0,1.0,9.79,23.0,28.0,7.189668678293946,,
2154.0,3569.0,52.0,276.0,7.091,51.98391,276.04065,14.610146,72.0,69.0,69.0,1.0,10.39,23.0,28.0,7.51927309518121,,
2154.0,2548.0,51.909,275.455,6.909,53.494095,275.36005,3.862467,73.0,69.0,46.0,1.0,8.21,23.0,36.0,3.4355356178642658,2548,3.44
2154.0,2548.0,52.0,275.545,6.909,53.23766,275.15726,3.3577435,74.0,69.0,46.0,1.0,7.477,23.0,36.0,3.7806834450919387,,
2154.0,2548.0,50.909,275.818,6.818,54.085953,275.32986,3.6651504,75.0,69.0,46.0,1.0,8.06,23.0,36.0,4.502418419475157,,
2154.0,2548.0,50.182,276.636,6.909,54.254475,275.8534,3.557053,76.0,69.0,46.0,1.0,7.695,23.0,36.0,5.33226631709576,,
2154.0,2548.0,50.182,276.091,6.909,54.568214,276.538,3.5895638,77.0,69.0,46.0,1.0,9.29,23.0,36.0,5.5188168061339375,,
2154.0,3569.0,49.182,275.727,6.545,49.556633,275.84824,12.855664,78.0,69.0,69.0,1.0,8.21,23.0,28.0,6.32293674989597,,
2154.0,2548.0,48.818,276.0,6.545,53.962914,275.23358,2.967211,79.0,69.0,46.0,1.0,8.805,23.0,36.0,6.313328267428914,,
2154.0,2548.0,48.636,276.364,6.545,50.284966,278.46063,3.6947632,80.0,69.0,46.0,1.0,7.703,23.0,36.0,3.903690054567632,,
2154.0,3569.0,49.455,276.182,6.455,49.329903,276.35852,13.231207,81.0,69.0,69.0,1.0,8.305,23.0,28.0,6.779660011878028,,
2154.0,3569.0,48.636,276.273,6.091,48.54821,276.321,12.946519,82.0,69.0,69.0,1.0,7.727,23.0,28.0,6.856249108912321,,
2154.0,3569.0,48.364,274.636,6.091,48.234596,274.5687,13.240758,83.0,69.0,69.0,1.0,7.86,23.0,28.0,7.151245635816182,,
2154.0,3569.0,47.818,274.364,6.273,47.69313,274.41263,13.150352,84.0,69.0,69.0,1.0,8.516,23.0,28.0,6.878657421743287,,
2154.0,4314.0,46.636,275.364,6.273,47.98986,271.2406,6.275585,85.0,69.0,85.0,1.0,2.213,23.0,14.0,4.339973633770719,,
2154.0,4314.0,47.182,275.091,6.0,47.318466,274.9973,11.475744,86.0,69.0,85.0,1.0,10.74,23.0,14.0,5.478245614491195,,
2154.0,4314.0,46.727,274.273,5.909,46.894245,274.4553,11.002019,87.0,69.0,85.0,1.0,10.125,23.0,14.0,5.099024094313147,,
2154.0,4314.0,47.182,273.545,5.727,47.162514,273.6749,12.181381,88.0,69.0,85.0,1.0,9.734,23.0,14.0,6.455717451016346,,
2154.0,4314.0,48.0,273.818,5.455,47.95514,273.6438,11.139741,89.0,69.0,85.0,1.0,8.09,23.0,14.0,5.68758633311891,,
2154.0,4314.0,47.909,273.636,5.455,47.794254,273.67236,11.26529,90.0,69.0,85.0,1.0,9.63,23.0,14.0,5.811536679589659,,
2154.0,3833.0,47.636,273.818,5.455,44.149155,273.19568,2.531813,91.0,69.0,74.0,1.0,10.3,23.0,21.0,4.592427731972929,,
2155.0,3018.0,300.364,146.273,9.636,300.4281,146.41858,17.466072,69.0,69.0,57.0,1.0,7.94,19.0,40.0,7.8316875494100255,,
2155.0,3018.0,300.273,146.0,9.727,300.6864,146.0316,17.240084,70.0,69.0,57.0,1.0,6.395,19.0,40.0,7.524515220999686,,
2155.0,3018.0,295.364,148.727,9.636,295.51297,148.59572,17.322617,71.0,69.0,57.0,1.0,7.824,19.0,40.0,7.689181192037878,,
2155.0,3018.0,290.364,151.818,9.545,290.54556,152.02267,17.092459,72.0,69.0,57.0,1.0,7.266,19.0,40.0,7.552416249067648,,
2155.0,3018.0,286.909,154.455,9.273,287.2247,154.41049,17.228724,73.0,69.0,57.0,1.0,8.63,19.0,40.0,7.9621097702980705,,
2155.0,3018.0,284.273,156.364,8.909,284.34567,156.40233,16.441662,74.0,69.0,57.0,1.0,7.438,19.0,40.0,7.533110043271902,,
2155.0,3018.0,282.909,156.364,8.273,282.78354,156.38419,15.948341,75.0,69.0,57.0,1.0,9.83,19.0,40.0,7.676392858236281,,
2155.0,3018.0,282.273,155.818,7.545,282.1894,155.64304,13.937345,76.0,69.0,57.0,1.0,8.664,19.0,40.0,6.395285338483735,,
2155.0,3018.0,281.636,155.727,7.636,281.42993,155.83542,14.637931,77.0,69.0,57.0,1.0,9.125,19.0,40.0,7.005801700737825,,
2155.0,3018.0,281.182,154.636,6.818,281.1821,154.61052,13.333754,78.0,69.0,57.0,1.0,9.086,19.0,40.0,6.5158038206284274,,
2155.0,3704.0,279.455,154.182,6.0,279.35822,154.24951,11.394299,79.0,69.0,72.0,1.0,9.26,19.0,8.0,5.395589464544258,,
2155.0,3925.0,277.545,154.818,5.364,277.41574,154.77084,10.758852,80.0,69.0,76.0,1.0,9.47,19.0,12.0,5.3966063702204545,,
2155.0,3925.0,275.091,155.818,4.364,275.1539,155.7053,8.377189,81.0,69.0,76.0,1.0,8.234,19.0,12.0,4.01526383313986,,
2155.0,3925.0,273.636,157.182,3.636,273.4806,157.2088,6.8456593,82.0,69.0,76.0,1.0,8.945,19.0,12.0,3.2135308030383816,3925,3.21
2155.0,3925.0,272.182,158.364,3.0,271.97498,158.2579,6.270761,83.0,69.0,76.0,1.0,9.62,19.0,12.0,3.279023026683558,3925,3.28
2155.0,3925.0,269.818,158.909,2.182,269.88092,159.07486,3.8010035,84.0,69.0,76.0,1.0,11.64,19.0,12.0,1.628692972604799,3925,1.63
2155.0,3925.0,267.727,159.455,1.182,267.6004,159.3424,4.3951993,85.0,69.0,76.0,1.0,9.39,19.0,12.0,3.2176631367376682,3925,3.22
2155.0,3925.0,265.818,159.636,0.182,265.9697,159.59775,1.7590503,86.0,69.0,76.0,1.0,11.54,19.0,12.0,1.5847913431206304,3925,1.58
2155.0,3925.0,264.182,158.0,-0.909,263.68466,157.5176,2.0886478,87.0,69.0,76.0,1.0,13.17,19.0,12.0,3.076678268595022,3925,3.08
2156.0,3373.0,166.091,0.909,2.727,166.13728,1.1563731,5.5194926,78.0,78.0,65.0,1.0,13.33,9.0,20.0,2.8038099454239713,3373,2.80
2156.0,3373.0,159.273,2.727,2.636,159.32326,2.8230078,5.4264903,79.0,78.0,65.0,1.0,12.55,9.0,20.0,2.7925937190459575,3373,2.79
2156.0,3373.0,153.091,4.545,2.364,153.11848,4.5841136,5.1176715,80.0,78.0,65.0,1.0,10.1,9.0,20.0,2.7540863737394314,3373,2.75
2156.0,3373.0,146.182,6.182,2.455,146.14305,6.2922406,5.6168203,81.0,78.0,65.0,1.0,9.64,9.0,20.0,3.1639813055516695,3373,3.16
2156.0,3373.0,140.364,8.545,2.273,140.35326,8.399596,5.1301885,82.0,78.0,65.0,1.0,9.18,9.0,20.0,2.86090611438898,3373,2.86
2156.0,3373.0,134.182,11.0,2.091,133.84483,10.840224,4.891513,83.0,78.0,65.0,1.0,9.33,9.0,20.0,2.8252584027385867,3373,2.83
2156.0,3373.0,127.909,11.909,2.273,128.17856,11.84959,3.5266674,84.0,78.0,65.0,1.0,12.05,9.0,20.0,1.283695482395556,3373,1.28
2156.0,3373.0,122.364,12.0,2.091,122.57922,11.772519,4.403192,85.0,78.0,65.0,1.0,10.21,9.0,20.0,2.3333021875927256,3373,2.33
2156.0,3373.0,116.909,12.364,1.636,116.75131,12.890758,3.8301945,86.0,78.0,65.0,1.0,10.16,9.0,20.0,2.2620410320094217,3373,2.26
2157.0,3880.0,29.091,1.273,5.182,29.12431,1.3625026,10.275474,75.0,75.0,75.0,1.0,13.75,14.0,2.0,5.094369211215729,,
2157.0,3499.0,30.182,1.636,5.182,30.948921,3.6398869,3.4384358,76.0,75.0,67.0,1.0,3.477,14.0,25.0,2.764732653938578,3499,2.76
2157.0,3879.0,29.636,1.273,5.182,29.658432,1.3378826,10.088724,77.0,75.0,75.0,1.0,14.13,14.0,11.0,4.907204230372193,,
