ID (GT),t,x (GT),y (GT),z (GT),ID (Dino),x (Dino),y (Dino),z (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
15.0,27.0,468.818,34.273,6.636,972.0,468.9415,34.191406,5.6086683,1.0379403897435056,27,1.04
15.0,28.0,464.545,37.818,6.545,1002.0,464.5549,37.555557,5.3087516,1.2638371907613568,28,1.26
15.0,29.0,465.091,37.455,6.273,866.0,465.22607,37.538586,5.2120113,1.0728129127782184,29,1.07
15.0,30.0,464.727,38.0,6.364,922.0,464.67648,37.830593,5.4857864,0.8958292969500127,30,0.90
15.0,31.0,464.091,37.818,6.273,852.0,464.1465,37.466404,5.46906,0.8792152869553621,31,0.88
15.0,32.0,458.0,43.091,6.273,885.0,458.25446,43.408886,5.192342,1.1548260100811714,32,1.15
15.0,33.0,452.545,45.636,6.364,971.0,452.4643,45.509193,5.2581015,1.1160663051769166,33,1.12
15.0,34.0,448.0,48.545,6.545,974.0,448.05133,48.533276,5.5483017,0.9980880333411934,34,1.00
15.0,35.0,443.182,51.0,6.545,962.0,443.15552,51.12008,5.6219087,0.9312453731083395,35,0.93
15.0,36.0,442.818,51.273,6.455,937.0,442.81714,51.23004,5.3334227,1.1224000806643282,36,1.12
15.0,37.0,442.455,51.636,6.636,1001.0,442.49402,51.63016,5.327964,1.3086309041498296,37,1.31
15.0,38.0,434.636,52.364,6.182,911.0,434.55722,52.631115,4.881231,1.3302468579124749,38,1.33
15.0,39.0,427.636,53.091,5.636,883.0,427.57123,53.059612,4.5190487,1.1192678705366699,39,1.12
15.0,40.0,419.364,53.727,5.0,819.0,417.57642,53.585827,3.7549818,2.1829893244494367,40,2.18
15.0,41.0,410.091,53.545,4.455,816.0,412.51038,54.1475,3.8485599,2.5659648145070033,41,2.57
15.0,42.0,410.091,53.909,4.455,757.0,412.29193,54.22698,3.543052,2.4035085396153417,42,2.40
15.0,43.0,402.364,56.545,4.091,746.0,402.17496,56.53058,3.0003765,1.1069795286057653,43,1.11
15.0,44.0,393.727,58.364,3.909,725.0,394.2586,57.38273,3.653813,1.1448186659331763,44,1.14
15.0,45.0,385.545,60.545,3.273,668.0,385.4059,60.589844,2.4082842,0.8769795944636632,45,0.88
15.0,46.0,377.182,61.636,2.545,75.0,377.57266,61.46536,1.8796613,0.7901954384313208,46,0.79
15.0,47.0,368.636,62.636,1.818,81.0,368.55927,62.727787,1.3735353,0.46028384266134,47,0.46
15.0,48.0,361.091,63.545,1.091,87.0,361.19116,63.59906,0.86947095,0.24905748170634387,48,0.25
15.0,49.0,351.909,62.455,0.364,80.0,351.9407,62.73329,0.45649976,0.29496850628508925,49,0.29
15.0,50.0,343.909,63.455,-0.364,84.0,343.7705,63.277702,0.4237288,0.819227375734863,50,0.82
16.0,0.0,420.182,370.455,6.727,895.0,420.19998,370.59695,5.553436,1.18225443327399,0,1.18
16.0,1.0,421.182,371.0,6.727,925.0,421.01575,370.93027,5.5939503,1.147302470175187,1,1.15
16.0,2.0,421.455,371.273,6.818,954.0,421.33945,371.5025,5.6476,1.198273012505908,2,1.20
16.0,3.0,416.091,372.364,6.455,978.0,416.0082,372.35925,5.177709,1.2799807425039658,3,1.28
17.0,0.0,322.818,6.091,2.364,26.0,322.9595,6.070812,1.6088849,0.768523662350101,0,0.77
17.0,1.0,318.727,6.909,1.909,23.0,318.9581,7.125638,1.1958866,0.780301194606014,1,0.78
17.0,2.0,313.364,7.636,1.091,21.0,313.8594,7.2782874,1.0727568,0.6113201113533054,2,0.61
17.0,3.0,309.182,9.182,0.455,23.0,309.10867,8.818861,0.7926961,0.5012842289322595,3,0.50
17.0,4.0,305.455,10.727,-0.364,23.0,305.07855,10.842845,0.22882007,0.7117375231922142,4,0.71
17.0,5.0,306.0,10.727,0.0,33.0,305.24878,10.517046,0.6138178,0.9925645883834582,5,0.99
17.0,6.0,305.0,10.727,-0.273,24.0,304.60077,10.493736,0.7748303,1.145314377886736,6,1.15
17.0,7.0,305.909,10.818,-0.273,24.0,306.22827,10.716954,0.925052,1.24397436537897,7,1.24
17.0,8.0,306.545,10.545,-0.364,24.0,306.46265,8.961079,0.39879918,1.7599573420255608,8,1.76
17.0,9.0,307.091,9.545,-0.273,20.0,307.39618,10.01679,0.65474373,1.0846331476837308,9,1.08
17.0,10.0,301.818,13.909,-0.273,20.0,301.3336,14.417776,0.49004897,1.0371789184099598,10,1.04
17.0,11.0,295.182,17.455,-0.273,33.0,295.54434,16.604084,0.45459288,1.1767496393382335,11,1.18
17.0,12.0,289.909,20.545,-0.182,36.0,289.78568,20.63803,0.61336267,0.8102247713625667,12,0.81
17.0,13.0,283.909,22.727,-0.091,42.0,284.40677,22.021008,0.31308353,0.9536682736577045,13,0.95
17.0,14.0,283.455,22.091,0.0,37.0,283.20203,21.560776,0.73860526,0.9437526377052785,14,0.94
17.0,15.0,283.273,21.727,0.182,34.0,283.42798,21.736464,0.64472836,0.48808390963468484,15,0.49
17.0,16.0,282.818,22.0,0.0,38.0,282.59167,22.529362,0.7700833,0.9614976260412044,16,0.96
17.0,17.0,282.818,21.636,-0.364,39.0,283.71375,22.00381,0.5561741,1.3358041147229818,17,1.34
17.0,18.0,282.909,21.0,-0.364,39.0,282.76782,21.157299,0.33256653,0.727928360841399,18,0.73
17.0,19.0,283.727,21.091,-0.455,34.0,283.54932,21.108206,0.39383972,0.8674071126556788,19,0.87
17.0,20.0,283.545,21.455,-0.455,34.0,283.58774,21.646004,0.5565132,1.0302757831717873,20,1.03
17.0,21.0,283.545,21.636,-0.182,25.0,283.41525,21.81519,0.6715634,0.8817678812587592,21,0.88
17.0,22.0,283.818,21.364,-0.182,34.0,283.25626,21.316397,0.86976194,1.1933235318393534,22,1.19
17.0,23.0,284.182,20.364,0.273,31.0,284.4783,21.011448,0.8169801,0.8960451729126134,23,0.90
17.0,24.0,283.182,20.818,0.364,35.0,283.60605,20.49002,0.78918314,0.6842294830246871,24,0.68
17.0,25.0,277.727,27.818,0.455,34.0,277.7805,27.400927,0.88464344,0.6011702112247743,25,0.60
17.0,26.0,278.364,28.727,0.273,39.0,278.11774,28.739248,0.5259092,0.3532096608936613,26,0.35
17.0,27.0,273.455,33.091,0.636,41.0,274.1885,32.13897,0.63956237,1.2018302964146006,27,1.20
17.0,28.0,269.091,38.091,1.182,53.0,268.96255,37.923126,0.94587946,0.3169132243783578,28,0.32
17.0,29.0,264.636,42.727,1.455,63.0,264.1142,42.962982,1.1963649,0.6283747761297022,29,0.63
17.0,30.0,260.545,47.091,1.909,51.0,260.6265,46.841415,1.4603357,0.5198409144339186,30,0.52
17.0,31.0,256.545,51.455,2.182,60.0,256.5558,51.620007,1.6764684,0.531889225917916,31,0.53
17.0,32.0,253.0,55.455,2.455,73.0,252.86664,55.309765,1.8674582,0.6197446745009131,32,0.62
17.0,33.0,249.909,58.909,2.909,647.0,249.87027,59.197792,2.1243093,0.8370426075358942,33,0.84
17.0,34.0,246.818,61.636,3.273,638.0,247.24364,61.59482,2.2266703,1.1303411180268017,34,1.13
17.0,35.0,244.909,65.909,3.455,705.0,244.93665,65.78384,3.003969,0.4688907240082722,35,0.47
17.0,36.0,242.818,70.818,3.545,692.0,242.57884,71.003555,2.7570899,0.8440559752214376,36,0.84
17.0,37.0,239.818,75.909,3.364,679.0,239.76619,75.7248,2.771389,0.6227372747965253,37,0.62
17.0,38.0,236.455,80.182,3.0,631.0,236.40977,79.89981,2.092576,0.9513649482590789,38,0.95
17.0,39.0,236.727,79.727,3.091,625.0,236.63956,79.56779,2.1933875,0.915806626890335,39,0.92
17.0,40.0,236.909,80.636,3.091,677.0,237.02856,80.75209,2.292406,0.8157964565600918,40,0.82
17.0,41.0,236.273,82.182,3.182,656.0,235.91629,82.324745,2.9336762,0.4574744460310675,41,0.46
17.0,42.0,236.818,82.727,3.182,608.0,236.66064,82.80907,2.2768018,0.9224323475373378,42,0.92
17.0,43.0,236.818,81.909,3.364,682.0,236.57054,81.83241,2.5168166,0.8859019093192939,43,0.89
17.0,44.0,237.091,83.0,3.545,659.0,237.27945,82.79163,2.5074642,1.0749009236583793,44,1.07
17.0,45.0,237.182,82.909,3.545,670.0,237.37329,82.69316,2.4895947,1.094101968268083,45,1.09
17.0,46.0,236.909,82.273,3.273,653.0,236.76666,82.408165,2.201408,1.0894217123267729,46,1.09
17.0,47.0,236.818,81.818,3.0,597.0,237.06348,81.91206,2.2110717,0.8315741557677719,47,0.83
17.0,48.0,237.727,82.636,3.091,635.0,237.62817,82.76688,2.6380126,0.4817618995507633,"48,48","3.25,0.48"
17.0,49.0,238.636,83.091,2.909,107.0,238.75185,83.23073,2.0231972,0.9042081043033394,49,0.90
17.0,50.0,238.636,83.364,3.0,602.0,238.63832,82.840935,1.8604858,1.2538321213889212,50,1.25
17.0,51.0,239.364,82.818,3.182,657.0,239.26443,82.8585,2.164927,1.022737464958139,51,1.02
17.0,52.0,239.364,83.182,3.0,110.0,239.44733,83.49067,2.132279,0.9247490425196414,52,0.92
17.0,53.0,238.727,83.182,3.0,672.0,238.72775,83.12875,1.9948996,1.0065102776823296,53,1.01
17.0,54.0,238.455,84.182,3.0,756.0,238.2074,84.11309,2.1115785,0.924849776862304,54,0.92
17.0,55.0,234.0,88.636,3.364,666.0,233.88206,88.57416,2.7728243,0.6059890572200868,55,0.61
17.0,56.0,233.455,88.455,3.273,602.0,233.49664,88.15657,2.6910334,0.6553468379534292,56,0.66
17.0,57.0,234.545,87.909,3.091,757.0,234.6113,87.701935,2.6396997,0.5009426763663601,57,0.50
17.0,58.0,230.364,89.273,3.091,665.0,230.25606,89.39508,2.6475775,0.47241727689221125,58,0.47
17.0,59.0,226.364,90.818,3.182,681.0,226.59167,90.67337,2.6826334,0.5675548140889591,59,0.57
17.0,60.0,223.818,93.364,3.455,650.0,223.62471,93.32394,2.5818279,0.8952068721353843,60,0.90
17.0,61.0,220.636,97.455,3.545,629.0,220.55579,97.40588,2.3360584,1.212594825451007,61,1.21
17.0,62.0,217.091,101.091,3.364,628.0,217.03065,101.25582,2.3797,0.9998271075040931,62,1.00
17.0,63.0,216.636,101.636,3.364,708.0,216.67513,101.47061,3.0146806,0.3884701432753366,63,0.39
17.0,64.0,216.545,101.636,3.455,644.0,216.56775,101.49061,2.268613,1.1954789535449788,64,1.20
17.0,65.0,216.818,100.818,3.182,729.0,216.84409,101.12208,2.2570972,0.9739561201347001,65,0.97
17.0,66.0,216.455,101.0,3.273,663.0,216.39,100.982895,2.3573685,0.91809510662962,66,0.92
17.0,67.0,217.273,100.727,3.455,693.0,216.94582,100.8385,2.6308994,0.8936558629138832,67,0.89
17.0,68.0,218.0,101.455,3.636,668.0,217.95558,101.40523,2.3605886,1.2771548177687624,68,1.28
17.0,69.0,212.545,104.455,3.636,797.0,212.60898,104.38059,2.8955178,0.7469566098622076,69,0.75
17.0,70.0,207.364,107.636,3.636,666.0,207.41501,107.48877,2.8514087,0.7999138710109279,70,0.80
17.0,71.0,203.364,110.545,3.545,810.0,203.3448,110.03174,3.228692,0.6032041266967617,71,0.60
17.0,72.0,200.364,113.273,3.182,638.0,200.28993,113.27756,2.4022174,0.7833058545439072,72,0.78
17.0,73.0,197.818,115.818,2.909,674.0,197.84993,115.75731,2.201461,0.710854582542026,73,0.71
17.0,74.0,195.455,119.727,2.636,164.0,195.33316,119.94682,1.9474576,0.7329777995258551,74,0.73
17.0,75.0,195.636,123.818,2.182,159.0,195.893,124.03387,1.6190276,0.6554286994492694,75,0.66
17.0,76.0,192.455,126.727,1.455,167.0,192.4904,126.706375,1.1076673,0.3497406969660368,76,0.35
17.0,77.0,188.091,128.545,0.818,164.0,187.80089,128.5191,0.7253728,0.3056377271866777,77,0.31
17.0,78.0,182.727,130.273,0.273,173.0,182.3522,129.85318,1.3055005,1.1759171547775948,78,1.18
17.0,79.0,183.364,131.909,0.545,176.0,183.22733,131.95023,1.0471164,0.5220148282845647,79,0.52
17.0,80.0,182.727,132.273,0.727,179.0,182.83873,132.2479,0.8699981,0.18319950737818372,80,0.18
17.0,81.0,182.091,132.455,0.455,169.0,181.7734,132.72722,0.85919714,0.5816775880022933,81,0.58
17.0,82.0,182.818,132.545,0.636,159.0,182.84505,132.29677,0.8909871,0.3568868960418662,82,0.36
17.0,83.0,183.182,132.364,0.818,179.0,182.63455,131.98038,1.1527374,0.747606135514392,83,0.75
17.0,84.0,182.273,132.0,0.818,162.0,181.88179,132.15375,0.9764454,0.44920960740077837,84,0.45
17.0,85.0,182.0,133.273,0.909,180.0,182.2761,133.35997,0.78637004,0.3143773178675755,85,0.31
17.0,86.0,182.636,133.273,0.909,176.0,182.63683,133.59373,0.9297012,0.32139844660707123,86,0.32
17.0,87.0,182.091,132.727,0.727,159.0,182.36014,132.53546,0.9534918,0.4005277102364299,87,0.40
17.0,88.0,182.455,132.909,0.727,174.0,182.5176,132.87587,0.79929715,0.10120886719116737,88,0.10
17.0,89.0,182.636,132.727,0.727,175.0,182.71785,132.93793,0.7717471,0.23063648965071956,89,0.23
17.0,90.0,183.182,132.273,0.909,158.0,182.89294,132.2807,0.7359444,0.3369914157532017,90,0.34
17.0,91.0,178.364,136.364,0.727,177.0,177.94197,136.42761,0.8022685,0.4333830869937743,91,0.43
17.0,92.0,179.091,136.273,0.636,163.0,178.94765,136.30428,0.74639165,0.18361366313464406,92,0.18
17.0,93.0,179.273,137.182,0.636,158.0,179.13196,137.62193,1.0141846,0.5970379202171037,93,0.60
17.0,94.0,173.455,140.273,0.909,158.0,173.49208,140.28111,1.0924833,0.18736813997819476,94,0.19
17.0,95.0,166.818,143.364,0.909,157.0,166.72304,143.49666,1.2672478,0.3936464954814654,95,0.39
17.0,96.0,161.273,146.455,1.091,165.0,161.45714,146.56621,0.9871054,0.23889179895753,96,0.24
17.0,97.0,155.636,148.455,1.091,171.0,153.17136,148.2552,2.224782,2.7202632212938544,97,2.72
17.0,98.0,149.364,149.455,0.636,184.0,150.74216,148.55879,1.8648129,2.0524372080301205,98,2.05
17.0,99.0,149.273,150.364,0.727,160.0,148.06442,149.39894,1.7747031,1.8680707175451252,99,1.87
18.0,5.0,169.545,423.545,9.818,1519.0,169.97728,425.34683,6.613747,3.7014449388460444,,
18.0,6.0,164.182,426.727,9.545,1612.0,165.20877,427.4261,5.701773,4.038983933668102,,
18.0,7.0,158.818,431.182,9.273,1546.0,158.58849,431.28357,7.0641246,2.223088355807109,7,2.22
18.0,8.0,153.636,434.455,9.273,1458.0,154.19836,434.25992,7.0653605,2.286477014526988,8,2.29
18.0,9.0,148.273,437.818,9.0,1537.0,148.42468,438.03012,6.809446,2.2060209753572178,9,2.21
18.0,10.0,144.545,442.727,8.727,1603.0,144.42192,442.73947,6.6179833,2.112641859894594,10,2.11
18.0,11.0,138.364,446.091,8.545,1476.0,138.43507,446.24643,6.899802,1.6540513562172088,11,1.65
18.0,12.0,132.636,449.636,8.273,1489.0,132.57039,449.7165,6.3904476,1.8854146654902613,12,1.89
18.0,13.0,126.273,453.182,8.091,1547.0,126.37058,452.9648,6.6310573,1.4792330390047692,13,1.48
18.0,14.0,121.364,457.0,7.909,1609.0,121.229385,457.07733,6.215922,1.700180649580804,14,1.70
18.0,15.0,115.909,461.182,7.818,1572.0,115.89227,460.74237,6.425617,1.4602345183185539,15,1.46
18.0,16.0,109.636,465.273,7.818,1538.0,109.41924,465.43896,6.20797,1.633010783828444,16,1.63
18.0,17.0,103.727,468.636,7.545,1535.0,103.673325,468.64487,6.1821995,1.3638859502631622,17,1.36
18.0,18.0,98.091,472.091,7.273,1028.0,97.894424,472.06967,6.0060096,1.2823267003256849,18,1.28
18.0,19.0,93.0,475.727,7.0,1013.0,93.179756,475.49365,5.9534807,1.087183097416657,19,1.09
18.0,20.0,92.364,475.273,7.0,1041.0,92.0225,475.12735,6.0276747,1.0407942455260357,20,1.04
18.0,21.0,92.273,475.636,6.909,1026.0,92.297386,475.5648,5.8058934,1.1056709673133158,21,1.11
19.0,0.0,253.273,383.545,3.545,706.0,253.33401,383.36865,2.8138382,0.754598648540564,0,0.75
19.0,1.0,253.0,383.182,3.636,650.0,252.65923,383.1168,2.4668448,1.2195487339942734,1,1.22
19.0,2.0,248.364,387.455,3.818,734.0,248.44992,387.08105,2.8977256,0.9970585841340232,2,1.00
19.0,3.0,242.909,392.091,3.909,818.0,242.9821,392.06076,3.1666472,0.7465559237376936,3,0.75
20.0,0.0,244.182,372.727,3.818,705.0,244.13193,373.2438,2.728451,1.2069408719158718,0,1.21
20.0,1.0,241.0,376.455,3.818,647.0,241.07294,376.15463,2.589768,1.2665292046865682,1,1.27
20.0,2.0,236.545,380.091,3.545,902.0,236.32565,380.34735,4.2555,0.7865367092513831,2,0.79
20.0,3.0,233.364,383.727,3.455,816.0,233.48808,383.3284,3.0186512,0.6038858183973427,3,0.60
20.0,4.0,233.636,383.636,3.273,757.0,233.34804,383.7863,2.4767678,0.8599399792525212,4,0.86
20.0,5.0,233.636,383.455,3.0,670.0,233.13443,383.2283,2.231801,0.945037067262964,5,0.95
20.0,6.0,232.818,383.636,2.909,717.0,232.63905,383.4959,2.5583146,0.41788917463027214,6,0.42
20.0,7.0,232.636,383.818,3.091,686.0,232.64626,384.02133,2.5448756,0.58283807080128,7,0.58
20.0,8.0,231.909,384.182,3.091,596.0,231.9957,384.4453,2.3368692,0.8034656455061531,8,0.80
20.0,9.0,231.091,384.818,2.909,689.0,230.81413,384.86057,2.365896,0.6110901378814765,9,0.61
20.0,10.0,226.0,387.182,2.818,473.0,226.3534,386.8979,1.8957092,1.0277279259437533,10,1.03
20.0,11.0,222.091,389.0,2.909,460.0,222.21825,389.24203,2.1075687,0.8467958502612604,11,0.85
20.0,12.0,218.0,389.545,2.545,438.0,218.26036,389.6021,1.8084236,0.7833214746430449,12,0.78
20.0,13.0,213.909,389.818,1.909,465.0,213.3941,389.7969,1.7256511,0.546977183373486,13,0.55
20.0,14.0,210.636,390.545,1.091,475.0,210.71823,390.06503,1.2596098,0.5153273119640344,14,0.52
20.0,15.0,208.364,391.273,-0.091,479.0,208.86115,391.32565,1.0268042,1.2245065841136347,15,1.22
21.0,7.0,150.273,38.0,-0.818,57.0,150.6352,37.918095,0.23456647,1.1161511738081278,7,1.12
21.0,8.0,147.818,44.273,-0.909,63.0,148.24223,43.962063,0.14784074,1.1804936512293254,8,1.18
21.0,9.0,143.545,50.818,-0.455,67.0,142.80264,50.981865,0.35259047,1.109122389576465,9,1.11
21.0,10.0,139.545,56.818,-0.273,83.0,139.58386,56.52265,0.54532117,0.8708566238883232,10,0.87
21.0,11.0,136.909,62.091,-0.091,87.0,136.95613,62.320282,0.608292,0.7374284871687559,11,0.74
21.0,12.0,133.273,67.727,0.091,85.0,135.45543,67.831604,0.69359714,2.266509654700863,12,2.27
21.0,13.0,129.727,72.636,0.455,110.0,129.84775,72.99248,0.8539041,0.5484369005608669,13,0.55
21.0,14.0,129.727,73.182,0.273,98.0,130.80031,72.74992,0.848897,1.292418212928378,14,1.29
21.0,15.0,129.0,73.273,0.455,96.0,128.80325,73.77359,0.8777109,0.6840945954901382,15,0.68
21.0,16.0,129.545,72.091,0.455,95.0,129.8001,72.054924,0.5192522,0.2655293448582265,16,0.27
21.0,17.0,128.545,71.545,0.545,94.0,126.070984,70.0589,1.0253686,2.925748172711032,17,2.93
21.0,18.0,128.909,71.545,0.545,92.0,128.75269,71.38519,0.56888324,0.22481650596185548,18,0.22
21.0,19.0,128.273,71.818,0.364,92.0,128.84981,71.89251,0.93299925,0.8136471364790494,19,0.81
21.0,20.0,127.182,71.455,0.182,87.0,127.299706,71.48039,0.7077719,0.5393843206523617,20,0.54
21.0,21.0,127.273,71.0,0.182,75.0,127.3451,71.010895,0.698509,0.5216307679824889,21,0.52
21.0,22.0,127.182,72.455,0.273,103.0,126.99148,72.26094,0.90823185,0.6909968576299188,22,0.69
21.0,23.0,127.091,71.727,0.273,83.0,126.99533,71.66244,0.798482,0.5380075044309324,23,0.54
21.0,24.0,126.727,71.636,0.273,90.0,126.44999,71.78466,0.7030588,0.5327146582903874,24,0.53
21.0,25.0,126.909,70.909,0.273,76.0,127.00348,70.97475,0.6639624,0.40755506513078366,25,0.41
21.0,26.0,122.818,75.455,0.364,96.0,122.85857,75.04396,0.60503775,0.4782248460975889,26,0.48
21.0,27.0,118.364,79.182,0.273,89.0,118.67281,79.02864,1.0355233,0.8368540426758349,27,0.84
21.0,28.0,114.727,82.182,0.182,113.0,114.39835,81.650925,0.67154914,0.7935425877668745,28,0.79
21.0,29.0,113.455,84.182,0.182,107.0,115.06043,86.09238,1.1990876,2.6947030291617975,29,2.69
21.0,30.0,112.0,85.636,0.636,90.0,112.02964,85.7518,0.9847441,0.368660571372654,30,0.37
21.0,31.0,112.364,87.727,1.273,102.0,112.32944,87.89015,1.2818303,0.16700386312325377,31,0.17
21.0,32.0,114.091,89.545,2.182,107.0,115.29955,88.7601,1.6464052,1.5373753290225056,32,1.54
21.0,33.0,113.545,89.0,2.182,104.0,114.812584,88.23648,1.741818,1.5438562694046354,33,1.54
21.0,34.0,113.727,89.364,2.182,110.0,113.60078,89.259605,1.8664674,0.355514593354145,34,0.36
21.0,35.0,113.0,89.636,2.273,111.0,113.05258,89.48938,1.5747449,0.7154175462455546,35,0.72
21.0,36.0,112.455,90.818,2.182,607.0,112.336044,90.963066,1.6883246,0.5281193755744615,36,0.53
21.0,37.0,106.364,94.273,2.0,650.0,106.29962,94.2639,2.0413241,0.07704074013669526,37,0.08
22.0,0.0,21.0,40.545,8.909,980.0,20.748398,40.531124,6.6310053,2.2918891690062355,0,2.29
22.0,1.0,15.273,42.727,8.818,1007.0,15.203244,42.81391,6.9606013,1.8607388796920667,1,1.86
22.0,2.0,9.909,44.545,8.636,1056.0,9.805579,44.5655,6.550718,2.0879456824268674,2,2.09
22.0,3.0,6.091,46.364,8.364,1146.0,5.9316497,46.126152,6.3294153,2.054628698983878,3,2.05
22.0,4.0,1.727,47.455,8.0,1108.0,1.9744056,47.466675,6.328636,1.6896163638626251,4,1.69
23.0,0.0,58.818,134.0,6.455,872.0,59.27131,134.10966,5.48287,1.0782170507833753,0,1.08
23.0,1.0,59.182,134.091,6.545,839.0,59.34274,134.54591,5.2566423,1.3757347196495673,1,1.38
23.0,2.0,54.909,137.818,6.455,933.0,54.860695,137.87039,5.3711042,1.0862357894962937,2,1.09
23.0,3.0,50.0,141.0,6.909,1064.0,50.34147,141.3274,6.1664824,0.8804117827526893,3,0.88
23.0,4.0,47.091,144.636,7.455,1210.0,46.83667,144.44368,6.1911592,1.30344324734322,4,1.30
23.0,5.0,43.0,148.636,7.545,1200.0,42.90494,148.6778,6.0659046,1.4827362698407158,5,1.48
23.0,6.0,38.636,150.0,7.818,1276.0,38.88574,150.40622,6.667242,1.2456439019896455,6,1.25
23.0,7.0,33.364,149.636,8.091,1209.0,33.341736,149.77194,6.6177125,1.4797132921455596,7,1.48
23.0,8.0,27.727,147.727,8.636,1163.0,28.069248,147.31174,6.7338476,1.9768050773735315,8,1.98
23.0,9.0,21.818,146.182,9.0,1191.0,21.780901,145.78125,7.0940137,1.9480145466830276,9,1.95
23.0,10.0,16.909,145.091,9.455,1229.0,16.25288,145.04033,5.2109866,4.294730566948241,,
24.0,0.0,273.182,282.273,5.727,1238.0,272.7654,283.11102,5.7214003,0.9358762936628199,0,0.94
24.0,1.0,272.727,281.727,5.909,302.0,274.9852,279.81384,3.023589,4.13343018140152,,
24.0,2.0,273.182,281.727,5.727,807.0,274.12396,281.2135,4.090295,1.9569808758965823,2,1.96
24.0,3.0,274.364,281.455,5.818,887.0,273.7908,282.28793,3.5683823,2.4663962416962377,3,2.47
24.0,4.0,274.091,280.636,6.0,918.0,274.2842,280.56833,4.613155,1.4018717926133615,4,1.40
24.0,5.0,274.818,281.364,6.0,909.0,274.89258,281.3335,4.398387,1.6036385590802569,5,1.60
24.0,6.0,275.091,282.455,5.727,880.0,274.95383,282.40198,4.004758,1.7285092524669947,6,1.73
24.0,7.0,273.273,282.455,5.818,904.0,273.42236,282.76917,4.6089454,1.2581034235233421,7,1.26
24.0,8.0,272.818,282.091,5.818,801.0,273.0942,282.16345,4.004553,1.8357901471325666,8,1.84
24.0,9.0,271.545,282.545,5.909,926.0,271.87912,282.56552,4.6615725,1.2915620823468912,9,1.29
24.0,10.0,271.364,282.273,5.818,953.0,271.66177,282.4281,4.655758,1.20976421234222,10,1.21
24.0,11.0,271.0,282.636,5.727,899.0,271.06125,282.74072,4.8140583,0.9209670941455422,11,0.92
24.0,12.0,270.909,282.545,5.636,909.0,271.13965,282.5744,4.6874814,0.9766019235317797,12,0.98
24.0,13.0,271.182,281.545,5.455,927.0,271.32373,281.42502,4.6064553,0.8686257543948877,13,0.87
24.0,14.0,271.273,281.455,5.545,959.0,271.56622,281.53827,4.8943076,0.7185488575718022,14,0.72
24.0,15.0,271.091,281.727,5.636,920.0,271.0252,281.91663,4.5575476,1.0969725411174935,15,1.10
24.0,16.0,271.545,281.545,5.545,817.0,271.8591,281.68842,4.0347586,1.5492117972291441,16,1.55
24.0,17.0,271.818,280.909,5.364,813.0,271.84695,281.15326,4.206673,1.1831765865791117,17,1.18
24.0,18.0,272.091,281.182,5.545,912.0,272.26602,281.0665,4.482954,1.0825497478250155,18,1.08
25.0,0.0,305.545,353.364,1.273,406.0,306.535,352.87003,2.5530984,1.691968756975899,0,1.69
25.0,1.0,304.909,354.727,1.273,391.0,305.50342,352.85306,1.9804943,2.0893861406002268,1,2.09
25.0,2.0,305.273,355.0,1.091,414.0,305.8468,353.1156,1.9458725,2.1473278257537425,2,2.15
25.0,3.0,304.455,355.636,0.818,456.0,304.21393,355.9462,1.3257121,0.6419582240195778,3,0.64
25.0,4.0,304.727,355.364,0.909,415.0,305.03683,355.41843,1.2491045,0.46327996365078594,4,0.46
