ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
3299.0,13125.0,459.68,53.866,106.209,455.8917,33.664116,114.74083,75.0,68.0,69.0,21.395,16.55,13.0,10.0,-15.54,-11.34,0.1131,22.254425564106477,,
3299.0,13125.0,458.15,55.235,107.07300000000001,455.45166,34.315723,115.890144,76.0,68.0,69.0,32.228,19.77,13.0,10.0,3.088,-19.95,-0.1943,22.861303927708605,,
3299.0,13125.0,456.22,55.047,106.327,453.5934,35.999886,117.514534,77.0,68.0,69.0,31.689,6.613,13.0,10.0,-5.76,-14.625,-3.268,22.245280314937645,,
3299.0,14279.0,457.22,55.001,107.063,467.84317,73.978966,125.42845,78.0,68.0,74.0,32.915,5.43,13.0,6.0,-13.99,6.184,-0.3442,28.46585126161793,,
3299.0,8123.0,455.93,54.673,105.976,474.14395,68.35404,122.81039,79.0,68.0,46.0,32.517,15.27,13.0,24.0,-6.004,-1.107,-1.888,28.32517461122173,,
3299.0,13125.0,458.57,53.591,106.025,457.7694,33.968567,112.96395,80.0,68.0,69.0,26.759,11.32,13.0,10.0,-7.113,-11.0,-0.6455,20.828582868308366,,
3300.0,9859.0,501.47,120.9,133.036,515.8226,115.60594,132.55112,68.0,68.0,54.0,23.702,21.45,13.0,21.0,-6.082,-5.08,-2.637,15.305531897258527,,
3300.0,9859.0,500.69,121.93,135.109,516.2638,115.9912,133.4683,69.0,68.0,54.0,21.671,19.81,13.0,21.0,-5.926,-2.695,-1.867,16.748268220027956,,
3300.0,12966.0,500.92,120.24,132.553,490.59134,114.125755,139.94135,70.0,68.0,68.0,10.588,24.56,13.0,9.0,-2.02,-20.4,-1.0625,14.094428865268904,,
3300.0,4964.0,500.65,119.91,132.312,505.333,121.24477,135.25114,71.0,68.0,26.0,29.85,15.86,13.0,26.0,-6.85,-8.97,-2.28,5.68776264382581,,
3300.0,12966.0,496.96,119.52,132.353,492.10718,115.54206,141.13086,72.0,68.0,68.0,20.55,16.64,13.0,9.0,-15.02,12.64,-0.8564,10.790027561392025,,
3300.0,12966.0,493.05,120.75,133.454,492.42932,114.719025,141.18619,73.0,68.0,68.0,27.873,21.17,13.0,9.0,16.64,-19.39,0.4985,9.825714493568649,,
3300.0,12966.0,493.79,122.19,135.71,494.06458,115.16207,141.22884,74.0,68.0,68.0,16.554,16.6,13.0,9.0,-5.83,-18.48,-1.183,8.940066510205602,,
3300.0,12966.0,494.0,122.16,134.905,492.36685,121.75659,134.37076,75.0,68.0,68.0,39.04,17.36,13.0,9.0,-13.805,-10.59,0.05884,1.765030007733582,12966,1.77
3300.0,11433.0,495.83,121.84,136.02,495.84903,116.25801,142.11926,76.0,68.0,61.0,37.614,12.93,13.0,12.0,3.314,-20.98,-1.691,8.268007441252088,,
3300.0,11433.0,496.78,121.76,136.25900000000001,495.19846,118.01229,143.34967,77.0,68.0,61.0,37.14,20.92,13.0,12.0,-5.69,-16.73,-1.469,8.174607028145132,,
3300.0,11433.0,496.99,122.28,137.56,495.63367,119.47738,141.87062,78.0,68.0,61.0,46.358,18.69,13.0,12.0,-15.945,7.86,-0.635,5.317495154459482,,
3300.0,12966.0,497.01,123.59,136.35399999999998,495.48703,123.00238,135.98105,79.0,68.0,68.0,41.081,20.08,13.0,9.0,-5.652,-11.164,-0.4924,1.6744630744808742,12966,1.67
3300.0,12966.0,498.54,124.83,135.723,496.59137,126.00197,132.48253,80.0,68.0,68.0,37.591,18.69,13.0,9.0,-6.93,-6.797,-1.587,3.958701602634411,,
3301.0,4158.0,274.83,621.45,11.689999999999998,273.40216,620.50336,15.937662,69.0,69.0,20.0,107.02,30.58,13.0,68.0,0.1469,10.08,1.155,4.580118647092456,,
3301.0,4158.0,274.42,621.68,11.810000000000002,273.56326,620.48145,13.233626,70.0,69.0,20.0,120.15,37.56,13.0,68.0,-5.387,12.79,-0.662,2.048715821673637,4158,2.05
3301.0,4158.0,274.07,620.43,12.389999999999986,272.86227,619.5247,15.333997,71.0,69.0,20.0,122.89,38.28,13.0,68.0,-0.7915,10.79,0.61,3.308367902593184,4158,3.31
3301.0,4158.0,273.96,620.65,13.27000000000001,272.79593,619.4621,15.316343,72.0,69.0,20.0,135.71,44.44,13.0,68.0,5.78,-12.53,-0.6143,2.636984081967304,4158,2.64
3301.0,4158.0,273.52,619.87,13.509999999999991,272.74985,618.5645,14.253159,73.0,69.0,20.0,145.96,41.03,13.0,68.0,-11.44,5.754,-0.829,1.6881192409842234,4158,1.69
3301.0,4158.0,273.73,619.98,13.919999999999987,272.4714,618.8708,15.298057,74.0,69.0,20.0,154.07,45.3,13.0,68.0,-1.713,13.66,-0.4805,2.17104576074504,4158,2.17
3301.0,4158.0,273.61,619.6,11.889999999999986,272.3807,618.3933,14.401758,75.0,69.0,20.0,130.12,41.97,13.0,68.0,14.805,2.385,-0.957,3.045690665606783,4158,3.05
3301.0,4158.0,272.63,618.96,11.039999999999992,271.24945,617.7288,13.813655,76.0,69.0,20.0,125.68,34.88,13.0,68.0,-6.902,11.05,-1.058,3.3339066875851686,4158,3.33
3301.0,4158.0,273.63,618.49,11.780000000000001,271.6424,617.78644,15.462093,77.0,69.0,20.0,100.02,29.8,13.0,68.0,-0.957,8.66,-0.893,4.2430365652736235,,
3301.0,3132.0,273.4,618.2,8.490000000000009,273.22626,618.6799,5.6057177,78.0,69.0,13.0,80.013,15.055,13.0,69.0,9.234,-10.42,-0.641,2.929090982488127,3132,2.93
3301.0,4158.0,272.88,618.21,12.25,271.51,617.3541,14.488998,79.0,69.0,20.0,94.767,27.06,13.0,68.0,-0.243,11.18,-0.2097,2.7609014567716916,4158,2.76
3301.0,4158.0,272.63,618.16,13.909999999999997,271.29337,616.936,15.814931,80.0,69.0,20.0,97.113,27.62,13.0,68.0,-0.4138,11.14,-0.6826,2.6293569312021683,4158,2.63
3301.0,4158.0,272.67,618.15,14.659999999999997,271.05304,617.3087,16.429888,81.0,69.0,20.0,99.2,27.72,13.0,68.0,-0.1437,6.94,-1.197,2.5406394596919712,4158,2.54
3302.0,10862.0,391.96,387.98,63.64,389.71558,386.19232,62.313274,70.0,70.0,59.0,46.304,16.8,13.0,38.0,1.805,-4.3,-6.21,3.161237542146437,10862,3.16
3302.0,13103.0,394.39,388.22,63.97,394.3844,384.80573,66.634895,71.0,70.0,69.0,41.504,9.18,13.0,6.0,1.755,-1.78,-4.426,4.3311587772702715,,
3302.0,10862.0,392.7,389.47,63.489999999999995,391.56674,387.99905,60.513287,72.0,70.0,59.0,40.742,14.69,13.0,38.0,-0.9644,2.666,-5.992,3.508388863063649,,
3302.0,13103.0,393.35,388.42,63.099999999999994,391.0774,387.58798,60.668354,73.0,70.0,69.0,35.664,16.25,13.0,6.0,1.325,-2.154,-6.363,3.4307244584367336,13103,3.43
3302.0,13103.0,392.99,388.97,63.84,392.2567,386.75186,63.977413,74.0,70.0,69.0,46.162,17.95,13.0,6.0,0.755,-0.649,-5.5,2.3402470557975286,13103,2.34
3302.0,13103.0,395.27,389.99,64.33,394.16763,388.06058,63.859814,75.0,70.0,69.0,52.564,18.11,13.0,6.0,-4.957,-2.291,-6.12,2.271333535149778,13103,2.27
3302.0,13103.0,394.16,389.69,64.18,393.52728,389.5387,68.89645,76.0,70.0,69.0,43.161,15.4,13.0,6.0,1.937,-5.684,-4.44,4.761105637443887,,
3302.0,10862.0,391.79,391.04,61.83,391.12717,390.95596,64.82115,77.0,70.0,59.0,38.127,18.33,13.0,38.0,1.577,-3.44,-3.018,3.0648629093321755,10862,3.06
3302.0,10862.0,392.3,392.44,62.379999999999995,389.821,391.4639,60.56357,78.0,70.0,59.0,43.145,21.92,13.0,38.0,-5.23,4.332,-4.03,3.224535649500539,10862,3.22
3302.0,10862.0,391.87,394.7,63.980000000000004,390.39072,393.5955,63.643753,79.0,70.0,59.0,72.572,24.77,13.0,38.0,0.6025,-3.543,-4.023,1.8764998303780889,10862,1.88
3302.0,10862.0,392.56,395.28,64.47,391.2152,394.21646,64.123314,80.0,70.0,59.0,56.016,17.69,13.0,38.0,-0.6934,-4.332,-4.68,1.7492271305339497,10862,1.75
3302.0,10862.0,393.77,394.2,64.22,392.6219,393.4625,63.985054,81.0,70.0,59.0,62.108,22.45,13.0,38.0,-1.457,-6.29,-3.979,1.3846441719503302,10862,1.38
3302.0,10862.0,394.39,393.67,65.38,393.54755,392.41174,65.30488,82.0,70.0,59.0,58.746,22.64,13.0,38.0,-9.03,-2.047,-6.17,1.5161079264023367,10862,1.52
3303.0,10939.0,661.41,80.223,126.30199999999999,658.9532,79.43642,126.438736,70.0,70.0,59.0,46.518,17.81,13.0,31.0,11.08,-0.5938,-2.322,2.5832675181048637,10939,2.58
3303.0,10939.0,661.88,80.339,126.351,661.3489,78.82697,126.84384,71.0,70.0,59.0,43.82,18.2,13.0,31.0,10.29,-2.238,-1.468,1.6766613243288067,10939,1.68
3303.0,10939.0,661.21,80.8,125.83,659.201,80.10809,126.95123,72.0,70.0,59.0,28.49,30.3,13.0,31.0,7.46,5.88,-0.4263,2.402493946090196,10939,2.40
3303.0,10939.0,659.54,81.737,124.789,657.5482,80.368484,127.60924,73.0,70.0,59.0,32.207,20.95,13.0,31.0,8.88,4.773,-1.209,3.7140082040641804,,
3303.0,10939.0,659.91,83.33,128.551,659.5548,81.9996,132.99936,74.0,70.0,59.0,38.703,16.88,13.0,31.0,9.09,-4.07,-2.732,4.656612276065084,,
3303.0,11824.0,657.49,84.877,126.77799999999999,663.9167,80.05665,118.74363,75.0,70.0,63.0,45.225,9.26,13.0,33.0,-6.117,7.223,-1.516,11.36174935075579,,
3303.0,10939.0,657.52,85.828,126.07900000000001,656.47925,84.826546,127.84773,76.0,70.0,59.0,67.209,26.97,13.0,31.0,9.664,-0.913,-1.618,2.283522824391294,10939,2.28
3303.0,10939.0,656.06,86.724,127.274,655.01807,85.82086,128.74994,77.0,70.0,59.0,66.646,24.86,13.0,31.0,9.75,-4.637,-0.9517,2.019821494117734,10939,2.02
3303.0,10939.0,656.38,87.102,127.412,655.07117,86.24238,128.2443,78.0,70.0,59.0,74.476,25.2,13.0,31.0,3.592,9.34,-1.475,1.7733318367693818,10939,1.77
3303.0,10939.0,657.13,85.947,126.721,655.3832,85.16017,127.13586,79.0,70.0,59.0,52.451,18.3,13.0,31.0,8.55,-3.379,-2.426,1.9602348095317643,10939,1.96
3303.0,10939.0,657.23,86.149,125.232,656.03174,85.202324,126.7624,80.0,70.0,59.0,52.004,21.06,13.0,31.0,7.7,-5.113,-1.653,2.1619774829021705,10939,2.16
3303.0,10939.0,658.57,87.068,126.826,657.71906,85.598175,129.20282,81.0,70.0,59.0,53.638,23.2,13.0,31.0,7.316,-7.26,-1.298,2.9212596130137265,10939,2.92
3303.0,15596.0,657.25,88.728,125.581,655.15845,88.35571,125.89231,82.0,70.0,80.0,60.669,20.97,13.0,16.0,-4.723,6.844,-3.0,2.1471132160880386,15596,2.15
3304.0,12877.0,291.18,613.75,21.840000000000003,291.15677,607.4875,23.08245,70.0,70.0,68.0,66.991,29.38,13.0,19.0,-0.7803,-2.285,-0.7803,6.384600839942976,,
3304.0,12877.0,291.35,613.71,22.039999999999992,291.35425,607.06036,22.6575,71.0,70.0,68.0,29.053,34.62,13.0,19.0,-0.9917,-0.792,-0.1615,6.67825100172951,,
3304.0,12877.0,291.52,613.66,22.25,290.51746,607.0429,23.869226,72.0,70.0,68.0,50.703,33.53,13.0,19.0,-2.457,3.695,-0.857,6.8857092373026525,,
3304.0,12877.0,292.52,614.2,21.599999999999994,290.2844,606.73584,23.182255,73.0,70.0,68.0,54.329,30.7,13.0,19.0,4.656,-3.23,-0.3525,7.950793844052606,,
3304.0,14268.0,293.32,614.75,23.889999999999986,292.17023,613.8704,24.491234,74.0,70.0,74.0,49.519,26.44,13.0,4.0,-0.02078,-3.945,-0.786,1.56752975590767,14268,1.57
3304.0,14268.0,293.33,615.03,25.169999999999987,291.9992,613.5902,29.489004,75.0,70.0,74.0,48.329,38.47,13.0,4.0,-20.17,-7.297,-0.8433,4.743189668568623,,
3304.0,14839.0,293.09,614.98,23.30000000000001,291.80167,613.49695,22.090054,76.0,70.0,76.0,64.424,26.12,13.0,4.0,1.725,-3.861,-0.688,2.3072062790994887,14839,2.31
3304.0,14219.0,293.26,614.49,22.97,298.14685,619.437,28.57471,77.0,70.0,73.0,49.425,37.56,13.0,26.0,-0.999,2.229,-1.629,8.931230940167199,,
3304.0,14839.0,293.3,614.92,24.409999999999997,291.56644,613.2564,22.182274,78.0,70.0,76.0,72.304,23.08,13.0,4.0,-4.14,3.549,-1.291,3.2765161932570908,14839,3.28
3304.0,14839.0,293.59,614.72,24.060000000000002,292.33255,613.06854,24.207167,79.0,70.0,76.0,61.919,28.2,13.0,4.0,-0.5547,-4.05,-1.094,2.080903351909697,14839,2.08
3304.0,14839.0,294.5,614.83,23.379999999999995,292.86417,612.91064,21.33765,80.0,70.0,76.0,66.059,22.88,13.0,4.0,-1.378,-2.043,-1.952,3.245161956050938,14839,3.25
3304.0,14268.0,294.09,614.69,22.689999999999998,292.61246,613.2678,21.775642,81.0,70.0,74.0,67.831,27.5,13.0,4.0,-1.293,-1.008,-1.714,2.24540148832323,14268,2.25
3304.0,14219.0,293.81,614.74,23.539999999999992,296.87244,617.7157,27.549732,82.0,70.0,73.0,52.588,37.4,13.0,26.0,1.011,-0.843,-2.684,5.857583115536962,,
3305.0,13611.0,464.41,386.54,99.56,463.84293,385.59058,100.06996,71.0,71.0,71.0,53.51,21.05,13.0,26.0,-6.91,-7.324,-1.991,1.2177955176876183,13611,1.22
3305.0,13611.0,465.09,387.28,99.556,464.63223,386.7206,100.32153,72.0,71.0,71.0,69.776,28.14,13.0,26.0,-11.32,6.43,-1.755,1.0528617733586692,13611,1.05
3305.0,13611.0,465.52,388.18,98.612,464.80835,387.08768,98.54164,73.0,71.0,71.0,87.172,32.16,13.0,26.0,3.873,-10.52,-1.41,1.3055876969778824,13611,1.31
3305.0,13611.0,466.01,389.35,98.966,465.37134,388.42456,99.12052,74.0,71.0,71.0,88.163,31.9,13.0,26.0,-6.53,-5.96,-2.176,1.134989964537172,13611,1.13
3305.0,13611.0,466.59,390.08,98.644,466.05957,389.2136,99.23064,75.0,71.0,71.0,80.085,30.81,13.0,26.0,-8.05,-9.695,-2.125,1.1730948105332106,13611,1.17
3305.0,13611.0,466.57,390.84,99.99,465.80566,389.84244,100.19713,76.0,71.0,71.0,90.142,34.53,13.0,26.0,-1.182,-12.01,-1.582,1.273673594803605,13611,1.27
3305.0,13611.0,466.54,391.32,98.741,465.78842,390.27975,98.78678,77.0,71.0,71.0,104.42,35.8,13.0,26.0,-5.992,-7.23,-1.638,1.2841683562913782,13611,1.28
3305.0,13611.0,466.56,391.24,99.341,465.6795,390.33365,99.151985,78.0,71.0,71.0,109.32,32.94,13.0,26.0,-10.21,1.376,-1.457,1.2776843282771484,13611,1.28
3305.0,13611.0,466.8,392.5,100.051,465.9717,391.48434,99.59822,79.0,71.0,71.0,140.96,42.75,13.0,26.0,-7.38,-4.113,-1.45,1.3865986636370586,13611,1.39
3305.0,13611.0,465.69,391.06,100.266,464.72098,390.05505,99.73751,80.0,71.0,71.0,148.81,42.22,13.0,26.0,-7.86,-2.22,-1.882,1.4927243359039948,13611,1.49
3305.0,13611.0,465.75,391.87,99.214,464.85754,390.93246,99.3009,81.0,71.0,71.0,124.53,40.72,13.0,26.0,-7.438,-3.889,-1.117,1.2973117255309434,13611,1.30
3305.0,13611.0,465.6,391.54,98.106,464.67343,390.64868,98.74531,82.0,71.0,71.0,100.49,34.53,13.0,26.0,-9.44,-5.844,-1.467,1.4358623135245503,13611,1.44
3305.0,13611.0,464.15,391.12,99.927,463.76828,390.16364,100.38112,83.0,71.0,71.0,47.304,27.45,13.0,26.0,-15.664,2.404,-0.942,1.1254152933028783,13611,1.13
3306.0,12904.0,514.14,68.02,128.178,513.7583,67.39824,123.83842,71.0,71.0,68.0,37.485,7.414,13.0,13.0,-6.652,-0.966,-1.329,4.400481219594057,,
3306.0,12904.0,513.62,68.287,127.749,511.97998,67.2576,124.71537,72.0,71.0,68.0,45.426,19.97,13.0,13.0,-8.25,-0.2231,-1.443,3.5989221910594305,,
3306.0,11626.0,513.56,69.593,127.47,532.994,64.999275,130.99854,73.0,71.0,62.0,44.943,20.16,13.0,5.0,7.37,-13.94,-1.706,20.27888704804157,,
3306.0,12904.0,514.11,68.672,127.962,514.9084,70.619,125.71385,74.0,71.0,68.0,33.151,12.15,13.0,13.0,-6.32,-2.586,-1.139,3.0793554491971333,12904,3.08
3306.0,10235.0,515.22,69.537,128.108,514.9952,71.99933,130.99878,75.0,71.0,56.0,33.29,19.23,13.0,14.0,-3.238,-7.85,0.382,3.803973327627317,,
3306.0,10235.0,515.03,68.748,127.013,513.4033,69.606575,123.0636,76.0,71.0,56.0,33.232,13.52,13.0,14.0,-5.55,-4.31,-2.111,4.356726326110602,,
3306.0,12904.0,514.72,69.263,127.157,516.1435,71.15387,125.30552,77.0,71.0,68.0,42.294,15.04,13.0,13.0,-5.363,-1.354,-0.547,3.004949217091684,12904,3.00
3306.0,12904.0,516.29,70.762,128.878,516.02484,71.299675,128.45763,78.0,71.0,68.0,59.974,20.73,13.0,13.0,-5.242,-3.268,-0.4873,0.7321988583198861,12904,0.73
3306.0,12904.0,516.37,70.479,127.545,515.88,70.67158,127.1026,79.0,71.0,68.0,57.591,21.05,13.0,13.0,-5.707,-1.574,-0.0502,0.6876807518027658,12904,0.69
3306.0,12904.0,516.65,70.988,128.785,515.6486,68.48853,124.11694,80.0,71.0,68.0,34.15,19.39,13.0,13.0,-6.414,3.086,-0.7344,5.38896431649904,,
3306.0,12904.0,515.68,69.835,127.857,519.81995,66.71605,120.581696,81.0,71.0,68.0,43.189,15.875,13.0,13.0,-6.88,-5.223,-0.54,8.932921324931506,,
3306.0,10235.0,517.21,72.006,131.265,516.4783,72.680435,129.80547,82.0,71.0,56.0,44.239,11.94,13.0,14.0,-11.05,-6.023,0.6343,1.7664867053349116,10235,1.77
3306.0,14721.0,516.16,71.215,130.109,516.31036,75.81211,153.59947,83.0,71.0,76.0,46.299,21.55,13.0,7.0,-16.67,3.295,-0.5425,23.936545475540104,,
3307.0,10393.0,452.03,108.26,115.223,461.90295,103.233894,118.970314,71.0,71.0,57.0,44.024,19.95,13.0,24.0,-6.95,-12.055,-0.986,11.695265941411169,,
3307.0,12269.0,452.01,108.72,115.39500000000001,457.57297,118.99914,116.99917,72.0,71.0,65.0,22.983,2.334,13.0,11.0,-15.69,14.4,-1.264,11.797487688037654,,
3307.0,12269.0,452.0,109.18,115.568,457.5189,118.45408,116.063194,73.0,71.0,65.0,48.91,15.57,13.0,11.0,13.56,-17.48,-0.1819,10.803334399806186,,
3307.0,12269.0,452.56,109.13,116.995,450.66165,108.37718,117.304,74.0,71.0,65.0,59.605,24.39,13.0,11.0,-5.9,-21.23,-2.268,2.0654180387756793,12269,2.07
3307.0,11668.0,452.2,108.34,117.20400000000001,450.54666,107.47851,116.97948,75.0,71.0,62.0,68.586,24.19,13.0,16.0,-16.06,-11.55,-0.6167,1.8777932277277118,11668,1.88
3307.0,11668.0,452.45,108.23,117.4,450.9671,107.39368,117.29842,76.0,71.0,62.0,73.559,21.75,13.0,16.0,2.031,-18.47,-0.8584,1.7055034590407379,11668,1.71
3307.0,11668.0,452.77,108.43,117.66499999999999,451.34995,107.65987,117.54367,77.0,71.0,62.0,64.876,20.22,13.0,16.0,-5.395,-15.58,-0.8965,1.6199886383243618,11668,1.62
3307.0,11668.0,452.44,108.23,117.749,450.87677,107.41182,117.350426,78.0,71.0,62.0,70.629,22.44,13.0,16.0,-15.9,7.906,-0.3823,1.8088581422477328,11668,1.81
3307.0,11668.0,452.8,108.59,117.274,451.12695,107.62527,116.92206,79.0,71.0,62.0,69.335,24.2,13.0,16.0,-6.18,-15.61,-0.966,1.9630746391821094,11668,1.96
3307.0,11668.0,453.31,108.51,117.66,451.65955,107.883064,117.45859,80.0,71.0,62.0,77.491,25.67,13.0,16.0,-7.805,-14.43,-0.5425,1.7769636852496244,11668,1.78
3307.0,11668.0,453.68,107.09,117.739,451.92856,106.88113,118.064735,81.0,71.0,62.0,67.233,24.33,13.0,16.0,-8.8,-15.4,-0.6704,1.7936755672988933,11668,1.79
3307.0,11668.0,454.68,106.59,118.197,452.825,106.01194,118.321,82.0,71.0,62.0,70.65,22.6,13.0,16.0,-22.61,-4.574,0.4778,1.9469346069141806,11668,1.95
3307.0,11668.0,454.35,106.52,117.14099999999999,452.57596,105.999695,117.50242,83.0,71.0,62.0,61.873,18.7,13.0,16.0,-20.19,5.527,-0.2664,1.8837620951237575,11668,1.88
3308.0,9580.0,608.55,86.541,152.089,605.9744,85.032074,148.03459,71.0,71.0,53.0,39.693,16.94,13.0,20.0,9.49,-3.076,-3.3,5.034760518790936,,
3308.0,9580.0,609.89,87.454,151.359,607.04175,85.89058,148.50417,72.0,71.0,53.0,31.324,21.47,13.0,20.0,4.645,8.93,-2.475,4.325143291013621,,
3308.0,9580.0,609.96,86.581,150.911,607.9368,84.987434,148.31708,73.0,71.0,53.0,50.927,22.02,13.0,20.0,9.62,3.373,-2.588,3.655299139982441,,
3308.0,9580.0,611.0,86.268,150.285,608.0033,85.14631,146.6648,74.0,71.0,53.0,53.361,18.92,13.0,20.0,9.4,-3.209,-2.547,4.831588495112148,,
3308.0,9580.0,611.08,86.793,151.302,609.13916,85.60629,148.55125,75.0,71.0,53.0,54.119,22.78,13.0,20.0,-3.432,8.266,-2.506,3.5695610503534296,,
3308.0,9580.0,611.91,87.17,151.663,609.51373,85.626015,151.02733,76.0,71.0,53.0,41.687,13.76,13.0,20.0,8.29,2.951,-2.812,2.9206293743001397,9580,2.92
3308.0,14766.0,611.69,88.218,151.571,609.2802,86.67509,146.60713,77.0,71.0,76.0,43.492,21.1,13.0,21.0,9.81,-1.616,-3.266,5.7295473368321135,,
3308.0,14766.0,611.18,88.388,150.924,609.6307,87.60164,147.96362,78.0,71.0,76.0,42.853,20.03,13.0,21.0,6.777,6.996,-2.129,3.432570798104504,14766,3.43
3308.0,14766.0,611.51,88.063,152.292,609.4826,86.95083,146.99161,79.0,71.0,76.0,44.565,17.55,13.0,21.0,8.9,-1.083,-2.957,5.782854573737758,,
3308.0,14766.0,611.39,89.826,150.039,610.06384,88.42253,147.59758,80.0,71.0,76.0,56.796,21.64,13.0,21.0,8.85,-1.32,-1.252,3.112709431170834,14766,3.11
3308.0,14766.0,611.33,90.526,149.23,610.04913,89.046135,147.7494,81.0,71.0,76.0,66.068,23.94,13.0,21.0,8.53,-2.898,-2.557,2.4541403250680354,14766,2.45
3308.0,14766.0,611.54,91.327,150.411,610.48474,89.829,149.45572,82.0,71.0,76.0,49.252,20.1,13.0,21.0,-1.294,6.855,-3.205,2.066431113296531,14766,2.07
3308.0,14766.0,610.97,91.546,148.594,609.83966,89.96505,146.7475,83.0,71.0,76.0,57.033,26.19,13.0,21.0,2.225,7.83,-1.818,2.68078974708948,14766,2.68
3309.0,12081.0,680.14,290.69,158.971,679.198,299.1336,163.7092,71.0,71.0,64.0,23.781,12.086,13.0,5.0,-18.25,-9.69,-3.904,9.727912633242557,,
3309.0,10493.0,681.16,290.79,161.0189,681.43835,265.65924,164.32901,72.0,71.0,57.0,21.211,14.78,13.0,14.0,19.47,25.92,-0.8647,25.34934723246736,,
3309.0,7593.0,680.42,291.38,161.6616,671.1054,259.91745,148.98677,73.0,71.0,43.0,13.392,17.75,13.0,35.0,27.33,24.08,-2.314,35.17534848713513,,
3309.0,14284.0,680.09,292.27,159.3286,667.95306,308.56143,146.61926,74.0,71.0,74.0,35.458,21.02,13.0,13.0,-16.97,-13.75,-5.453,23.96337470483027,,
3309.0,10493.0,679.56,292.66,157.71,681.53253,267.20038,163.6784,75.0,71.0,57.0,31.491,8.45,13.0,14.0,-22.62,24.6,0.404,26.224128654834303,,
3309.0,13226.0,679.09,293.41,156.968,670.8504,261.38504,159.2568,76.0,71.0,69.0,36.597,19.77,13.0,12.0,33.78,4.625,-0.7793,33.14706135695292,,
3309.0,14284.0,679.65,294.68,156.482,668.51373,301.0468,145.6473,77.0,71.0,74.0,35.63,19.8,13.0,13.0,-16.4,-12.05,-3.611,16.791169579362226,,
3309.0,15126.0,679.3,295.12,156.727,677.9981,309.7767,160.2524,78.0,71.0,78.0,38.537,1.018,13.0,8.0,-18.14,-4.918,-2.59,15.130837506892993,,
3309.0,15126.0,678.88,295.4,156.742,679.6816,309.02,160.61115,79.0,71.0,78.0,30.852,20.58,13.0,8.0,-17.06,-10.12,-3.732,14.181582573270878,,
3309.0,15126.0,679.87,295.33,157.15,679.4951,309.6996,160.92223,80.0,71.0,78.0,27.752,18.31,13.0,8.0,-17.73,-9.08,-2.951,14.86121372374746,,
3309.0,15126.0,678.72,295.39,155.471,679.11334,310.23102,161.24449,81.0,71.0,78.0,34.445,19.81,13.0,8.0,-17.75,-8.12,-3.473,15.929337016213214,,
3309.0,15126.0,678.27,295.25,156.927,678.7084,310.30194,159.6045,82.0,71.0,78.0,40.238,20.16,13.0,8.0,-12.55,-15.266,-1.487,15.2945120410427,,
3309.0,15126.0,678.08,296.09,157.454,679.4105,310.12305,160.09332,83.0,71.0,78.0,22.883,14.734,13.0,8.0,-15.695,-9.766,-2.135,14.340946015340126,,
3310.0,10839.0,342.98,654.47,37.69999999999999,342.114,653.92474,32.93992,72.0,72.0,59.0,68.131,21.33,13.0,31.0,-4.05,7.19,-1.006,4.868842375144213,,
3310.0,10839.0,343.29,653.3,41.45,342.8327,652.9973,32.824318,73.0,72.0,59.0,39.305,20.0,13.0,31.0,12.03,-7.434,0.6284,8.643097855810964,,
3310.0,10839.0,343.95,654.1,38.27000000000001,342.99835,652.99695,32.470497,74.0,72.0,59.0,19.937,34.53,13.0,31.0,-0.526,-6.277,-1.887,5.979681602895689,,
3310.0,10839.0,344.43,653.91,38.56,343.5465,653.55505,33.91632,75.0,72.0,59.0,62.724,21.83,13.0,31.0,-6.957,-2.484,-1.095,4.740287511839342,,
3310.0,10839.0,344.26,653.96,37.53999999999999,343.3739,653.3793,33.980194,76.0,72.0,59.0,81.433,27.88,13.0,31.0,0.2357,-1.424,-1.633,3.714108837613145,,
3310.0,10839.0,344.15,654.2,37.639999999999986,343.36017,653.0381,33.57044,77.0,72.0,59.0,78.07,28.06,13.0,31.0,-1.095,-5.273,-1.6875,4.305248149932828,,
3310.0,10839.0,343.84,653.81,37.05000000000001,342.77054,653.18,33.36884,78.0,72.0,59.0,68.453,26.33,13.0,31.0,-2.463,2.047,-1.025,3.8847887506529966,,
3310.0,10839.0,343.88,653.86,36.27000000000001,343.09387,653.4934,32.42508,79.0,72.0,59.0,74.63,24.67,13.0,31.0,-0.9487,-6.355,-1.782,3.941548647841371,,
3310.0,10839.0,343.12,653.46,37.56999999999999,342.71835,652.9547,33.72333,80.0,72.0,59.0,73.564,22.6,13.0,31.0,-1.386,-3.932,-1.3545,3.900451371495358,,
3310.0,10839.0,344.23,653.32,36.84,343.1989,653.2412,32.32696,81.0,72.0,59.0,60.578,21.36,13.0,31.0,-2.389,-7.293,-1.645,4.630000722634945,,
3310.0,10839.0,343.63,653.87,36.99000000000001,342.79132,652.9888,32.661312,82.0,72.0,59.0,58.158,21.38,13.0,31.0,-11.586,1.691,-1.336,4.496380475865465,,
3310.0,10839.0,343.04,653.41,36.900000000000006,342.6225,652.9315,31.83973,83.0,72.0,59.0,66.349,30.89,13.0,31.0,-6.113,4.086,-2.281,5.099960879546041,,
