ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),t_start (Dino).1,FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
3.0,80,2135.0,268.76907,182.65724,6.7767878,299.84,187.75,14.490000000000007,80.0,1.0,1.0,206.8,80.811,75.0,12.0,32.416547285680004,,
3.0,81,2135.0,269.95285,183.20303,6.3952117,301.23,189.11,14.009999999999993,81.0,1.0,1.0,205.2,75.564,75.0,12.0,32.72823563159519,,
3.0,84,2778.0,265.95956,189.67819,5.99998,293.77,212.55,15.78,84.0,1.0,1.0,228.6,33.978,75.0,9.0,37.31204975433672,,
4.0,1,152.0,259.04593,194.08861,2.7149985,284.54,176.69,16.53,1.0,1.0,1.0,420.8,479.27,9.0,61.0,33.8158764715925,,
4.0,2,152.0,261.4038,194.40874,4.6854105,285.24,177.28,16.210000000000008,2.0,1.0,1.0,327.0,527.34,9.0,61.0,31.53370145687168,,
4.0,3,152.0,262.21835,194.15587,4.8061213,285.18,176.84,16.430000000000007,3.0,1.0,1.0,333.0,515.51,9.0,61.0,31.01920825249598,,
4.0,4,152.0,262.38217,193.90804,4.5366416,285.23,177.23,16.039999999999992,4.0,1.0,1.0,335.0,604.04,9.0,61.0,30.53698754673343,,
4.0,5,152.0,261.0423,194.05948,4.482222,285.76,177.5,16.080000000000013,5.0,1.0,1.0,330.5,612.46,9.0,61.0,31.93257781165942,,
4.0,6,152.0,260.689,193.71191,4.2059145,285.23,177.43,15.830000000000013,6.0,1.0,1.0,338.2,537.12,9.0,61.0,31.66197463771661,,
4.0,7,152.0,260.50906,193.48807,4.3465257,284.75,177.58,15.689999999999998,7.0,1.0,1.0,349.5,428.84,9.0,61.0,31.134615340537948,,
4.0,8,152.0,264.20642,193.73688,4.6401343,284.52,178.38,15.72,8.0,1.0,1.0,334.8,441.05,9.0,61.0,27.77118506079345,,
4.0,11,152.0,267.99792,192.98862,6.7686806,284.47,178.19,15.569999999999991,11.0,1.0,1.0,317.8,465.62,9.0,61.0,23.82838216521668,,
5.0,1,4885.0,265.7952,339.4963,3.4149861,297.56,316.77,22.139999999999983,1.0,1.0,1.0,384.5,199.76,35.0,3.0,43.314124443248225,,
5.0,2,4885.0,266.16592,339.44287,5.863786,297.24,317.35,20.69999999999999,2.0,1.0,1.0,306.8,216.95,35.0,3.0,40.9121815421409,,
5.0,3,4885.0,265.54306,338.9985,5.905492,298.76,315.97,22.789999999999992,3.0,1.0,1.0,315.2,196.75,35.0,3.0,43.803693059097874,,
5.0,4,3109.0,269.9992,352.99896,14.96232,311.41,357.48,28.819999999999993,4.0,1.0,1.0,311.0,116.4,35.0,7.0,43.89725926642806,,
5.0,5,3878.0,270.55774,353.12955,14.13424,302.9,325.52,20.580000000000013,5.0,1.0,1.0,308.5,96.413,35.0,5.0,43.009962277217795,,
5.0,6,3878.0,270.64526,353.61963,13.6574545,303.51,326.32,21.080000000000013,6.0,1.0,1.0,313.2,102.35,35.0,5.0,43.36421468335462,,
5.0,7,3878.0,270.16406,353.1832,14.271759,303.88,327.4,21.210000000000008,7.0,1.0,1.0,310.0,102.99,35.0,5.0,43.00787370351714,,
5.0,8,3878.0,270.1285,354.02698,14.030541,304.96,327.63,22.00999999999999,8.0,1.0,1.0,280.2,109.25,35.0,5.0,44.42640781453167,,
5.0,19,204.0,261.64752,350.5717,6.1981387,302.21,380.48,25.05000000000001,19.0,1.0,1.0,245.1,197.74,35.0,54.0,53.80719159289803,,
5.0,27,2659.0,260.20657,351.71808,5.9999948,304.14,353.02,21.539999999999992,27.0,1.0,1.0,245.4,132.79,35.0,9.0,46.61902003332251,,
5.0,28,2659.0,256.99725,351.99625,5.999935,305.49,352.88,20.47,28.0,1.0,1.0,245.8,126.29,35.0,9.0,50.61334406783675,,
5.0,29,2659.0,257.4895,352.99808,5.9999666,304.28,352.8,20.590000000000003,29.0,1.0,1.0,252.6,134.68,35.0,9.0,49.01284730098335,,
5.0,30,2659.0,257.4847,352.48227,5.6374235,306.91,351.93,19.78,30.0,1.0,1.0,238.0,101.58,35.0,9.0,51.41184447480228,,
5.0,31,204.0,259.09088,353.00095,5.9170814,302.74,377.19,23.669999999999987,31.0,1.0,1.0,235.1,115.61,35.0,54.0,52.96717790759788,,
5.0,32,204.0,259.48465,353.7994,5.9999933,302.5,377.26,23.590000000000003,32.0,1.0,1.0,238.2,131.63,35.0,54.0,52.058893800085166,,
5.0,33,204.0,259.99747,352.99655,5.9999413,302.56,377.96,23.59999999999999,33.0,1.0,1.0,257.8,136.51,35.0,54.0,52.38802212478385,,
5.0,34,204.0,260.9125,354.21744,6.2985663,302.7,378.04,24.159999999999997,34.0,1.0,1.0,243.1,151.67,35.0,54.0,51.31023616222296,,
5.0,35,975.0,261.9042,354.26624,6.303008,308.45,352.65,19.610000000000017,35.0,1.0,1.0,244.5,89.579,35.0,23.0,48.437586288600954,,
5.0,36,975.0,262.07605,354.6239,7.027853,307.92,354.61,19.94999999999999,36.0,1.0,1.0,251.5,79.157,35.0,23.0,47.63034566221528,,
5.0,37,975.0,262.03928,354.96384,7.0210714,307.07,354.55,20.430000000000007,37.0,1.0,1.0,256.2,70.964,35.0,23.0,46.98655524151452,,
5.0,38,975.0,262.34805,355.54742,6.786919,306.49,354.61,21.69999999999999,38.0,1.0,1.0,246.0,84.645,35.0,23.0,46.60247301347281,,
5.0,39,975.0,262.2185,354.95947,6.7885485,306.33,354.75,22.09999999999999,39.0,1.0,1.0,252.8,82.132,35.0,23.0,46.69377749730418,,
5.0,40,975.0,261.99844,355.89456,7.139314,307.06,355.23,22.909999999999997,40.0,1.0,1.0,246.5,93.367,35.0,23.0,47.74620787599571,,
5.0,41,975.0,262.14102,355.9148,6.9621196,307.14,354.93,22.909999999999997,41.0,1.0,1.0,239.5,93.351,35.0,23.0,47.75157506651587,,
5.0,42,975.0,262.1266,356.24893,6.836635,307.09,354.52,22.44,42.0,1.0,1.0,248.4,87.402,35.0,23.0,47.62521955674455,,
5.0,43,975.0,261.9412,356.38898,7.2633862,306.92,354.42,23.659999999999997,43.0,1.0,1.0,255.1,105.87,35.0,23.0,47.91469790979333,,
5.0,44,975.0,262.06052,356.822,7.0729046,306.76,354.8,23.590000000000003,44.0,1.0,1.0,257.5,112.04,35.0,23.0,47.696398571832454,,
5.0,45,975.0,262.08716,357.02582,7.3069477,306.91,355.34,23.539999999999992,45.0,1.0,1.0,258.8,107.67,35.0,23.0,47.701582381641586,,
5.0,46,5906.0,262.33542,357.12766,7.1401873,302.69,379.15,18.919999999999987,46.0,1.0,1.0,249.1,69.778,35.0,2.0,47.457766206376384,,
5.0,47,5906.0,262.27856,357.73254,7.465025,302.94,379.26,17.370000000000005,47.0,1.0,1.0,267.5,60.983,35.0,2.0,47.06264725528966,,
5.0,48,975.0,262.2577,358.14926,6.9864893,306.96,355.33,23.84999999999999,48.0,1.0,1.0,251.0,115.64,35.0,23.0,47.86044134111817,,
5.0,49,975.0,262.08157,358.72882,7.208143,306.58,355.62,24.919999999999987,49.0,1.0,1.0,248.6,125.04,35.0,23.0,47.99463420681261,,
5.0,50,975.0,261.7068,358.44534,7.1297455,306.79,356.8,24.50999999999999,50.0,1.0,1.0,257.8,115.47,35.0,23.0,48.34537529526866,,
5.0,51,975.0,261.8473,359.2545,7.0143204,306.83,357.2,25.19999999999999,51.0,1.0,1.0,231.5,132.93,35.0,23.0,48.56318782837318,,
5.0,53,975.0,261.41638,360.4907,6.8598204,306.36,357.51,24.69999999999999,53.0,1.0,1.0,223.0,125.25,35.0,23.0,48.44672908829508,,
6.0,1,2186.0,257.08365,362.70154,3.3457897,301.65,387.06,24.00999999999999,1.0,1.0,1.0,299.8,141.86,12.0,11.0,54.83159411522452,,
6.0,19,204.0,255.85425,349.99976,4.8616347,302.21,380.48,25.05000000000001,19.0,1.0,1.0,256.2,197.74,12.0,54.0,59.03787497874855,,
6.0,20,5059.0,258.276,349.9996,5.642427,299.26,315.88,21.97999999999999,20.0,1.0,1.0,243.1,89.938,12.0,3.0,55.77411273781346,,
6.0,22,2659.0,257.00613,350.43564,5.2191105,305.31,353.0,20.25,22.0,1.0,1.0,253.6,97.247,12.0,9.0,50.653405002504144,,
6.0,23,2659.0,257.38016,350.5884,5.654283,303.99,353.98,21.52000000000001,23.0,1.0,1.0,237.2,120.31,12.0,9.0,49.35282272889456,,
6.0,25,2659.0,256.58548,351.4426,5.6598754,304.44,353.49,20.75,25.0,1.0,1.0,259.5,136.9,12.0,9.0,50.21910783391042,,
6.0,26,2659.0,258.09213,351.56558,5.555766,304.34,352.88,21.120000000000005,26.0,1.0,1.0,250.4,125.07,12.0,9.0,48.81432739964829,,
6.0,27,2659.0,256.3137,351.63138,5.52677,304.14,353.02,21.539999999999992,27.0,1.0,1.0,275.8,132.79,12.0,9.0,50.45499749506782,,
6.0,31,204.0,255.25172,353.05252,5.241096,302.74,377.19,23.669999999999987,31.0,1.0,1.0,239.2,115.61,12.0,54.0,56.36824620963486,,
6.0,32,204.0,256.25906,353.40005,5.999987,302.5,377.26,23.590000000000003,32.0,1.0,1.0,251.8,131.63,12.0,54.0,54.92659013106739,,
6.0,34,204.0,254.25726,354.99908,5.135529,302.7,378.04,24.159999999999997,34.0,1.0,1.0,248.1,151.67,12.0,54.0,56.91672469480162,,
6.0,36,975.0,257.13147,355.6092,5.743911,307.92,354.61,19.94999999999999,36.0,1.0,1.0,248.8,79.157,12.0,23.0,52.74738045511668,,
7.0,1,4282.0,246.53851,464.99774,1.9999903,289.18,447.21,19.860000000000017,1.0,1.0,1.0,303.2,264.04,23.0,4.0,49.53463747936182,,
7.0,48,3265.0,274.9996,491.46497,12.749305,291.56,499.1,16.590000000000003,48.0,1.0,1.0,247.2,54.686,23.0,7.0,18.635757815123213,,
7.0,49,72.0,274.60324,490.76047,11.102675,289.58,516.26,18.389999999999983,49.0,1.0,1.0,249.0,28.777,23.0,78.0,30.457092375571953,,
7.0,51,72.0,274.99908,490.99835,11.9043455,289.32,514.73,19.110000000000017,51.0,1.0,1.0,274.8,66.918,23.0,78.0,28.6391588239297,,
7.0,52,268.0,274.99948,490.82465,10.607857,289.88,498.65,16.039999999999992,52.0,1.0,1.0,255.1,48.146,23.0,48.0,17.668450856409226,,
7.0,53,268.0,274.06555,489.00302,9.967147,289.41,498.71,15.800000000000011,53.0,1.0,1.0,234.2,42.793,23.0,48.0,19.070914520350367,,
7.0,54,268.0,274.47812,489.52005,10.590049,291.34,500.42,16.5,54.0,1.0,1.0,232.8,52.974,23.0,48.0,20.92986927716703,,
7.0,55,268.0,274.81616,489.94714,12.436354,290.4,499.16,16.599999999999994,55.0,1.0,1.0,241.8,48.667,23.0,48.0,18.57602773841908,,
7.0,56,268.0,273.99756,489.31958,11.871554,290.08,499.42,16.810000000000002,56.0,1.0,1.0,231.9,66.709,23.0,48.0,19.622731956201097,,
7.0,57,268.0,274.12973,488.58206,10.340937,290.45,499.22,16.060000000000002,57.0,1.0,1.0,227.5,67.133,23.0,48.0,20.30331652500323,,
7.0,58,268.0,272.83856,487.76093,11.166278,289.95,497.75,16.560000000000002,58.0,1.0,1.0,225.6,89.602,23.0,48.0,20.53472998000668,,
7.0,60,268.0,274.05005,486.78265,6.776296,289.63,497.34,16.870000000000005,60.0,1.0,1.0,237.0,103.4,23.0,48.0,21.355920524871216,,
7.0,61,268.0,273.095,486.56888,7.8290854,290.15,497.19,16.389999999999986,61.0,1.0,1.0,234.5,89.345,23.0,48.0,21.83965370244894,,
7.0,62,268.0,272.96292,486.40927,7.807148,290.12,497.12,16.330000000000013,62.0,1.0,1.0,239.9,87.385,23.0,48.0,21.948214904023622,,
7.0,63,268.0,271.94687,486.93283,8.544582,290.39,496.98,17.27000000000001,63.0,1.0,1.0,233.5,115.21,23.0,48.0,22.742638116114055,,
7.0,64,268.0,272.03046,485.8977,8.120784,289.34,496.22,17.379999999999995,64.0,1.0,1.0,236.1,126.15,23.0,48.0,22.178889359845225,,
7.0,65,268.0,272.0437,485.59946,7.4890413,289.94,496.61,16.53,65.0,1.0,1.0,233.9,83.501,23.0,48.0,22.874625220901553,,
7.0,66,268.0,271.37302,485.91437,8.7702,289.84,497.18,16.650000000000006,66.0,1.0,1.0,232.4,95.396,23.0,48.0,23.02248938879762,,
7.0,67,268.0,271.48236,485.49814,7.918719,289.69,497.11,17.120000000000005,67.0,1.0,1.0,234.0,105.54,23.0,48.0,23.473751704194218,,
7.0,68,268.0,272.02982,484.8258,7.7863474,289.64,497.17,16.50999999999999,68.0,1.0,1.0,232.4,114.92,23.0,48.0,23.207753617226444,,
7.0,69,268.0,272.28082,484.13263,5.2513604,290.02,496.88,16.419999999999987,69.0,1.0,1.0,237.4,112.45,23.0,48.0,24.53390428578351,,
7.0,70,268.0,273.0607,484.15732,5.5274534,289.45,497.04,16.78,70.0,1.0,1.0,238.2,128.1,23.0,48.0,23.689499856636296,,
7.0,74,268.0,271.0723,481.49402,5.159377,289.42,497.65,17.139999999999986,74.0,1.0,1.0,238.8,139.16,23.0,48.0,27.224788567012418,,
8.0,1,4926.0,353.89465,474.79242,3.7372386,311.82,477.43,24.84999999999999,1.0,1.0,1.0,335.0,62.34,14.0,3.0,47.148506814237834,,
8.0,2,4926.0,353.4738,475.0136,5.1578712,312.0,476.63,24.06,2.0,1.0,1.0,299.0,37.361,14.0,3.0,45.606790158613315,,
8.0,3,4926.0,353.53052,475.12448,5.3047147,312.18,475.83,23.27000000000001,3.0,1.0,1.0,311.8,53.733,14.0,3.0,45.090073615499875,,
8.0,4,4290.0,354.54047,475.5038,5.999987,330.49,477.74,50.22,4.0,1.0,1.0,304.2,292.16,14.0,4.0,50.386855898945214,,
8.0,5,3837.0,353.76718,476.26413,5.459457,341.08,481.12,55.790000000000006,5.0,1.0,1.0,312.0,174.4,14.0,5.0,52.13163692503957,,
8.0,14,265.0,344.99927,477.65405,6.323425,301.66,479.2,16.52000000000001,14.0,1.0,1.0,302.5,119.14,14.0,48.0,44.54943801290904,,
8.0,16,3173.0,344.5256,476.51273,5.9999895,318.67,506.51,13.409999999999997,16.0,1.0,1.0,301.5,123.07,14.0,7.0,40.289657660782005,,
8.0,17,3173.0,344.1772,477.9992,6.3764367,318.23,504.52,12.650000000000006,17.0,1.0,1.0,290.8,125.7,14.0,7.0,37.62934515719225,,
8.0,18,3173.0,343.65106,477.4207,6.786706,318.29,504.58,13.409999999999997,18.0,1.0,1.0,272.5,135.7,14.0,7.0,37.744919714102345,,
8.0,19,3173.0,343.5672,477.93442,7.3353105,318.0,504.21,13.77000000000001,19.0,1.0,1.0,267.0,113.15,14.0,7.0,37.22221177116979,,
8.0,20,3173.0,344.19443,477.99954,6.8107805,317.79,503.66,13.370000000000005,20.0,1.0,1.0,280.2,117.52,14.0,7.0,37.39888355934813,,
8.0,69,268.0,279.5529,484.59653,5.1839957,290.02,496.88,16.419999999999987,69.0,1.0,1.0,234.1,112.45,14.0,48.0,19.66447584555759,,
8.0,73,268.0,275.5266,485.0654,7.7477307,289.06,497.09,16.77000000000001,73.0,1.0,1.0,230.0,156.99,14.0,48.0,20.22733951961361,,
8.0,74,268.0,273.8058,484.14185,5.275413,289.42,497.65,17.139999999999986,74.0,1.0,1.0,231.4,139.16,14.0,48.0,23.8126391385556,,
9.0,1,72.0,246.3271,508.58682,1.6513026,286.07,523.05,21.680000000000007,1.0,1.0,1.0,304.8,425.13,16.0,78.0,46.79562368067302,,
9.0,2,72.0,246.99986,508.20026,3.753376,286.71,523.14,21.039999999999992,2.0,1.0,1.0,277.0,452.54,16.0,78.0,45.81395441789076,,
9.0,7,72.0,246.98471,508.47086,3.4686816,289.16,523.65,21.039999999999992,7.0,1.0,1.0,280.2,56.217,16.0,78.0,48.14470488057725,,
9.0,10,72.0,247.49216,508.6644,3.6674416,287.22,522.35,20.139999999999983,10.0,1.0,1.0,267.0,116.5,16.0,78.0,45.13249493067065,,
9.0,11,72.0,247.33539,508.5821,3.8154252,286.64,522.36,19.22999999999999,11.0,1.0,1.0,252.5,117.37,16.0,78.0,44.410494389579746,,
9.0,12,72.0,247.02733,508.55435,3.8562672,287.13,521.62,20.15000000000001,12.0,1.0,1.0,256.2,136.89,16.0,78.0,45.21527484832084,,
9.0,13,72.0,247.37306,509.4535,3.884518,286.79,521.86,20.110000000000017,13.0,1.0,1.0,259.8,129.85,16.0,78.0,44.39462430684514,,
9.0,14,72.0,247.03136,508.96646,3.796422,286.43,521.75,19.080000000000013,14.0,1.0,1.0,243.9,143.44,16.0,78.0,44.15041885716697,,
9.0,15,72.0,246.99194,508.62,3.6105628,286.94,521.09,20.19,15.0,1.0,1.0,252.0,159.77,16.0,78.0,45.013621667583514,,
9.0,34,72.0,244.77231,494.85486,3.630581,286.89,519.93,17.610000000000014,34.0,1.0,1.0,248.9,95.865,16.0,78.0,50.97142937502595,,
9.0,37,72.0,245.71007,495.13235,3.8277395,288.11,519.5,19.24000000000001,37.0,1.0,1.0,227.8,153.15,16.0,78.0,51.274498576263646,,
9.0,38,72.0,246.67346,495.979,3.894937,288.86,518.79,18.930000000000007,38.0,1.0,1.0,223.4,150.03,16.0,78.0,50.26031235065665,,
9.0,58,268.0,257.4337,483.5974,5.4533143,289.95,497.75,16.560000000000002,58.0,1.0,1.0,222.5,89.602,16.0,48.0,37.16132828208089,,
9.0,59,268.0,257.88126,483.66888,5.71587,290.08,497.44,16.879999999999995,59.0,1.0,1.0,214.5,112.14,16.0,48.0,36.75650149699912,,
9.0,60,268.0,257.16684,484.15747,6.172931,289.63,497.34,16.870000000000005,60.0,1.0,1.0,221.6,103.4,16.0,48.0,36.63417993591861,,
9.0,61,268.0,257.60147,484.76212,5.6283426,290.15,497.19,16.389999999999986,61.0,1.0,1.0,212.6,89.345,16.0,48.0,36.46467162131414,,
10.0,1,1477.0,246.1978,522.99445,1.3403814,281.25,546.16,15.669999999999987,1.0,1.0,1.0,371.8,184.13,15.0,16.0,44.39186187651924,,
10.0,2,1477.0,246.19562,523.43945,3.4735072,281.44,546.25,16.02000000000001,2.0,1.0,1.0,289.5,238.88,15.0,16.0,43.81668625612113,,
10.0,3,72.0,244.50734,521.63434,3.2266057,286.55,522.33,21.78,3.0,1.0,1.0,294.5,380.86,15.0,78.0,45.95973936786928,,
10.0,4,1477.0,246.94922,522.74194,3.430292,280.74,545.73,19.15000000000001,4.0,1.0,1.0,287.0,245.05,15.0,16.0,43.7878628751994,,
10.0,5,1477.0,247.2695,523.451,3.421098,281.1,545.6,17.669999999999987,5.0,1.0,1.0,283.8,258.64,15.0,16.0,42.873210043751165,,
10.0,6,1477.0,247.85509,524.03375,3.5432098,280.5,544.88,18.789999999999992,6.0,1.0,1.0,291.2,235.24,15.0,16.0,41.6259642455693,,
10.0,7,1477.0,248.28362,524.736,3.5837314,280.25,544.5,18.99000000000001,7.0,1.0,1.0,295.2,241.87,15.0,16.0,40.617954878104655,,
10.0,8,1477.0,248.3425,525.1661,3.7510765,280.4,544.53,19.430000000000007,8.0,1.0,1.0,281.5,278.42,15.0,16.0,40.6013863258245,,
10.0,9,1477.0,247.78314,523.95935,3.6287096,279.86,544.07,18.34999999999999,9.0,1.0,1.0,280.0,236.62,15.0,16.0,40.62117159712698,,
10.0,10,1477.0,248.44846,524.8139,3.7472315,280.02,543.8,17.580000000000013,10.0,1.0,1.0,295.2,222.26,15.0,16.0,39.3519963350805,,
10.0,11,1477.0,248.5565,525.4589,3.6624262,279.64,543.3,17.889999999999986,11.0,1.0,1.0,275.5,219.34,15.0,16.0,38.56050670951362,,
10.0,12,1477.0,248.22726,524.9858,3.754122,280.08,542.97,17.129999999999995,12.0,1.0,1.0,287.8,192.16,15.0,16.0,38.947947409568094,,
10.0,13,1477.0,248.17255,525.41644,3.7948236,279.39,543.31,17.25999999999999,13.0,1.0,1.0,282.5,190.36,15.0,16.0,38.41900115124305,,
10.0,14,1477.0,248.76602,524.75073,3.7703514,279.37,543.09,15.199999999999989,14.0,1.0,1.0,290.5,171.57,15.0,16.0,37.46424005759071,,
10.0,15,1477.0,257.52945,527.6001,4.9846516,279.5,543.26,16.129999999999995,15.0,1.0,1.0,335.5,150.71,15.0,16.0,29.191716740710586,,
11.0,1,2605.0,249.04672,608.2647,2.904423,292.19,611.72,25.039999999999992,1.0,1.0,1.0,573.5,492.05,31.0,9.0,48.613428971543755,,
11.0,2,2605.0,249.81906,607.5135,4.6258264,292.93,612.01,24.419999999999987,2.0,1.0,1.0,466.5,535.93,31.0,9.0,47.65061351588808,,
11.0,3,2605.0,249.3842,607.2712,4.781165,292.8,611.18,24.590000000000003,3.0,1.0,1.0,463.0,523.47,31.0,9.0,47.88110641095531,,
11.0,4,2605.0,249.9571,607.53894,4.4813104,293.33,611.54,24.680000000000007,4.0,1.0,1.0,449.8,538.04,31.0,9.0,48.01253999832489,,
11.0,5,2605.0,250.06429,608.0848,4.4499846,293.69,611.49,24.25999999999999,5.0,1.0,1.0,469.0,455.57,31.0,9.0,48.033682663234735,,
11.0,6,3887.0,249.59619,607.6641,4.5738497,281.72,608.05,14.129999999999995,6.0,1.0,1.0,454.2,178.16,31.0,5.0,33.51728056215617,,
11.0,7,3887.0,249.56355,607.31934,4.504383,282.46,606.26,14.099999999999994,7.0,1.0,1.0,481.5,155.32,31.0,5.0,34.283735056857324,,
11.0,8,3887.0,249.546,607.50336,4.3852177,283.39,605.06,14.340000000000003,8.0,1.0,1.0,446.2,150.87,31.0,5.0,35.36218368158269,,
11.0,9,3887.0,249.36035,607.65955,4.339557,283.08,604.4,13.860000000000014,9.0,1.0,1.0,423.0,157.3,31.0,5.0,35.18917869517911,,
11.0,10,3887.0,248.91797,607.08417,4.3730865,282.61,603.52,13.819999999999991,10.0,1.0,1.0,409.5,156.29,31.0,5.0,35.17243761791729,,
11.0,11,2184.0,248.84242,606.9926,4.1221995,288.83,629.09,22.69999999999999,11.0,1.0,1.0,358.5,259.21,31.0,11.0,49.319735526807094,,
11.0,12,2217.0,248.18915,606.2464,4.0201755,290.45,624.9,24.31,12.0,1.0,1.0,373.2,349.7,31.0,11.0,50.45407034049184,,
11.0,13,2217.0,248.04361,606.5822,4.0216646,290.44,625.25,24.389999999999983,13.0,1.0,1.0,362.0,367.07,31.0,11.0,50.60444376573064,,
11.0,14,2217.0,247.79605,605.893,4.001523,290.51,624.53,24.409999999999997,14.0,1.0,1.0,341.2,354.68,31.0,11.0,50.875585766279144,,
11.0,15,2217.0,247.08618,604.59406,4.0380373,290.67,624.38,24.22999999999999,15.0,1.0,1.0,318.0,328.27,31.0,11.0,51.94947685159294,,
11.0,16,670.0,246.7731,603.49524,3.9487767,293.01,610.48,25.0,16.0,1.0,1.0,316.8,470.22,31.0,29.0,51.281495651882686,,
11.0,17,670.0,246.34373,603.5455,3.8868704,293.18,610.02,25.19,17.0,1.0,1.0,290.5,535.06,31.0,29.0,51.85921970602043,,
11.0,18,670.0,246.09059,603.1364,3.7791653,293.02,608.98,24.75,18.0,1.0,1.0,271.0,558.71,31.0,29.0,51.73290144504582,,
11.0,19,2217.0,246.05605,604.0301,3.886795,289.74,619.26,23.5,19.0,1.0,1.0,295.8,312.11,31.0,11.0,50.24853382920269,,
11.0,20,2217.0,245.96947,604.6807,3.623712,290.48,616.46,23.840000000000003,20.0,1.0,1.0,273.5,309.28,31.0,11.0,50.28555945666555,,
11.0,21,2217.0,244.9824,603.6515,3.5957754,291.28,613.9,23.47,21.0,1.0,1.0,272.5,312.22,31.0,11.0,51.414825891577614,,
11.0,22,670.0,244.57413,602.61786,3.8543613,293.02,606.08,23.44999999999999,22.0,1.0,1.0,262.0,494.15,31.0,29.0,52.37344546139232,,
11.0,23,670.0,244.84448,602.3773,4.123419,292.84,606.88,23.629999999999995,23.0,1.0,1.0,251.4,494.46,31.0,29.0,52.00337440657056,,
11.0,24,5080.0,244.75789,602.00806,3.734026,276.34,580.34,13.97,24.0,1.0,1.0,252.9,205.36,31.0,3.0,39.64479360451222,,
11.0,54,860.0,248.70241,669.65594,2.9999902,270.18,691.53,15.120000000000005,54.0,1.0,1.0,223.5,283.88,31.0,25.0,32.964465878333236,,
11.0,56,2733.0,245.7539,671.7523,2.60431,273.92,668.15,17.659999999999997,56.0,1.0,1.0,199.4,190.65,31.0,9.0,32.13999931356722,,
11.0,63,2733.0,250.85321,671.3533,3.768644,272.73,667.96,16.189999999999998,63.0,1.0,1.0,212.1,270.74,31.0,9.0,25.385005622864,,
11.0,66,1027.0,248.05583,672.1633,2.1390073,277.68,663.49,18.81,66.0,1.0,1.0,217.0,306.28,31.0,22.0,35.081898162476264,,
11.0,68,877.0,251.3187,670.4277,3.488348,279.71,667.38,19.81,68.0,1.0,1.0,214.2,332.74,31.0,25.0,32.889978944795665,,
11.0,69,877.0,250.65622,670.5365,3.3662138,280.13,667.25,20.72,69.0,1.0,1.0,215.6,382.24,31.0,25.0,34.36071427100593,,
11.0,73,889.0,261.14655,677.5646,4.9999886,276.57,661.77,18.539999999999992,73.0,1.0,1.0,230.9,305.87,31.0,25.0,25.89756953412099,,
12.0,1,2184.0,237.43611,618.7191,1.745585,290.18,627.54,24.870000000000005,1.0,1.0,1.0,309.5,294.56,43.0,11.0,58.262035479669976,,
12.0,2,2184.0,236.99777,617.9942,2.9999719,290.54,627.75,23.569999999999993,2.0,1.0,1.0,269.8,307.41,43.0,11.0,58.18137230289168,,
12.0,7,3887.0,238.37321,619.078,2.5647364,282.46,606.26,14.099999999999994,7.0,1.0,1.0,281.0,155.32,43.0,5.0,47.33929111029846,,
12.0,8,3887.0,237.38628,619.4532,2.6705356,283.39,605.06,14.340000000000003,8.0,1.0,1.0,284.5,150.87,43.0,5.0,49.595189882298754,,
12.0,9,3887.0,238.14803,619.5763,2.707569,283.08,604.4,13.860000000000014,9.0,1.0,1.0,280.2,157.3,43.0,5.0,48.71938758831702,,
12.0,11,2184.0,238.56317,619.4185,2.413256,288.83,629.09,22.69999999999999,11.0,1.0,1.0,275.5,259.21,43.0,11.0,55.0621838707877,,
12.0,14,2217.0,239.64627,618.88745,3.388076,290.51,624.53,24.409999999999997,14.0,1.0,1.0,270.5,354.68,43.0,11.0,55.325208437720114,,
12.0,17,808.0,240.81229,619.7603,3.562084,283.17,639.66,18.65000000000001,17.0,1.0,1.0,281.8,182.68,43.0,26.0,49.171321578305744,,
12.0,18,808.0,234.02515,618.5144,0.8839109,283.6,639.3,19.319999999999993,18.0,1.0,1.0,272.5,171.96,43.0,26.0,56.829537224806245,,
12.0,26,808.0,246.86694,622.4828,3.879197,283.46,636.16,19.97,26.0,1.0,1.0,249.1,247.68,43.0,26.0,42.24963646220411,,
12.0,27,808.0,247.22697,622.4139,3.6810327,283.08,636.49,19.860000000000017,27.0,1.0,1.0,258.0,195.58,43.0,26.0,41.77721070494497,,
12.0,28,808.0,247.7445,623.1271,3.674849,284.62,637.44,19.710000000000008,28.0,1.0,1.0,254.1,158.76,43.0,26.0,42.68240473840248,,
12.0,29,808.0,247.8439,623.33856,4.055384,284.97,637.44,19.56,29.0,1.0,1.0,259.0,154.66,43.0,26.0,42.633215086257096,,
12.0,30,808.0,246.98978,623.01294,3.7511084,283.87,637.18,19.039999999999992,30.0,1.0,1.0,252.9,181.82,43.0,26.0,42.36279526481404,,
12.0,31,808.0,245.86612,621.9849,3.4498043,284.9,637.32,19.680000000000007,31.0,1.0,1.0,239.5,170.62,43.0,26.0,44.96919314736142,,
12.0,32,808.0,248.05586,622.85406,3.7269077,284.39,637.51,19.94999999999999,32.0,1.0,1.0,242.8,191.25,43.0,26.0,42.40465812381368,,
