ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
10843.0,16.0,0,"[71.0, 74.0, 75.0, 76.0, 77.0, 78.0, 83.0, 90.0]","2588.0,1,10.75803153817183;3578.0,3,15.76784324941433;5149.0,6,15.708450676616785;3091.0,8,8.068713543682124"
10844.0,34.0,0,"[71.0, 89.0]","845.0,1,27.409296008487708;8171.0,2,39.12847947569647"
10845.0,32.0,0,"[71.0, 78.0, 79.0, 80.0, 81.0, 89.0, 90.0, 92.0, 94.0]","971.0,1,22.13206932047703;1550.0,2,33.26091339250323;9204.0,3,31.015803319424045;2656.0,6,11.319084210275175"
10846.0,32.0,0,"[71.0, 72.0, 73.0, 74.0, 82.0, 84.0, 85.0]","971.0,1,22.81119664503816;3578.0,4,24.521867452961278;773.0,5,20.633714698398336;325.0,6,18.792605181810227;4701.0,7,17.043935395057677"
10847.0,32.0,2,"[71.0, 84.0]","971.0,1,8.85072708988925;4693.0,2,3.300274645010635;3327.0,3,2.4108309782263806;4698.0,4,4.754333687342503"
10848.0,44.0,0,"[71.0, 74.0, 78.0]","503.0,1,20.81640101481524;5149.0,3,26.190709363054697"
10849.0,32.0,0,"[71.0, 72.0, 91.0, 97.0, 99.0]","971.0,1,14.236803572168188;325.0,2,14.310320891244954;971.0,3,9.075479084329382;1886.0,4,8.071407876430223"
10850.0,36.0,0,"[71.0, 72.0, 75.0, 83.0, 85.0, 93.0]","773.0,1,10.489063762915125;2832.0,3,11.900681556297526;971.0,4,9.253801656486935;4324.0,6,17.57205579767204"
10851.0,15.0,0,"[71.0, 73.0]","2832.0,1,11.701764218086955;538.0,2,9.312144507330224"
10852.0,30.0,0,"[71.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","1078.0,1,12.638833124624256;538.0,15,19.48424917833891"
10853.0,12.0,1,"[71.0, 73.0, 80.0]","3578.0,1,15.742809866316756;7122.0,3,24.201988751650152;8157.0,4,2.9435302630345084"
10854.0,12.0,0,[71.0],"3578.0,1,24.055423737113824"
10855.0,36.0,0,"[71.0, 73.0, 75.0, 76.0, 77.0, 83.0]","773.0,1,10.640163169712244;4252.0,3,8.571710284004016;773.0,5,9.951853938724206;811.0,6,16.97392986529933"
10856.0,12.0,0,"[71.0, 75.0, 76.0, 81.0, 86.0, 92.0]","3578.0,1,18.980675783936157;7122.0,4,17.628208972297752;971.0,5,19.024533846105133"
10857.0,48.0,0,"[71.0, 74.0, 75.0, 76.0, 79.0, 98.0]","406.0,1,15.823165614863557;588.0,2,12.313928791413431;406.0,3,14.008037606181702;588.0,4,13.408671546887112;3578.0,5,16.397475466278408;5832.0,6,10.108185514843903"
10858.0,34.0,0,"[71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 81.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","845.0,1,25.579534533624752;2616.0,5,16.592693907391833;2298.0,8,25.44708593902452;1550.0,12,25.86080823771759"
10859.0,12.0,0,"[71.0, 72.0, 73.0, 81.0]","3578.0,1,30.00918588547349;503.0,2,30.52723684416922;10441.0,3,20.99719709526486;1886.0,4,14.2335528166513"
10860.0,53.0,0,"[71.0, 72.0, 73.0, 74.0, 77.0, 78.0, 79.0, 80.0, 81.0, 97.0, 98.0]","325.0,1,24.43555137125412;773.0,3,27.05494713282581;9148.0,4,17.901439358456606;773.0,5,24.68698474899072;538.0,10,14.023014242608497"
10861.0,36.0,0,"[71.0, 76.0, 77.0, 80.0]","773.0,1,10.445921260472902;1549.0,2,8.70751119284953;324.0,4,12.85434334919134"
10862.0,24.0,0,"[71.0, 72.0, 73.0, 74.0]","1539.0,1,9.83733800857729;9137.0,4,21.029847795561896"
10863.0,34.0,1,"[71.0, 72.0, 74.0, 76.0, 78.0, 80.0, 83.0, 86.0, 93.0, 99.0]","845.0,1,11.861699748944105;10440.0,3,12.429758070779224;9157.0,4,10.46393995533708;6357.0,5,19.6098645574874;9235.0,7,24.174280100474547;6386.0,8,16.796040497522032;2656.0,9,10.444478473456645;8336.0,11,28.69127350083294"
10864.0,34.0,0,"[71.0, 73.0, 77.0, 78.0]","845.0,1,13.33029971816089;10484.0,3,17.514641505608953;1539.0,4,35.45819974607284"
10865.0,10.0,0,"[71.0, 81.0, 83.0]","4216.0,1,12.48331530746942;845.0,2,21.706086017050552"
10866.0,7.0,0,"[71.0, 72.0]","5702.0,1,19.486179920869574;1539.0,2,27.09931675981704"
10867.0,10.0,0,[71.0],"4216.0,1,14.05668767311841"
10868.0,5.0,0,[71.0],"7063.0,1,10.840492672844697"
10869.0,8.0,0,"[71.0, 75.0, 78.0]","5123.0,1,8.279787045214363;688.0,2,19.515648667594903;1665.0,3,22.38133753231916"
10870.0,5.0,0,"[71.0, 78.0, 81.0, 82.0, 84.0, 87.0, 91.0]","7063.0,1,11.581626796974618;1550.0,2,26.61379296266503;8146.0,5,12.403368360215632;1550.0,6,20.168142800280453;3361.0,7,18.302093354652072"
10871.0,8.0,0,"[71.0, 80.0, 81.0, 92.0, 93.0, 94.0]","5123.0,1,26.96922993746947;2439.0,2,16.02770296261445;9219.0,3,11.111230132240106;1550.0,4,10.42555987285575"
10872.0,24.0,0,"[71.0, 75.0, 96.0]","1539.0,1,13.209137012405382;2439.0,2,14.914918973410488;2899.0,3,5.415100677041915"
10873.0,27.0,0,[71.0],"1276.0,1,14.003893614095317"
10874.0,27.0,0,"[71.0, 72.0, 74.0, 75.0, 76.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","1278.0,1,11.608625032621216;1869.0,3,10.143032184120296;953.0,5,10.93984890200048;1869.0,10,17.301895480640237;9286.0,14,4.537689524152123;1869.0,17,16.202020348778273"
10875.0,53.0,0,"[71.0, 72.0, 76.0, 77.0, 96.0]","324.0,1,13.452774005806384;538.0,5,13.743988582853266"
10876.0,36.0,0,"[71.0, 77.0, 78.0, 82.0, 83.0, 85.0]","773.0,1,12.533476412093284;325.0,2,13.659764452273697;538.0,3,13.640654973354454;773.0,4,12.281689774269648;325.0,6,23.97474889769648"
10877.0,3.0,0,"[71.0, 73.0, 75.0, 81.0]","9099.0,1,11.711075853652392;10440.0,2,10.32041090696494;9157.0,3,17.957849299704584;406.0,4,13.709945038215878"
10878.0,44.0,0,"[71.0, 76.0, 77.0, 80.0, 82.0, 83.0, 85.0, 91.0, 92.0, 94.0, 96.0]","503.0,1,19.793315568517023;5149.0,2,15.164075582431725;10486.0,3,18.48847454873985;5149.0,4,17.066643043012284;1886.0,5,19.296560514387007;4288.0,7,16.473363563996262;4284.0,8,10.710032632863442;5209.0,10,16.143468461244638;5863.0,11,11.906596071715844"
10879.0,43.0,0,"[71.0, 73.0]","538.0,1,15.054215137990424;507.0,2,14.39576041557024"
10880.0,55.0,0,"[71.0, 72.0, 73.0, 74.0, 81.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 92.0]","299.0,1,11.438949107833311;5193.0,8,4.145337878725912"
10881.0,10.0,0,"[71.0, 72.0, 74.0, 75.0]","4233.0,1,9.96393847490035;9127.0,2,9.875759636650711;4233.0,4,15.91404299459753"
10882.0,29.0,0,"[71.0, 74.0, 75.0, 76.0, 77.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 95.0, 96.0, 97.0]","1133.0,1,11.477548851218176;1300.0,2,18.433142630612306;2875.0,8,16.349759469854625"
10883.0,67.0,0,"[71.0, 76.0, 78.0, 81.0, 82.0, 83.0, 87.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0]","172.0,1,22.98963434515212;539.0,2,17.027117088365234;1549.0,7,25.927221825295906;3922.0,8,20.526548365029576"
10884.0,48.0,0,[71.0],"399.0,1,21.965694907364025"
10885.0,24.0,0,"[71.0, 86.0, 87.0]","1539.0,1,28.096753541211783;4284.0,2,24.340223483875445"
10886.0,24.0,0,[71.0],"1539.0,1,19.97819197906056"
10887.0,7.0,1,"[71.0, 79.0, 80.0, 93.0, 95.0, 97.0, 98.0, 99.0]","5702.0,1,23.04497410588478;1539.0,2,17.35479907741086;9204.0,3,19.723403968666275;4776.0,4,7.493164838097421"
10888.0,7.0,0,"[71.0, 74.0, 75.0, 76.0, 84.0, 89.0, 93.0]","5702.0,1,18.05746284721362;9137.0,2,21.03196467778276;10484.0,4,21.88069634867454;2656.0,5,16.237012473580226;8171.0,6,31.47128390858877;7214.0,7,15.719137744812851"
10889.0,7.0,0,"[71.0, 72.0, 73.0, 74.0, 82.0, 86.0, 89.0, 93.0, 95.0, 96.0, 97.0, 98.0, 99.0]","5702.0,1,12.968662485626632;1539.0,2,21.741812233585783;6386.0,5,25.320707555816767;9249.0,6,8.918004383745297;10623.0,7,12.633707665784394;9325.0,8,9.898931370228803;3361.0,9,15.60290125103665;10789.0,12,7.034638257174295"
10890.0,36.0,0,"[71.0, 72.0, 73.0, 81.0, 82.0, 83.0, 84.0]","773.0,1,19.38053277384551;2251.0,2,18.50537243343397;811.0,3,16.242625664848642;7122.0,4,17.918859635077204;971.0,5,26.636433662222863;4284.0,7,27.14415114191084"
10891.0,36.0,0,"[71.0, 74.0]","773.0,1,14.354050431428762;3578.0,2,22.500688218105644"
10892.0,7.0,0,"[71.0, 72.0, 73.0, 83.0, 95.0, 99.0]","5702.0,1,11.139061818214364;1539.0,2,21.887115390213022;2616.0,4,10.784566141074032;2298.0,5,17.345384651327272;9403.0,6,19.640541756104884"
10893.0,53.0,0,"[71.0, 72.0, 90.0]","325.0,1,10.3815278022842"
10894.0,43.0,0,"[71.0, 73.0, 74.0, 75.0, 81.0]","531.0,1,21.320813430838548;4620.0,2,10.997623642810323;4641.0,3,8.52453367111066;3890.0,4,8.866930869680903;6359.0,5,5.621462424618685"
10895.0,7.0,1,"[71.0, 88.0, 92.0, 94.0, 95.0, 96.0, 98.0, 99.0]","5702.0,1,59.55961263921714;8165.0,2,4.916856018077044;3102.0,3,8.014441828929812;2899.0,4,3.4683759165926453;3102.0,8,11.04482866229255"
10896.0,4.0,0,"[71.0, 73.0, 74.0, 89.0, 91.0, 99.0]","8015.0,1,19.406619430753544;9137.0,2,14.939094415074152;9152.0,3,14.832586543566862;2656.0,4,26.1160574625421;7214.0,5,20.85133911299703;3361.0,6,15.264860959307812"
10897.0,7.0,0,"[71.0, 77.0, 78.0, 79.0, 80.0, 82.0]","5702.0,1,37.30893708659351;10484.0,2,23.665553938976394;1550.0,3,34.690072021579866;9204.0,4,23.604508270076305;1550.0,6,26.546146211103757"
10898.0,7.0,0,"[71.0, 72.0, 83.0, 85.0, 86.0]","5702.0,1,42.81624190431239;1539.0,2,40.91997956277222;9235.0,3,17.57205665133147;6386.0,5,18.74999382060968"
10899.0,7.0,0,"[71.0, 72.0, 73.0, 74.0, 75.0, 94.0]","5702.0,1,18.556571170140803;845.0,2,23.82371452670844;1539.0,3,20.893523907328333;9137.0,5,19.683641085556296;9325.0,6,17.58339003306816"
10900.0,7.0,0,"[71.0, 72.0, 73.0]","5702.0,1,23.381978426268763;845.0,2,30.25470509282309"
10901.0,34.0,0,"[71.0, 78.0, 91.0, 96.0, 97.0, 99.0]","845.0,1,19.84300018180216;1550.0,2,19.053383404303844;6507.0,4,27.1371202896328"
10902.0,18.0,0,"[71.0, 75.0, 78.0]","2242.0,1,19.549889783906693;299.0,3,26.66866695485359"
10903.0,48.0,0,"[71.0, 73.0, 93.0, 96.0, 99.0]","406.0,1,12.680819836863888;6463.0,3,7.923516058550001;588.0,4,10.14549969524418;811.0,5,15.158589155554685"
10904.0,14.0,2,"[71.0, 74.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 91.0, 93.0, 94.0, 95.0, 96.0, 97.0]","3054.0,1,6.955278343598126;1450.0,3,9.704814940888864;81.0,8,15.404062045863055;891.0,9,15.52873260515802;5794.0,12,10.58365596364974;5836.0,18,12.09970570133424;7253.0,20,8.110703348939612"
10905.0,14.0,0,"[71.0, 72.0, 75.0]","3054.0,1,5.858569530013253;1299.0,3,8.50626692476202"
10906.0,5.0,1,[71.0],"7063.0,1,10.19036201253906;6414.0,2,2.400257289417107"
10907.0,11.0,0,"[71.0, 73.0, 75.0, 76.0, 77.0]","3872.0,1,13.312643534719196;303.0,2,16.04732799255458"
10908.0,9.0,0,[71.0],"4641.0,1,10.216654887554943"
10909.0,14.0,0,"[71.0, 73.0, 76.0, 77.0, 98.0]","3049.0,1,7.406112307250064;7077.0,2,6.967432198134428;3049.0,3,7.099820980116283;3635.0,5,13.097410952692153"
10910.0,5.0,0,"[71.0, 85.0]","7063.0,1,10.286732589797383;4698.0,2,9.786702124306236"
10911.0,26.0,1,"[71.0, 72.0, 73.0, 74.0, 93.0]","1375.0,1,12.6522674147048;8039.0,2,11.3257465500911;2660.0,6,7.089998736487927"
10912.0,26.0,8,"[71.0, 85.0]","1375.0,1,14.06290758088188;5153.0,2,1.98796434045884;6411.0,10,8.887021446750309"
10913.0,24.0,0,"[71.0, 76.0, 91.0]","1539.0,1,40.41965137438471;10484.0,2,4.631654592734645;4776.0,3,5.95584842944313"
10914.0,27.0,3,"[71.0, 96.0]","1282.0,1,18.594599941886425;2456.0,2,3.770114866157922"
10915.0,45.0,0,[71.0],"474.0,1,12.826950625869744"
10916.0,15.0,6,[],"2831.0,1,1.3975740517997306"
10917.0,40.0,0,[71.0],"609.0,1,10.746229193243966"
10918.0,72.0,0,"[71.0, 78.0, 79.0, 80.0, 81.0, 82.0]","134.0,1,13.537675325712332;2620.0,2,18.83307077552892;1880.0,3,17.926110878912816;2620.0,4,17.99550815311047;1880.0,5,16.78630153118;2620.0,6,16.771563470572747"
10919.0,8.0,0,[71.0],"5110.0,1,3.703342255559981"
10920.0,4.0,2,[],"8020.0,1,2.904401289967392;7067.0,2,2.0940039639972268"
10921.0,2.0,3,[],"10402.0,1,2.557265219929697;1750.0,2,1.762883909791025"
10922.0,29.0,18,"[76.0, 77.0, 78.0]","1161.0,1,3.037199115846696;3873.0,3,2.68633312038924;509.0,4,4.413574948508312"
10923.0,81.0,5,[],"88.0,1,3.296912902257028"
10924.0,17.0,0,"[71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2433.0,1,10.032876198468715;283.0,3,11.712395955893273;10491.0,7,7.546603651272543;283.0,9,12.995778813280266;535.0,10,12.754062139713302;8132.0,12,6.928344936398333;963.0,16,12.369645674698535;4332.0,20,8.244550404687022;7217.0,21,9.709402558324602;963.0,24,9.353221412792962;7217.0,25,9.39085481856492;963.0,26,7.886964997728805;283.0,28,10.942800175561825;535.0,29,10.354214837523868"
10925.0,30.0,1,[],"1071.0,1,2.990526191843144"
10926.0,16.0,0,[71.0],"2603.0,1,4.540156781860732"
10927.0,30.0,0,"[71.0, 72.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0]","1073.0,1,10.309196107990182;902.0,8,10.75875975945765"
10928.0,29.0,21,[],"1150.0,1,1.757541221445739"
10929.0,73.0,0,"[71.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 84.0, 85.0, 86.0, 87.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","126.0,1,18.90149617725461;390.0,2,18.01387789103098;4678.0,5,17.89792280655944;390.0,6,18.26389977843517"
10930.0,25.0,0,"[71.0, 75.0, 76.0, 77.0]","1463.0,1,17.631006335825777;370.0,2,20.20484178741571;3051.0,4,17.80515618394851"
10931.0,11.0,1,[],"3855.0,1,1.464933721557492"
10932.0,2.0,0,"[72.0, 74.0]","10411.0,1,15.36826886076716;1464.0,2,27.169165861924927"
10933.0,2.0,0,"[72.0, 73.0, 74.0, 75.0, 77.0]","10411.0,1,28.001186188616987;1464.0,3,38.28781130637615;1027.0,4,44.02998024309347;8067.0,5,49.690778971226905"
10934.0,25.0,0,"[72.0, 73.0]","1464.0,1,19.75522622203723"
10935.0,25.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 78.0]","1464.0,1,19.61987704722152;10411.0,2,20.055104249212665;1464.0,3,21.713015025125586"
10936.0,25.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0]","1464.0,1,32.809487672231505"
10937.0,36.0,2,"[72.0, 73.0, 76.0, 77.0, 78.0, 80.0]","767.0,1,8.373527725284003;1854.0,7,10.488464106255782;767.0,8,9.449912641469236"
10938.0,38.0,4,"[76.0, 77.0]","676.0,1,1.9396234166971669"
10939.0,17.0,0,"[72.0, 77.0]","2416.0,1,60.361356093823815;10485.0,2,64.14485847256196"
10940.0,12.0,1,"[72.0, 76.0, 77.0, 78.0, 84.0, 85.0, 86.0, 92.0, 93.0]","3585.0,1,9.737076949706225;10483.0,2,11.731541346719975;3585.0,3,9.250832597120942;7169.0,6,4.056275404949716;2667.0,7,3.608802396288234"
10941.0,4.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 90.0, 91.0, 92.0, 94.0]","8043.0,1,5.654243230857694;217.0,5,13.625173960772605"
10942.0,8.0,4,"[72.0, 73.0, 77.0, 79.0, 80.0, 81.0, 82.0, 83.0, 90.0, 91.0, 93.0]","5117.0,1,14.614287751416422;1538.0,2,12.1974719581559;1662.0,3,4.877966731190349"
10943.0,34.0,1,"[72.0, 76.0, 77.0, 79.0, 80.0, 81.0, 91.0, 92.0, 93.0, 94.0, 99.0]","846.0,1,7.888478725083869;5743.0,2,4.947394272756125;846.0,6,10.136218699062091;2144.0,7,7.12700532574512"
10944.0,31.0,1,"[75.0, 84.0, 85.0]","1018.0,1,3.383619938749013;6398.0,3,6.659746075046669;9251.0,4,3.7033165411053246"
10945.0,24.0,0,"[72.0, 73.0]","1538.0,1,11.58989106939318"
10946.0,17.0,0,"[72.0, 73.0, 74.0, 75.0]","2416.0,1,30.53840686185349;2106.0,2,39.267366853580825"
10947.0,17.0,0,[72.0],"2416.0,1,24.272519955919275"
10948.0,15.0,0,"[72.0, 73.0, 74.0, 76.0, 77.0, 78.0, 80.0, 82.0, 83.0, 84.0, 85.0, 88.0, 89.0, 90.0]","2825.0,1,12.51551503231088;1655.0,7,23.489392773507333;5776.0,8,19.258318230598416;2474.0,9,17.305664516784685;5776.0,10,18.37300649820009;10590.0,11,10.026226096139055;5776.0,12,20.52677996132132;4306.0,13,18.923755243664;2474.0,14,15.47302806207304"
10949.0,34.0,0,[72.0],"847.0,1,52.87551562547642"
10950.0,34.0,0,"[72.0, 73.0, 75.0, 76.0, 77.0, 78.0, 80.0, 85.0]","847.0,1,33.584799524162726;10485.0,4,28.255882425684398;847.0,6,44.9904713012978"
10951.0,34.0,0,"[72.0, 78.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0]","847.0,1,16.368135977859477"
10952.0,34.0,0,"[72.0, 93.0, 98.0]","847.0,1,15.577252583250978;2449.0,2,20.061761296461484;4306.0,3,24.06098171077397"
10953.0,34.0,0,[72.0],"847.0,1,59.60071760086285"
10954.0,17.0,0,[72.0],"2416.0,1,49.31064656230742"
10955.0,28.0,0,"[72.0, 75.0]","1205.0,1,45.183126823094064"
10956.0,17.0,0,"[72.0, 75.0, 76.0]","2416.0,1,47.11380251996227;1205.0,2,43.0164458206114"
10957.0,11.0,0,"[72.0, 73.0, 75.0, 98.0, 99.0]","3865.0,1,3.5759839884149347;4767.0,4,17.05869407668129"
10958.0,7.0,6,[72.0],"5712.0,1,9.16188258629194;4245.0,2,3.050286457842929;4734.0,7,1.7725590791000396"
10959.0,24.0,12,[],"1543.0,1,1.5967499487708705"
10960.0,6.0,0,"[72.0, 73.0, 74.0, 76.0]","6305.0,1,14.257343636288514;10459.0,3,12.12521761714489;1638.0,4,25.17214282137075"
10961.0,6.0,0,"[72.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 91.0]","6305.0,1,27.68328628782251;1528.0,2,31.310029617841312;3296.0,4,37.85022532522098;8082.0,5,23.957973646936065;1029.0,9,33.68637654611876"
10962.0,32.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","956.0,1,17.86522910509809;8044.0,2,12.852599541764716;956.0,6,18.31597580271841;4267.0,9,10.967613772130392;6381.0,12,10.809198512527365;4267.0,15,11.750336747085097;683.0,19,25.480711232701605;8276.0,24,18.30925777042943;683.0,28,27.63441533544357"
10963.0,6.0,5,"[72.0, 73.0, 74.0, 75.0]","6298.0,1,15.242939593763587;10430.0,2,14.851397691887456;8044.0,4,16.55399648511022;10474.0,5,2.146540968450436;8276.0,7,2.723639218788165"
10964.0,8.0,4,"[72.0, 73.0, 74.0]","5116.0,1,10.535687195134674;3928.0,4,1.445381473440142"
10965.0,14.0,0,"[72.0, 73.0, 76.0, 77.0]","3049.0,1,5.586714604103198"
10966.0,10.0,4,"[72.0, 73.0, 74.0, 75.0, 77.0, 78.0, 79.0, 93.0, 95.0, 96.0]","4216.0,1,20.411288862244817;4241.0,2,4.4455889408941225;1550.0,12,17.057655109480862;6507.0,13,15.045266856141197;5863.0,14,18.70637437746284"
10967.0,10.0,0,"[72.0, 93.0]","4216.0,1,14.439294981366004;1550.0,2,18.711920023677436"
10968.0,2.0,0,"[72.0, 80.0, 81.0]","10407.0,1,4.14290988497214;7120.0,2,13.120182916226195"
10969.0,34.0,0,"[72.0, 73.0, 74.0, 75.0, 78.0, 79.0, 80.0, 82.0, 98.0, 99.0]","845.0,1,17.02408679452731;2616.0,4,14.2162304027369;845.0,6,14.162348010150009;10789.0,9,18.46465539657866"
10970.0,29.0,0,"[72.0, 75.0, 76.0, 77.0, 78.0]","1134.0,1,15.476905625754142;9148.0,2,10.13698520470461;4252.0,4,25.91300395393981;1755.0,5,15.122597615145391"
10971.0,48.0,0,"[72.0, 73.0]","406.0,1,27.306474632097768"
10972.0,9.0,1,"[72.0, 73.0, 76.0, 77.0, 78.0, 79.0, 80.0]","4620.0,1,4.120570774298167;4641.0,2,8.37010156959873;6359.0,3,8.467706479496103;10509.0,5,14.97730017740516;3327.0,6,11.21058428138344;4693.0,7,9.282425738243234;6529.0,8,3.042425728148525"
10973.0,24.0,0,"[72.0, 75.0, 76.0, 77.0, 80.0, 96.0, 97.0, 98.0, 99.0]","1539.0,1,17.50098491311275;3361.0,6,23.442520939576838;10789.0,8,14.005739025542322"
10974.0,67.0,0,"[72.0, 74.0, 75.0, 81.0]","172.0,1,18.060785944238464;539.0,2,21.88161505276067"
10975.0,29.0,0,"[72.0, 73.0, 75.0, 76.0, 78.0, 80.0, 82.0, 83.0, 84.0]","1134.0,1,13.67176858535135;2251.0,5,9.253619251374062;5149.0,7,22.992489729842248;4696.0,9,23.921354409282536"
10976.0,24.0,0,"[72.0, 75.0, 86.0]","1539.0,1,19.722188730493347;9137.0,2,31.49382399898268;845.0,3,13.110089670284468"
10977.0,3.0,0,"[72.0, 74.0]","9121.0,1,9.591870213187011"
10978.0,30.0,0,[72.0],"1088.0,1,14.840164501109811"
10979.0,29.0,0,"[72.0, 73.0, 74.0, 75.0]","1134.0,1,10.534583131942147;9148.0,4,11.760875684254986"
10980.0,60.0,0,"[72.0, 74.0]","238.0,1,11.17159433990516"
10981.0,34.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 81.0, 83.0, 90.0, 92.0]","845.0,1,15.84776192097803;3578.0,2,16.561976062269874;971.0,5,10.23584960057536;773.0,6,6.643302989913964;325.0,7,9.894932241026224"
10982.0,43.0,0,"[72.0, 75.0, 77.0, 82.0, 86.0, 87.0, 88.0, 89.0, 90.0, 92.0, 93.0]","531.0,1,19.58744705175487;1754.0,5,16.372103308707782;7171.0,6,13.410083972526047;531.0,8,13.379044477573869;6455.0,9,11.627787044128358;531.0,10,11.673360986250916;1754.0,11,12.62046144847719"
10983.0,16.0,1,"[72.0, 75.0, 78.0, 80.0, 85.0, 90.0]","2588.0,1,10.7946802259261;3578.0,2,16.38477088993927;7122.0,4,20.6079772018629;2269.0,5,5.367864037063496;2631.0,6,3.2211897623082946"
10984.0,41.0,0,"[72.0, 87.0]","586.0,1,18.47321470629573;1548.0,2,15.451849352423844"
10985.0,32.0,0,"[72.0, 75.0, 76.0, 83.0, 84.0, 97.0]","971.0,1,15.988288154145824;5149.0,3,15.467599107065734;8146.0,4,14.933979203527814;8281.0,6,6.717763286749565"
10986.0,34.0,0,"[72.0, 73.0, 74.0, 75.0, 77.0, 79.0, 84.0, 85.0, 89.0]","845.0,1,11.756320571033282;10440.0,3,11.98296983454438;9157.0,4,12.885990477235328;9205.0,6,18.37746012857593;1539.0,7,19.946943878699823;8157.0,8,15.277501444964711;7192.0,9,12.61126967289575"
10987.0,34.0,0,"[72.0, 80.0, 81.0, 82.0, 84.0, 85.0, 94.0, 98.0]","845.0,1,12.03389687323275;7122.0,2,18.13345631315771;971.0,4,21.07760790071056;4284.0,5,8.933050127196239;3369.0,7,13.527524215598374;5863.0,8,11.908674917622"
10988.0,34.0,0,"[72.0, 74.0, 87.0, 89.0, 93.0]","845.0,1,25.772126155305934;971.0,2,26.878108507400636;406.0,3,12.968786401780218;3369.0,4,15.063508091145245;406.0,5,15.333545233115569"
10989.0,44.0,0,"[72.0, 97.0, 99.0]","503.0,1,24.915679712825455;3922.0,2,16.148831685174606;539.0,3,12.627744871611146"
10990.0,34.0,0,"[72.0, 93.0, 95.0, 98.0]","845.0,1,28.15197965494614;3950.0,2,13.448998456483675;1549.0,4,14.099746703058178"
10991.0,36.0,0,"[72.0, 76.0, 78.0, 93.0]","773.0,1,19.425423275555666;1134.0,2,13.10598788813726;2251.0,3,15.803663428281444;5229.0,4,14.98581183233328"
10992.0,43.0,0,"[72.0, 74.0, 78.0, 97.0]","538.0,1,16.988773421300863;1078.0,3,13.115090965464155;507.0,4,10.829667495061893"
10993.0,53.0,0,"[72.0, 73.0]","325.0,1,16.21162214229033"
10994.0,53.0,0,"[72.0, 75.0]","325.0,1,5.404606660137205"
10995.0,24.0,0,"[72.0, 82.0]","1539.0,1,18.588662356242832;1550.0,2,14.589194905891828"
10996.0,12.0,0,"[72.0, 79.0, 96.0, 97.0]","3578.0,1,18.524723369294893;845.0,2,15.956757709221458;3361.0,3,22.190394922625856;2656.0,4,23.044001655124944"
10997.0,12.0,0,[72.0],"3578.0,1,9.17084528737674"
10998.0,12.0,0,"[72.0, 73.0, 74.0, 77.0, 78.0, 80.0, 86.0, 87.0, 89.0, 90.0]","3578.0,1,13.252425372274304;971.0,2,15.37538654512789;3578.0,3,15.760231370294033;6357.0,6,13.69917934196783;2616.0,7,16.06489341441142;845.0,8,12.202355674622828;7188.0,9,16.51400163325958;2616.0,10,16.317876337431308"
10999.0,15.0,0,"[72.0, 78.0, 81.0]","2827.0,1,14.900429916945384;531.0,2,17.284863264200247"
11000.0,34.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 81.0]","845.0,1,9.12034586995476;9157.0,4,12.695554133853364;4241.0,7,23.74916240763445;9205.0,8,6.288385765432984"
11001.0,12.0,0,[72.0],"3578.0,1,15.97034223346826"
