z,y,x,idx
108.05241,528.4018,440.53714,604
106.59621,632.19855,440.8232,605
107.44854,192.79543,682.16943,606
108.15682,223.51213,626.5373,607
107.957375,231.74916,490.14325,608
107.99909,306.99744,511.99573,609
107.67595,329.0729,540.49225,610
108.93055,452.6074,464.80185,611
109.26237,104.11031,670.0719,612
109.18545,141.73647,582.13464,613
108.47356,197.32645,696.4517,614
109.34546,209.7097,631.00525,615
109.18475,456.39938,423.78067,616
108.63484,508.62512,464.88187,617
108.36536,549.316,484.144,618
108.61909,579.683,435.88162,619
107.916405,617.8269,422.46732,620
108.55246,624.5927,437.26868,621
109.07025,651.70245,426.71317,622
109.9796,0.0,524.57513,623
110.86358,0.0,535.48145,624
108.400566,127.32512,636.7465,625
109.38635,162.30498,598.3935,626
112.54615,183.36179,598.24945,627
109.99896,231.99782,697.9934,628
110.310234,236.13618,484.85797,629
110.24698,251.09288,494.79364,630
109.86937,327.5931,448.981,631
109.84148,429.46576,427.67236,632
110.38491,444.9189,427.1527,633
109.153275,545.20215,466.99908,634
109.932945,645.3347,438.59418,635
109.899345,659.7428,440.03665,636
109.73389,678.644,435.88132,637
111.11166,148.59732,586.71497,638
110.51388,170.48569,605.9985,639
110.719734,182.89642,480.82355,640
111.18403,194.9452,700.55316,641
110.99671,196.92896,687.84827,642
110.90737,269.65134,494.4641,643
110.8061,378.12253,428.26306,644
112.08607,0.0,513.6011,645
111.29407,143.96713,592.39197,646
112.54507,158.91495,580.735,647
112.30909,234.60455,660.08014,648
112.43312,328.93323,531.40814,649
111.42405,387.16458,460.93542,650
111.62353,387.78958,429.2273,651
112.772354,686.7603,445.2692,652
112.12693,691.87067,441.0724,653
112.99971,87.52762,472.51144,654
113.50639,144.97003,580.6634,655
112.69842,338.97818,545.6212,656
113.02101,427.14023,433.68204,657
112.3563,433.56375,459.48022,658
113.06969,462.6704,459.9252,659
112.870415,481.17462,430.16867,660
113.12847,486.3438,455.7806,661
112.86432,514.80743,441.65826,662
112.61096,532.274,457.89627,663
112.84354,536.326,493.22488,664
113.56907,569.0091,495.518,665
113.06565,605.28656,435.10184,666
114.91967,129.24774,633.20874,667
114.33703,231.50748,705.68335,668
113.999275,347.53934,449.99713,669
113.27339,524.7731,429.07333,670
114.34656,563.65546,503.99857,671
113.770584,589.48413,459.30826,672
113.458916,592.9859,444.07278,673
113.51716,633.3587,454.6019,674
113.99945,702.99664,440.5876,675
115.12016,115.1654,635.21027,676
114.51377,128.04956,646.44305,677
114.34636,214.63248,603.3201,678
115.4563,325.1441,521.4727,679
115.183075,443.55298,462.2082,680
114.968834,455.56403,435.0259,681
115.52108,594.86017,513.4038,682
114.46841,622.65326,459.75986,683
115.38317,651.7225,454.42355,684
116.53521,132.28123,588.77655,685
114.360306,172.12427,587.86664,686
116.309235,295.58896,502.17657,687
115.623085,497.8734,449.68692,688
119.25727,553.6505,510.53073,689
116.04902,602.21277,464.59604,690
115.75573,632.0478,464.3952,691
115.64621,647.5982,464.21255,692
116.335754,0.0,508.04028,693
116.56738,0.0,536.4957,694
116.642075,55.87194,507.74167,695
117.53332,96.48694,669.46246,696
117.684784,192.36227,603.6984,697
116.80833,226.32365,629.32214,698
117.253654,249.73389,699.94977,699
117.471214,315.5257,456.2373,700
117.40609,532.8624,449.3509,701
117.5756,618.2586,467.41486,702
116.73721,697.37994,460.9425,703
117.94174,0.0,547.88214,704
117.87519,86.62342,453.60367,705
117.66026,161.46503,572.9455,706
117.652016,161.3837,585.74615,707
117.74065,247.8335,689.5472,708
117.95692,347.75632,547.14935,709
117.79607,433.49496,440.59436,710
117.87332,590.6845,503.99393,711
118.41471,629.59204,445.84457,712
118.538574,673.32556,474.38336,713
117.481094,216.32562,624.81824,714
119.41529,223.2801,473.93704,715
119.30885,459.5506,440.8051,716
119.33684,471.07516,448.27872,717
117.43144,588.6014,461.11224,718
118.65864,677.67303,438.72552,719
118.99279,686.285,471.78842,720
118.9441,133.70277,598.3693,721
117.880684,202.60225,608.80994,722
120.02212,209.26793,628.1583,723
120.2231,234.14565,633.47437,724
118.09219,244.73637,667.4866,725
119.89762,354.41238,563.818,726
120.113556,409.56323,445.51587,727
119.51392,525.99835,504.5389,728
119.07195,555.99994,441.40445,729
120.12107,575.1475,459.0194,730
120.789375,597.48413,478.54727,731
119.93513,615.63086,563.5461,732
119.74109,641.3584,477.7996,733
119.85591,651.5835,472.50052,734
119.9996,665.45483,459.99847,735
120.28709,678.6357,477.607,736
121.44795,185.4893,486.68402,737
120.72946,270.79846,488.89627,738
120.559,358.77475,576.43616,739
121.47876,428.64883,449.6148,740
118.4384,453.146,461.17667,741
122.076546,615.7041,487.81296,742
120.99785,702.999,447.44437,743
120.41571,0.0,525.10815,744
121.70091,0.0,556.65967,745
121.80114,89.38442,678.4604,746
121.84578,123.08308,594.99677,747
121.05782,184.65463,597.72125,748
121.28603,241.36713,642.4807,749
121.22187,545.62244,454.84732,750
121.83586,565.114,509.26523,751
122.37999,609.1247,482.10052,752
122.38469,700.14856,481.74078,753
123.56148,19.544872,559.6331,754
123.51708,89.999756,497.4692,755
122.66503,96.99957,465.626,756
123.80162,215.7488,626.2485,757
122.92736,307.8681,505.4624,758
123.24614,327.49655,621.4059,759
123.54885,355.9929,553.986,760
123.50347,576.53687,522.9988,761
123.0875,585.4878,448.11325,762
123.52378,589.7644,536.64386,763
122.92716,595.59735,472.03214,764
123.60568,633.8483,491.10266,765
122.72187,677.10535,466.82114,766
124.188576,109.54153,476.15405,767
124.63218,173.42708,583.048,768
123.84707,246.31436,652.80725,769
123.66975,332.73657,526.6241,770
123.491974,434.5793,450.3084,771
123.912926,440.65216,450.52173,772
124.771095,622.0411,494.03827,773
124.868126,654.5973,491.4607,774
124.41444,662.17426,475.29187,775
125.02686,77.36509,685.82605,776
124.51742,255.25053,648.7244,777
125.21438,581.93646,480.1234,778
124.58703,600.5084,463.43707,779
124.996506,616.7962,557.6359,780
124.66253,622.96576,479.31442,781
124.33561,650.30145,448.8973,782
124.353386,669.0158,447.92816,783
126.32959,125.33941,580.61786,784
123.62645,146.67621,588.5521,785
125.88215,398.9753,455.84683,786
126.466576,423.18536,465.12442,787
126.376976,559.55396,473.52805,788
126.47268,565.61334,521.5903,789
126.05782,574.249,492.4734,790
126.01251,588.09064,523.16583,791
126.23169,616.46436,510.23752,792
126.29187,638.41364,495.14294,793
128.61143,125.302536,590.792,794
125.66239,151.14468,586.19666,795
126.69031,161.03464,587.2742,796
125.45778,199.78636,607.30896,797
127.11559,221.52888,617.46655,798
126.45373,233.19263,637.3122,799
127.053276,526.76105,515.7084,800
127.27821,545.7885,499.73532,801
126.91454,579.0262,488.75156,802
127.33368,591.23987,544.0985,803
126.95381,646.2968,497.59485,804
126.49141,689.2922,450.5081,805
127.72114,232.58517,620.14294,806
128.63927,322.8669,512.31146,807
127.54299,559.6052,483.17783,808
127.28718,573.8788,501.46512,809
127.87328,607.4329,502.20224,810
128.63507,654.22314,501.7681,811
127.36975,657.60126,453.6911,812
127.787056,664.25415,490.43344,813
131.18243,702.9998,473.43033,814
128.91064,241.20543,643.8521,815
128.97621,358.3934,600.9681,816
129.46835,596.69916,547.89545,817
128.4401,663.37585,502.30106,818
128.3136,678.8282,453.9386,819
130.00558,24.82549,470.85242,820
129.53053,53.999832,541.76434,821
129.71484,69.74327,691.5897,822
129.71155,115.14246,594.55975,823
129.77539,142.44101,551.8768,824
