z,y,x,idx
155.81319,379.23346,551.1404,737
156.2617,389.3776,580.0553,738
155.92429,486.79962,529.4764,739
155.47528,620.27704,496.56094,740
157.04204,658.1039,558.9147,741
157.98167,145.9495,582.39716,742
156.8291,153.99971,510.58957,743
156.60071,162.1952,586.60846,744
156.89487,169.34395,510.0992,745
157.14986,297.933,506.75278,746
156.99956,512.99854,523.48804,747
157.28358,571.0816,552.604,748
157.25192,584.71423,552.71185,749
156.6494,600.99896,526.72577,750
155.62419,631.472,564.04224,751
157.03542,692.94617,497.8752,752
158.8602,91.46462,604.44305,753
157.41595,163.80452,510.85468,754
157.63054,224.11215,621.2946,755
157.18684,251.17502,661.23016,756
158.09209,595.36694,501.35367,757
157.9996,616.9985,529.47955,758
158.21297,674.9069,500.28745,759
