ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
2262.0,5,2327.0,597.3905,371.41595,158.47478,593.65,362.31,149.654,5.0,5.0,324.8,138.13,28.0,17.0,13.218011403418457,,
2262.0,6,2327.0,593.8689,371.3905,161.35234,592.43,362.59,149.28,6.0,5.0,311.0,98.2,28.0,17.0,15.008685036857832,,
2262.0,7,2327.0,594.9992,370.36295,161.17906,592.75,362.02,148.765,7.0,5.0,319.0,104.4,28.0,17.0,15.125230610675017,,
2262.0,9,2327.0,594.36,369.90338,161.9071,590.47,361.63,146.46699999999998,9.0,5.0,317.5,106.22,28.0,17.0,17.943734411610123,,
2262.0,10,2327.0,594.1666,369.83453,160.64925,591.21,362.11,147.493,10.0,5.0,320.8,76.099,28.0,17.0,15.54016606550262,,
2262.0,11,2327.0,593.22565,378.1499,166.20764,590.56,361.99,147.947,11.0,5.0,313.8,51.097,28.0,17.0,24.52955423855272,,
2262.0,15,2327.0,591.21234,377.3691,164.92113,591.28,361.38,148.206,15.0,5.0,316.5,80.811,28.0,17.0,23.13117955493193,,
2262.0,16,2327.0,593.5398,378.58423,164.08421,589.02,362.42,148.272,16.0,5.0,304.5,14.11,28.0,17.0,23.05942125503153,,
2262.0,17,2327.0,594.7495,379.50424,164.91226,586.76,363.47,148.338,17.0,5.0,305.8,35.785,28.0,17.0,24.405635766666663,,
2262.0,18,2327.0,592.7034,378.40793,165.23152,584.5,364.51,148.404,18.0,5.0,335.8,66.117,28.0,17.0,23.315523995726547,,
2262.0,19,7544.0,593.479,379.11365,163.94487,587.71,363.66,150.411,19.0,5.0,327.2,46.686,28.0,4.0,21.336876446645128,,
2262.0,22,7544.0,594.6282,377.45465,162.02238,587.94,363.88,151.348,22.0,5.0,310.5,59.462,28.0,4.0,18.518788573956435,,
2262.0,23,735.0,595.55725,375.01477,160.42955,575.0,365.47,152.402,23.0,5.0,283.0,191.42,28.0,36.0,24.04464017027283,,
2262.0,24,735.0,593.08105,377.94495,162.11462,576.43,366.13,151.70499999999998,24.0,5.0,293.8,227.4,28.0,36.0,22.91747582412606,,
2262.0,25,735.0,589.9172,378.32016,162.07791,577.06,366.02,151.807,25.0,5.0,310.0,186.92,28.0,36.0,20.544904966772208,,
2262.0,26,735.0,585.2248,377.02975,161.46759,577.16,366.02,152.185,26.0,5.0,297.0,175.78,28.0,36.0,16.505213455469146,,
2262.0,27,735.0,588.8846,377.3218,161.71548,576.83,366.04,151.359,27.0,5.0,317.5,216.82,28.0,36.0,19.489717042337944,,
2262.0,28,735.0,589.62555,378.10873,164.40767,575.89,366.34,152.611,28.0,5.0,346.8,157.05,28.0,36.0,21.594669775301032,,
2262.0,29,735.0,584.9298,378.4736,165.42813,575.46,366.35,152.008,29.0,5.0,344.0,145.91,28.0,36.0,20.414668212265862,,
2262.0,30,735.0,582.2726,379.614,165.1258,575.62,366.1,152.235,30.0,5.0,308.5,165.9,28.0,36.0,19.8256905907461,,
2262.0,31,735.0,583.43994,380.1835,165.5214,576.2,365.34,151.953,31.0,5.0,298.5,103.45,28.0,36.0,21.37399592995187,,
2262.0,32,735.0,585.71844,379.42203,166.13416,576.35,364.69,150.921,32.0,5.0,340.0,104.55,28.0,36.0,23.156869674895614,,
2262.0,34,2766.0,582.27936,379.69678,163.68434,591.73,367.07,158.338,34.0,5.0,275.0,36.654,28.0,15.0,16.653333629444894,,
2262.0,36,2766.0,581.95966,380.3983,165.59592,591.99,367.25,158.532,36.0,5.0,284.0,35.048,28.0,15.0,17.982894071088797,,
2262.0,37,2766.0,585.2115,380.35422,164.33064,593.27,367.65,157.607,37.0,5.0,294.8,40.919,28.0,15.0,16.478591047416646,,
2262.0,38,2766.0,588.47723,380.31952,163.19968,592.21,368.09,156.946,38.0,5.0,306.2,50.819,28.0,15.0,14.233876662585688,,
2262.0,41,2766.0,580.3714,382.04074,165.92531,592.37,368.47,156.367,41.0,5.0,265.0,75.838,28.0,15.0,20.48152035772004,,
2262.0,42,2766.0,580.09094,382.49136,164.46948,592.17,368.75,157.111,42.0,5.0,266.8,76.106,28.0,15.0,19.71993643609425,,
2263.0,5,5343.0,517.61707,272.79083,133.78459,524.58,278.34,135.274,5.0,5.0,299.8,60.948,6.0,7.0,9.027404057751031,,
2263.0,6,5343.0,523.34436,271.23105,132.6161,527.74,278.31,138.627,6.0,5.0,328.2,-12.654,6.0,7.0,10.274439299645511,,
2263.0,14,858.0,505.70163,234.09735,101.37216,510.63,236.47,103.074,14.0,5.0,339.2,151.68,6.0,33.0,5.728399275975769,,
2263.0,15,858.0,504.73654,234.32504,103.22821,509.81,236.67,103.703,15.0,5.0,335.2,114.5,6.0,33.0,5.609301143395677,,
2264.0,5,8485.0,511.0794,283.99954,122.22088,514.21,285.75,119.283,5.0,5.0,374.2,94.199,15.0,3.0,4.636367701768267,,
2264.0,8,2482.0,508.9792,279.4588,125.06767,514.25,279.68,113.971,8.0,5.0,341.0,92.128,15.0,16.0,12.286836336864758,,
2264.0,9,2482.0,510.99655,276.99814,121.99918,513.62,279.3,113.644,9.0,5.0,321.8,91.021,15.0,16.0,9.054837502379597,,
2264.0,17,4032.0,523.99817,267.53876,119.99958,520.99,271.52,103.662,17.0,5.0,306.5,22.259,15.0,10.0,17.082619206166804,,
2264.0,33,6806.0,538.7217,290.19968,146.27654,539.57,286.88,148.51,33.0,5.0,305.0,82.542,15.0,5.0,4.090016108036732,,
2264.0,34,6806.0,531.8509,288.4071,148.45271,535.41,287.49,149.325,34.0,5.0,277.0,46.996,15.0,5.0,3.7774535158092415,,
2264.0,35,2376.0,528.4009,284.02728,153.62776,548.51,283.53,145.657,35.0,5.0,280.0,30.272,15.0,17.0,21.636917645219253,,
2264.0,36,374.0,522.90204,286.9954,152.59561,502.61,290.64,153.71,36.0,5.0,292.5,153.06,15.0,49.0,20.64683660015988,,
2264.0,53,2401.0,521.7624,273.80984,163.19469,509.41,282.42,155.844,53.0,5.0,228.5,73.489,15.0,17.0,16.75557472788381,,
2264.0,54,2401.0,520.09015,275.35736,162.75647,508.8,282.78,156.446,54.0,5.0,233.6,78.407,15.0,17.0,14.912582043797745,,
2264.0,55,7882.0,521.163,275.77295,163.25166,522.45,276.43,149.022,55.0,5.0,251.9,46.104,15.0,4.0,14.302842634179402,,
2264.0,56,7882.0,522.99615,278.99792,163.9988,524.16,273.56,148.79,56.0,5.0,253.6,55.874,15.0,4.0,16.19361350004687,,
2264.0,57,7882.0,530.2673,284.0338,164.03508,523.87,272.72,147.282,57.0,5.0,211.1,44.321,15.0,4.0,21.203613069861422,,
2264.0,58,7920.0,536.47034,286.05695,163.41287,543.24,301.04,155.951,58.0,5.0,224.4,39.73,15.0,4.0,18.05545866808712,,
2264.0,59,7920.0,538.9924,288.35666,166.59575,543.77,300.66,156.435,59.0,5.0,240.8,29.026,15.0,4.0,16.656484547409796,,
2265.0,5,2501.0,513.0503,257.23898,98.40794,517.94,259.07,101.28,5.0,5.0,301.8,42.066,30.0,16.0,5.959071150271702,,
2265.0,6,2501.0,514.6428,257.9993,96.682236,516.7,258.64,101.959,6.0,5.0,305.0,81.905,30.0,16.0,5.699719873967168,,
2265.0,8,2501.0,514.6145,257.62433,98.03493,515.92,256.3,102.733,8.0,5.0,299.0,80.927,30.0,16.0,5.052726187297288,,
2265.0,9,2501.0,514.47,258.99905,98.99963,515.63,257.5,102.637,9.0,5.0,303.8,87.563,30.0,16.0,4.101610832270657,,
2265.0,10,2501.0,516.4026,258.11966,98.62037,514.51,255.33,102.263,10.0,5.0,356.0,99.269,30.0,16.0,4.963153331552444,,
2265.0,11,2501.0,519.30927,257.99957,101.65836,515.21,256.63,100.667,11.0,5.0,342.0,88.369,30.0,16.0,4.434245275962921,,
2265.0,21,6729.0,530.15564,276.5355,98.43277,530.18,278.24,101.504,21.0,5.0,299.0,76.768,30.0,5.0,3.5126012259435293,,
2265.0,22,4445.0,529.91846,276.50455,98.65477,528.0,277.5,101.966,22.0,5.0,294.5,63.451,30.0,9.0,3.954194429589914,,
2265.0,27,1704.0,531.79816,277.75003,108.015045,530.83,278.65,103.864,27.0,5.0,279.5,68.529,30.0,22.0,4.356426790217527,,
2265.0,38,1704.0,531.2674,272.32227,104.964714,527.15,271.47,100.11,38.0,5.0,269.8,60.953,30.0,22.0,6.422429052523334,,
2265.0,59,7920.0,528.8999,293.93704,150.51256,543.77,300.66,156.435,59.0,5.0,220.4,29.026,30.0,4.0,17.360684339195828,,
2265.0,60,10266.0,538.03143,292.43753,150.8307,542.37,290.76,150.605,60.0,5.0,247.8,39.413,30.0,2.0,4.65706313418661,,
2265.0,61,4181.0,543.9027,289.99396,142.95824,552.47,284.76,144.204,61.0,5.0,239.6,79.736,30.0,10.0,10.116564859140729,,
2265.0,68,2110.0,538.99713,286.9985,151.99919,551.19,286.74,145.355,68.0,5.0,280.2,32.671,30.0,19.0,13.888058245953689,,
2265.0,71,2110.0,529.1156,292.93945,151.5105,547.66,288.54,147.639,71.0,5.0,216.6,71.374,30.0,19.0,19.44835324423381,,
2265.0,74,2110.0,550.18896,292.05896,146.5846,550.01,288.65,147.535,74.0,5.0,240.8,61.718,30.0,19.0,3.5434862950490205,,
2265.0,76,8062.0,543.9991,294.4831,147.49426,549.11,294.13,152.869,76.0,5.0,267.8,43.915,30.0,4.0,7.425214373174701,,
2265.0,83,5783.0,549.89874,296.73138,150.91745,549.92,294.88,156.421,83.0,5.0,242.1,46.848,30.0,7.0,5.806644684712499,,
2265.0,85,2629.0,552.0265,298.79706,156.81097,550.77,294.5,157.017,85.0,5.0,238.4,59.506,30.0,16.0,4.481736856900467,,
2266.0,5,2923.0,538.5639,302.5791,111.85806,538.72,298.37,109.191,5.0,5.0,322.2,111.93,41.0,14.0,4.985388556933129,,
2266.0,6,2923.0,538.2047,302.14398,110.604225,539.86,297.75,108.82,6.0,5.0,321.0,61.166,41.0,14.0,5.023000814356399,,
2266.0,7,2923.0,536.8227,302.07098,110.512245,538.07,297.42,108.582,7.0,5.0,324.0,44.677,41.0,14.0,5.187795101044858,,
2266.0,8,4793.0,537.35046,302.45728,112.662575,534.36,305.55,116.94,8.0,5.0,331.2,149.29,41.0,8.0,6.066640968495232,,
2266.0,9,3429.0,537.8277,301.1619,110.912964,534.99,304.21,115.274,9.0,5.0,317.2,123.46,41.0,12.0,6.030098663645237,,
2266.0,10,3429.0,536.9219,301.72028,112.13585,534.98,304.18,115.125,10.0,5.0,340.8,174.22,41.0,12.0,4.330844699466852,,
2266.0,12,3429.0,536.8476,300.1327,110.18672,535.74,302.68,113.226,12.0,5.0,345.2,164.57,41.0,12.0,4.117370273414838,,
2266.0,13,2923.0,536.3673,299.56717,107.317024,533.62,295.29,107.967,13.0,5.0,332.2,90.584,41.0,14.0,5.124871637365719,,
2266.0,18,1257.0,533.9731,299.83557,107.816765,537.87,300.31,109.752,18.0,5.0,323.5,149.24,41.0,27.0,4.376762266804617,,
2266.0,20,1257.0,534.26166,300.7154,110.67959,538.16,301.3,109.828,20.0,5.0,324.8,174.45,41.0,27.0,4.032867149274785,,
2266.0,28,2957.0,533.44073,305.1789,112.54874,537.11,305.76,111.988,28.0,5.0,318.8,134.09,41.0,14.0,3.757079835523842,,
2266.0,54,3013.0,538.3249,331.55865,122.61149,541.23,334.06,124.966,54.0,5.0,263.0,50.072,41.0,14.0,4.498897106247306,,
2266.0,56,638.0,536.9979,331.54803,121.999535,539.71,328.91,121.298,56.0,5.0,255.6,59.974,41.0,39.0,3.8479657024361833,,
2266.0,63,638.0,533.32355,325.74527,116.43528,535.59,327.61,119.294,63.0,5.0,231.1,60.447,41.0,39.0,4.097107957303583,,
2266.0,86,6392.0,529.4482,332.7639,121.125984,529.99,334.26,124.592,86.0,5.0,244.8,84.898,41.0,6.0,3.813807724867101,,
2267.0,35,4507.0,515.042,300.01807,125.779785,509.47,292.32,129.791,35.0,5.0,259.5,88.001,12.0,9.0,10.314907246365593,,
2267.0,36,4507.0,515.9945,300.9968,125.99866,509.06,292.43,131.308,36.0,5.0,255.5,82.642,12.0,9.0,12.233823757337692,,
2267.0,37,4507.0,515.3384,299.66135,125.57892,508.95,292.64,131.969,37.0,5.0,263.8,86.275,12.0,9.0,11.443082311549643,,
2267.0,38,4507.0,514.64386,299.9792,123.58515,508.99,292.02,131.336,38.0,5.0,265.0,94.082,12.0,9.0,12.465579539760697,,
2267.0,39,6154.0,514.9133,299.38428,124.808334,522.27,304.9,125.622,39.0,5.0,285.0,43.376,12.0,6.0,9.23072339353503,,
2267.0,40,6154.0,514.6923,299.3468,124.46133,521.72,305.76,125.446,40.0,5.0,281.5,49.638,12.0,6.0,9.564898145767154,,
2267.0,41,6154.0,513.852,299.33182,125.592575,522.23,306.27,125.036,41.0,5.0,279.2,55.435,12.0,6.0,10.89215320508418,,
2267.0,42,3234.0,511.4218,299.8294,124.91415,520.41,300.26,121.128,42.0,5.0,265.5,62.673,12.0,13.0,9.762586103205397,,
2267.0,43,4507.0,510.65195,299.80725,125.41684,509.15,293.78,133.70499999999998,43.0,5.0,261.0,99.063,12.0,9.0,10.357470374111642,,
2268.0,5,8485.0,514.7037,276.8702,125.61008,514.21,285.75,119.283,5.0,5.0,344.5,94.199,9.0,3.0,10.914510023651989,,
2268.0,8,2482.0,525.5972,280.2889,128.57278,514.25,279.68,113.971,8.0,5.0,264.5,92.128,9.0,16.0,18.50247783996513,,
2268.0,15,861.0,522.5647,269.27087,143.22437,504.81,279.58,137.314,15.0,5.0,291.5,92.444,9.0,33.0,21.364456627394016,,
2268.0,16,6032.0,524.60455,270.70663,146.65874,542.08,273.94,135.934,16.0,5.0,283.0,40.0,9.0,6.0,20.75731394778719,,
2268.0,17,6715.0,521.3119,280.02817,148.7547,523.62,281.93,150.853,17.0,5.0,286.0,76.528,9.0,5.0,3.65337458371023,,
2268.0,31,6806.0,530.7278,297.75217,162.75249,537.58,289.83,148.332,31.0,5.0,235.5,19.918,9.0,5.0,17.82312975290817,,
2268.0,45,8900.0,570.3025,292.31827,164.92583,556.28,299.34,159.6931,45.0,5.0,251.2,56.867,9.0,3.0,16.532291483511926,,
2268.0,46,8900.0,569.6087,291.1151,166.9997,555.77,297.11,158.307,46.0,5.0,267.0,18.099,9.0,3.0,17.407224850331566,,
2269.0,5,5337.0,493.86655,260.0028,118.09228,500.02,261.58,121.399,5.0,5.0,328.0,117.55,19.0,7.0,7.161487548051701,,
2269.0,8,4855.0,490.76508,251.10046,118.45724,495.78,238.87,116.351,8.0,5.0,310.5,35.734,19.0,8.0,13.385433177734647,,
2269.0,9,6633.0,493.8961,252.86832,123.50429,495.91,238.54,123.947,9.0,5.0,305.2,71.14,19.0,5.0,14.475929654999732,,
2269.0,10,6633.0,494.34418,252.39722,123.677574,496.31,238.49,125.363,10.0,5.0,312.8,55.973,19.0,5.0,14.146231908260088,,
2269.0,13,6669.0,493.8978,252.83382,129.79044,495.87,254.35,123.686,13.0,5.0,307.8,88.465,19.0,5.0,6.591855758889124,,
2269.0,14,6669.0,493.9908,252.97389,127.26749,495.5,254.49,122.543,14.0,5.0,298.5,100.19,19.0,5.0,5.186239478870982,,
2269.0,15,6669.0,492.41278,251.94263,122.03307,496.05,254.08,122.1,15.0,5.0,308.2,98.728,19.0,5.0,4.219265276111484,,
2269.0,16,6669.0,492.9641,252.04774,125.146706,495.74,254.05,122.378,16.0,5.0,307.8,98.877,19.0,5.0,4.40231743880836,,
2269.0,31,3190.0,501.65393,277.86874,122.76772,505.88,279.99,124.189,31.0,5.0,294.2,97.683,19.0,13.0,4.9375549081402585,,
2269.0,32,3190.0,500.85916,278.37424,122.156654,505.82,280.82,126.026,32.0,5.0,281.0,71.314,19.0,13.0,6.750075107057422,,
2269.0,34,7689.0,501.57657,279.3957,124.25859,506.42,280.52,125.26,34.0,5.0,266.8,66.818,19.0,4.0,5.0720495505268985,,
2269.0,35,7689.0,502.0229,282.14105,128.55794,505.59,281.61,127.098,35.0,5.0,278.5,80.513,19.0,4.0,3.8907121862327303,,
2269.0,36,7689.0,501.63953,282.1993,129.28493,505.49,281.87,127.344,36.0,5.0,278.2,65.66,19.0,4.0,4.324553962641726,,
2269.0,38,7731.0,502.33963,280.12436,135.39383,504.32,281.29,129.822,38.0,5.0,273.0,81.399,19.0,4.0,6.02709478068829,,
2269.0,39,7731.0,504.10956,280.10553,131.81035,505.63,281.16,127.549,39.0,5.0,287.5,85.401,19.0,4.0,4.645723689265219,,
2269.0,71,2421.0,507.19833,281.92618,100.73442,512.72,287.36,107.063,71.0,5.0,220.4,47.676,19.0,17.0,10.003307662853354,,
2270.0,5,3997.0,558.4388,342.08533,131.44489,566.75,342.55,127.86,5.0,5.0,371.2,114.96,27.0,10.0,9.063299617744065,,
2270.0,6,1050.0,563.3092,346.95267,130.36,566.6,348.49,134.586,6.0,5.0,339.5,130.89,27.0,30.0,5.572416367151679,,
2270.0,15,1050.0,561.2824,344.60104,128.5278,563.3,346.68,133.27100000000002,15.0,5.0,324.8,82.193,27.0,30.0,5.557943026120329,,
2270.0,16,1050.0,562.3042,344.3412,129.38753,563.92,347.08,133.79500000000002,16.0,5.0,315.5,103.57,27.0,30.0,5.434852976935047,,
2270.0,24,2052.0,565.42487,343.8641,124.545006,566.1,345.59,127.841,24.0,5.0,298.8,105.63,27.0,19.0,3.781283879178591,,
2270.0,26,2052.0,565.933,344.40588,126.886696,563.02,346.47,130.515,26.0,5.0,304.0,131.16,27.0,19.0,5.090260336251572,,
2270.0,27,2052.0,566.02155,344.61215,127.50262,564.96,346.74,130.128,27.0,5.0,297.5,111.71,27.0,19.0,3.5422103508120584,,
2270.0,28,1050.0,562.62085,344.79214,132.74527,559.26,345.77,129.78199999999998,28.0,5.0,288.2,101.65,27.0,30.0,4.586119492010675,,
2270.0,31,1050.0,561.9985,342.99908,135.98738,560.51,344.89,129.47,31.0,5.0,279.8,60.435,27.0,30.0,6.947478158353587,,
2270.0,32,1050.0,560.1563,342.46466,134.0753,559.79,344.23,130.442,32.0,5.0,273.2,78.94,27.0,30.0,4.056041160491358,,
2270.0,34,4501.0,567.7027,343.7229,133.71103,568.05,346.42,129.293,34.0,5.0,261.8,57.113,27.0,9.0,5.18786611054102,,
2270.0,36,4501.0,566.99567,343.99738,128.99902,567.75,347.54,129.519,36.0,5.0,308.8,78.794,27.0,9.0,3.659173323812357,,
2270.0,39,4117.0,567.37476,339.05148,122.94179,570.44,341.83,125.508,39.0,5.0,281.0,125.86,27.0,10.0,4.868398444262747,,
2270.0,40,4117.0,565.629,338.8537,121.88996,567.11,341.59,123.537,40.0,5.0,280.0,70.535,27.0,10.0,3.520431713810089,,
2270.0,42,4117.0,560.98975,342.05847,122.54592,563.22,345.18,126.145,42.0,5.0,257.0,50.127,27.0,10.0,5.260355639098982,,
2270.0,45,870.0,558.4481,343.48828,132.51048,552.86,349.95,137.278,45.0,5.0,271.8,89.562,27.0,33.0,9.783145400064308,,
