ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
6954.0,5.0,0,"[49.0, 53.0, 55.0, 56.0, 95.0]","208.0,1,54.0;3091.0,5,8.0"
6955.0,13.0,4,"[49.0, 57.0, 58.0, 60.0, 61.0, 62.0, 63.0, 64.0, 80.0]","1917.0,1,13.0;208.0,2,54.0;5279.0,4,3.0;208.0,6,54.0;882.0,9,25.0;1827.0,10,14.0"
6956.0,7.0,0,"[49.0, 54.0, 74.0, 75.0, 78.0, 79.0, 83.0]","208.0,1,54.0;5244.0,2,3.0;3713.0,3,6.0;882.0,5,25.0;3378.0,7,7.0"
6957.0,7.0,0,"[49.0, 68.0, 70.0, 86.0, 87.0, 89.0, 91.0]","208.0,1,54.0;578.0,2,32.0;1207.0,4,20.0;1558.0,7,16.0"
6958.0,10.0,0,"[49.0, 83.0, 84.0, 85.0, 91.0, 95.0, 96.0, 97.0, 98.0, 99.0]","208.0,1,54.0;882.0,2,25.0;4779.0,3,4.0;1827.0,5,14.0;2824.0,6,9.0"
6959.0,8.0,0,"[49.0, 56.0, 61.0, 70.0, 73.0, 80.0, 81.0, 85.0]","208.0,1,54.0;5978.0,2,2.0;5279.0,3,3.0;4133.0,4,5.0;208.0,5,54.0;3384.0,6,7.0"
6960.0,16.0,0,"[49.0, 54.0, 55.0, 56.0, 59.0, 64.0, 69.0, 71.0, 74.0, 75.0, 76.0, 77.0, 85.0, 87.0, 88.0, 90.0]","208.0,1,54.0;5244.0,2,3.0;5966.0,3,2.0;5978.0,4,2.0;5279.0,5,3.0;208.0,6,54.0;1941.0,7,13.0;208.0,9,54.0;127.0,12,65.0;208.0,13,54.0;127.0,16,65.0"
6961.0,6.0,0,"[49.0, 58.0, 59.0, 61.0, 73.0, 91.0]","208.0,1,54.0;5279.0,3,3.0;6005.0,4,2.0;882.0,5,25.0;2824.0,6,9.0"
6962.0,7.0,0,"[49.0, 56.0, 63.0, 66.0, 67.0, 68.0, 69.0]","208.0,1,54.0;5978.0,2,2.0;2514.0,3,10.0;4133.0,4,5.0"
6963.0,19.0,0,"[49.0, 60.0, 61.0, 62.0, 64.0, 65.0, 66.0, 67.0, 73.0, 77.0, 78.0, 80.0, 81.0, 85.0, 89.0, 92.0, 94.0, 97.0, 98.0]","208.0,1,54.0;5279.0,2,3.0;1941.0,3,13.0;208.0,5,54.0;1941.0,8,13.0;127.0,10,65.0;1207.0,16,20.0"
6964.0,8.0,0,"[49.0, 50.0, 51.0, 55.0, 57.0, 58.0, 63.0, 64.0]","208.0,1,54.0;5944.0,2,2.0;208.0,4,54.0"
6965.0,7.0,0,"[49.0, 64.0, 67.0, 68.0, 70.0, 71.0, 72.0]","1917.0,1,13.0;2734.0,2,9.0;882.0,3,25.0;3713.0,5,6.0;1666.0,6,15.0"
6966.0,4.0,0,"[49.0, 52.0, 53.0, 58.0]","1917.0,1,13.0;5244.0,2,3.0;208.0,4,54.0"
6967.0,2.0,0,"[49.0, 50.0]","1917.0,1,13.0;5944.0,2,2.0"
6968.0,8.0,0,"[49.0, 64.0, 66.0, 68.0, 79.0, 80.0, 81.0, 88.0]","1772.0,1,14.0;4107.0,2,5.0;882.0,3,25.0;3336.0,4,7.0;2558.0,5,10.0"
6969.0,10.0,0,"[49.0, 52.0, 53.0, 57.0, 73.0, 77.0, 78.0, 79.0, 90.0, 93.0]","1772.0,1,14.0;208.0,4,54.0;3378.0,6,7.0;882.0,8,25.0;1827.0,9,14.0;2824.0,10,9.0"
6970.0,10.0,0,"[49.0, 54.0, 55.0, 56.0, 57.0, 58.0, 67.0, 70.0, 88.0, 98.0]","4051.0,1,5.0;5251.0,2,3.0;5256.0,3,3.0;4084.0,4,5.0;1118.0,7,21.0;1340.0,8,18.0;171.0,9,59.0"
6971.0,7.0,0,"[49.0, 50.0, 67.0, 71.0, 72.0, 83.0, 84.0]","5936.0,1,2.0;4583.0,2,4.0;2517.0,3,10.0;1785.0,4,14.0;1941.0,5,13.0;3378.0,6,7.0;1827.0,7,14.0"
6972.0,5.0,0,"[49.0, 54.0, 70.0, 77.0, 78.0]","1917.0,1,13.0;2726.0,2,9.0;3713.0,3,6.0;3378.0,4,7.0"
6973.0,6.0,0,"[49.0, 51.0, 52.0, 55.0, 56.0, 91.0]","1917.0,1,13.0;5944.0,2,2.0;5244.0,3,3.0;5966.0,4,2.0;5978.0,5,2.0;1130.0,6,21.0"
6974.0,9.0,0,"[49.0, 51.0, 53.0, 55.0, 56.0, 57.0, 59.0, 62.0, 69.0]","1182.0,1,20.0;208.0,7,54.0;127.0,8,65.0;1335.0,9,18.0"
6975.0,10.0,0,"[49.0, 61.0, 64.0, 67.0, 68.0, 69.0, 70.0, 71.0, 87.0, 88.0]","1182.0,1,20.0;5279.0,2,3.0;208.0,3,54.0"
6976.0,6.0,0,"[49.0, 50.0, 51.0, 80.0, 86.0, 87.0]","1917.0,1,13.0;3384.0,4,7.0;4220.0,5,5.0"
6977.0,8.0,0,"[49.0, 51.0, 52.0, 54.0, 62.0, 96.0, 97.0, 98.0]","208.0,1,54.0;5944.0,2,2.0;5244.0,3,3.0;3311.0,5,7.0;662.0,6,30.0"
6978.0,8.0,0,"[49.0, 52.0, 74.0, 75.0, 80.0, 81.0, 82.0, 83.0]","1772.0,1,14.0;127.0,2,65.0;1673.0,3,15.0;4185.0,4,5.0;45.0,5,91.0"
6979.0,5.0,0,"[49.0, 52.0, 80.0, 89.0, 99.0]","1772.0,1,14.0;2288.0,2,11.0;882.0,3,25.0;4796.0,4,4.0;2824.0,5,9.0"
6980.0,3.0,0,"[49.0, 52.0, 53.0]","208.0,1,54.0;5244.0,2,3.0"
6981.0,15.0,0,"[49.0, 50.0, 52.0, 53.0, 55.0, 56.0, 57.0, 60.0, 61.0, 62.0, 65.0, 68.0, 70.0, 87.0, 88.0]","5938.0,1,2.0;4051.0,2,5.0;1659.0,3,15.0;284.0,12,47.0;2520.0,13,10.0;2558.0,14,10.0"
6982.0,2.0,0,"[49.0, 50.0]","1917.0,1,13.0"
6983.0,6.0,0,"[49.0, 53.0, 54.0, 55.0, 56.0, 67.0]","208.0,1,54.0;5959.0,2,2.0;5966.0,3,2.0;208.0,5,54.0"
6984.0,12.0,0,"[49.0, 50.0, 52.0, 54.0, 66.0, 67.0, 69.0, 75.0, 76.0, 77.0, 79.0, 87.0]","3627.0,1,6.0;4583.0,3,4.0;284.0,4,47.0;737.0,9,28.0;284.0,10,47.0;737.0,11,28.0;1827.0,12,14.0"
6985.0,16.0,14,"[49.0, 56.0]","1241.0,1,19.0;417.0,2,39.0;1955.0,3,13.0;1559.0,10,16.0;6281.0,16,2.0"
6986.0,1.0,0,[49.0],"717.0,1,28.0"
6987.0,8.0,0,"[49.0, 50.0, 52.0, 54.0, 57.0, 58.0, 62.0, 64.0]","717.0,1,28.0;417.0,2,39.0;717.0,4,28.0;127.0,6,65.0;1941.0,7,13.0"
6988.0,8.0,0,"[49.0, 51.0, 54.0, 55.0, 56.0, 81.0, 83.0, 84.0]","1772.0,1,14.0;2726.0,3,9.0;3378.0,6,7.0;1130.0,8,21.0"
6989.0,2.0,0,"[49.0, 50.0]","2968.0,1,8.0;3627.0,2,6.0"
6990.0,5.0,0,"[49.0, 70.0, 72.0, 95.0, 99.0]","2968.0,1,8.0;5333.0,2,3.0;5499.0,4,3.0;445.0,5,38.0"
6991.0,6.0,0,"[49.0, 80.0, 81.0, 96.0, 98.0, 99.0]","4580.0,1,4.0;1554.0,2,16.0;4751.0,3,4.0;3807.0,4,6.0"
6992.0,9.0,0,"[49.0, 54.0, 55.0, 67.0, 69.0, 71.0, 73.0, 81.0, 82.0]","2969.0,1,8.0;2109.0,2,12.0;5309.0,4,3.0;684.0,5,29.0;1785.0,7,14.0;1130.0,8,21.0"
6993.0,4.0,0,"[49.0, 61.0, 62.0, 94.0]","1096.0,1,21.0;127.0,2,65.0;3825.0,4,6.0"
6994.0,5.0,0,"[49.0, 51.0, 52.0, 55.0, 57.0]","2288.0,1,11.0;1772.0,2,14.0"
6995.0,19.0,0,"[49.0, 50.0, 51.0, 52.0, 55.0, 56.0, 57.0, 58.0, 60.0, 62.0, 66.0, 68.0, 82.0, 85.0, 87.0, 89.0, 90.0, 95.0, 99.0]","5938.0,1,2.0;4588.0,2,4.0;5960.0,4,2.0;5258.0,5,3.0;4089.0,7,5.0;4107.0,9,5.0;4636.0,10,4.0;3007.0,11,8.0;4674.0,12,4.0;39.0,13,94.0;1367.0,14,18.0;1567.0,15,16.0;3788.0,18,6.0;1567.0,19,16.0"
6996.0,20.0,0,"[49.0, 50.0, 51.0, 54.0, 57.0, 58.0, 61.0, 64.0, 75.0, 78.0, 79.0, 80.0, 82.0, 83.0, 85.0, 86.0, 90.0, 93.0, 94.0, 95.0]","1024.0,1,22.0;2968.0,2,8.0;39.0,3,94.0;2968.0,4,8.0;39.0,5,94.0;18.0,6,99.0;1662.0,7,15.0;361.0,8,42.0;39.0,9,94.0;284.0,10,47.0;737.0,11,28.0;4779.0,15,4.0;1827.0,16,14.0;2824.0,18,9.0"
6997.0,2.0,0,"[49.0, 83.0]","578.0,1,32.0;423.0,2,39.0"
6998.0,15.0,0,"[49.0, 53.0, 55.0, 56.0, 57.0, 58.0, 59.0, 61.0, 62.0, 63.0, 64.0, 70.0, 79.0, 90.0, 91.0]","5936.0,1,2.0;423.0,2,39.0;5251.0,3,3.0;1118.0,4,21.0;5265.0,5,3.0;1182.0,6,20.0;3311.0,7,7.0;2517.0,8,10.0;127.0,10,65.0;2517.0,12,10.0;6125.0,13,2.0;1207.0,14,20.0"
6999.0,41.0,0,"[49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 84.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2968.0,1,8.0;1024.0,8,22.0;1662.0,11,15.0;5355.0,26,3.0;361.0,28,42.0;1694.0,29,15.0;4827.0,33,4.0;4269.0,37,5.0"
7000.0,11.0,0,"[49.0, 50.0, 52.0, 54.0, 56.0, 60.0, 66.0, 69.0, 70.0, 78.0, 85.0]","1917.0,1,13.0;4588.0,2,4.0;5960.0,3,2.0;5966.0,4,2.0;3649.0,5,6.0;4107.0,6,5.0;882.0,7,25.0;4674.0,8,4.0;3713.0,9,6.0;5365.0,10,3.0;882.0,11,25.0"
7001.0,1.0,0,[49.0],"1241.0,1,19.0"
7002.0,6.0,0,"[49.0, 50.0, 76.0, 86.0, 97.0, 98.0]","1241.0,1,19.0;882.0,3,25.0;4220.0,4,5.0;662.0,5,30.0"
7003.0,2.0,0,"[49.0, 99.0]","1241.0,1,19.0;1568.0,2,16.0"
7004.0,2.0,0,"[49.0, 50.0]","4580.0,1,4.0;4571.0,2,4.0"
7005.0,5.0,0,"[49.0, 50.0, 86.0, 87.0, 89.0]","5938.0,1,2.0;4588.0,2,4.0;2558.0,3,10.0;1554.0,5,16.0"
7006.0,1.0,0,[49.0],"1917.0,1,13.0"
7007.0,10.0,0,"[49.0, 50.0, 51.0, 54.0, 56.0, 57.0, 62.0, 63.0, 91.0, 92.0]","208.0,1,54.0;5944.0,2,2.0;3649.0,3,6.0;5966.0,4,2.0;1182.0,5,20.0;1659.0,6,15.0;3311.0,7,7.0;2514.0,8,10.0;662.0,9,30.0"
7008.0,26.0,16,"[49.0, 53.0, 56.0, 77.0, 78.0, 79.0, 81.0, 82.0, 83.0, 84.0]","2288.0,1,11.0;717.0,2,28.0;127.0,3,65.0;578.0,4,32.0;1207.0,7,20.0"
7009.0,25.0,0,"[49.0, 52.0, 64.0, 66.0, 68.0, 70.0, 73.0, 74.0, 75.0, 76.0, 77.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","185.0,1,57.0;993.0,7,23.0;1568.0,12,16.0"
7010.0,1.0,0,[49.0],"1917.0,1,13.0"
7011.0,2.0,0,"[49.0, 53.0]","2288.0,1,11.0;417.0,2,39.0"
7012.0,30.0,6,"[49.0, 64.0, 65.0, 67.0, 69.0, 75.0, 76.0, 78.0, 82.0, 84.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2953.0,1,8.0;361.0,2,42.0;447.0,3,38.0;1126.0,6,21.0;447.0,18,38.0;732.0,20,28.0;3087.0,23,8.0"
7013.0,23.0,14,"[49.0, 50.0, 55.0, 56.0, 57.0, 58.0, 69.0, 72.0, 73.0]","3641.0,1,6.0;2983.0,7,8.0;2309.0,11,11.0;5329.0,21,3.0;1339.0,22,18.0;786.0,23,27.0"
7014.0,10.0,0,"[49.0, 64.0, 65.0, 67.0, 68.0, 74.0, 90.0, 92.0, 94.0, 98.0]","5938.0,1,2.0;2734.0,2,9.0;882.0,3,25.0;4796.0,7,4.0;1827.0,8,14.0;4864.0,10,4.0"
7015.0,9.0,0,"[49.0, 52.0, 54.0, 55.0, 57.0, 58.0, 59.0, 60.0, 99.0]","2288.0,1,11.0;127.0,3,65.0;1335.0,6,18.0;127.0,8,65.0;1207.0,9,20.0"
7016.0,9.0,0,"[49.0, 54.0, 57.0, 60.0, 66.0, 67.0, 68.0, 70.0, 90.0]","1917.0,1,13.0;5244.0,2,3.0;208.0,3,54.0;5279.0,4,3.0;4133.0,5,5.0;4220.0,9,5.0"
7017.0,13.0,0,"[49.0, 53.0, 66.0, 67.0, 69.0, 70.0, 78.0, 80.0, 81.0, 85.0, 94.0, 95.0, 99.0]","3641.0,1,6.0;2309.0,3,11.0;5329.0,6,3.0;833.0,7,26.0;251.0,13,50.0"
7018.0,16.0,5,"[50.0, 51.0, 53.0, 56.0, 57.0, 83.0, 84.0, 86.0, 87.0, 90.0, 92.0]","770.0,1,27.0;3273.0,2,7.0;1757.0,3,14.0;770.0,4,27.0;579.0,6,32.0;2348.0,7,11.0;1696.0,9,15.0"
7019.0,11.0,3,"[53.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 98.0]","1924.0,1,13.0;2978.0,5,8.0;235.0,6,51.0;3654.0,7,6.0;2978.0,8,8.0;235.0,10,51.0;3073.0,11,8.0"
7020.0,3.0,3,[],"3274.0,1,7.0;2989.0,3,8.0"
7021.0,31.0,19,"[49.0, 50.0, 51.0, 52.0, 53.0, 55.0, 56.0, 57.0, 58.0, 60.0, 61.0, 64.0]","60.0,1,81.0;4253.0,31,5.0"
7022.0,11.0,11,[],"2491.0,1,10.0;2985.0,5,8.0"
7023.0,9.0,4,"[54.0, 58.0, 59.0, 60.0, 61.0]","142.0,1,62.0"
7024.0,1.0,0,[50.0],"62.0,1,81.0"
7025.0,19.0,0,"[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 77.0]","3621.0,1,6.0;2960.0,2,8.0;1334.0,3,18.0;4605.0,5,4.0;4078.0,9,5.0;1334.0,11,18.0;4690.0,18,4.0;1000.0,19,23.0"
7026.0,6.0,0,"[50.0, 51.0, 52.0, 53.0, 54.0, 83.0]","1106.0,1,21.0;242.0,2,50.0;1195.0,6,20.0"
7027.0,9.0,0,"[50.0, 51.0, 52.0, 53.0, 55.0, 57.0, 60.0, 71.0, 77.0]","1766.0,1,14.0;1021.0,3,22.0;1766.0,4,14.0;5967.0,5,2.0;4616.0,6,4.0;5995.0,7,2.0;2130.0,8,12.0;997.0,9,23.0"
7028.0,19.0,2,"[50.0, 51.0, 56.0, 57.0, 58.0, 63.0, 64.0, 66.0, 67.0, 69.0, 79.0, 84.0, 86.0, 87.0, 89.0, 94.0, 97.0]","2494.0,1,10.0;187.0,6,56.0;4098.0,7,5.0;187.0,8,56.0;1444.0,12,17.0;1133.0,13,21.0;1475.0,14,17.0;2374.0,18,11.0"
7029.0,17.0,0,"[50.0, 51.0, 66.0, 79.0, 83.0, 84.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2949.0,1,8.0;187.0,2,56.0;4734.0,4,4.0;1444.0,5,17.0;1475.0,6,17.0;1135.0,7,21.0;6295.0,16,2.0"
7030.0,2.0,0,"[50.0, 53.0]","2094.0,1,12.0;1178.0,2,20.0"
7031.0,13.0,0,"[50.0, 55.0, 56.0, 58.0, 60.0, 68.0, 69.0, 70.0, 71.0, 72.0, 79.0, 80.0, 81.0]","153.0,1,61.0;3693.0,6,6.0;1540.0,8,16.0;1135.0,11,21.0"
7032.0,5.0,0,"[50.0, 51.0, 56.0, 57.0, 63.0]","335.0,1,44.0;357.0,4,42.0;335.0,5,44.0"
7033.0,17.0,0,"[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 76.0, 77.0, 78.0]","3271.0,1,7.0;875.0,3,25.0;1542.0,15,16.0;2344.0,17,11.0"
7034.0,8.0,0,"[50.0, 51.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0]","1525.0,1,16.0"
7035.0,2.0,0,"[50.0, 53.0]","2701.0,1,9.0;2715.0,2,9.0"
7036.0,3.0,0,"[50.0, 52.0, 93.0]","185.0,1,57.0;2590.0,3,10.0"
7037.0,5.0,0,"[50.0, 52.0, 60.0, 61.0, 86.0]","4050.0,1,5.0;5243.0,2,3.0;530.0,3,34.0;2558.0,5,10.0"
7038.0,8.0,0,"[50.0, 52.0, 58.0, 68.0, 75.0, 76.0, 77.0, 95.0]","4588.0,1,4.0;2734.0,3,9.0;882.0,4,25.0;2824.0,8,9.0"
7039.0,14.0,1,"[50.0, 52.0, 54.0, 63.0, 66.0, 69.0, 70.0, 71.0, 75.0, 76.0, 79.0, 86.0, 89.0]","5233.0,1,3.0;2969.0,2,8.0;423.0,3,39.0;1118.0,4,21.0;2514.0,5,10.0;4133.0,7,5.0;3713.0,9,6.0;882.0,11,25.0;1130.0,12,21.0;662.0,13,30.0;208.0,14,54.0"
7040.0,4.0,0,"[50.0, 51.0, 72.0, 91.0]","4588.0,1,4.0;882.0,3,25.0;5457.0,4,3.0"
7041.0,10.0,0,"[50.0, 52.0, 68.0, 69.0, 70.0, 72.0, 78.0, 79.0, 83.0, 87.0]","18.0,1,99.0;1941.0,3,13.0;208.0,6,54.0;6125.0,7,2.0;208.0,9,54.0;2788.0,10,9.0"
7042.0,9.0,0,"[50.0, 57.0, 69.0, 70.0, 74.0, 75.0, 88.0, 90.0, 91.0]","5944.0,1,2.0;5978.0,2,2.0;208.0,3,54.0;4220.0,7,5.0;1130.0,9,21.0"
7043.0,7.0,0,"[50.0, 52.0, 57.0, 59.0, 60.0, 63.0, 64.0]","417.0,1,39.0;185.0,2,57.0;1335.0,3,18.0;185.0,4,57.0;134.0,6,63.0"
7044.0,11.0,0,"[50.0, 51.0, 53.0, 54.0, 55.0, 57.0, 58.0, 69.0, 71.0, 72.0, 74.0]","4588.0,1,4.0;5968.0,4,2.0;2734.0,6,9.0;882.0,8,25.0;3336.0,9,7.0;882.0,10,25.0;4164.0,11,5.0"
7045.0,30.0,0,"[50.0, 52.0, 65.0, 67.0, 69.0, 73.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","4588.0,1,4.0;5960.0,2,2.0;6033.0,3,2.0;6048.0,4,2.0;3708.0,5,6.0;445.0,6,38.0;4173.0,7,5.0;1554.0,9,16.0;3741.0,10,6.0;1554.0,11,16.0;1697.0,16,15.0;4270.0,26,5.0"
7046.0,6.0,0,"[50.0, 53.0, 54.0, 76.0, 77.0, 84.0]","717.0,1,28.0;208.0,4,54.0;2788.0,6,9.0"
7047.0,6.0,0,"[50.0, 53.0, 54.0, 60.0, 65.0, 66.0]","4571.0,1,4.0;2969.0,2,8.0;18.0,4,99.0;1662.0,5,15.0"
7048.0,2.0,0,"[50.0, 52.0]","5944.0,1,2.0;5244.0,2,3.0"
7049.0,4.0,0,"[50.0, 71.0, 85.0, 94.0]","5944.0,1,2.0;3713.0,2,6.0;3404.0,3,7.0;3779.0,4,6.0"
7050.0,4.0,0,"[50.0, 52.0, 64.0, 65.0]","4588.0,1,4.0;5960.0,2,2.0;2734.0,3,9.0;882.0,4,25.0"
7051.0,4.0,0,"[50.0, 51.0, 52.0, 89.0]","45.0,1,91.0;417.0,2,39.0;127.0,4,65.0"
7052.0,6.0,0,"[50.0, 51.0, 53.0, 54.0, 55.0, 57.0]","5944.0,1,2.0;5244.0,3,3.0;5966.0,5,2.0;5978.0,6,2.0"
7053.0,2.0,0,"[50.0, 52.0]","5944.0,1,2.0;5244.0,2,3.0"
7054.0,10.0,0,"[50.0, 51.0, 53.0, 59.0, 60.0, 61.0, 62.0, 64.0, 65.0, 77.0]","1772.0,1,14.0;2288.0,2,11.0;127.0,3,65.0;2726.0,4,9.0;127.0,6,65.0;578.0,8,32.0"
7055.0,5.0,0,"[50.0, 55.0, 56.0, 57.0, 60.0]","1772.0,1,14.0;127.0,5,65.0"
7056.0,14.0,0,"[50.0, 51.0, 54.0, 57.0, 63.0, 66.0, 67.0, 68.0, 69.0, 71.0, 72.0, 73.0, 74.0, 75.0]","4050.0,1,5.0;5968.0,3,2.0;5258.0,4,3.0;4107.0,5,5.0;882.0,6,25.0"
7057.0,7.0,0,"[50.0, 52.0, 62.0, 67.0, 74.0, 75.0, 85.0]","4050.0,1,5.0;5243.0,2,3.0;3310.0,3,7.0;447.0,4,38.0;4166.0,5,5.0;447.0,7,38.0"
7058.0,13.0,0,"[50.0, 52.0, 53.0, 54.0, 55.0, 57.0, 58.0, 59.0, 60.0, 62.0, 72.0, 74.0, 87.0]","5944.0,1,2.0;5244.0,2,3.0;5966.0,5,2.0;208.0,6,54.0;3311.0,10,7.0;1941.0,11,13.0;208.0,12,54.0;127.0,13,65.0"
7059.0,14.0,0,"[50.0, 51.0, 52.0, 53.0, 55.0, 59.0, 60.0, 61.0, 62.0, 64.0, 65.0, 89.0, 90.0, 98.0]","1182.0,1,20.0;3649.0,2,6.0;3311.0,6,7.0;1673.0,10,15.0;284.0,11,47.0;1130.0,12,21.0;4865.0,14,4.0"
7060.0,3.0,0,"[50.0, 51.0, 85.0]","5944.0,1,2.0;882.0,3,25.0"
7061.0,22.0,0,"[50.0, 51.0, 52.0, 55.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 84.0, 85.0, 99.0]","1917.0,1,13.0;1659.0,3,15.0;5966.0,4,2.0;2726.0,5,9.0;208.0,6,54.0;2517.0,7,10.0;1785.0,17,14.0;1941.0,19,13.0;208.0,20,54.0;662.0,22,30.0"
7062.0,7.0,0,"[50.0, 51.0, 53.0, 57.0, 61.0, 96.0, 98.0]","4588.0,1,4.0;5978.0,4,2.0;2734.0,5,9.0;4864.0,6,4.0"
7063.0,12.0,0,"[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 61.0, 67.0, 68.0, 72.0, 73.0, 77.0]","4588.0,1,4.0;5960.0,4,2.0;5968.0,5,2.0;4089.0,7,5.0;882.0,8,25.0;3713.0,10,6.0;1130.0,12,21.0"
7064.0,9.0,0,"[50.0, 54.0, 60.0, 62.0, 65.0, 68.0, 70.0, 71.0, 76.0]","1917.0,1,13.0;5966.0,2,2.0;5279.0,3,3.0;2514.0,4,10.0;208.0,6,54.0;882.0,9,25.0"
7065.0,10.0,0,"[50.0, 57.0, 65.0, 66.0, 68.0, 69.0, 76.0, 78.0, 80.0, 81.0]","208.0,1,54.0;2726.0,2,9.0;1785.0,3,14.0;127.0,5,65.0;208.0,7,54.0"
7066.0,2.0,0,"[50.0, 60.0]","5944.0,1,2.0;6005.0,2,2.0"
7067.0,4.0,0,"[50.0, 61.0, 67.0, 68.0]","4588.0,1,4.0;4089.0,2,5.0;882.0,3,25.0"
7068.0,3.0,0,"[50.0, 82.0, 83.0]","5944.0,1,2.0;3378.0,2,7.0;882.0,3,25.0"
7069.0,2.0,0,"[50.0, 54.0]","5944.0,1,2.0;5244.0,2,3.0"
7070.0,8.0,0,"[50.0, 51.0, 52.0, 57.0, 59.0, 70.0, 71.0, 93.0]","208.0,1,54.0;3649.0,3,6.0;1772.0,4,14.0;1941.0,6,13.0;1207.0,8,20.0"
7071.0,13.0,0,"[50.0, 51.0, 55.0, 61.0, 65.0, 66.0, 69.0, 73.0, 78.0, 85.0, 86.0, 90.0, 91.0]","5944.0,1,2.0;208.0,3,54.0;5279.0,4,3.0;208.0,5,54.0;1941.0,7,13.0;6125.0,9,2.0;208.0,10,54.0;127.0,12,65.0;1207.0,13,20.0"
7072.0,7.0,0,"[50.0, 62.0, 67.0, 70.0, 72.0, 73.0, 74.0]","5944.0,1,2.0;3311.0,2,7.0;2514.0,3,10.0;662.0,4,30.0;1673.0,7,15.0"
7073.0,16.0,0,"[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 58.0, 62.0, 64.0, 65.0, 66.0, 70.0, 94.0, 95.0, 97.0]","1182.0,1,20.0;3649.0,2,6.0;5966.0,5,2.0;1659.0,6,15.0;2108.0,8,12.0;1666.0,9,15.0;445.0,10,38.0;1951.0,13,13.0;1373.0,14,18.0;735.0,15,28.0;4845.0,16,4.0"
7074.0,3.0,0,"[50.0, 53.0, 64.0]","5944.0,1,2.0;5959.0,2,2.0;2734.0,3,9.0"
7075.0,10.0,0,"[50.0, 51.0, 57.0, 61.0, 67.0, 68.0, 71.0, 73.0, 74.0, 80.0]","1772.0,1,14.0;208.0,3,54.0;1941.0,4,13.0;1673.0,5,15.0;208.0,7,54.0;662.0,8,30.0;882.0,10,25.0"
7076.0,8.0,0,"[50.0, 52.0, 53.0, 56.0, 57.0, 58.0, 65.0, 70.0]","1917.0,1,13.0;1659.0,2,15.0;251.0,7,50.0"
7077.0,7.0,0,"[50.0, 51.0, 53.0, 54.0, 72.0, 84.0, 85.0]","1772.0,1,14.0;662.0,5,30.0"
7078.0,3.0,0,"[50.0, 51.0, 53.0]","1772.0,1,14.0"
7079.0,9.0,0,"[50.0, 60.0, 61.0, 62.0, 63.0, 77.0, 79.0, 81.0, 98.0]","4582.0,1,4.0;3311.0,2,7.0;3378.0,6,7.0;662.0,9,30.0"
7080.0,4.0,0,"[50.0, 55.0, 56.0, 85.0]","927.0,1,24.0;2288.0,3,11.0;1558.0,4,16.0"
7081.0,3.0,0,"[50.0, 57.0, 98.0]","4571.0,1,4.0;2734.0,2,9.0;3807.0,3,6.0"
7082.0,2.0,0,"[50.0, 54.0]","2969.0,1,8.0;2109.0,2,12.0"
7083.0,8.0,0,"[50.0, 56.0, 57.0, 58.0, 66.0, 67.0, 97.0, 99.0]","1182.0,1,20.0;3649.0,2,6.0;1659.0,3,15.0;2514.0,4,10.0;2824.0,7,9.0;662.0,8,30.0"
7084.0,12.0,0,"[50.0, 51.0, 53.0, 58.0, 61.0, 63.0, 65.0, 66.0, 69.0, 70.0, 72.0, 90.0]","4050.0,1,5.0;5243.0,3,3.0;5271.0,4,3.0;4636.0,5,4.0;4107.0,6,5.0;1666.0,7,15.0;4674.0,8,4.0;882.0,10,25.0;4164.0,11,5.0;735.0,12,28.0"
