ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance
853.0,25,8633.0,674.95,228.16,112.158,662.4318,236.43193,115.87048,25.0,17.0,23.0,52.796,149.83391,25.0,9.0,15.456799957148384
853.0,26,8633.0,673.34,228.04,112.773,663.2364,235.60103,115.657,26.0,17.0,23.0,55.58,189.3334,25.0,9.0,12.944858578636572
853.0,27,8633.0,673.1,228.37,110.826,662.4296,236.26033,117.38155,27.0,17.0,23.0,50.608,153.9478,25.0,9.0,14.80168839934822
853.0,28,8633.0,673.66,228.39,113.665,662.7793,235.97707,118.30917,28.0,17.0,23.0,38.055,146.41258,25.0,9.0,14.054237035990203
853.0,29,8633.0,674.41,228.67,110.973,662.98834,236.75285,118.39902,29.0,17.0,23.0,44.838,177.75082,25.0,9.0,15.840850807911156
853.0,30,8633.0,673.02,229.56,110.871,663.1517,237.07533,118.32775,30.0,17.0,23.0,55.452,215.90828,25.0,9.0,14.472962739584435
853.0,31,8633.0,674.11,229.25,111.392,663.4582,235.4382,117.82481,31.0,17.0,23.0,57.214,92.91386,25.0,9.0,13.89732733212036
853.0,33,11557.0,674.78,228.29,110.933,674.45667,235.57169,121.98875,33.0,17.0,33.0,67.886,160.65343,25.0,8.0,13.242249038871758
853.0,39,13165.0,672.56,227.41,112.833,673.0129,225.99971,108.99881,39.0,17.0,38.0,66.142,138.2117,25.0,2.0,4.110358773902827
853.0,40,13220.0,671.14,227.31,112.89,661.35364,235.35477,117.695564,40.0,17.0,38.0,52.267,125.048935,25.0,9.0,13.54933990128652
853.0,41,11557.0,669.48,226.68,111.672,673.44543,234.99959,118.7742,41.0,17.0,33.0,45.715,132.50313,25.0,8.0,11.635353784608348
854.0,19,4356.0,303.07,14.617,21.49000000000001,298.51285,14.99866,21.117788,19.0,19.0,11.0,133.36,168.95786,25.0,9.0,4.588226482100008
854.0,20,6395.0,303.58,13.749,20.47,300.95984,12.491454,16.903912,20.0,19.0,17.0,118.15,231.57802,25.0,22.0,4.600396068977105
854.0,21,6395.0,303.46,14.235,20.27000000000001,300.58282,13.19177,16.755207,21.0,19.0,17.0,120.49,136.71652,25.0,22.0,4.660500339893648
854.0,22,6395.0,303.66,14.524,20.840000000000003,300.376,13.3925295,16.512316,22.0,19.0,17.0,124.77,129.52118,25.0,22.0,5.549209880354735
854.0,24,6395.0,302.19,17.225,19.669999999999987,298.9972,15.998256,16.051968,24.0,19.0,17.0,124.37,190.84247,25.0,22.0,4.978858125570539
854.0,36,11223.0,303.07,28.193,22.460000000000008,305.5585,35.469334,25.956669,36.0,19.0,32.0,72.648,129.44592,25.0,7.0,8.447743061026236
854.0,40,10809.0,301.92,31.877,21.110000000000017,311.139,21.572765,27.586487,40.0,19.0,31.0,55.815,125.53018,25.0,13.0,15.268009162834351
854.0,41,10809.0,304.09,27.51,20.19,310.28668,22.97081,26.786549,41.0,19.0,31.0,30.222,109.01258,25.0,13.0,10.12509494216727
854.0,42,10809.0,305.01,29.123,21.629999999999995,309.20374,24.9946,25.63859,42.0,19.0,31.0,32.998,127.94166,25.0,13.0,7.1203887208283785
855.0,25,8952.0,376.09,550.81,80.224,375.16125,547.046,79.49584,25.0,20.0,24.0,261.51,253.6801,25.0,7.0,3.944678636859939
855.0,26,5799.0,376.15,551.26,80.206,374.06317,554.0656,79.622055,26.0,20.0,15.0,338.54,138.88055,25.0,28.0,3.545030687021623
856.0,25,205.0,295.53,397.89,18.65000000000001,292.5711,395.64368,18.108328,25.0,22.0,1.0,115.59,198.03448,25.0,30.0,3.7542577572649023
856.0,31,10404.0,294.61,399.11,16.189999999999998,292.69653,395.70636,18.059502,31.0,22.0,30.0,101.1,107.38323,25.0,27.0,4.329107346613623
856.0,32,10404.0,295.05,399.44,17.00999999999999,292.38522,396.02878,18.375858,32.0,22.0,30.0,101.21,148.8,25.0,27.0,4.539057436623177
856.0,33,10404.0,295.36,398.81,17.340000000000003,292.5598,396.00885,18.002234,33.0,22.0,30.0,113.37,160.21823,25.0,27.0,4.015733461430942
856.0,34,10404.0,295.18,399.87,17.460000000000008,292.662,397.35577,18.117575,34.0,22.0,30.0,124.54,149.58702,25.0,27.0,3.6185744946767535
856.0,45,10404.0,296.69,404.74,18.389999999999983,293.71133,403.28094,19.612368,45.0,22.0,30.0,110.29,119.67509,25.0,27.0,3.53489951482701
857.0,23,2207.0,638.09,180.01,94.695,635.22253,177.61432,92.965385,23.0,23.0,3.0,74.489,165.26517,25.0,13.0,4.117430620122836
857.0,24,4158.0,637.51,179.17,94.621,634.589,175.71782,91.08661,24.0,23.0,10.0,62.859,144.91039,25.0,12.0,5.739486076688367
857.0,25,5409.0,638.09,178.21,93.641,636.13226,175.46869,90.71419,25.0,23.0,14.0,33.876,175.04259,25.0,19.0,4.462481731032659
857.0,26,5409.0,638.68,177.26,92.66,634.947,174.11494,90.66113,26.0,23.0,14.0,25.419,274.5972,25.0,19.0,5.274672755773537
857.0,27,5409.0,639.26,176.3,91.68,636.11664,174.1748,90.343765,27.0,23.0,14.0,76.348,165.05254,25.0,19.0,4.022774055900383
857.0,28,5409.0,638.08,175.82,92.777,635.6828,173.89189,90.6097,28.0,23.0,14.0,78.681,146.99794,25.0,19.0,3.763158952542397
857.0,30,5409.0,638.19,173.74,93.138,636.6778,172.14644,90.332085,30.0,23.0,14.0,80.148,185.26443,25.0,19.0,3.5636135173198853
857.0,31,10865.0,640.95,172.53,92.146,641.0628,171.95476,88.5843,31.0,23.0,31.0,53.191,120.241394,25.0,10.0,3.6096165707177295
857.0,35,10865.0,637.96,172.96,92.734,639.45123,171.30698,89.77551,35.0,23.0,31.0,72.89,190.38774,25.0,10.0,3.702553863673005
857.0,38,10865.0,637.01,174.28,93.291,639.55505,172.03734,91.55689,38.0,23.0,31.0,62.595,140.81886,25.0,10.0,3.809716639095395
857.0,39,10865.0,636.9,175.41,93.584,637.48444,172.76569,90.8806,39.0,23.0,31.0,59.807,210.69627,25.0,10.0,3.826528067282393
857.0,40,13540.0,639.24,174.48,93.533,639.90784,172.14093,90.773155,40.0,23.0,39.0,59.084,267.89478,25.0,6.0,3.678858947353771
857.0,41,13540.0,638.36,174.71,92.939,639.2896,171.98817,88.714226,41.0,23.0,39.0,55.139,134.31267,25.0,6.0,5.110893274171934
857.0,44,14376.0,639.34,174.66,92.672,641.1074,171.4989,91.444824,44.0,23.0,42.0,66.07,175.81572,25.0,10.0,3.823900744655366
857.0,45,14376.0,640.66,174.15,93.265,640.1447,171.79883,90.10439,45.0,23.0,42.0,64.67,219.19417,25.0,10.0,3.972781145620791
857.0,46,14376.0,640.3,174.96,94.461,642.1193,171.35071,91.82312,46.0,23.0,42.0,33.08,128.16852,25.0,10.0,4.826514030695455
857.0,47,10877.0,639.93,175.76,95.656,640.3921,172.45454,92.3527,47.0,23.0,31.0,68.741,144.39977,25.0,23.0,4.695891088132263
858.0,24,3091.0,636.21,314.2,127.788,634.15515,327.74756,133.62427,24.0,24.0,6.0,25.788,159.42761,25.0,15.0,14.893650928801872
858.0,25,3091.0,635.11,313.84,126.127,634.6274,326.17365,133.06624,25.0,24.0,6.0,25.279,160.1894,25.0,15.0,14.159974465376012
858.0,26,3091.0,634.88,313.47,126.489,634.47345,325.58408,133.04315,26.0,24.0,6.0,32.71,337.0538,25.0,15.0,13.779444813612724
858.0,27,3091.0,634.55,313.28,127.055,634.82275,324.76587,132.34229,27.0,24.0,6.0,36.592,134.95085,25.0,15.0,12.647333227344832
858.0,28,9810.0,633.42,313.04,126.144,618.2001,315.21735,119.69764,28.0,24.0,27.0,41.479,170.15102,25.0,5.0,16.671585595920327
858.0,29,9810.0,633.68,312.39,126.473,618.9746,315.24686,120.15837,29.0,24.0,27.0,40.315,213.94745,25.0,5.0,16.256844412631203
858.0,30,10545.0,631.4,314.36,125.446,632.2603,323.12515,130.88727,30.0,24.0,30.0,31.481,155.85732,25.0,1.0,10.352554748727496
858.0,31,9810.0,631.31,313.59,125.482,620.37646,313.981,120.49216,31.0,24.0,27.0,20.253,237.41019,25.0,5.0,12.024711271261356
858.0,32,11290.0,631.22,312.83,125.518,612.997,289.99857,109.47637,32.0,24.0,32.0,23.893,145.28569,25.0,8.0,33.32695332462605
858.0,33,11290.0,631.13,312.07,125.553,613.4591,289.67657,109.1123,33.0,24.0,32.0,36.408,180.80437,25.0,8.0,32.92450501472872
858.0,34,11290.0,631.8,310.11,126.295,612.61914,288.9996,109.599,34.0,24.0,32.0,37.616,166.24957,25.0,8.0,33.05012548387069
858.0,35,10911.0,631.43,309.54,125.479,618.99304,296.99667,117.99868,35.0,24.0,31.0,47.653,140.65794,25.0,2.0,19.182499546015915
858.0,36,11290.0,631.22,308.7,126.048,612.55493,289.4777,108.92052,36.0,24.0,32.0,41.741,136.51096,25.0,8.0,31.7998777756346
858.0,37,12829.0,632.39,308.83,125.992,633.01324,320.99948,130.71773,37.0,24.0,37.0,29.998,133.42987,25.0,4.0,13.069705260674416
858.0,38,12829.0,632.04,308.77,124.315,632.9944,320.9972,130.52127,38.0,24.0,37.0,24.397,142.75208,25.0,4.0,13.745293249432727
858.0,39,11290.0,631.73,309.42,124.871,612.8351,289.33554,109.62948,39.0,24.0,32.0,26.539,250.70032,25.0,8.0,31.50724855349959
858.0,40,12829.0,631.85,308.83,124.406,632.996,320.998,130.48993,40.0,24.0,37.0,31.739,101.68332,25.0,4.0,13.652389689900438
858.0,41,14100.0,630.69,310.23,124.074,629.17065,321.624,128.881,41.0,24.0,41.0,25.303,146.79846,25.0,23.0,12.45949073688408
858.0,42,14100.0,630.7,309.76,124.188,631.79877,321.2144,129.68385,42.0,24.0,41.0,26.654,334.51517,25.0,23.0,12.752056386928365
858.0,43,14802.0,627.66,312.82,122.698,619.4364,315.99915,123.50004,43.0,24.0,43.0,20.296,212.90018,25.0,4.0,8.85312712232794
858.0,44,14802.0,628.97,310.89,124.061,618.9934,314.99664,122.998695,44.0,24.0,43.0,19.047,101.38229,25.0,4.0,10.840919313537333
858.0,45,7374.0,628.11,311.45,123.997,607.01074,345.11203,134.3794,45.0,24.0,19.0,31.406,145.82732,25.0,37.0,41.06221214241263
858.0,46,14504.0,628.2,310.92,123.76,633.56006,330.99808,139.99919,46.0,24.0,42.0,19.521,160.16832,25.0,4.0,26.37367686815966
858.0,47,14802.0,628.29,310.4,123.524,620.3062,315.33545,122.90692,47.0,24.0,43.0,31.533,162.79146,25.0,4.0,9.40640828738045
858.0,48,14802.0,628.31,308.55,124.653,620.2884,314.56018,123.88672,48.0,24.0,43.0,34.338,182.97142,25.0,4.0,10.05263722765318
859.0,29,8790.0,672.78,283.81,144.79,693.93964,247.80997,141.80823,29.0,29.0,23.0,51.33,154.10323,25.0,6.0,41.86434613443048
859.0,30,10653.0,672.21,283.4,145.403,673.418,249.29475,153.67574,30.0,29.0,30.0,53.798,150.30655,25.0,3.0,35.11503337133682
859.0,31,11108.0,675.72,283.57,148.428,678.8126,252.99968,157.22282,31.0,29.0,31.0,38.855,144.29306,25.0,2.0,31.960248723919513
859.0,32,11438.0,675.6,283.4,149.21,679.03876,253.02563,159.16333,32.0,29.0,32.0,32.745,248.6351,25.0,2.0,32.14803573040502
859.0,33,11438.0,674.85,281.08,146.145,679.08167,252.31253,160.0681,33.0,29.0,32.0,26.364,172.68439,25.0,2.0,32.23859604262875
859.0,34,11108.0,674.09,280.03,146.132,679.9645,251.95035,158.3194,34.0,29.0,31.0,24.098,113.101715,25.0,2.0,31.169042544366025
859.0,35,12355.0,672.84,278.84,145.716,676.7381,301.0108,158.3536,35.0,29.0,35.0,23.55,196.9706,25.0,6.0,25.81566365619915
859.0,36,12355.0,672.07,281.36,144.07,677.3211,300.32782,158.44844,36.0,29.0,35.0,26.897,227.88406,25.0,6.0,24.37399810445546
859.0,37,12355.0,671.68,282.2,144.048,676.5114,301.164,156.51845,37.0,29.0,35.0,9.4858,163.78734,25.0,6.0,23.205340875809178
859.0,38,12355.0,672.47,280.05,146.704,676.43744,301.10547,157.16385,38.0,29.0,35.0,17.617,119.847176,25.0,6.0,23.842857611809045
859.0,39,12355.0,670.92,283.88,144.002,676.725,301.2103,156.51237,39.0,29.0,35.0,29.731,221.68512,25.0,6.0,22.148288435608325
859.0,40,13023.0,672.49,285.14,143.263,682.09686,301.41824,164.65404,40.0,29.0,37.0,15.733,217.83702,25.0,8.0,28.545567936875965
859.0,41,12355.0,672.04,287.01,143.447,676.91,302.0155,155.56198,41.0,29.0,35.0,23.868,213.6279,25.0,6.0,19.891070123309092
859.0,42,13023.0,672.03,286.66,142.755,682.1045,302.24057,163.74571,42.0,29.0,37.0,32.614,129.88615,25.0,8.0,28.015346117422865
859.0,43,13023.0,672.63,287.01,142.459,681.901,302.73553,163.5426,43.0,29.0,37.0,41.281,252.95898,25.0,8.0,27.888383311710605
859.0,44,13023.0,672.02,286.93,141.377,681.2179,302.67755,162.56969,44.0,29.0,37.0,44.562,131.04477,25.0,8.0,27.959198930738335
859.0,45,13655.0,672.72,287.06,143.314,678.96375,248.53586,158.50371,45.0,29.0,39.0,43.449,235.93817,25.0,6.0,41.878646906104784
859.0,46,13655.0,673.6,285.85,142.282,680.6341,250.7105,159.7552,46.0,29.0,39.0,43.312,145.92485,25.0,6.0,39.86948383538469
859.0,48,16337.0,673.07,286.43,141.71,657.8808,287.1668,135.64091,48.0,29.0,48.0,43.466,126.08148,25.0,1.0,16.37340906189365
859.0,49,16060.0,673.1,286.29,141.589,679.6026,303.99957,158.23381,49.0,29.0,47.0,48.144,142.68983,25.0,2.0,25.158743535419255
859.0,50,16569.0,672.41,286.35,142.308,678.72363,246.44235,159.63312,50.0,29.0,48.0,45.336,216.03973,25.0,3.0,43.96182702429235
859.0,51,16080.0,672.67,284.97,143.546,681.2632,304.70987,163.02191,51.0,29.0,47.0,33.972,230.82419,25.0,11.0,29.03130421088588
859.0,52,17848.0,673.54,285.27,144.711,675.3184,272.21008,148.05423,52.0,29.0,52.0,22.991,210.651,25.0,2.0,13.597845557267496
859.0,53,17848.0,672.96,286.4,144.14,674.84656,271.859,147.34573,53.0,29.0,52.0,24.191,118.118614,25.0,2.0,15.009213652503574
860.0,37,9439.0,270.44,687.99,15.830000000000013,266.91336,688.96094,15.9309225,37.0,30.0,26.0,135.76,139.21028,25.0,30.0,3.6592484917269874
861.0,41,10428.0,445.19,319.1,54.72,445.12164,317.6749,51.45535,41.0,32.0,30.0,81.452,124.10476,25.0,29.0,3.562797036332563
862.0,34,10850.0,371.66,504.62,73.743,368.54584,511.30746,75.61137,34.0,34.0,31.0,38.852,101.53936,25.0,7.0,7.609922484105866
862.0,35,10850.0,370.86,502.59,74.36,368.72165,512.3638,75.2425,35.0,34.0,31.0,39.904,136.40474,25.0,7.0,10.043829618850566
862.0,58,19702.0,364.9,497.62,69.802,360.8725,486.91418,68.87795,58.0,34.0,56.0,41.462,90.73224,25.0,36.0,11.475591772318332
863.0,35,12117.0,394.69,541.37,27.94999999999999,393.5297,540.8391,24.148308,35.0,35.0,35.0,79.379,119.51084,25.0,2.0,4.010113834152829
863.0,37,12438.0,394.19,541.96,27.889999999999983,393.03278,541.16815,23.395454,37.0,35.0,36.0,103.51,130.20764,25.0,24.0,4.708197988298279
863.0,39,12438.0,394.37,542.58,26.819999999999993,393.16342,541.8514,23.574236,39.0,35.0,36.0,122.24,143.58664,25.0,24.0,3.538598197040189
863.0,48,12438.0,396.22,545.46,28.31,395.41043,544.29346,23.88022,48.0,35.0,36.0,75.603,188.09743,25.0,24.0,4.651792128298529
863.0,49,12438.0,396.04,546.0,27.72,395.299,545.0471,23.29555,49.0,35.0,36.0,82.171,176.93156,25.0,24.0,4.586159309542143
863.0,50,12438.0,396.86,547.46,28.06,395.7188,546.28217,23.881657,50.0,35.0,36.0,76.589,202.50548,25.0,24.0,4.488671426441155
863.0,57,12438.0,390.94,559.58,29.72999999999999,390.3957,559.0588,25.399641,57.0,35.0,36.0,73.199,103.165146,25.0,24.0,4.395443208469536
863.0,58,12438.0,390.79,561.37,30.56,389.98102,560.6938,26.985287,58.0,35.0,36.0,64.491,100.319885,25.0,24.0,3.726965000207145
863.0,59,12438.0,389.74,563.05,32.71000000000001,389.75058,562.25726,27.427593,59.0,35.0,36.0,53.201,95.74859,25.0,24.0,5.341570214613774
864.0,35,12262.0,494.78,71.069,138.46699999999998,491.70035,70.34163,141.37758,35.0,35.0,35.0,96.333,238.70573,25.0,26.0,4.299393814923194
864.0,36,12262.0,494.73,71.383,139.22,491.49182,70.16113,141.73207,36.0,35.0,35.0,97.855,128.89012,25.0,26.0,4.276595806736938
864.0,37,12262.0,495.19,71.576,139.828,492.13263,70.27513,142.5756,37.0,35.0,35.0,113.14,152.17468,25.0,26.0,4.311505518238374
864.0,38,12262.0,494.63,70.719,139.928,492.19687,69.56681,142.62971,38.0,35.0,35.0,110.14,173.01134,25.0,26.0,3.8140398945343974
864.0,40,12262.0,493.95,70.986,139.696,491.42462,69.652534,142.10403,40.0,35.0,35.0,115.56,120.05918,25.0,26.0,3.7355433605375143
864.0,53,12262.0,493.65,69.416,138.333,490.91876,67.094795,141.72331,53.0,35.0,35.0,109.24,226.78723,25.0,26.0,4.933747712006029
864.0,55,12262.0,492.83,68.513,138.409,490.85413,66.08582,141.01076,55.0,35.0,35.0,102.88,225.02748,25.0,26.0,4.069941044646721
864.0,56,12262.0,493.92,69.855,138.425,490.53464,66.044,141.2048,56.0,35.0,35.0,85.241,107.9612,25.0,26.0,5.806175278925014
864.0,57,17798.0,494.01,68.581,138.891,492.81662,70.47099,142.07565,57.0,35.0,52.0,103.82,132.14494,25.0,7.0,3.890785736454784
864.0,58,12262.0,493.5,67.939,138.165,490.37805,66.22829,140.8381,58.0,35.0,35.0,95.268,117.817635,25.0,26.0,4.451804591017014
864.0,59,12262.0,494.35,68.182,138.904,491.357,65.540375,141.41891,59.0,35.0,35.0,90.037,151.00955,25.0,26.0,4.718156838080424
865.0,35,12120.0,412.14,327.76,24.72,421.3796,314.55682,32.201244,35.0,35.0,35.0,36.385,199.89275,25.0,16.0,17.76691256408764
865.0,36,12120.0,412.62,328.0,25.15000000000001,419.97824,308.2857,32.86373,36.0,35.0,35.0,45.82,163.52953,25.0,16.0,22.41202692530284
865.0,37,12720.0,411.69,328.44,26.31,419.4974,308.79977,32.217083,37.0,35.0,37.0,47.331,130.82356,25.0,4.0,21.945107855323663
865.0,39,12720.0,412.68,328.79,27.50999999999999,420.39188,312.72263,31.815622,39.0,35.0,37.0,34.31,125.80378,25.0,4.0,18.334989846143507
865.0,43,13054.0,412.73,327.62,28.56,411.92084,326.90155,25.112722,43.0,35.0,38.0,44.603,132.35442,25.0,15.0,3.6131199699683463
865.0,48,13054.0,411.01,327.23,27.94,410.3223,326.15106,24.233831,48.0,35.0,38.0,43.074,139.86137,25.0,15.0,3.9208075023088167
865.0,49,12120.0,411.13,327.18,27.99000000000001,419.43024,318.24023,30.257095,49.0,35.0,35.0,35.082,105.61748,25.0,16.0,12.407787532413892
865.0,50,17098.0,411.03,327.59,28.90000000000001,418.52225,332.1604,25.876652,50.0,35.0,50.0,33.884,147.25296,25.0,8.0,9.282402671270209
865.0,52,16133.0,412.7,329.55,27.629999999999995,420.56143,333.04758,27.856302,52.0,35.0,48.0,35.284,105.07895,25.0,9.0,8.607343382049049
865.0,53,13054.0,411.25,329.36,26.180000000000007,408.0655,326.5465,23.723227,53.0,35.0,38.0,28.682,287.1648,25.0,15.0,4.90841686020343
865.0,54,13054.0,412.82,330.22,26.129999999999995,410.70462,327.3876,24.600895,54.0,35.0,38.0,39.812,176.72398,25.0,15.0,3.851685917286752
866.0,40,12777.0,414.81,435.52,103.739,411.46396,433.66797,102.94862,40.0,39.0,37.0,99.055,233.27557,25.0,28.0,3.905214379121836
866.0,45,918.0,416.22,435.79,104.657,419.73294,436.65225,107.87455,45.0,39.0,1.0,104.12,257.59546,25.0,99.0,4.8411621031111585
866.0,50,12777.0,414.07,436.1,102.702,410.44714,435.45615,102.234375,50.0,39.0,37.0,84.509,206.86023,25.0,28.0,3.709222363612766
866.0,54,12777.0,414.03,436.0,102.29,410.53006,435.3342,101.016785,54.0,39.0,37.0,103.86,151.017,25.0,28.0,3.783377602067348
866.0,57,12777.0,414.09,436.88,102.493,410.6975,435.5836,101.331,57.0,39.0,37.0,103.22,156.53091,25.0,28.0,3.813129057611332
867.0,40,4347.0,309.43,156.41,24.569999999999993,308.7478,156.29634,19.369816,40.0,40.0,11.0,111.37,158.04823,25.0,52.0,5.245972652374006
867.0,41,4347.0,309.61,157.57,23.55000000000001,309.26752,157.43594,19.484632,41.0,40.0,11.0,112.98,161.92075,25.0,52.0,4.081970309718592
867.0,42,4347.0,310.09,158.49,22.65000000000001,309.27667,157.99861,18.950905,42.0,40.0,11.0,125.15,120.571724,25.0,52.0,3.8191980362407194
867.0,43,4347.0,307.17,159.31,22.99000000000001,309.35022,158.37422,19.130596,43.0,40.0,11.0,60.971,177.68367,25.0,52.0,4.530346862218819
867.0,44,14990.0,304.25,160.14,23.330000000000013,298.07385,160.64392,24.032125,44.0,40.0,44.0,55.2,293.74918,25.0,15.0,6.236324534894338
867.0,51,14990.0,300.87,160.77,22.25999999999999,297.32077,160.76172,22.108236,51.0,40.0,44.0,90.787,146.58037,25.0,15.0,3.5524828589306603
867.0,52,14990.0,302.87,159.42,23.74000000000001,297.52097,160.65526,23.034906,52.0,40.0,44.0,68.015,145.15796,25.0,15.0,5.534902596914994
867.0,53,293.0,303.07,158.63,24.27000000000001,305.26712,154.46992,27.517427,53.0,40.0,1.0,75.352,114.22367,25.0,82.0,5.716588494996716
867.0,55,14990.0,301.14,161.14,20.52000000000001,298.46222,160.67455,23.427986,55.0,40.0,44.0,67.241,293.0861,25.0,15.0,3.98039344878064
867.0,56,14990.0,301.3,161.67,21.409999999999997,297.87405,161.2812,23.856794,56.0,40.0,44.0,57.421,186.95454,25.0,15.0,4.227895424550613
867.0,57,14990.0,302.43,161.11,21.69,297.98627,160.76996,22.918814,57.0,40.0,44.0,52.102,104.187294,25.0,15.0,4.6230236167573455
867.0,58,293.0,302.4,161.79,22.110000000000017,304.22046,153.68442,27.748173,58.0,40.0,1.0,43.161,98.81457,25.0,82.0,10.040094448058197
867.0,59,19238.0,303.28,163.28,20.370000000000005,303.5327,163.06522,15.943621,59.0,40.0,55.0,51.886,93.992584,25.0,39.0,4.438785733738568
867.0,60,19238.0,305.03,165.89,20.370000000000005,303.2822,163.9995,15.617528,60.0,40.0,55.0,49.295,96.53375,25.0,39.0,5.4050703233893165
867.0,61,19238.0,305.64,167.1,20.419999999999987,304.0345,165.3721,16.609491,61.0,40.0,55.0,58.423,110.57579,25.0,39.0,4.4814336432754365
867.0,62,19238.0,306.69,168.27,22.159999999999997,304.407,165.93411,16.524994,62.0,40.0,55.0,54.495,145.48703,25.0,39.0,6.513199191805519
867.0,63,19238.0,306.95,169.09,21.379999999999995,305.3512,167.10034,17.474083,63.0,40.0,55.0,63.831,94.911224,25.0,39.0,4.6659507033925
867.0,64,19238.0,306.09,169.39,21.72,304.39536,167.19696,17.708836,64.0,40.0,55.0,59.007,135.70587,25.0,39.0,4.87551697834147
868.0,41,13609.0,480.85,70.119,124.922,494.96396,68.211655,138.9042,41.0,41.0,39.0,44.669,172.63937,25.0,13.0,19.95855076579019
868.0,42,13609.0,481.77,70.474,124.556,494.57315,67.015724,137.64081,42.0,41.0,39.0,40.225,134.50667,25.0,13.0,18.630420702463383
868.0,43,12262.0,481.73,69.942,124.853,490.08105,69.34223,141.11684,43.0,41.0,35.0,24.492,311.65833,25.0,26.0,18.29240967453439
868.0,44,12262.0,480.69,69.596,124.409,490.72366,68.95524,141.46199,44.0,41.0,35.0,32.744,215.20523,25.0,26.0,19.79619595561985
868.0,45,12262.0,481.17,69.853,125.006,491.0187,68.5145,140.71846,45.0,41.0,35.0,45.874,140.9693,25.0,26.0,18.592199256451615
868.0,46,12262.0,480.8,69.791,125.004,490.9346,68.10433,141.48383,46.0,41.0,35.0,41.958,130.68297,25.0,26.0,19.420086757731035
868.0,47,12262.0,480.47,70.779,124.672,490.57727,68.59372,141.31407,47.0,41.0,35.0,44.884,151.24127,25.0,26.0,19.59313271062591
868.0,48,12262.0,481.63,70.074,123.585,490.74966,68.440125,141.4936,48.0,41.0,35.0,22.384,140.43948,25.0,26.0,20.163226428109773
868.0,49,12262.0,479.18,70.281,124.236,491.59937,67.28745,140.73955,49.0,41.0,35.0,50.586,96.56492,25.0,26.0,20.87029600657118
868.0,50,12262.0,477.94,69.993,124.121,491.61603,67.09445,141.20915,50.0,41.0,35.0,68.48,133.9089,25.0,26.0,22.07804925906952
868.0,51,12262.0,479.79,69.945,123.424,490.82477,67.49162,141.75842,51.0,41.0,35.0,43.372,181.81776,25.0,26.0,21.539177772461496
868.0,52,12262.0,478.43,69.667,123.456,490.74826,67.2004,141.70851,52.0,41.0,35.0,48.588,191.81812,25.0,26.0,22.15801810378581
868.0,53,12262.0,475.11,70.678,123.608,490.91876,67.094795,141.72331,53.0,41.0,35.0,67.108,226.78723,25.0,26.0,24.308860672720247
868.0,54,12262.0,477.23,69.864,124.008,490.29605,66.35989,141.15022,54.0,41.0,35.0,64.467,129.36389,25.0,26.0,21.837036337905342
868.0,55,19342.0,477.34,70.171,125.16,472.84885,71.345024,128.5597,55.0,41.0,55.0,84.328,218.17448,25.0,13.0,5.753843999021479
868.0,56,19342.0,476.53,70.599,125.683,471.93127,71.6256,128.62769,56.0,41.0,55.0,87.315,200.97783,25.0,13.0,5.556385908933967
868.0,57,19342.0,477.52,69.653,125.62,471.81918,70.34473,128.47516,57.0,41.0,55.0,73.347,191.41281,25.0,13.0,6.413250165937666
868.0,58,19342.0,476.48,69.924,126.361,472.8867,69.954414,128.48015,58.0,41.0,55.0,85.985,172.5796,25.0,13.0,4.1717534231898314
